"cond"	"subj"	"yoke"	"phase"	"block"	"trial"	"s1"	"s2"	"s3"	"s4"	"s5"	"resp"	"rt"	"correct"
"single"	5	0	2	1	4	2	1	1	2	2	"A"	1.541563	"N"
"single"	5	0	2	1	5	1	2	2	2	2	"B"	7.08875	"Y"
"single"	5	0	2	1	6	1	1	1	1	2	"A"	3.461562	"Y"
"single"	5	0	2	1	7	1	2	1	1	2	"A"	2.579375	"Y"
"single"	5	0	2	1	8	1	2	1	2	1	"B"	2.361406	"N"
"single"	5	0	2	1	9	2	2	1	1	1	"B"	4.998281	"N"
"single"	5	0	2	1	10	1	2	1	1	1	"A"	2.360938	"Y"
"single"	5	0	2	1	11	2	1	2	1	2	"B"	4.451719	"Y"
"single"	5	0	2	1	12	1	1	2	1	2	"B"	2.91125	"N"
"single"	5	0	2	1	13	1	2	1	2	2	"B"	5.489844	"Y"
"single"	5	0	2	1	14	2	2	1	2	2	"B"	9.498593	"Y"
"single"	5	0	2	1	15	2	2	1	1	2	"A"	7.64125	"N"
"single"	5	0	2	1	16	1	2	2	1	2	"B"	12.02859	"Y"
"single"	5	0	2	1	17	1	1	2	2	1	"A"	7.251406	"Y"
"single"	5	0	2	1	18	1	1	2	2	2	"A"	8.180157	"N"
"single"	5	0	2	1	19	2	2	2	2	2	"B"	11.48141	"Y"
"single"	5	0	2	1	20	1	1	2	1	1	"A"	9.889688	"Y"
"single"	5	0	2	1	21	1	2	2	2	1	"B"	7.581719	"Y"
"single"	5	0	2	1	22	2	1	2	1	1	"A"	8.131562	"Y"
"single"	5	0	2	1	23	1	2	2	1	1	"A"	6.589687	"Y"
"single"	5	0	2	1	24	1	1	1	1	1	"A"	5.721719	"Y"
"single"	5	0	2	1	25	2	1	2	2	2	"B"	5.660937	"Y"
"single"	5	0	2	1	26	2	2	2	2	1	"B"	6.209531	"Y"
"single"	5	0	2	1	27	2	1	1	2	1	"A"	8.28875	"Y"
"single"	5	0	2	1	28	2	2	2	1	2	"B"	7.799844	"Y"
"single"	5	0	2	1	29	2	1	2	2	1	"A"	9.730938	"N"
"single"	5	0	2	1	30	1	1	1	2	2	"A"	7.638437	"Y"
"single"	5	0	2	1	31	2	1	1	1	1	"A"	7.199687	"Y"
"single"	5	0	2	1	32	1	1	1	2	1	"A"	7.470625	"Y"
"single"	5	0	2	2	1	1	1	2	2	1	"B"	8.020625	"N"
"single"	5	0	2	2	2	2	1	2	2	1	"B"	9.119843	"Y"
"single"	5	0	2	2	3	1	1	2	2	2	"B"	8.851406	"Y"
"single"	5	0	2	2	4	1	1	1	1	1	"A"	6.419219	"Y"
"single"	5	0	2	2	5	1	2	2	1	2	"B"	8.128282	"Y"
"single"	5	0	2	2	6	1	2	1	2	1	"A"	10.66125	"Y"
"single"	5	0	2	2	7	1	2	1	1	1	"A"	6.479844	"Y"
"single"	5	0	2	2	8	2	1	1	2	1	"A"	9.939531	"Y"
"single"	5	0	2	2	9	2	1	2	2	2	"B"	7.690781	"Y"
"single"	5	0	2	2	10	1	2	2	2	2	"B"	8.18875	"Y"
"single"	5	0	2	2	11	2	2	2	2	1	"B"	7.36	"Y"
"single"	5	0	2	2	12	1	1	2	1	2	"A"	9.669375	"Y"
"single"	5	0	2	2	13	2	2	2	2	2	"B"	7.530156	"Y"
"single"	5	0	2	2	14	1	1	1	2	1	"A"	5.821562	"Y"
"single"	5	0	2	2	15	2	1	2	1	1	"A"	7.2	"Y"
"single"	5	0	2	2	16	1	2	2	1	1	"A"	5.710938	"Y"
"single"	5	0	2	2	17	2	2	1	1	1	"A"	4.731875	"Y"
"single"	5	0	2	2	18	2	2	1	1	2	"B"	5.220156	"Y"
"single"	5	0	2	2	19	2	1	1	1	2	"A"	7.960156	"Y"
"single"	5	0	2	2	20	1	2	1	2	2	"B"	7.529375	"Y"
"single"	5	0	2	2	21	2	2	1	2	1	"B"	6.650781	"Y"
"single"	5	0	2	2	22	2	1	2	1	2	"B"	8.731093	"Y"
"single"	5	0	2	2	23	2	2	2	1	1	"B"	7.190781	"Y"
"single"	5	0	2	2	24	1	1	1	1	2	"A"	11.47031	"Y"
"single"	5	0	2	2	25	1	1	2	1	1	"A"	4.951719	"Y"
"single"	5	0	2	2	26	1	2	2	2	1	"B"	7.52125	"Y"
"single"	5	0	2	2	27	2	2	2	1	2	"B"	7.750469	"Y"
"single"	5	0	2	2	28	1	2	1	1	2	"A"	6.429219	"Y"
"single"	5	0	2	2	29	1	1	1	2	2	"A"	6.821406	"Y"
"single"	5	0	2	2	30	2	1	1	2	2	"B"	5.759844	"Y"
"single"	5	0	2	2	31	2	2	1	2	2	"B"	5.649063	"Y"
"single"	5	0	2	2	32	2	1	1	1	1	"A"	6.320781	"Y"
"single"	5	0	2	3	1	1	1	2	2	1	"A"	9.168593	"Y"
"single"	5	0	2	3	2	2	1	2	2	1	"B"	6.98	"Y"
"single"	5	0	2	3	3	1	1	2	2	2	"B"	5.158281	"Y"
"single"	5	0	2	3	4	1	1	1	1	1	"A"	3.569062	"Y"
"single"	5	0	2	3	5	1	2	2	1	2	"B"	5.271406	"Y"
"single"	5	0	2	3	6	1	2	1	2	1	"A"	8.178125	"Y"
"single"	5	0	2	3	7	1	2	1	1	1	"A"	2.858594	"Y"
"single"	5	0	2	3	8	2	1	1	2	1	"A"	3.348594	"Y"
"single"	5	0	2	3	9	2	1	2	2	2	"B"	2.691094	"Y"
"single"	5	0	2	3	10	1	2	2	2	2	"B"	4.401563	"Y"
"single"	5	0	2	3	11	2	2	2	2	1	"B"	8.621875	"Y"
"single"	5	0	2	3	12	1	1	2	1	2	"A"	4.391719	"Y"
"single"	5	0	2	3	13	2	2	2	2	2	"B"	3.519844	"Y"
"single"	5	0	2	3	14	1	1	1	2	1	"A"	3.028281	"Y"
"single"	5	0	2	3	15	2	1	2	1	1	"A"	2.849688	"Y"
"single"	5	0	2	3	16	1	2	2	1	1	"A"	5.159062	"Y"
"single"	5	0	2	3	17	2	2	1	1	1	"A"	4.169063	"Y"
"single"	5	0	2	3	18	2	2	1	1	2	"B"	6.429844	"Y"
"single"	5	0	2	3	19	2	1	1	1	2	"A"	6.978906	"Y"
"single"	5	0	2	3	20	1	2	1	2	2	"B"	3.350312	"Y"
"single"	5	0	2	3	21	2	2	1	2	1	"B"	5.108906	"Y"
"single"	5	0	2	3	22	2	1	2	1	2	"B"	4.559688	"Y"
"single"	5	0	2	3	23	2	2	2	1	1	"B"	6.479063	"Y"
"single"	5	0	2	3	24	1	1	1	1	2	"A"	3.45875	"Y"
"single"	5	0	2	3	25	1	1	2	1	1	"A"	5.001875	"Y"
"single"	5	0	2	3	26	1	2	2	2	1	"B"	4.229844	"Y"
"single"	5	0	2	3	27	2	2	2	1	2	"B"	4.220313	"Y"
"single"	5	0	2	3	28	1	2	1	1	2	"A"	5.488594	"Y"
"single"	5	0	2	3	29	1	1	1	2	2	"A"	10.05047	"Y"
"single"	5	0	2	3	30	2	1	1	2	2	"B"	5.378438	"Y"
"single"	5	0	2	3	31	2	2	1	2	2	"B"	4.719687	"Y"
"single"	5	0	2	3	32	2	1	1	1	1	"A"	3.791094	"Y"
"single"	5	0	2	4	1	1	1	2	2	1	"A"	9.718437	"Y"
"single"	5	0	2	4	2	2	1	2	2	1	"B"	6.209844	"Y"
"single"	5	0	2	4	3	1	1	2	2	2	"B"	3.399062	"Y"
"single"	5	0	2	4	4	1	1	1	1	1	"A"	2.419375	"Y"
"single"	5	0	2	4	5	1	2	2	1	2	"B"	5.770156	"Y"
"single"	5	0	2	4	6	1	2	1	2	1	"A"	5.490781	"Y"
"single"	5	0	2	4	7	1	2	1	1	1	"A"	2.79875	"Y"
"single"	5	0	2	4	8	2	1	1	2	1	"A"	4.340625	"Y"
"single"	5	0	2	4	9	2	1	2	2	2	"B"	4.770937	"Y"
"single"	5	0	2	4	10	1	2	2	2	2	"B"	4.011562	"Y"
"single"	5	0	2	4	11	2	2	2	2	1	"B"	5.278594	"Y"
"single"	5	0	2	4	12	1	1	2	1	2	"A"	5.49	"Y"
"single"	5	0	2	4	13	2	2	2	2	2	"B"	8.460468	"Y"
"single"	5	0	2	4	14	1	1	1	2	1	"A"	3.298281	"Y"
"single"	5	0	2	4	15	2	1	2	1	1	"A"	3.401562	"Y"
"single"	5	0	2	4	16	1	2	2	1	1	"A"	3.631875	"Y"
"single"	5	0	2	4	17	2	2	1	1	1	"A"	2.911719	"Y"
"single"	5	0	2	4	18	2	2	1	1	2	"B"	5.931719	"Y"
"single"	5	0	2	4	19	2	1	1	1	2	"A"	5.440781	"Y"
"single"	5	0	2	4	20	1	2	1	2	2	"B"	5.828125	"Y"
"single"	5	0	2	4	21	2	2	1	2	1	"B"	5.171875	"Y"
"single"	5	0	2	4	22	2	1	2	1	2	"B"	5.92875	"Y"
"single"	5	0	2	4	23	2	2	2	1	1	"B"	5.001719	"Y"
"single"	5	0	2	4	24	1	1	1	1	2	"A"	5.551094	"Y"
"single"	5	0	2	4	25	1	1	2	1	1	"A"	2.030469	"Y"
"single"	5	0	2	4	26	1	2	2	2	1	"B"	8.899375	"Y"
"single"	5	0	2	4	27	2	2	2	1	2	"B"	6.639688	"Y"
"single"	5	0	2	4	28	1	2	1	1	2	"A"	5.6	"Y"
"single"	5	0	2	4	29	1	1	1	2	2	"A"	7.848594	"Y"
"single"	5	0	2	4	30	2	1	1	2	2	"B"	4.781094	"Y"
"single"	5	0	2	4	31	2	2	1	2	2	"B"	4.668594	"Y"
"single"	5	0	2	4	32	2	1	1	1	1	"A"	4.888594	"Y"
"single"	5	0	2	5	1	1	1	2	2	1	"A"	6.54	"Y"
"single"	5	0	2	5	2	2	1	2	2	1	"B"	4.829688	"Y"
"single"	5	0	2	5	3	1	1	2	2	2	"B"	3.681719	"Y"
"single"	5	0	2	5	4	1	1	1	1	1	"A"	2.201406	"Y"
"single"	5	0	2	5	5	1	2	2	1	2	"B"	3.900938	"Y"
"single"	5	0	2	5	6	1	2	1	2	1	"A"	4.99875	"Y"
"single"	5	0	2	5	7	1	2	1	1	1	"A"	3.410625	"Y"
"single"	5	0	2	5	8	2	1	1	2	1	"A"	3.400625	"Y"
"single"	5	0	2	5	9	2	1	2	2	2	"B"	2.198437	"Y"
"single"	5	0	2	5	10	1	2	2	2	2	"B"	3.571094	"Y"
"single"	5	0	2	5	11	2	2	2	2	1	"B"	7.469531	"Y"
"single"	5	0	2	5	12	1	1	2	1	2	"A"	4.781719	"Y"
"single"	5	0	2	5	13	2	2	2	2	2	"B"	3.949219	"Y"
"single"	5	0	2	5	14	1	1	1	2	1	"A"	5.109375	"Y"
"single"	5	0	2	5	15	2	1	2	1	1	"A"	3.460156	"Y"
"single"	5	0	2	5	16	1	2	2	1	1	"A"	4.169375	"Y"
"single"	5	0	2	5	17	2	2	1	1	1	"A"	2.531563	"Y"
"single"	5	0	2	5	18	2	2	1	1	2	"A"	4.068281	"N"
"single"	5	0	2	5	19	2	1	1	1	2	"B"	3.950625	"N"
"single"	5	0	2	5	20	1	2	1	2	2	"B"	8.228437	"Y"
"single"	5	0	2	5	21	2	2	1	2	1	"A"	6.038906	"N"
"single"	5	0	2	5	22	2	1	2	1	2	"B"	6.42	"Y"
"single"	5	0	2	5	23	2	2	2	1	1	"A"	4.828281	"N"
"single"	5	0	2	5	24	1	1	1	1	2	"A"	8.620313	"Y"
"single"	5	0	2	5	25	1	1	2	1	1	"A"	4.339375	"Y"
"single"	5	0	2	5	26	1	2	2	2	1	"B"	7.079688	"Y"
"single"	5	0	2	5	27	2	2	2	1	2	"B"	6.041094	"Y"
"single"	5	0	2	5	28	1	2	1	1	2	"A"	6.528281	"Y"
"single"	5	0	2	5	29	1	1	1	2	2	"A"	4.731094	"Y"
"single"	5	0	2	5	30	2	1	1	2	2	"B"	5.878594	"Y"
"single"	5	0	2	5	31	2	2	1	2	2	"B"	6.538437	"Y"
"single"	5	0	2	5	32	2	1	1	1	1	"A"	3.518125	"Y"
"single"	5	0	2	6	1	1	1	2	2	1	"A"	5.60125	"Y"
"single"	5	0	2	6	2	2	1	2	2	1	"B"	5.379844	"Y"
"single"	5	0	2	6	3	1	1	2	2	2	"B"	5.651094	"Y"
"single"	5	0	2	6	4	1	1	1	1	1	"A"	2.968906	"Y"
"single"	5	0	2	6	5	1	2	2	1	2	"B"	5.218906	"Y"
"single"	5	0	2	6	6	1	2	1	2	1	"A"	7.038125	"Y"
"single"	5	0	2	6	7	1	2	1	1	1	"A"	2.200938	"Y"
"single"	5	0	2	6	8	2	1	1	2	1	"A"	3.731875	"Y"
"single"	5	0	2	6	9	2	1	2	2	2	"B"	2.750156	"Y"
"single"	5	0	2	6	10	1	2	2	2	2	"B"	4.008906	"Y"
"single"	5	0	2	6	11	2	2	2	2	1	"B"	4.67125	"Y"
"single"	5	0	2	6	12	1	1	2	1	2	"A"	5.708125	"Y"
"single"	5	0	2	6	13	2	2	2	2	2	"B"	3.849844	"Y"
"single"	5	0	2	6	14	1	1	1	2	1	"A"	3.288438	"Y"
"single"	5	0	2	6	15	2	1	2	1	1	"A"	2.689531	"Y"
"single"	5	0	2	6	16	1	2	2	1	1	"A"	3.680781	"Y"
"single"	5	0	2	6	17	2	2	1	1	1	"A"	2.25125	"Y"
"single"	5	0	2	6	18	2	2	1	1	2	"B"	5.221406	"Y"
"single"	5	0	2	6	19	2	1	1	1	2	"A"	3.571406	"Y"
"single"	5	0	2	6	20	1	2	1	2	2	"B"	3.129844	"Y"
"single"	5	0	2	6	21	2	2	1	2	1	"B"	4.891094	"Y"
"single"	5	0	2	6	22	2	1	2	1	2	"B"	5.109219	"Y"
"single"	5	0	2	6	23	2	2	2	1	1	"B"	6.97	"Y"
"single"	5	0	2	6	24	1	1	1	1	2	"A"	3.35	"Y"
"single"	5	0	2	6	25	1	1	2	1	1	"A"	3.839375	"Y"
"single"	5	0	2	6	26	1	2	2	2	1	"B"	5.709688	"Y"
"single"	5	0	2	6	27	2	2	2	1	2	"B"	3.571406	"Y"
"single"	5	0	2	6	28	1	2	1	1	2	"A"	4.399844	"Y"
"single"	5	0	2	6	29	1	1	1	2	2	"A"	5.101563	"Y"
"single"	5	0	2	6	30	2	1	1	2	2	"B"	4.010156	"Y"
"single"	5	0	2	6	31	2	2	1	2	2	"B"	1.978594	"Y"
"single"	5	0	2	6	32	2	1	1	1	1	"A"	4.73	"Y"
"single"	5	0	2	7	1	1	1	2	2	1	"A"	8.408281	"Y"
"single"	5	0	2	7	2	2	1	2	2	1	"B"	5.5	"Y"
"single"	5	0	2	7	3	1	1	2	2	2	"B"	5.771875	"Y"
"single"	5	0	2	7	4	1	1	1	1	1	"A"	2.468594	"Y"
"single"	5	0	2	7	5	1	2	2	1	2	"B"	7.52	"Y"
"single"	5	0	2	7	6	1	2	1	2	1	"A"	3.510625	"Y"
"single"	5	0	2	7	7	1	2	1	1	1	"A"	2.469063	"Y"
"single"	5	0	2	7	8	2	1	1	2	1	"A"	4.610469	"Y"
"single"	5	0	2	7	9	2	1	2	2	2	"B"	3.240625	"Y"
"single"	5	0	2	7	10	1	2	2	2	2	"B"	3.948594	"Y"
"single"	5	0	2	7	11	2	2	2	2	1	"B"	5.489531	"Y"
"single"	5	0	2	7	12	1	1	2	1	2	"A"	5.771406	"Y"
"single"	5	0	2	7	13	2	2	2	2	2	"B"	2.360625	"Y"
"single"	5	0	2	7	14	1	1	1	2	1	"A"	3.621406	"Y"
"single"	5	0	2	7	15	2	1	2	1	1	"A"	2.470469	"Y"
"single"	5	0	2	7	16	1	2	2	1	1	"A"	4.341875	"Y"
"single"	5	0	2	7	17	2	2	1	1	1	"A"	4.400781	"Y"
"single"	5	0	2	7	18	2	2	1	1	2	"B"	4.070313	"Y"
"single"	5	0	2	7	19	2	1	1	1	2	"A"	4.011875	"Y"
"single"	5	0	2	7	20	1	2	1	2	2	"B"	4.400312	"Y"
"single"	5	0	2	7	21	2	2	1	2	1	"B"	5.329844	"Y"
"single"	5	0	2	7	22	2	1	2	1	2	"B"	5.060469	"Y"
"single"	5	0	2	7	23	2	2	2	1	1	"B"	5.439844	"Y"
"single"	5	0	2	7	24	1	1	1	1	2	"A"	2.958594	"Y"
"single"	5	0	2	7	25	1	1	2	1	1	"A"	1.871719	"Y"
"single"	5	0	2	7	26	1	2	2	2	1	"B"	3.570781	"Y"
"single"	5	0	2	7	27	2	2	2	1	2	"B"	3.848438	"Y"
"single"	5	0	2	7	28	1	2	1	1	2	"A"	4.889531	"Y"
"single"	5	0	2	7	29	1	1	1	2	2	"A"	5.821562	"Y"
"single"	5	0	2	7	30	2	1	1	2	2	"B"	3.948281	"Y"
"single"	5	0	2	7	31	2	2	1	2	2	"B"	2.579219	"Y"
"single"	5	0	2	7	32	2	1	1	1	1	"A"	4.83125	"Y"
"single"	5	0	2	8	1	1	1	2	2	1	"A"	6.42875	"Y"
"single"	5	0	2	8	2	2	1	2	2	1	"B"	8.021719	"Y"
"single"	5	0	2	8	3	1	1	2	2	2	"B"	6.760938	"Y"
"single"	5	0	2	8	4	1	1	1	1	1	"A"	2.151094	"Y"
"single"	5	0	2	8	5	1	2	2	1	2	"B"	3.41	"Y"
"single"	5	0	2	8	6	1	2	1	2	1	"A"	4.66	"Y"
"single"	5	0	2	8	7	1	2	1	1	1	"A"	2.8	"Y"
"single"	5	0	2	8	8	2	1	1	2	1	"A"	5.501875	"Y"
"single"	5	0	2	8	9	2	1	2	2	2	"B"	3.900625	"Y"
"single"	5	0	2	8	10	1	2	2	2	2	"B"	2.298438	"Y"
"single"	5	0	2	8	11	2	2	2	2	1	"B"	3.461719	"Y"
"single"	5	0	2	8	12	1	1	2	1	2	"A"	4.509531	"Y"
"single"	5	0	2	8	13	2	2	2	2	2	"B"	2.369688	"Y"
"single"	5	0	2	8	14	1	1	1	2	1	"A"	3.46125	"Y"
"single"	5	0	2	8	15	2	1	2	1	1	"A"	1.810469	"Y"
"single"	5	0	2	8	16	1	2	2	1	1	"A"	4.230625	"Y"
"single"	5	0	2	8	17	2	2	1	1	1	"A"	3.238906	"Y"
"single"	5	0	2	8	18	2	2	1	1	2	"B"	4.229375	"Y"
"single"	5	0	2	8	19	2	1	1	1	2	"A"	3.179844	"Y"
"single"	5	0	2	8	20	1	2	1	2	2	"B"	8.289687	"Y"
"single"	5	0	2	8	21	2	2	1	2	1	"B"	3.959375	"Y"
"single"	5	0	2	8	22	2	1	2	1	2	"B"	4.338594	"Y"
"single"	5	0	2	8	23	2	2	2	1	1	"B"	5.271406	"Y"
"single"	5	0	2	8	24	1	1	1	1	2	"A"	3.018125	"Y"
"single"	5	0	2	8	25	1	1	2	1	1	"A"	2.62875	"Y"
"single"	5	0	2	8	26	1	2	2	2	1	"B"	6.379219	"Y"
"single"	5	0	2	8	27	2	2	2	1	2	"B"	3.069062	"Y"
"single"	5	0	2	8	28	1	2	1	1	2	"A"	4.719687	"Y"
"single"	5	0	2	8	29	1	1	1	2	2	"A"	5.599688	"Y"
"single"	5	0	2	8	30	2	1	1	2	2	"B"	6.538281	"Y"
"single"	5	0	2	8	31	2	2	1	2	2	"B"	2.421875	"Y"
"single"	5	0	2	8	32	2	1	1	1	1	"A"	2.311875	"Y"
"single"	6	0	1	1	1	1	0	0	0	0	"A"	4.068438	"Y"
"single"	6	0	1	1	2	2	0	0	0	0	"B"	1.16	"Y"
"single"	6	0	1	1	3	2	0	0	0	0	"B"	0.8185937	"Y"
"single"	6	0	1	1	4	1	0	0	0	0	"A"	0.7684375	"Y"
"single"	6	0	1	1	5	2	0	0	0	0	"B"	0.7115625	"Y"
"single"	6	0	1	1	6	1	0	0	0	0	"A"	0.7207813	"Y"
"single"	6	0	1	1	7	2	0	0	0	0	"B"	0.4907812	"Y"
"single"	6	0	1	1	8	1	0	0	0	0	"A"	0.50125	"Y"
"single"	6	0	1	1	9	2	0	0	0	0	"B"	0.61	"Y"
"single"	6	0	1	1	10	1	0	0	0	0	"A"	0.439375	"Y"
"single"	6	0	1	1	11	1	0	0	0	0	"A"	0.660625	"Y"
"single"	6	0	1	1	12	1	0	0	0	0	"A"	0.8792188	"Y"
"single"	6	0	1	1	13	1	0	0	0	0	"A"	0.6590625	"Y"
"single"	6	0	1	1	14	1	0	0	0	0	"A"	0.5484375	"Y"
"single"	6	0	1	1	15	2	0	0	0	0	"B"	0.5503125	"Y"
"single"	6	0	1	1	16	1	0	0	0	0	"B"	0.7690625	"N"
"single"	6	0	1	1	17	2	0	0	0	0	"B"	0.7682812	"Y"
"single"	6	0	1	1	18	1	0	0	0	0	"A"	0.720625	"Y"
"single"	6	0	1	1	19	2	0	0	0	0	"B"	0.6098437	"Y"
"single"	6	0	1	1	20	2	0	0	0	0	"B"	0.7692187	"Y"
"single"	6	0	1	1	21	2	0	0	0	0	"B"	0.6084375	"Y"
"single"	6	0	1	1	22	1	0	0	0	0	"A"	0.7717187	"Y"
"single"	6	0	1	1	23	1	0	0	0	0	"A"	0.6009375	"Y"
"single"	6	0	1	1	24	2	0	0	0	0	"B"	0.6003125	"Y"
"single"	6	0	1	1	25	2	0	0	0	0	"B"	0.6114063	"Y"
"single"	6	0	1	1	26	2	0	0	0	0	"B"	0.5507813	"Y"
"single"	6	0	1	1	27	1	0	0	0	0	"A"	0.59875	"Y"
"single"	6	0	1	1	28	2	0	0	0	0	"B"	0.598125	"Y"
"single"	6	0	1	1	29	2	0	0	0	0	"B"	0.7192187	"Y"
"single"	6	0	1	1	30	1	0	0	0	0	"A"	0.5017188	"Y"
"single"	6	0	1	1	31	1	0	0	0	0	"A"	0.6104687	"Y"
"single"	6	0	1	1	32	2	0	0	0	0	"B"	0.4984375	"Y"
"single"	6	0	1	2	1	2	0	0	0	0	"B"	2.909062	"Y"
"single"	6	0	1	2	2	1	0	0	0	0	"A"	0.6615625	"Y"
"single"	6	0	1	2	3	2	0	0	0	0	"B"	0.6115625	"Y"
"single"	6	0	1	2	4	2	0	0	0	0	"B"	0.6609375	"Y"
"single"	6	0	1	2	5	2	0	0	0	0	"B"	0.5995312	"Y"
"single"	6	0	1	2	6	1	0	0	0	0	"A"	0.7089062	"Y"
"single"	6	0	1	2	7	1	0	0	0	0	"A"	0.770625	"Y"
"single"	6	0	1	2	8	1	0	0	0	0	"A"	0.9398438	"Y"
"single"	6	0	1	2	9	1	0	0	0	0	"A"	0.6096875	"Y"
"single"	6	0	1	2	10	1	0	0	0	0	"A"	1.099062	"Y"
"single"	6	0	1	2	11	2	0	0	0	0	"B"	0.7101563	"Y"
"single"	6	0	1	2	12	1	0	0	0	0	"A"	0.719375	"Y"
"single"	6	0	1	2	13	2	0	0	0	0	"B"	0.659375	"Y"
"single"	6	0	1	2	14	2	0	0	0	0	"B"	0.551875	"Y"
"single"	6	0	1	2	15	2	0	0	0	0	"B"	0.55125	"Y"
"single"	6	0	1	2	16	2	0	0	0	0	"B"	0.8284375	"Y"
"single"	6	0	1	2	17	1	0	0	0	0	"A"	1.209062	"Y"
"single"	6	0	1	2	18	2	0	0	0	0	"B"	0.6007813	"Y"
"single"	6	0	1	2	19	2	0	0	0	0	"B"	0.6001562	"Y"
"single"	6	0	1	2	20	1	0	0	0	0	"A"	0.77125	"Y"
"single"	6	0	1	2	21	2	0	0	0	0	"B"	0.55125	"Y"
"single"	6	0	1	2	22	1	0	0	0	0	"A"	0.5992187	"Y"
"single"	6	0	1	2	23	1	0	0	0	0	"A"	0.8185937	"Y"
"single"	6	0	1	2	24	1	0	0	0	0	"A"	0.8309375	"Y"
"single"	6	0	1	2	25	2	0	0	0	0	"B"	0.6015625	"Y"
"single"	6	0	1	2	26	2	0	0	0	0	"B"	0.4895312	"Y"
"single"	6	0	1	2	27	1	0	0	0	0	"A"	0.7682812	"Y"
"single"	6	0	1	2	28	2	0	0	0	0	"B"	0.55	"Y"
"single"	6	0	1	2	29	2	0	0	0	0	"B"	0.721875	"Y"
"single"	6	0	1	2	30	1	0	0	0	0	"A"	0.709375	"Y"
"single"	6	0	1	2	31	1	0	0	0	0	"A"	0.5485938	"Y"
"single"	6	0	1	2	32	1	0	0	0	0	"A"	0.5504687	"Y"
"single"	6	0	1	3	1	0	2	0	0	0	"A"	1.590625	"N"
"single"	6	0	1	3	2	0	1	0	0	0	"A"	2.199531	"Y"
"single"	6	0	1	3	3	0	2	0	0	0	"B"	0.9890625	"Y"
"single"	6	0	1	3	4	0	2	0	0	0	"A"	0.7695313	"N"
"single"	6	0	1	3	5	0	2	0	0	0	"B"	1.75875	"Y"
"single"	6	0	1	3	6	0	1	0	0	0	"A"	0.6096875	"Y"
"single"	6	0	1	3	7	0	1	0	0	0	"A"	0.8790625	"Y"
"single"	6	0	1	3	8	0	1	0	0	0	"A"	0.7089062	"Y"
"single"	6	0	1	3	9	0	1	0	0	0	"A"	0.5989063	"Y"
"single"	6	0	1	3	10	0	1	0	0	0	"A"	0.44	"Y"
"single"	6	0	1	3	11	0	2	0	0	0	"B"	0.44125	"Y"
"single"	6	0	1	3	12	0	1	0	0	0	"A"	1.310781	"Y"
"single"	6	0	1	3	13	0	2	0	0	0	"B"	1.479219	"Y"
"single"	6	0	1	3	14	0	2	0	0	0	"B"	0.6614063	"Y"
"single"	6	0	1	3	15	0	2	0	0	0	"B"	0.5	"Y"
"single"	6	0	1	3	16	0	2	0	0	0	"B"	0.441875	"Y"
"single"	6	0	1	3	17	0	1	0	0	0	"A"	0.7614062	"Y"
"single"	6	0	1	3	18	0	2	0	0	0	"B"	0.660625	"Y"
"single"	6	0	1	3	19	0	2	0	0	0	"B"	0.5992187	"Y"
"single"	6	0	1	3	20	0	1	0	0	0	"A"	0.5503125	"Y"
"single"	6	0	1	3	21	0	2	0	0	0	"B"	0.4904687	"Y"
"single"	6	0	1	3	22	0	1	0	0	0	"A"	0.6609375	"Y"
"single"	6	0	1	3	23	0	1	0	0	0	"A"	0.5503125	"Y"
"single"	6	0	1	3	24	0	1	0	0	0	"A"	0.4882813	"Y"
"single"	6	0	1	3	25	0	2	0	0	0	"B"	0.4409375	"Y"
"single"	6	0	1	3	26	0	2	0	0	0	"B"	0.4882813	"Y"
"single"	6	0	1	3	27	0	1	0	0	0	"A"	0.5409375	"Y"
"single"	6	0	1	3	28	0	2	0	0	0	"B"	0.5489063	"Y"
"single"	6	0	1	3	29	0	2	0	0	0	"B"	0.61	"Y"
"single"	6	0	1	3	30	0	1	0	0	0	"A"	0.4385937	"Y"
"single"	6	0	1	3	31	0	1	0	0	0	"A"	0.488125	"Y"
"single"	6	0	1	3	32	0	1	0	0	0	"A"	0.3885938	"Y"
"single"	6	0	1	4	1	0	2	0	0	0	"B"	0.768125	"Y"
"single"	6	0	1	4	2	0	1	0	0	0	"A"	0.44125	"Y"
"single"	6	0	1	4	3	0	2	0	0	0	"B"	0.4307812	"Y"
"single"	6	0	1	4	4	0	2	0	0	0	"B"	0.598125	"Y"
"single"	6	0	1	4	5	0	2	0	0	0	"B"	0.4392188	"Y"
"single"	6	0	1	4	6	0	1	0	0	0	"A"	0.55125	"Y"
"single"	6	0	1	4	7	0	1	0	0	0	"A"	0.5492188	"Y"
"single"	6	0	1	4	8	0	1	0	0	0	"A"	0.4410937	"Y"
"single"	6	0	1	4	9	0	1	0	0	0	"A"	0.3798437	"Y"
"single"	6	0	1	4	10	0	1	0	0	0	"A"	0.4410937	"Y"
"single"	6	0	1	4	11	0	2	0	0	0	"B"	0.4984375	"Y"
"single"	6	0	1	4	12	0	1	0	0	0	"A"	0.4410937	"Y"
"single"	6	0	1	4	13	0	2	0	0	0	"B"	0.4398437	"Y"
"single"	6	0	1	4	14	0	2	0	0	0	"B"	0.5003125	"Y"
"single"	6	0	1	4	15	0	2	0	0	0	"B"	0.4890625	"Y"
"single"	6	0	1	4	16	0	2	0	0	0	"B"	0.3817188	"Y"
