"DAU","Participant","Condition","Block","SubBlock","Trial","StimulusNo","Frequency","Orientation","Category","Difficulty","Response","Correct","RT"
"PLY22",22115,"HardMed",2,2,198,10,172.79,262.78,0,"Medium",68,1,0.64089
"PLY22",22115,"HardMed",2,2,199,8,109.84,199.37,0,"Medium",68,1,1.4451
"PLY22",22115,"HardMed",2,2,200,25,261.74,174.01,1,"Medium",75,1,0.40542
"PLY22",22115,"HardMed",2,2,201,25,261.74,174.01,1,"Medium",75,1,0.56563
"PLY22",22115,"HardMed",2,2,202,22,167.32,78.878,1,"Medium",75,1,0.58007
"PLY22",22115,"HardMed",2,2,203,23,198.79,110.6,1,"Medium",75,1,0.67512
"PLY22",22115,"HardMed",2,2,204,10,172.79,262.78,0,"Medium",68,1,0.75561
"PLY22",22115,"HardMed",2,2,205,24,230.26,142.32,1,"Medium",75,1,0.49553
"PLY22",22115,"HardMed",2,2,206,21,135.84,47.187,1,"Medium",75,1,1.5352
"PLY22",22115,"HardMed",2,2,207,6,46.895,135.96,0,"Medium",68,1,0.67559
"PLY22",22115,"HardMed",2,2,208,25,261.74,174.01,1,"Medium",75,1,0.63067
"PLY22",22115,"HardMed",2,2,209,25,261.74,174.01,1,"Medium",75,1,0.59554
"PLY22",22115,"HardMed",2,2,210,24,230.26,142.32,1,"Medium",75,1,0.40555
"PLY22",22115,"HardMed",2,3,211,7,78.368,167.68,0,"Medium",68,1,0.87006
"PLY22",22115,"HardMed",2,3,212,21,135.84,47.187,1,"Medium",75,1,0.80588
"PLY22",22115,"HardMed",2,3,213,8,109.84,199.37,0,"Medium",68,1,0.91013
"PLY22",22115,"HardMed",2,3,214,7,78.368,167.68,0,"Medium",68,1,0.61046
"PLY22",22115,"HardMed",2,3,215,7,78.368,167.68,0,"Medium",68,1,0.59007
"PLY22",22115,"HardMed",2,3,216,24,230.26,142.32,1,"Medium",75,1,0.56992
"PLY22",22115,"HardMed",2,3,217,22,167.32,78.878,1,"Medium",75,1,0.54034
"PLY22",22115,"HardMed",2,3,218,8,109.84,199.37,0,"Medium",68,1,0.9503
"PLY22",22115,"HardMed",2,3,219,9,141.32,231.09,0,"Medium",68,1,2.0651
"PLY22",22115,"HardMed",2,3,220,23,198.79,110.6,1,"Medium",75,1,0.58595
"PLY22",22115,"HardMed",2,3,221,6,46.895,135.96,0,"Medium",68,1,0.87526
"PLY22",22115,"HardMed",2,3,222,22,167.32,78.878,1,"Medium",75,1,0.65029
"PLY22",22115,"HardMed",2,3,223,23,198.79,110.6,1,"Medium",75,1,0.64056
"PLY22",22115,"HardMed",2,3,224,23,198.79,110.6,1,"Medium",75,1,0.66047
"PLY22",22115,"HardMed",2,3,225,24,230.26,142.32,1,"Medium",75,1,0.54
"PLY22",22115,"HardMed",2,3,226,9,141.32,231.09,0,"Medium",68,1,1.1504
"PLY22",22115,"HardMed",2,3,227,23,198.79,110.6,1,"Medium",75,1,0.73585
"PLY22",22115,"HardMed",2,3,228,6,46.895,135.96,0,"Medium",68,1,0.73996
"PLY22",22115,"HardMed",2,3,229,22,167.32,78.878,1,"Medium",75,1,0.61062
"PLY22",22115,"HardMed",2,3,230,10,172.79,262.78,0,"Medium",75,0,1.9852
"PLY22",22115,"HardMed",2,3,231,21,135.84,47.187,1,"Medium",75,1,0.75491
"PLY22",22115,"HardMed",2,3,232,9,141.32,231.09,0,"Medium",68,1,0.7904
"PLY22",22115,"HardMed",2,3,233,8,109.84,199.37,0,"Medium",68,1,0.54061
"PLY22",22115,"HardMed",2,3,234,25,261.74,174.01,1,"Medium",75,1,0.7656
"PLY22",22115,"HardMed",2,3,235,22,167.32,78.878,1,"Medium",75,1,0.59555
"PLY22",22115,"HardMed",2,3,236,9,141.32,231.09,0,"Medium",68,1,1.3658
"PLY22",22115,"HardMed",2,3,237,6,46.895,135.96,0,"Medium",68,1,0.62012
"PLY22",22115,"HardMed",2,3,238,6,46.895,135.96,0,"Medium",68,1,0.62021
"PLY22",22115,"HardMed",2,3,239,10,172.79,262.78,0,"Medium",68,1,0.88001
"PLY22",22115,"HardMed",2,3,240,9,141.32,231.09,0,"Medium",68,1,0.62007
"PLY22",22115,"HardMed",2,4,241,23,198.79,110.6,1,"Medium",75,1,0.72556
"PLY22",22115,"HardMed",2,4,242,24,230.26,142.32,1,"Medium",75,1,0.53016
"PLY22",22115,"HardMed",2,4,243,23,198.79,110.6,1,"Medium",75,1,0.39014
"PLY22",22115,"HardMed",2,4,244,23,198.79,110.6,1,"Medium",75,1,0.44063
"PLY22",22115,"HardMed",2,4,245,24,230.26,142.32,1,"Medium",75,1,0.59582
"PLY22",22115,"HardMed",2,4,246,21,135.84,47.187,1,"Medium",75,1,0.54001
"PLY22",22115,"HardMed",2,4,247,7,78.368,167.68,0,"Medium",68,1,0.6399
"PLY22",22115,"HardMed",2,4,248,21,135.84,47.187,1,"Medium",75,1,1.3001
"PLY22",22115,"HardMed",2,4,249,8,109.84,199.37,0,"Medium",68,1,2.5402
"PLY22",22115,"HardMed",2,4,250,21,135.84,47.187,1,"Medium",75,1,0.54571
"PLY22",22115,"HardMed",2,4,251,25,261.74,174.01,1,"Medium",75,1,0.47531
"PLY22",22115,"HardMed",2,4,252,9,141.32,231.09,0,"Medium",68,1,0.81057
"PLY22",22115,"HardMed",2,4,253,7,78.368,167.68,0,"Medium",68,1,0.98588
"PLY22",22115,"HardMed",2,4,254,8,109.84,199.37,0,"Medium",68,1,0.54533
"PLY22",22115,"HardMed",2,4,255,21,135.84,47.187,1,"Medium",75,1,1.2357
"PLY22",22115,"HardMed",2,4,256,6,46.895,135.96,0,"Medium",68,1,0.71553
"PLY22",22115,"HardMed",2,4,257,6,46.895,135.96,0,"Medium",68,1,0.53574
"PLY22",22115,"HardMed",2,4,258,7,78.368,167.68,0,"Medium",68,1,0.5402
"PLY22",22115,"HardMed",2,4,259,24,230.26,142.32,1,"Medium",75,1,0.52998
"PLY22",22115,"HardMed",2,4,260,8,109.84,199.37,0,"Medium",68,1,0.78552
"PLY22",22115,"HardMed",2,4,261,25,261.74,174.01,1,"Medium",75,1,0.38533
"PLY22",22115,"HardMed",2,4,262,7,78.368,167.68,0,"Medium",68,1,0.61528
"PLY22",22115,"HardMed",2,4,263,8,109.84,199.37,0,"Medium",68,1,0.87085
"PLY22",22115,"HardMed",2,4,264,8,109.84,199.37,0,"Medium",68,1,0.51542
"PLY22",22115,"HardMed",2,4,265,24,230.26,142.32,1,"Medium",75,1,0.94067
"PLY22",22115,"HardMed",2,4,266,9,141.32,231.09,0,"Medium",68,1,0.78556
"PLY22",22115,"HardMed",2,4,267,6,46.895,135.96,0,"Medium",68,1,0.58023
"PLY22",22115,"HardMed",2,4,268,7,78.368,167.68,0,"Medium",68,1,0.50036
"PLY22",22115,"HardMed",2,4,269,23,198.79,110.6,1,"Medium",75,1,0.45023
"PLY22",22115,"HardMed",2,4,270,8,109.84,199.37,0,"Medium",68,1,0.66041
"PLY22",22115,"HardMed",2,5,271,22,167.32,78.878,1,"Medium",75,1,0.45568
"PLY22",22115,"HardMed",2,5,272,22,167.32,78.878,1,"Medium",75,1,0.48491
"PLY22",22115,"HardMed",2,5,273,9,141.32,231.09,0,"Medium",68,1,0.67516
"PLY22",22115,"HardMed",2,5,274,25,261.74,174.01,1,"Medium",75,1,0.61004
"PLY22",22115,"HardMed",2,5,275,23,198.79,110.6,1,"Medium",75,1,0.47518
"PLY22",22115,"HardMed",2,5,276,6,46.895,135.96,0,"Medium",68,1,0.59499
"PLY22",22115,"HardMed",2,5,277,23,198.79,110.6,1,"Medium",75,1,0.70997
"PLY22",22115,"HardMed",2,5,278,9,141.32,231.09,0,"Medium",68,1,0.89032
"PLY22",22115,"HardMed",2,5,279,21,135.84,47.187,1,"Medium",75,1,0.49548
"PLY22",22115,"HardMed",2,5,280,9,141.32,231.09,0,"Medium",68,1,0.72572
"PLY22",22115,"HardMed",2,5,281,10,172.79,262.78,0,"Medium",68,1,0.53026
"PLY22",22115,"HardMed",2,5,282,10,172.79,262.78,0,"Medium",68,1,0.64016
"PLY22",22115,"HardMed",2,5,283,9,141.32,231.09,0,"Medium",68,1,0.96043
"PLY22",22115,"HardMed",2,5,284,8,109.84,199.37,0,"Medium",68,1,1.0507
"PLY22",22115,"HardMed",2,5,285,21,135.84,47.187,1,"Medium",75,1,1.04
"PLY22",22115,"HardMed",2,5,286,9,141.32,231.09,0,"Medium",68,1,0.68549
"PLY22",22115,"HardMed",2,5,287,21,135.84,47.187,1,"Medium",75,1,0.63577
"PLY22",22115,"HardMed",2,5,288,9,141.32,231.09,0,"Medium",68,1,0.64505
"PLY22",22115,"HardMed",2,5,289,25,261.74,174.01,1,"Medium",75,1,0.66026
"PLY22",22115,"HardMed",2,5,290,7,78.368,167.68,0,"Medium",68,1,0.63064
"PLY22",22115,"HardMed",2,5,291,10,172.79,262.78,0,"Medium",68,1,0.6757
"PLY22",22115,"HardMed",2,5,292,6,46.895,135.96,0,"Medium",68,1,0.52519
"PLY22",22115,"HardMed",2,5,293,21,135.84,47.187,1,"Medium",75,1,0.84017
"PLY22",22115,"HardMed",2,5,294,8,109.84,199.37,0,"Medium",68,1,0.68066
"PLY22",22115,"HardMed",2,5,295,22,167.32,78.878,1,"Medium",75,1,0.55029
"PLY22",22115,"HardMed",2,5,296,8,109.84,199.37,0,"Medium",68,1,0.66493
"PLY22",22115,"HardMed",2,5,297,22,167.32,78.878,1,"Medium",75,1,0.5802
"PLY22",22115,"HardMed",2,5,298,10,172.79,262.78,0,"Medium",68,1,0.50998
"PLY22",22115,"HardMed",2,5,299,22,167.32,78.878,1,"Medium",75,1,0.54034
"PLY22",22115,"HardMed",2,5,300,24,230.26,142.32,1,"Medium",75,1,0.56018
"PLY22",22116,"HardMed",1,1,1,20,239.84,196.2,1,"Hard",68,0,17.192
"PLY22",22116,"HardMed",1,1,2,15,196.05,240.6,0,"Hard",75,0,1.5121
"PLY22",22116,"HardMed",1,1,3,19,208.37,164.5,1,"Hard",68,0,1.1106
"PLY22",22116,"HardMed",1,1,4,12,100.26,145.47,0,"Hard",68,1,3.0115
"PLY22",22116,"HardMed",1,1,5,12,100.26,145.47,0,"Hard",68,1,3.0301
"PLY22",22116,"HardMed",1,1,6,18,176.89,132.78,1,"Hard",75,1,1.1962
"PLY22",22116,"HardMed",1,1,7,19,208.37,164.5,1,"Hard",75,1,0.87662
"PLY22",22116,"HardMed",1,1,8,16,112.58,69.373,1,"Hard",68,0,1.0952
"PLY22",22116,"HardMed",1,1,9,16,112.58,69.373,1,"Hard",68,0,1.4503
"PLY22",22116,"HardMed",1,1,10,17,145.42,101.09,1,"Hard",75,1,1.1058
"PLY22",22116,"HardMed",1,1,11,11,68.789,113.78,0,"Hard",68,1,1.2151
"PLY22",22116,"HardMed",1,1,12,12,100.26,145.47,0,"Hard",75,0,1.4405
"PLY22",22116,"HardMed",1,1,13,14,163.21,208.88,0,"Hard",75,0,2.088
"PLY22",22116,"HardMed",1,1,14,15,196.05,240.6,0,"Hard",68,1,3.4309
"PLY22",22116,"HardMed",1,1,15,14,163.21,208.88,0,"Hard",75,0,2.9874
"PLY22",22116,"HardMed",1,1,16,18,176.89,132.78,1,"Hard",75,1,1.2679
"PLY22",22116,"HardMed",1,1,17,19,208.37,164.5,1,"Hard",75,1,2.1571
"PLY22",22116,"HardMed",1,1,18,13,131.74,177.19,0,"Hard",68,1,3.9979
"PLY22",22116,"HardMed",1,1,19,18,176.89,132.78,1,"Hard",75,1,3.1692
"PLY22",22116,"HardMed",1,1,20,19,208.37,164.5,1,"Hard",75,1,1.1368
"PLY22",22116,"HardMed",1,1,21,12,100.26,145.47,0,"Hard",68,1,1.0002
"PLY22",22116,"HardMed",1,1,22,17,145.42,101.09,1,"Hard",75,1,1.4784
"PLY22",22116,"HardMed",1,1,23,17,145.42,101.09,1,"Hard",75,1,1.1955
"PLY22",22116,"HardMed",1,1,24,20,239.84,196.2,1,"Hard",75,1,1.545
"PLY22",22116,"HardMed",1,1,25,14,163.21,208.88,0,"Hard",68,1,1.1722
"PLY22",22116,"HardMed",1,1,26,16,112.58,69.373,1,"Hard",75,1,1.6768
"PLY22",22116,"HardMed",1,1,27,18,176.89,132.78,1,"Hard",68,0,1.121
"PLY22",22116,"HardMed",1,1,28,15,196.05,240.6,0,"Hard",68,1,2.0968
"PLY22",22116,"HardMed",1,1,29,20,239.84,196.2,1,"Hard",68,0,1.5105
"PLY22",22116,"HardMed",1,1,30,13,131.74,177.19,0,"Hard",75,0,0.77996
"PLY22",22116,"HardMed",1,2,31,17,145.42,101.09,1,"Hard",68,0,2.7729
"PLY22",22116,"HardMed",1,2,32,19,208.37,164.5,1,"Hard",75,1,1.9914
"PLY22",22116,"HardMed",1,2,33,20,239.84,196.2,1,"Hard",75,1,1.0905
"PLY22",22116,"HardMed",1,2,34,11,68.789,113.78,0,"Hard",68,1,2.3767
"PLY22",22116,"HardMed",1,2,35,19,208.37,164.5,1,"Hard",75,1,2.1112
"PLY22",22116,"HardMed",1,2,36,19,208.37,164.5,1,"Hard",75,1,0.97118
"PLY22",22116,"HardMed",1,2,37,17,145.42,101.09,1,"Hard",68,0,0.86586
"PLY22",22116,"HardMed",1,2,38,19,208.37,164.5,1,"Hard",75,1,0.81497
"PLY22",22116,"HardMed",1,2,39,20,239.84,196.2,1,"Hard",75,1,1.0004
"PLY22",22116,"HardMed",1,2,40,12,100.26,145.47,0,"Hard",68,1,1.3216
"PLY22",22116,"HardMed",1,2,41,20,239.84,196.2,1,"Hard",75,1,0.80509
"PLY22",22116,"HardMed",1,2,42,19,208.37,164.5,1,"Hard",75,1,1.9603
"PLY22",22116,"HardMed",1,2,43,12,100.26,145.47,0,"Hard",68,1,0.90608
"PLY22",22116,"HardMed",1,2,44,16,112.58,69.373,1,"Hard",68,0,2.4523
"PLY22",22116,"HardMed",1,2,45,13,131.74,177.19,0,"Hard",75,0,3.1985
"PLY22",22116,"HardMed",1,2,46,20,239.84,196.2,1,"Hard",75,1,0.83096
"PLY22",22116,"HardMed",1,2,47,15,196.05,240.6,0,"Hard",75,0,1.2877
"PLY22",22116,"HardMed",1,2,48,19,208.37,164.5,1,"Hard",75,1,1.0463
"PLY22",22116,"HardMed",1,2,49,11,68.789,113.78,0,"Hard",68,1,1.2001
"PLY22",22116,"HardMed",1,2,50,17,145.42,101.09,1,"Hard",75,1,1.9108
"PLY22",22116,"HardMed",1,2,51,12,100.26,145.47,0,"Hard",68,1,1.0661
"PLY22",22116,"HardMed",1,2,52,14,163.21,208.88,0,"Hard",68,1,1.3203
"PLY22",22116,"HardMed",1,2,53,17,145.42,101.09,1,"Hard",75,1,0.74503
"PLY22",22116,"HardMed",1,2,54,16,112.58,69.373,1,"Hard",75,1,1.1605
"PLY22",22116,"HardMed",1,2,55,13,131.74,177.19,0,"Hard",75,0,0.81076
"PLY22",22116,"HardMed",1,2,56,11,68.789,113.78,0,"Hard",68,1,1.3278
"PLY22",22116,"HardMed",1,2,57,15,196.05,240.6,0,"Hard",75,0,2.754
"PLY22",22116,"HardMed",1,2,58,15,196.05,240.6,0,"Hard",68,1,0.88116
"PLY22",22116,"HardMed",1,2,59,11,68.789,113.78,0,"Hard",75,0,1.292
"PLY22",22116,"HardMed",1,2,60,18,176.89,132.78,1,"Hard",68,0,1.3328
"PLY22",22116,"HardMed",1,3,61,14,163.21,208.88,0,"Hard",75,0,0.71151
"PLY22",22116,"HardMed",1,3,62,16,112.58,69.373,1,"Hard",68,0,0.94273
"PLY22",22116,"HardMed",1,3,63,16,112.58,69.373,1,"Hard",68,0,2.0057
"PLY22",22116,"HardMed",1,3,64,13,131.74,177.19,0,"Hard",75,0,0.95639
"PLY22",22116,"HardMed",1,3,65,13,131.74,177.19,0,"Hard",75,0,0.86158
"PLY22",22116,"HardMed",1,3,66,15,196.05,240.6,0,"Hard",68,1,1.031
"PLY22",22116,"HardMed",1,3,67,18,176.89,132.78,1,"Hard",68,0,1.6075
"PLY22",22116,"HardMed",1,3,68,13,131.74,177.19,0,"Hard",68,1,3.4177
"PLY22",22116,"HardMed",1,3,69,16,112.58,69.373,1,"Hard",68,0,1.3153
"PLY22",22116,"HardMed",1,3,70,14,163.21,208.88,0,"Hard",68,1,1.5957
"PLY22",22116,"HardMed",1,3,71,19,208.37,164.5,1,"Hard",75,1,2.9926
"PLY22",22116,"HardMed",1,3,72,12,100.26,145.47,0,"Hard",68,1,0.95673
"PLY22",22116,"HardMed",1,3,73,20,239.84,196.2,1,"Hard",75,1,0.9269
"PLY22",22116,"HardMed",1,3,74,18,176.89,132.78,1,"Hard",75,1,1.3717
"PLY22",22116,"HardMed",1,3,75,11,68.789,113.78,0,"Hard",68,1,0.99819
"PLY22",22116,"HardMed",1,3,76,11,68.789,113.78,0,"Hard",68,1,0.73588
"PLY22",22116,"HardMed",1,3,77,19,208.37,164.5,1,"Hard",75,1,0.85046
"PLY22",22116,"HardMed",1,3,78,18,176.89,132.78,1,"Hard",68,0,0.99559
"PLY22",22116,"HardMed",1,3,79,14,163.21,208.88,0,"Hard",75,0,1.2452
"PLY22",22116,"HardMed",1,3,80,14,163.21,208.88,0,"Hard",68,1,0.8708
"PLY22",22116,"HardMed",1,3,81,18,176.89,132.78,1,"Hard",75,1,1.1667
"PLY22",22116,"HardMed",1,3,82,20,239.84,196.2,1,"Hard",75,1,1.2465
"PLY22",22116,"HardMed",1,3,83,18,176.89,132.78,1,"Hard",68,0,0.75098
"PLY22",22116,"HardMed",1,3,84,12,100.26,145.47,0,"Hard",68,1,0.97047
"PLY22",22116,"HardMed",1,3,85,15,196.05,240.6,0,"Hard",75,0,1.0605
"PLY22",22116,"HardMed",1,3,86,13,131.74,177.19,0,"Hard",75,0,1.1969
"PLY22",22116,"HardMed",1,3,87,11,68.789,113.78,0,"Hard",68,1,0.7359
"PLY22",22116,"HardMed",1,3,88,11,68.789,113.78,0,"Hard",68,1,0.94539
"PLY22",22116,"HardMed",1,3,89,17,145.42,101.09,1,"Hard",75,1,1.9926
"PLY22",22116,"HardMed",1,3,90,20,239.84,196.2,1,"Hard",75,1,0.89039
"PLY22",22116,"HardMed",1,4,91,12,100.26,145.47,0,"Hard",68,1,1.0865
"PLY22",22116,"HardMed",1,4,92,15,196.05,240.6,0,"Hard",75,0,1.0906
"PLY22",22116,"HardMed",1,4,93,11,68.789,113.78,0,"Hard",68,1,0.72181
"PLY22",22116,"HardMed",1,4,94,12,100.26,145.47,0,"Hard",68,1,0.85601
"PLY22",22116,"HardMed",1,4,95,16,112.58,69.373,1,"Hard",68,0,1.0161
"PLY22",22116,"HardMed",1,4,96,17,145.42,101.09,1,"Hard",75,1,1.4722
"PLY22",22116,"HardMed",1,4,97,18,176.89,132.78,1,"Hard",75,1,0.98579
"PLY22",22116,"HardMed",1,4,98,16,112.58,69.373,1,"Hard",68,0,1.5516
"PLY22",22116,"HardMed",1,4,99,11,68.789,113.78,0,"Hard",68,1,0.73567
"PLY22",22116,"HardMed",1,4,100,19,208.37,164.5,1,"Hard",75,1,0.75055
"PLY22",22116,"HardMed",1,4,101,15,196.05,240.6,0,"Hard",68,1,1.0249
"PLY22",22116,"HardMed",1,4,102,17,145.42,101.09,1,"Hard",75,1,1.6476
"PLY22",22116,"HardMed",1,4,103,14,163.21,208.88,0,"Hard",68,1,1.2307
"PLY22",22116,"HardMed",1,4,104,13,131.74,177.19,0,"Hard",75,0,1.0153
"PLY22",22116,"HardMed",1,4,105,14,163.21,208.88,0,"Hard",75,0,0.97126
"PLY22",22116,"HardMed",1,4,106,15,196.05,240.6,0,"Hard",68,1,1.1604
"PLY22",22116,"HardMed",1,4,107,18,176.89,132.78,1,"Hard",75,1,1.0828
"PLY22",22116,"HardMed",1,4,108,13,131.74,177.19,0,"Hard",68,1,1.0173
"PLY22",22116,"HardMed",1,4,109,17,145.42,101.09,1,"Hard",75,1,0.81083
"PLY22",22116,"HardMed",1,4,110,15,196.05,240.6,0,"Hard",68,1,0.97231
"PLY22",22116,"HardMed",1,4,111,13,131.74,177.19,0,"Hard",68,1,1.005
"PLY22",22116,"HardMed",1,4,112,11,68.789,113.78,0,"Hard",68,1,0.71091
"PLY22",22116,"HardMed",1,4,113,16,112.58,69.373,1,"Hard",68,0,1.5424
"PLY22",22116,"HardMed",1,4,114,14,163.21,208.88,0,"Hard",68,1,1.2326
"PLY22",22116,"HardMed",1,4,115,14,163.21,208.88,0,"Hard",68,1,1.5277
"PLY22",22116,"HardMed",1,4,116,17,145.42,101.09,1,"Hard",75,1,1.1427
"PLY22",22116,"HardMed",1,4,117,12,100.26,145.47,0,"Hard",68,1,0.93708
"PLY22",22116,"HardMed",1,4,118,20,239.84,196.2,1,"Hard",75,1,0.57609
"PLY22",22116,"HardMed",1,4,119,16,112.58,69.373,1,"Hard",68,0,1.731
"PLY22",22116,"HardMed",1,4,120,18,176.89,132.78,1,"Hard",75,1,0.91577
"PLY22",22116,"HardMed",1,5,121,14,163.21,208.88,0,"Hard",68,1,1.0462
"PLY22",22116,"HardMed",1,5,122,16,112.58,69.373,1,"Hard",75,1,1.3964
"PLY22",22116,"HardMed",1,5,123,18,176.89,132.78,1,"Hard",68,0,1.1956
"PLY22",22116,"HardMed",1,5,124,14,163.21,208.88,0,"Hard",75,0,0.59669
"PLY22",22116,"HardMed",1,5,125,13,131.74,177.19,0,"Hard",68,1,0.85583
"PLY22",22116,"HardMed",1,5,126,20,239.84,196.2,1,"Hard",75,1,0.84565
"PLY22",22116,"HardMed",1,5,127,18,176.89,132.78,1,"Hard",68,0,1.0318
"PLY22",22116,"HardMed",1,5,128,20,239.84,196.2,1,"Hard",75,1,0.76557
"PLY22",22116,"HardMed",1,5,129,16,112.58,69.373,1,"Hard",75,1,1.479
"PLY22",22116,"HardMed",1,5,130,17,145.42,101.09,1,"Hard",75,1,0.90625
"PLY22",22116,"HardMed",1,5,131,15,196.05,240.6,0,"Hard",68,1,0.94171
"PLY22",22116,"HardMed",1,5,132,19,208.37,164.5,1,"Hard",75,1,0.8108
"PLY22",22116,"HardMed",1,5,133,12,100.26,145.47,0,"Hard",68,1,1.472
"PLY22",22116,"HardMed",1,5,134,14,163.21,208.88,0,"Hard",75,0,1.1755
"PLY22",22116,"HardMed",1,5,135,11,68.789,113.78,0,"Hard",68,1,0.85996
"PLY22",22116,"HardMed",1,5,136,13,131.74,177.19,0,"Hard",75,0,1.5475
"PLY22",22116,"HardMed",1,5,137,17,145.42,101.09,1,"Hard",68,0,1.4701
"PLY22",22116,"HardMed",1,5,138,19,208.37,164.5,1,"Hard",75,1,0.78672
"PLY22",22116,"HardMed",1,5,139,20,239.84,196.2,1,"Hard",75,1,1.8373
"PLY22",22116,"HardMed",1,5,140,11,68.789,113.78,0,"Hard",68,1,0.63106
"PLY22",22116,"HardMed",1,5,141,12,100.26,145.47,0,"Hard",68,1,1.2058
"PLY22",22116,"HardMed",1,5,142,15,196.05,240.6,0,"Hard",68,1,1.3604
"PLY22",22116,"HardMed",1,5,143,20,239.84,196.2,1,"Hard",68,0,1.5809
"PLY22",22116,"HardMed",1,5,144,15,196.05,240.6,0,"Hard",68,1,1.1137
"PLY22",22116,"HardMed",1,5,145,17,145.42,101.09,1,"Hard",75,1,0.76858
"PLY22",22116,"HardMed",1,5,146,13,131.74,177.19,0,"Hard",75,0,1.2254
"PLY22",22116,"HardMed",1,5,147,11,68.789,113.78,0,"Hard",68,1,0.48077
"PLY22",22116,"HardMed",1,5,148,12,100.26,145.47,0,"Hard",75,0,1.1259
"PLY22",22116,"HardMed",1,5,149,13,131.74,177.19,0,"Hard",68,1,0.76148
"PLY22",22116,"HardMed",1,5,150,16,112.58,69.373,1,"Hard",75,1,0.99016
"PLY22",22116,"HardMed",2,1,151,8,109.84,199.37,0,"Medium",75,0,1.3172
"PLY22",22116,"HardMed",2,1,152,21,135.84,47.187,1,"Medium",68,0,1.041
"PLY22",22116,"HardMed",2,1,153,22,167.32,78.878,1,"Medium",75,1,0.84512
"PLY22",22116,"HardMed",2,1,154,25,261.74,174.01,1,"Medium",68,0,1.0119
"PLY22",22116,"HardMed",2,1,155,8,109.84,199.37,0,"Medium",68,1,1.2424
"PLY22",22116,"HardMed",2,1,156,8,109.84,199.37,0,"Medium",68,1,0.80589
"PLY22",22116,"HardMed",2,1,157,25,261.74,174.01,1,"Medium",75,1,0.94125
"PLY22",22116,"HardMed",2,1,158,9,141.32,231.09,0,"Medium",68,1,1.0458
"PLY22",22116,"HardMed",2,1,159,10,172.79,262.78,0,"Medium",68,1,1.3263
"PLY22",22116,"HardMed",2,1,160,7,78.368,167.68,0,"Medium",68,1,1.2205
"PLY22",22116,"HardMed",2,1,161,6,46.895,135.96,0,"Medium",68,1,0.67496
"PLY22",22116,"HardMed",2,1,162,6,46.895,135.96,0,"Medium",68,1,0.84642
"PLY22",22116,"HardMed",2,1,163,9,141.32,231.09,0,"Medium",75,0,0.71024
"PLY22",22116,"HardMed",2,1,164,23,198.79,110.6,1,"Medium",68,0,1.2907
"PLY22",22116,"HardMed",2,1,165,9,141.32,231.09,0,"Medium",75,0,1.7226
"PLY22",22116,"HardMed",2,1,166,6,46.895,135.96,0,"Medium",68,1,0.566
"PLY22",22116,"HardMed",2,1,167,21,135.84,47.187,1,"Medium",68,0,1.2413
"PLY22",22116,"HardMed",2,1,168,21,135.84,47.187,1,"Medium",75,1,0.76127
"PLY22",22116,"HardMed",2,1,169,6,46.895,135.96,0,"Medium",68,1,0.6161
"PLY22",22116,"HardMed",2,1,170,23,198.79,110.6,1,"Medium",75,1,0.81018
"PLY22",22116,"HardMed",2,1,171,23,198.79,110.6,1,"Medium",68,0,0.93634
"PLY22",22116,"HardMed",2,1,172,23,198.79,110.6,1,"Medium",75,1,0.59052
"PLY22",22116,"HardMed",2,1,173,10,172.79,262.78,0,"Medium",68,1,1.2663
"PLY22",22116,"HardMed",2,1,174,10,172.79,262.78,0,"Medium",68,1,0.90051
"PLY22",22116,"HardMed",2,1,175,8,109.84,199.37,0,"Medium",75,0,1.0506
"PLY22",22116,"HardMed",2,1,176,22,167.32,78.878,1,"Medium",75,1,1.3368
"PLY22",22116,"HardMed",2,1,177,9,141.32,231.09,0,"Medium",68,1,0.79053
"PLY22",22116,"HardMed",2,1,178,23,198.79,110.6,1,"Medium",75,1,0.76069
"PLY22",22116,"HardMed",2,1,179,7,78.368,167.68,0,"Medium",68,1,0.96616
"PLY22",22116,"HardMed",2,1,180,22,167.32,78.878,1,"Medium",75,1,0.8484
"PLY22",22116,"HardMed",2,2,181,22,167.32,78.878,1,"Medium",75,1,0.85609
"PLY22",22116,"HardMed",2,2,182,9,141.32,231.09,0,"Medium",68,1,0.72189
"PLY22",22116,"HardMed",2,2,183,22,167.32,78.878,1,"Medium",75,1,0.56574
"PLY22",22116,"HardMed",2,2,184,22,167.32,78.878,1,"Medium",75,1,0.57612
"PLY22",22116,"HardMed",2,2,185,25,261.74,174.01,1,"Medium",68,0,1.116
"PLY22",22116,"HardMed",2,2,186,22,167.32,78.878,1,"Medium",75,1,0.41577
"PLY22",22116,"HardMed",2,2,187,7,78.368,167.68,0,"Medium",75,0,0.92059
"PLY22",22116,"HardMed",2,2,188,25,261.74,174.01,1,"Medium",75,1,1.1521
"PLY22",22116,"HardMed",2,2,189,23,198.79,110.6,1,"Medium",75,1,0.79556
"PLY22",22116,"HardMed",2,2,190,7,78.368,167.68,0,"Medium",68,1,0.69718
"PLY22",22116,"HardMed",2,2,191,25,261.74,174.01,1,"Medium",75,1,0.67087
"PLY22",22116,"HardMed",2,2,192,7,78.368,167.68,0,"Medium",68,1,0.62521
"PLY22",22116,"HardMed",2,2,193,10,172.79,262.78,0,"Medium",68,1,1.1668
