DAU,Participant,Condition,Block,Trial,StimulusNo,Xvalue,Yvalue,Difficulty,Category,CorrectButton,Response,Correct,RT
PLY75,101,EasyHard,3,38,15,0.135,84.63,Hard,A,c,m,0,1067
PLY75,101,EasyHard,3,39,15,0.135,84.63,Hard,A,c,m,0,1440
PLY75,101,EasyHard,3,40,16,0.074,25.36,Hard,B,m,c,0,758
PLY75,101,EasyHard,3,41,11,0.042,40.73,Hard,A,c,c,1,935
PLY75,101,EasyHard,3,42,14,0.111,73.65,Hard,A,c,m,0,1409
PLY75,101,EasyHard,3,43,11,0.042,40.73,Hard,A,c,c,1,904
PLY75,101,EasyHard,3,44,18,0.121,47.31,Hard,B,m,c,0,1155
PLY75,101,EasyHard,3,45,17,0.098,36.34,Hard,B,m,m,1,1556
PLY75,101,EasyHard,3,46,18,0.121,47.31,Hard,B,m,m,1,822
PLY75,101,EasyHard,3,47,20,0.167,69.26,Hard,B,m,m,1,772
PLY75,101,EasyHard,3,48,13,0.088,62.68,Hard,A,c,c,1,916
PLY75,101,EasyHard,3,49,18,0.121,47.31,Hard,B,m,c,0,975
PLY75,101,EasyHard,3,50,14,0.111,73.65,Hard,A,c,m,0,552
PLY75,101,EasyHard,3,51,17,0.098,36.34,Hard,B,m,c,0,1441
PLY75,101,EasyHard,3,52,15,0.135,84.63,Hard,A,c,m,0,774
PLY75,101,EasyHard,3,53,15,0.135,84.63,Hard,A,c,c,1,775
PLY75,101,EasyHard,3,54,19,0.144,58.29,Hard,B,m,c,0,663
PLY75,101,EasyHard,3,55,14,0.111,73.65,Hard,A,c,m,0,1020
PLY75,101,EasyHard,3,56,18,0.121,47.31,Hard,B,m,c,0,787
PLY75,101,EasyHard,3,57,16,0.074,25.36,Hard,B,m,c,0,818
PLY75,101,EasyHard,3,58,14,0.111,73.65,Hard,A,c,m,0,785
PLY75,101,EasyHard,3,59,11,0.042,40.73,Hard,A,c,c,1,2081
PLY75,101,EasyHard,3,60,11,0.042,40.73,Hard,A,c,c,1,605
PLY75,101,EasyHard,3,61,13,0.088,62.68,Hard,A,c,m,0,1636
PLY75,101,EasyHard,3,62,19,0.144,58.29,Hard,B,m,m,1,706
PLY75,101,EasyHard,3,63,11,0.042,40.73,Hard,A,c,c,1,1189
PLY75,101,EasyHard,3,64,20,0.167,69.26,Hard,B,m,m,1,836
PLY75,101,EasyHard,3,65,12,0.065,51.7,Hard,A,c,c,1,994
PLY75,101,EasyHard,3,66,18,0.121,47.31,Hard,B,m,m,1,1290
PLY75,101,EasyHard,3,67,15,0.135,84.63,Hard,A,c,m,0,854
PLY75,101,EasyHard,3,68,18,0.121,47.31,Hard,B,m,m,1,947
PLY75,101,EasyHard,3,69,19,0.144,58.29,Hard,B,m,m,1,813
PLY75,101,EasyHard,3,70,18,0.121,47.31,Hard,B,m,m,1,684
PLY75,101,EasyHard,3,71,17,0.098,36.34,Hard,B,m,m,1,560
PLY75,101,EasyHard,3,72,14,0.111,73.65,Hard,A,c,m,0,1017
PLY75,101,EasyHard,3,73,13,0.088,62.68,Hard,A,c,m,0,703
PLY75,101,EasyHard,3,74,17,0.098,36.34,Hard,B,m,c,0,1554
PLY75,101,EasyHard,3,75,13,0.088,62.68,Hard,A,c,c,1,612
PLY75,101,EasyHard,3,76,12,0.065,51.7,Hard,A,c,c,1,1002
PLY75,101,EasyHard,3,77,15,0.135,84.63,Hard,A,c,c,1,2322
PLY75,101,EasyHard,3,78,17,0.098,36.34,Hard,B,m,c,0,1220
PLY75,101,EasyHard,3,79,18,0.121,47.31,Hard,B,m,m,1,1218
PLY75,101,EasyHard,3,80,13,0.088,62.68,Hard,A,c,m,0,625
PLY75,101,EasyHard,3,81,15,0.135,84.63,Hard,A,c,m,0,808
PLY75,101,EasyHard,3,82,15,0.135,84.63,Hard,A,c,m,0,1463
PLY75,101,EasyHard,3,83,15,0.135,84.63,Hard,A,c,m,0,715
PLY75,101,EasyHard,3,84,14,0.111,73.65,Hard,A,c,c,1,766
PLY75,101,EasyHard,3,85,12,0.065,51.7,Hard,A,c,c,1,799
PLY75,101,EasyHard,3,86,12,0.065,51.7,Hard,A,c,c,1,558
PLY75,101,EasyHard,3,87,11,0.042,40.73,Hard,A,c,m,0,1303
PLY75,101,EasyHard,3,88,13,0.088,62.68,Hard,A,c,c,1,1682
PLY75,101,EasyHard,3,89,13,0.088,62.68,Hard,A,c,c,1,798
PLY75,101,EasyHard,3,90,17,0.098,36.34,Hard,B,m,c,0,926
PLY75,101,EasyHard,3,91,14,0.111,73.65,Hard,A,c,c,1,1080
PLY75,101,EasyHard,3,92,13,0.088,62.68,Hard,A,c,c,1,780
PLY75,101,EasyHard,3,93,18,0.121,47.31,Hard,B,m,m,1,1693
PLY75,101,EasyHard,3,94,16,0.074,25.36,Hard,B,m,c,0,761
PLY75,101,EasyHard,3,95,16,0.074,25.36,Hard,B,m,c,0,1513
PLY75,101,EasyHard,3,96,12,0.065,51.7,Hard,A,c,c,1,2701
PLY75,101,EasyHard,3,97,19,0.144,58.29,Hard,B,m,m,1,720
PLY75,101,EasyHard,3,98,11,0.042,40.73,Hard,A,c,m,0,2739
PLY75,101,EasyHard,3,99,18,0.121,47.31,Hard,B,m,m,1,1077
PLY75,101,EasyHard,3,100,20,0.167,69.26,Hard,B,m,m,1,889
PLY75,101,EasyHard,3,101,12,0.065,51.7,Hard,A,c,c,1,1525
PLY75,101,EasyHard,3,102,17,0.098,36.34,Hard,B,m,m,1,1032
PLY75,101,EasyHard,3,103,20,0.167,69.26,Hard,B,m,m,1,734
PLY75,101,EasyHard,3,104,12,0.065,51.7,Hard,A,c,c,1,736
PLY75,101,EasyHard,3,105,12,0.065,51.7,Hard,A,c,c,1,674
PLY75,101,EasyHard,3,106,16,0.074,25.36,Hard,B,m,c,0,774
PLY75,101,EasyHard,3,107,11,0.042,40.73,Hard,A,c,c,1,1078
PLY75,101,EasyHard,3,108,18,0.121,47.31,Hard,B,m,m,1,1161
PLY75,101,EasyHard,3,109,11,0.042,40.73,Hard,A,c,c,1,1499
PLY75,101,EasyHard,3,110,14,0.111,73.65,Hard,A,c,m,0,1054
PLY75,101,EasyHard,3,111,14,0.111,73.65,Hard,A,c,m,0,1507
PLY75,101,EasyHard,3,112,14,0.111,73.65,Hard,A,c,c,1,2055
PLY75,101,EasyHard,3,113,16,0.074,25.36,Hard,B,m,c,0,660
PLY75,101,EasyHard,3,114,17,0.098,36.34,Hard,B,m,m,1,969
PLY75,101,EasyHard,3,115,13,0.088,62.68,Hard,A,c,c,1,1937
PLY75,101,EasyHard,3,116,17,0.098,36.34,Hard,B,m,m,1,2324
PLY75,101,EasyHard,3,117,11,0.042,40.73,Hard,A,c,c,1,662
PLY75,101,EasyHard,3,118,12,0.065,51.7,Hard,A,c,c,1,1083
PLY75,101,EasyHard,3,119,13,0.088,62.68,Hard,A,c,m,0,2367
PLY75,101,EasyHard,3,120,20,0.167,69.26,Hard,B,m,m,1,785
PLY75,101,EasyHard,3,121,16,0.074,25.36,Hard,B,m,c,0,1313
PLY75,101,EasyHard,3,122,15,0.135,84.63,Hard,A,c,m,0,1388
PLY75,101,EasyHard,3,123,19,0.144,58.29,Hard,B,m,m,1,676
PLY75,101,EasyHard,3,124,20,0.167,69.26,Hard,B,m,m,1,504
PLY75,101,EasyHard,3,125,17,0.098,36.34,Hard,B,m,m,1,867
PLY75,101,EasyHard,3,126,20,0.167,69.26,Hard,B,m,m,1,608
PLY75,101,EasyHard,3,127,12,0.065,51.7,Hard,A,c,c,1,647
PLY75,101,EasyHard,3,128,15,0.135,84.63,Hard,A,c,c,1,1181
PLY75,101,EasyHard,3,129,11,0.042,40.73,Hard,A,c,c,1,653
PLY75,101,EasyHard,3,130,19,0.144,58.29,Hard,B,m,m,1,610
PLY75,101,EasyHard,3,131,14,0.111,73.65,Hard,A,c,c,1,617
PLY75,101,EasyHard,3,132,13,0.088,62.68,Hard,A,c,c,1,736
PLY75,101,EasyHard,3,133,15,0.135,84.63,Hard,A,c,m,0,625
PLY75,101,EasyHard,3,134,18,0.121,47.31,Hard,B,m,c,0,599
PLY75,101,EasyHard,3,135,15,0.135,84.63,Hard,A,c,c,1,718
PLY75,101,EasyHard,3,136,19,0.144,58.29,Hard,B,m,c,0,737
PLY75,101,EasyHard,3,137,12,0.065,51.7,Hard,A,c,c,1,1043
PLY75,101,EasyHard,3,138,18,0.121,47.31,Hard,B,m,m,1,505
PLY75,101,EasyHard,3,139,20,0.167,69.26,Hard,B,m,c,0,676
PLY75,101,EasyHard,3,140,16,0.074,25.36,Hard,B,m,c,0,1432
PLY75,101,EasyHard,3,141,12,0.065,51.7,Hard,A,c,c,1,894
PLY75,101,EasyHard,3,142,18,0.121,47.31,Hard,B,m,m,1,1258
PLY75,101,EasyHard,3,143,16,0.074,25.36,Hard,B,m,c,0,2519
PLY75,101,EasyHard,3,144,19,0.144,58.29,Hard,B,m,m,1,1171
PLY75,101,EasyHard,3,145,12,0.065,51.7,Hard,A,c,c,1,819
PLY75,101,EasyHard,3,146,12,0.065,51.7,Hard,A,c,c,1,642
PLY75,101,EasyHard,3,147,16,0.074,25.36,Hard,B,m,c,0,632
PLY75,101,EasyHard,3,148,20,0.167,69.26,Hard,B,m,m,1,814
PLY75,101,EasyHard,3,149,18,0.121,47.31,Hard,B,m,m,1,1309
PLY75,101,EasyHard,3,150,19,0.144,58.29,Hard,B,m,m,1,744
PLY75,101,EasyHard,4,1,22,0.114,28.65,Medium,B,m,m,1,2193
PLY75,101,EasyHard,4,2,8,0.072,70.36,Medium,A,c,c,1,841
PLY75,101,EasyHard,4,3,5,0.102,100,Easy,A,c,c,1,1062
PLY75,101,EasyHard,4,4,24,0.16,50.61,Medium,B,m,m,1,778
PLY75,101,EasyHard,4,5,10,0.118,92.31,Medium,A,c,c,1,1115
PLY75,101,EasyHard,4,6,8,0.072,70.36,Medium,A,c,m,0,830
PLY75,101,EasyHard,4,7,25,0.183,61.58,Medium,B,m,m,1,1852
PLY75,101,EasyHard,4,8,5,0.102,100,Easy,A,c,c,1,530
PLY75,101,EasyHard,4,9,25,0.183,61.58,Medium,B,m,m,1,572
PLY75,101,EasyHard,4,10,14,0.111,73.65,Hard,A,c,c,1,644
PLY75,101,EasyHard,4,11,3,0.056,78.04,Easy,A,c,m,0,1529
PLY75,101,EasyHard,4,12,12,0.065,51.7,Hard,A,c,c,1,556
PLY75,101,EasyHard,4,13,15,0.135,84.63,Hard,A,c,m,0,852
PLY75,101,EasyHard,4,14,13,0.088,62.68,Hard,A,c,c,1,2593
PLY75,101,EasyHard,4,15,9,0.095,81.34,Medium,A,c,m,0,1609
PLY75,101,EasyHard,4,16,3,0.056,78.04,Easy,A,c,c,1,664
PLY75,101,EasyHard,4,17,2,0.033,67.07,Easy,A,c,c,1,973
PLY75,101,EasyHard,4,18,1,0.01,56.09,Easy,A,c,c,1,1318
PLY75,101,EasyHard,4,19,11,0.042,40.73,Hard,A,c,c,1,752
PLY75,101,EasyHard,4,20,21,0.091,17.68,Medium,B,m,c,0,865
PLY75,101,EasyHard,4,21,5,0.102,100,Easy,A,c,m,0,574
PLY75,101,EasyHard,4,22,8,0.072,70.36,Medium,A,c,c,1,582
PLY75,101,EasyHard,4,23,18,0.121,47.31,Hard,B,m,m,1,575
PLY75,101,EasyHard,4,24,29,0.176,42.92,Easy,B,m,m,1,791
PLY75,101,EasyHard,4,25,1,0.01,56.09,Easy,A,c,c,1,631
PLY75,101,EasyHard,4,26,9,0.095,81.34,Medium,A,c,m,0,957
PLY75,101,EasyHard,4,27,23,0.137,39.63,Medium,B,m,m,1,822
PLY75,101,EasyHard,4,28,28,0.153,31.95,Easy,B,m,m,1,996
PLY75,101,EasyHard,4,29,2,0.033,67.07,Easy,A,c,c,1,1547
PLY75,101,EasyHard,4,30,20,0.167,69.26,Hard,B,m,m,1,653
PLY75,101,EasyHard,4,31,19,0.144,58.29,Hard,B,m,m,1,689
PLY75,101,EasyHard,4,32,21,0.091,17.68,Medium,B,m,c,0,1141
PLY75,101,EasyHard,4,33,18,0.121,47.31,Hard,B,m,m,1,806
PLY75,101,EasyHard,4,34,23,0.137,39.63,Medium,B,m,m,1,741
PLY75,101,EasyHard,4,35,1,0.01,56.09,Easy,A,c,c,1,967
PLY75,101,EasyHard,4,36,5,0.102,100,Easy,A,c,m,0,1104
PLY75,101,EasyHard,4,37,17,0.098,36.34,Hard,B,m,c,0,899
PLY75,101,EasyHard,4,38,26,0.107,10,Easy,B,m,c,0,1055
PLY75,101,EasyHard,4,39,13,0.088,62.68,Hard,A,c,m,0,596
PLY75,101,EasyHard,4,40,7,0.049,59.39,Medium,A,c,c,1,908
PLY75,101,EasyHard,4,41,29,0.176,42.92,Easy,B,m,m,1,567
PLY75,101,EasyHard,4,42,30,0.2,53.9,Easy,B,m,m,1,1280
PLY75,101,EasyHard,4,43,22,0.114,28.65,Medium,B,m,m,1,2124
PLY75,101,EasyHard,4,44,19,0.144,58.29,Hard,B,m,m,1,2215
PLY75,101,EasyHard,4,45,21,0.091,17.68,Medium,B,m,m,1,1182
PLY75,101,EasyHard,4,46,23,0.137,39.63,Medium,B,m,m,1,718
PLY75,101,EasyHard,4,47,16,0.074,25.36,Hard,B,m,c,0,1041
PLY75,101,EasyHard,4,48,6,0.026,48.41,Medium,A,c,c,1,1031
PLY75,101,EasyHard,4,49,30,0.2,53.9,Easy,B,m,m,1,621
PLY75,101,EasyHard,4,50,14,0.111,73.65,Hard,A,c,m,0,899
PLY75,101,EasyHard,4,51,7,0.049,59.39,Medium,A,c,c,1,4943
PLY75,101,EasyHard,4,52,5,0.102,100,Easy,A,c,m,0,922
PLY75,101,EasyHard,4,53,16,0.074,25.36,Hard,B,m,c,0,4917
PLY75,101,EasyHard,4,54,13,0.088,62.68,Hard,A,c,c,1,4272
PLY75,101,EasyHard,4,55,27,0.13,20.97,Easy,B,m,m,1,726
PLY75,101,EasyHard,4,56,6,0.026,48.41,Medium,A,c,c,1,632
PLY75,101,EasyHard,4,57,24,0.16,50.61,Medium,B,m,m,1,590
PLY75,101,EasyHard,4,58,2,0.033,67.07,Easy,A,c,c,1,518
PLY75,101,EasyHard,4,59,27,0.13,20.97,Easy,B,m,m,1,721
PLY75,101,EasyHard,4,60,7,0.049,59.39,Medium,A,c,c,1,547
PLY75,101,EasyHard,4,61,28,0.153,31.95,Easy,B,m,m,1,572
PLY75,101,EasyHard,4,62,18,0.121,47.31,Hard,B,m,m,1,1733
PLY75,101,EasyHard,4,63,13,0.088,62.68,Hard,A,c,m,0,623
PLY75,101,EasyHard,4,64,8,0.072,70.36,Medium,A,c,c,1,1206
PLY75,101,EasyHard,4,65,11,0.042,40.73,Hard,A,c,c,1,517
PLY75,101,EasyHard,4,66,20,0.167,69.26,Hard,B,m,c,0,4576
PLY75,101,EasyHard,4,67,24,0.16,50.61,Medium,B,m,m,1,1401
PLY75,101,EasyHard,4,68,3,0.056,78.04,Easy,A,c,c,1,961
PLY75,101,EasyHard,4,69,15,0.135,84.63,Hard,A,c,m,0,1594
PLY75,101,EasyHard,4,70,25,0.183,61.58,Medium,B,m,m,1,842
PLY75,101,EasyHard,4,71,19,0.144,58.29,Hard,B,m,m,1,5832
PLY75,101,EasyHard,4,72,22,0.114,28.65,Medium,B,m,c,0,2111
PLY75,101,EasyHard,4,73,16,0.074,25.36,Hard,B,m,c,0,1147
PLY75,101,EasyHard,4,74,12,0.065,51.7,Hard,A,c,c,1,1740
PLY75,101,EasyHard,4,75,17,0.098,36.34,Hard,B,m,c,0,886
PLY75,101,EasyHard,4,76,25,0.183,61.58,Medium,B,m,m,1,802
PLY75,101,EasyHard,4,77,7,0.049,59.39,Medium,A,c,c,1,1424
PLY75,101,EasyHard,4,78,11,0.042,40.73,Hard,A,c,c,1,935
PLY75,101,EasyHard,4,79,9,0.095,81.34,Medium,A,c,c,1,977
PLY75,101,EasyHard,4,80,6,0.026,48.41,Medium,A,c,c,1,2297
PLY75,101,EasyHard,4,81,27,0.13,20.97,Easy,B,m,m,1,750
PLY75,101,EasyHard,4,82,12,0.065,51.7,Hard,A,c,c,1,1375
PLY75,101,EasyHard,4,83,9,0.095,81.34,Medium,A,c,m,0,951
PLY75,101,EasyHard,4,84,19,0.144,58.29,Hard,B,m,m,1,784
PLY75,101,EasyHard,4,85,28,0.153,31.95,Easy,B,m,m,1,2736
PLY75,101,EasyHard,4,86,1,0.01,56.09,Easy,A,c,c,1,771
PLY75,101,EasyHard,4,87,21,0.091,17.68,Medium,B,m,c,0,979
PLY75,101,EasyHard,4,88,17,0.098,36.34,Hard,B,m,m,1,587
PLY75,101,EasyHard,4,89,23,0.137,39.63,Medium,B,m,m,1,643
PLY75,101,EasyHard,4,90,10,0.118,92.31,Medium,A,c,c,1,2745
PLY75,101,EasyHard,4,91,16,0.074,25.36,Hard,B,m,c,0,811
PLY75,101,EasyHard,4,92,15,0.135,84.63,Hard,A,c,m,0,666
PLY75,101,EasyHard,4,93,29,0.176,42.92,Easy,B,m,c,0,1791
PLY75,101,EasyHard,4,94,27,0.13,20.97,Easy,B,m,m,1,758
PLY75,101,EasyHard,4,95,17,0.098,36.34,Hard,B,m,m,1,2119
PLY75,101,EasyHard,4,96,15,0.135,84.63,Hard,A,c,m,0,1379
PLY75,101,EasyHard,4,97,4,0.079,89.02,Easy,A,c,c,1,715
PLY75,101,EasyHard,4,98,19,0.144,58.29,Hard,B,m,m,1,718
PLY75,101,EasyHard,4,99,30,0.2,53.9,Easy,B,m,m,1,737
PLY75,101,EasyHard,4,100,8,0.072,70.36,Medium,A,c,m,0,515
PLY75,101,EasyHard,4,101,20,0.167,69.26,Hard,B,m,m,1,654
PLY75,101,EasyHard,4,102,28,0.153,31.95,Easy,B,m,m,1,659
PLY75,101,EasyHard,4,103,4,0.079,89.02,Easy,A,c,c,1,791
PLY75,101,EasyHard,4,104,23,0.137,39.63,Medium,B,m,m,1,967
PLY75,101,EasyHard,4,105,10,0.118,92.31,Medium,A,c,c,1,2656
PLY75,101,EasyHard,4,106,22,0.114,28.65,Medium,B,m,m,1,854
PLY75,101,EasyHard,4,107,2,0.033,67.07,Easy,A,c,c,1,787
PLY75,101,EasyHard,4,108,21,0.091,17.68,Medium,B,m,m,1,755
PLY75,101,EasyHard,4,109,27,0.13,20.97,Easy,B,m,m,1,692
PLY75,101,EasyHard,4,110,15,0.135,84.63,Hard,A,c,c,1,919
PLY75,101,EasyHard,4,111,30,0.2,53.9,Easy,B,m,m,1,562
PLY75,101,EasyHard,4,112,20,0.167,69.26,Hard,B,m,m,1,507
PLY75,101,EasyHard,4,113,29,0.176,42.92,Easy,B,m,m,1,1142
PLY75,101,EasyHard,4,114,16,0.074,25.36,Hard,B,m,c,0,951
PLY75,101,EasyHard,4,115,7,0.049,59.39,Medium,A,c,c,1,528
PLY75,101,EasyHard,4,116,11,0.042,40.73,Hard,A,c,c,1,395
PLY75,101,EasyHard,4,117,4,0.079,89.02,Easy,A,c,c,1,506
PLY75,101,EasyHard,4,118,12,0.065,51.7,Hard,A,c,c,1,565
PLY75,101,EasyHard,4,119,6,0.026,48.41,Medium,A,c,m,0,670
PLY75,101,EasyHard,4,120,25,0.183,61.58,Medium,B,m,m,1,706
PLY75,101,EasyHard,4,121,4,0.079,89.02,Easy,A,c,c,1,1173
PLY75,101,EasyHard,4,122,14,0.111,73.65,Hard,A,c,m,0,1078
PLY75,101,EasyHard,4,123,22,0.114,28.65,Medium,B,m,c,0,698
PLY75,101,EasyHard,4,124,3,0.056,78.04,Easy,A,c,m,0,622
PLY75,101,EasyHard,4,125,26,0.107,10,Easy,B,m,m,1,1028
PLY75,101,EasyHard,4,126,14,0.111,73.65,Hard,A,c,m,0,3002
PLY75,101,EasyHard,4,127,17,0.098,36.34,Hard,B,m,m,1,930
PLY75,101,EasyHard,4,128,6,0.026,48.41,Medium,A,c,c,1,509
PLY75,101,EasyHard,4,129,24,0.16,50.61,Medium,B,m,m,1,566
PLY75,101,EasyHard,4,130,18,0.121,47.31,Hard,B,m,m,1,639
PLY75,101,EasyHard,4,131,26,0.107,10,Easy,B,m,m,1,1140
PLY75,101,EasyHard,4,132,30,0.2,53.9,Easy,B,m,m,1,614
PLY75,101,EasyHard,4,133,26,0.107,10,Easy,B,m,c,0,925
PLY75,101,EasyHard,4,134,20,0.167,69.26,Hard,B,m,m,1,439
PLY75,101,EasyHard,4,135,11,0.042,40.73,Hard,A,c,c,1,549
PLY75,101,EasyHard,4,136,14,0.111,73.65,Hard,A,c,m,0,574
PLY75,101,EasyHard,4,137,9,0.095,81.34,Medium,A,c,m,0,1110
PLY75,101,EasyHard,4,138,1,0.01,56.09,Easy,A,c,c,1,617
PLY75,101,EasyHard,4,139,26,0.107,10,Easy,B,m,m,1,1360
PLY75,101,EasyHard,4,140,29,0.176,42.92,Easy,B,m,m,1,1529
PLY75,101,EasyHard,4,141,18,0.121,47.31,Hard,B,m,c,0,1724
PLY75,101,EasyHard,4,142,3,0.056,78.04,Easy,A,c,c,1,1366
PLY75,101,EasyHard,4,143,28,0.153,31.95,Easy,B,m,m,1,1280
PLY75,101,EasyHard,4,144,13,0.088,62.68,Hard,A,c,c,1,1468
PLY75,101,EasyHard,4,145,10,0.118,92.31,Medium,A,c,m,0,1537
PLY75,101,EasyHard,4,146,24,0.16,50.61,Medium,B,m,m,1,1283
PLY75,101,EasyHard,4,147,10,0.118,92.31,Medium,A,c,m,0,799
PLY75,101,EasyHard,4,148,12,0.065,51.7,Hard,A,c,c,1,543
PLY75,101,EasyHard,4,149,4,0.079,89.02,Easy,A,c,c,1,472
PLY75,101,EasyHard,4,150,2,0.033,67.07,Easy,A,c,c,1,837
PLY75,102,EasyHard,1,1,5,0.102,100,Easy,A,c,c,1,3256
PLY75,102,EasyHard,1,2,27,0.13,20.97,Easy,B,m,c,0,3460
PLY75,102,EasyHard,1,3,29,0.176,42.92,Easy,B,m,c,0,1802
PLY75,102,EasyHard,1,4,26,0.107,10,Easy,B,m,c,0,4729
PLY75,102,EasyHard,1,5,1,0.01,56.09,Easy,A,c,m,0,1797
PLY75,102,EasyHard,1,6,30,0.2,53.9,Easy,B,m,c,0,1725
PLY75,102,EasyHard,1,7,29,0.176,42.92,Easy,B,m,m,1,1743
PLY75,102,EasyHard,1,8,1,0.01,56.09,Easy,A,c,c,1,2001
PLY75,102,EasyHard,1,9,29,0.176,42.92,Easy,B,m,m,1,1025
PLY75,102,EasyHard,1,10,28,0.153,31.95,Easy,B,m,m,1,1016
PLY75,102,EasyHard,1,11,30,0.2,53.9,Easy,B,m,m,1,695
PLY75,102,EasyHard,1,12,2,0.033,67.07,Easy,A,c,c,1,874
PLY75,102,EasyHard,1,13,5,0.102,100,Easy,A,c,m,0,799
PLY75,102,EasyHard,1,14,28,0.153,31.95,Easy,B,m,m,1,958
PLY75,102,EasyHard,1,15,30,0.2,53.9,Easy,B,m,c,0,735
PLY75,102,EasyHard,1,16,26,0.107,10,Easy,B,m,m,1,2697
PLY75,102,EasyHard,1,17,4,0.079,89.02,Easy,A,c,m,0,1134
PLY75,102,EasyHard,1,18,4,0.079,89.02,Easy,A,c,c,1,1087
PLY75,102,EasyHard,1,19,28,0.153,31.95,Easy,B,m,m,1,787
PLY75,102,EasyHard,1,20,26,0.107,10,Easy,B,m,m,1,1603
PLY75,102,EasyHard,1,21,29,0.176,42.92,Easy,B,m,m,1,1531
PLY75,102,EasyHard,1,22,27,0.13,20.97,Easy,B,m,m,1,806
PLY75,102,EasyHard,1,23,3,0.056,78.04,Easy,A,c,c,1,1549
PLY75,102,EasyHard,1,24,2,0.033,67.07,Easy,A,c,c,1,2639
PLY75,102,EasyHard,1,25,1,0.01,56.09,Easy,A,c,c,1,861
PLY75,102,EasyHard,1,26,3,0.056,78.04,Easy,A,c,c,1,777
PLY75,102,EasyHard,1,27,29,0.176,42.92,Easy,B,m,m,1,705
PLY75,102,EasyHard,1,28,28,0.153,31.95,Easy,B,m,m,1,788
PLY75,102,EasyHard,1,29,4,0.079,89.02,Easy,A,c,c,1,861
PLY75,102,EasyHard,1,30,29,0.176,42.92,Easy,B,m,m,1,553
PLY75,102,EasyHard,1,31,2,0.033,67.07,Easy,A,c,c,1,1515
PLY75,102,EasyHard,1,32,28,0.153,31.95,Easy,B,m,m,1,1118
PLY75,102,EasyHard,1,33,27,0.13,20.97,Easy,B,m,m,1,1689
PLY75,102,EasyHard,1,34,26,0.107,10,Easy,B,m,m,1,725
PLY75,102,EasyHard,1,35,5,0.102,100,Easy,A,c,c,1,2815
PLY75,102,EasyHard,1,36,5,0.102,100,Easy,A,c,c,1,791
PLY75,102,EasyHard,1,37,4,0.079,89.02,Easy,A,c,c,1,807
PLY75,102,EasyHard,1,38,5,0.102,100,Easy,A,c,c,1,622
PLY75,102,EasyHard,1,39,1,0.01,56.09,Easy,A,c,c,1,749
PLY75,102,EasyHard,1,40,28,0.153,31.95,Easy,B,m,m,1,662
PLY75,102,EasyHard,1,41,4,0.079,89.02,Easy,A,c,c,1,2027
PLY75,102,EasyHard,1,42,27,0.13,20.97,Easy,B,m,m,1,530
PLY75,102,EasyHard,1,43,4,0.079,89.02,Easy,A,c,c,1,996
PLY75,102,EasyHard,1,44,29,0.176,42.92,Easy,B,m,m,1,644
PLY75,102,EasyHard,1,45,5,0.102,100,Easy,A,c,c,1,961
PLY75,102,EasyHard,1,46,29,0.176,42.92,Easy,B,m,m,1,2402
PLY75,102,EasyHard,1,47,27,0.13,20.97,Easy,B,m,m,1,675
PLY75,102,EasyHard,1,48,3,0.056,78.04,Easy,A,c,c,1,1215
PLY75,102,EasyHard,1,49,27,0.13,20.97,Easy,B,m,m,1,590
PLY75,102,EasyHard,1,50,28,0.153,31.95,Easy,B,m,m,1,621
PLY75,102,EasyHard,1,51,3,0.056,78.04,Easy,A,c,c,1,756
PLY75,102,EasyHard,1,52,2,0.033,67.07,Easy,A,c,c,1,861
PLY75,102,EasyHard,1,53,4,0.079,89.02,Easy,A,c,c,1,914
PLY75,102,EasyHard,1,54,26,0.107,10,Easy,B,m,m,1,621
PLY75,102,EasyHard,1,55,5,0.102,100,Easy,A,c,c,1,788
PLY75,102,EasyHard,1,56,4,0.079,89.02,Easy,A,c,c,1,668
PLY75,102,EasyHard,1,57,4,0.079,89.02,Easy,A,c,c,1,577
PLY75,102,EasyHard,1,58,5,0.102,100,Easy,A,c,c,1,818
PLY75,102,EasyHard,1,59,5,0.102,100,Easy,A,c,c,1,721
PLY75,102,EasyHard,1,60,4,0.079,89.02,Easy,A,c,c,1,514
PLY75,102,EasyHard,1,61,27,0.13,20.97,Easy,B,m,m,1,565
PLY75,102,EasyHard,1,62,5,0.102,100,Easy,A,c,c,1,903
PLY75,102,EasyHard,1,63,26,0.107,10,Easy,B,m,m,1,633
PLY75,102,EasyHard,1,64,27,0.13,20.97,Easy,B,m,m,1,743
PLY75,102,EasyHard,1,65,4,0.079,89.02,Easy,A,c,c,1,721
PLY75,102,EasyHard,1,66,30,0.2,53.9,Easy,B,m,m,1,603
PLY75,102,EasyHard,1,67,26,0.107,10,Easy,B,m,m,1,603
PLY75,102,EasyHard,1,68,29,0.176,42.92,Easy,B,m,m,1,586
PLY75,102,EasyHard,1,69,28,0.153,31.95,Easy,B,m,m,1,538
PLY75,102,EasyHard,1,70,1,0.01,56.09,Easy,A,c,c,1,708
PLY75,102,EasyHard,1,71,27,0.13,20.97,Easy,B,m,m,1,543
PLY75,102,EasyHard,1,72,3,0.056,78.04,Easy,A,c,c,1,1520
PLY75,102,EasyHard,1,73,30,0.2,53.9,Easy,B,m,m,1,547
PLY75,102,EasyHard,1,74,4,0.079,89.02,Easy,A,c,c,1,749
PLY75,102,EasyHard,1,75,26,0.107,10,Easy,B,m,m,1,638
