"","cond","subj","phase","block","trial","stim","resp","rt","rtiti"
"4145","noload",12,"exp",11,5,3,"A",512,375
"4146","noload",12,"exp",11,6,9,"B",307,580
"4147","noload",12,"exp",11,7,6,"B",538,234
"4148","noload",12,"exp",11,8,5,"A",218,249
"4149","noload",12,"exp",11,9,8,"B",216,198
"4150","noload",12,"exp",11,10,2,"A",357,268
"4151","noload",12,"exp",12,1,2,"A",330,253
"4152","noload",12,"exp",12,2,8,"B",240,332
"4153","noload",12,"exp",12,3,10,"B",298,263
"4154","noload",12,"exp",12,4,9,"B",1963,264
"4155","noload",12,"exp",12,5,6,"B",510,262
"4156","noload",12,"exp",12,6,4,"A",449,268
"4157","noload",12,"exp",12,7,1,"A",264,269
"4158","noload",12,"exp",12,8,3,"A",407,200
"4159","noload",12,"exp",12,9,5,"A",392,215
"4160","noload",12,"exp",12,10,7,"B",664,172
"4161","noload",14,"prac",0,1,99,"B",3947,1126
"4162","noload",14,"prac",0,2,98,"A",693,1587
"4163","noload",14,"prac",0,3,98,"A",783,877
"4164","noload",14,"prac",0,4,98,"A",329,444
"4165","noload",14,"prac",0,5,99,"B",312,601
"4166","noload",14,"prac",0,6,99,"B",241,483
"4167","noload",14,"prac",0,7,98,"A",263,575
"4168","noload",14,"prac",0,8,99,"B",1448,348
"4169","noload",14,"prac",0,9,99,"B",601,404
"4170","noload",14,"prac",0,10,98,"A",411,893
"4171","noload",14,"exp",1,1,8,"A",2398,1650
"4172","noload",14,"exp",1,2,9,"B",1127,1290
"4173","noload",14,"exp",1,3,2,"A",1259,634
"4174","noload",14,"exp",1,4,10,"B",1432,648
"4175","noload",14,"exp",1,5,6,"B",980,1418
"4176","noload",14,"exp",1,6,1,"A",424,574
"4177","noload",14,"exp",1,7,3,"B",1956,541
"4178","noload",14,"exp",1,8,7,"B",1264,495
"4179","noload",14,"exp",1,9,5,"A",2004,569
"4180","noload",14,"exp",1,10,4,"A",491,575
"4181","noload",14,"exp",2,1,3,"B",2889,431
"4182","noload",14,"exp",2,2,2,"A",1358,654
"4183","noload",14,"exp",2,3,7,"B",1144,367
"4184","noload",14,"exp",2,4,6,"B",240,196
"4185","noload",14,"exp",2,5,10,"B",282,325
"4186","noload",14,"exp",2,6,5,"A",261,282
"4187","noload",14,"exp",2,7,8,"A",326,921
"4188","noload",14,"exp",2,8,9,"B",264,269
"4189","noload",14,"exp",2,9,1,"A",1133,339
"4190","noload",14,"exp",2,10,4,"A",231,200
"4191","noload",14,"exp",3,1,5,"B",5894,613
"4192","noload",14,"exp",3,2,7,"B",742,492
"4193","noload",14,"exp",3,3,10,"A",128,907
"4194","noload",14,"exp",3,4,6,"B",913,425
"4195","noload",14,"exp",3,5,3,"A",323,421
"4196","noload",14,"exp",3,6,4,"A",549,340
"4197","noload",14,"exp",3,7,1,"A",524,503
"4198","noload",14,"exp",3,8,8,"B",277,221
"4199","noload",14,"exp",3,9,2,"A",316,396
"4200","noload",14,"exp",3,10,9,"B",248,267
"4201","noload",14,"exp",4,1,2,"A",335,517
"4202","noload",14,"exp",4,2,8,"B",2354,651
"4203","noload",14,"exp",4,3,10,"B",269,372
"4204","noload",14,"exp",4,4,1,"A",280,386
"4205","noload",14,"exp",4,5,5,"A",265,367
"4206","noload",14,"exp",4,6,7,"B",438,559
"4207","noload",14,"exp",4,7,6,"B",237,334
"4208","noload",14,"exp",4,8,9,"B",202,213
"4209","noload",14,"exp",4,9,3,"A",216,423
"4210","noload",14,"exp",4,10,4,"A",213,467
"4211","noload",14,"exp",5,1,7,"B",92,511
"4212","noload",14,"exp",5,2,8,"B",2072,122
"4213","noload",14,"exp",5,3,5,"A",222,170
"4214","noload",14,"exp",5,4,10,"B",78,654
"4215","noload",14,"exp",5,5,4,"A",1549,247
"4216","noload",14,"exp",5,6,9,"B",157,253
"4217","noload",14,"exp",5,7,1,"A",32,471
"4218","noload",14,"exp",5,8,6,"B",278,143
"4219","noload",14,"exp",5,9,2,"A",116,220
"4220","noload",14,"exp",5,10,3,"A",231,149
"4221","noload",14,"exp",6,1,5,"A",3086,859
"4222","noload",14,"exp",6,2,7,"B",1368,283
"4223","noload",14,"exp",6,3,2,"A",1056,374
"4224","noload",14,"exp",6,4,10,"B",121,357
"4225","noload",14,"exp",6,5,4,"B",2846,138
"4226","noload",14,"exp",6,6,8,"B",395,108
"4227","noload",14,"exp",6,7,1,"A",20,347
"4228","noload",14,"exp",6,8,3,"A",989,261
"4229","noload",14,"exp",6,9,6,"B",156,253
"4230","noload",14,"exp",6,10,9,"B",1198,110
"4231","noload",14,"exp",7,1,7,"B",521,1172
"4232","noload",14,"exp",7,2,3,"B",238,142
"4233","noload",14,"exp",7,3,5,"B",1749,166
"4234","noload",14,"exp",7,4,4,"B",2286,171
"4235","noload",14,"exp",7,5,6,"B",247,217
"4236","noload",14,"exp",7,6,8,"B",752,56
"4237","noload",14,"exp",7,7,2,"A",500,202
"4238","noload",14,"exp",7,8,9,"B",143,172
"4239","noload",14,"exp",7,9,10,"B",76,429
"4240","noload",14,"exp",7,10,1,"A",2,383
"4241","noload",14,"exp",8,1,3,"A",1328,363
"4242","noload",14,"exp",8,2,8,"B",239,131
"4243","noload",14,"exp",8,3,2,"A",339,361
"4244","noload",14,"exp",8,4,10,"B",281,132
"4245","noload",14,"exp",8,5,4,"A",281,324
"4246","noload",14,"exp",8,6,5,"B",1127,153
"4247","noload",14,"exp",8,7,6,"B",325,377
"4248","noload",14,"exp",8,8,9,"B",183,268
"4249","noload",14,"exp",8,9,7,"B",41,612
"4250","noload",14,"exp",8,10,1,"A",441,387
"4251","noload",14,"exp",9,1,8,"B",614,309
"4252","noload",14,"exp",9,2,2,"A",78,285
"4253","noload",14,"exp",9,3,6,"B",495,116
"4254","noload",14,"exp",9,4,9,"B",1100,297
"4255","noload",14,"exp",9,5,7,"B",256,277
"4256","noload",14,"exp",9,6,1,"A",78,576
"4257","noload",14,"exp",9,7,4,"A",953,314
"4258","noload",14,"exp",9,8,3,"A",89,907
"4259","noload",14,"exp",9,9,5,"B",602,134
"4260","noload",14,"exp",9,10,10,"A",468,517
"4261","noload",14,"exp",10,1,8,"B",728,923
"4262","noload",14,"exp",10,2,1,"A",583,155
"4263","noload",14,"exp",10,3,7,"B",15,453
"4264","noload",14,"exp",10,4,4,"A",132,302
"4265","noload",14,"exp",10,5,3,"A",280,259
"4266","noload",14,"exp",10,6,6,"B",87,458
"4267","noload",14,"exp",10,7,2,"A",352,346
"4268","noload",14,"exp",10,8,10,"B",104,429
"4269","noload",14,"exp",10,9,5,"A",57,390
"4270","noload",14,"exp",10,10,9,"B",363,262
"4271","noload",14,"exp",11,1,4,"A",334,260
"4272","noload",14,"exp",11,2,6,"B",411,144
"4273","noload",14,"exp",11,3,1,"A",106,323
"4274","noload",14,"exp",11,4,8,"B",879,257
"4275","noload",14,"exp",11,5,10,"B",2190,359
"4276","noload",14,"exp",11,6,3,"B",239,334
"4277","noload",14,"exp",11,7,5,"B",381,302
"4278","noload",14,"exp",11,8,2,"A",533,227
"4279","noload",14,"exp",11,9,7,"B",507,116
"4280","noload",14,"exp",11,10,9,"B",32,391
"4281","noload",14,"exp",12,1,5,"A",1692,674
"4282","noload",14,"exp",12,2,9,"B",372,111
"4283","noload",14,"exp",12,3,3,"A",245,168
"4284","noload",14,"exp",12,4,10,"B",327,139
"4285","noload",14,"exp",12,5,4,"A",89,363
"4286","noload",14,"exp",12,6,8,"B",24,285
"4287","noload",14,"exp",12,7,1,"A",198,270
"4288","noload",14,"exp",12,8,2,"A",5,328
"4289","noload",14,"exp",12,9,6,"B",46,361
"4290","noload",14,"exp",12,10,7,"B",392,104
"4291","noload",15,"prac",0,1,99,"B",572,976
"4292","noload",15,"prac",0,2,99,"B",536,662
"4293","noload",15,"prac",0,3,99,"B",462,494
"4294","noload",15,"prac",0,4,98,"A",750,520
"4295","noload",15,"prac",0,5,98,"A",511,440
"4296","noload",15,"prac",0,6,99,"B",636,509
"4297","noload",15,"prac",0,7,98,"A",445,346
"4298","noload",15,"prac",0,8,98,"A",529,316
"4299","noload",15,"prac",0,9,99,"B",660,395
"4300","noload",15,"prac",0,10,98,"A",536,357
"4301","noload",15,"exp",1,1,4,"A",470,454
"4302","noload",15,"exp",1,2,6,"B",462,252
"4303","noload",15,"exp",1,3,7,"B",344,270
"4304","noload",15,"exp",1,4,1,"A",360,227
"4305","noload",15,"exp",1,5,3,"B",348,229
"4306","noload",15,"exp",1,6,8,"B",2623,445
"4307","noload",15,"exp",1,7,2,"A",570,190
"4308","noload",15,"exp",1,8,10,"A",831,279
"4309","noload",15,"exp",1,9,5,"A",1389,358
"4310","noload",15,"exp",1,10,9,"B",736,357
"4311","noload",15,"exp",2,1,1,"A",327,217
"4312","noload",15,"exp",2,2,8,"B",679,240
"4313","noload",15,"exp",2,3,4,"A",301,297
"4314","noload",15,"exp",2,4,5,"B",1443,216
"4315","noload",15,"exp",2,5,6,"B",559,206
"4316","noload",15,"exp",2,6,2,"A",362,195
"4317","noload",15,"exp",2,7,3,"B",1769,380
"4318","noload",15,"exp",2,8,9,"B",819,922
"4319","noload",15,"exp",2,9,7,"B",390,215
"4320","noload",15,"exp",2,10,10,"B",1022,236
"4321","noload",15,"exp",3,1,9,"B",423,189
"4322","noload",15,"exp",3,2,7,"B",271,183
"4323","noload",15,"exp",3,3,8,"B",460,201
"4324","noload",15,"exp",3,4,4,"A",320,178
"4325","noload",15,"exp",3,5,6,"B",319,175
"4326","noload",15,"exp",3,6,2,"A",326,201
"4327","noload",15,"exp",3,7,3,"A",1143,222
"4328","noload",15,"exp",3,8,5,"A",298,216
"4329","noload",15,"exp",3,9,10,"B",483,199
"4330","noload",15,"exp",3,10,1,"A",706,206
"4331","noload",15,"exp",4,1,4,"A",303,235
"4332","noload",15,"exp",4,2,3,"A",413,259
"4333","noload",15,"exp",4,3,10,"B",996,334
"4334","noload",15,"exp",4,4,7,"B",464,237
"4335","noload",15,"exp",4,5,6,"B",488,189
"4336","noload",15,"exp",4,6,5,"A",1662,204
"4337","noload",15,"exp",4,7,2,"A",680,373
"4338","noload",15,"exp",4,8,8,"B",822,284
"4339","noload",15,"exp",4,9,9,"B",463,254
"4340","noload",15,"exp",4,10,1,"A",535,168
"4341","noload",15,"exp",5,1,6,"B",361,213
"4342","noload",15,"exp",5,2,3,"A",490,239
"4343","noload",15,"exp",5,3,10,"B",669,229
"4344","noload",15,"exp",5,4,5,"A",469,244
"4345","noload",15,"exp",5,5,2,"B",638,782
"4346","noload",15,"exp",5,6,7,"B",441,211
"4347","noload",15,"exp",5,7,8,"B",332,196
"4348","noload",15,"exp",5,8,1,"A",390,231
"4349","noload",15,"exp",5,9,4,"A",284,279
"4350","noload",15,"exp",5,10,9,"B",511,230
"4351","noload",15,"exp",6,1,3,"A",444,214
"4352","noload",15,"exp",6,2,1,"A",601,229
"4353","noload",15,"exp",6,3,6,"B",377,164
"4354","noload",15,"exp",6,4,2,"A",293,259
"4355","noload",15,"exp",6,5,7,"B",245,184
"4356","noload",15,"exp",6,6,8,"B",358,208
"4357","noload",15,"exp",6,7,9,"B",476,219
"4358","noload",15,"exp",6,8,5,"A",509,229
"4359","noload",15,"exp",6,9,10,"B",485,219
"4360","noload",15,"exp",6,10,4,"A",271,150
"4361","noload",15,"exp",7,1,2,"A",253,146
"4362","noload",15,"exp",7,2,6,"B",248,237
"4363","noload",15,"exp",7,3,4,"A",568,219
"4364","noload",15,"exp",7,4,5,"A",348,198
"4365","noload",15,"exp",7,5,10,"B",414,180
"4366","noload",15,"exp",7,6,8,"B",337,197
"4367","noload",15,"exp",7,7,3,"A",446,249
"4368","noload",15,"exp",7,8,7,"B",446,215
"4369","noload",15,"exp",7,9,1,"A",264,205
"4370","noload",15,"exp",7,10,9,"B",478,223
"4371","noload",15,"exp",8,1,3,"A",288,187
"4372","noload",15,"exp",8,2,9,"B",585,207
"4373","noload",15,"exp",8,3,6,"B",407,234
"4374","noload",15,"exp",8,4,8,"B",282,181
"4375","noload",15,"exp",8,5,7,"B",270,168
"4376","noload",15,"exp",8,6,1,"A",230,214
"4377","noload",15,"exp",8,7,2,"A",314,233
"4378","noload",15,"exp",8,8,4,"A",246,184
"4379","noload",15,"exp",8,9,5,"A",352,247
"4380","noload",15,"exp",8,10,10,"B",270,263
"4381","noload",15,"exp",9,1,1,"A",393,249
"4382","noload",15,"exp",9,2,4,"A",334,195
"4383","noload",15,"exp",9,3,6,"B",295,213
"4384","noload",15,"exp",9,4,10,"B",463,300
"4385","noload",15,"exp",9,5,5,"A",237,286
"4386","noload",15,"exp",9,6,7,"B",293,194
"4387","noload",15,"exp",9,7,8,"B",350,214
"4388","noload",15,"exp",9,8,9,"B",260,233
"4389","noload",15,"exp",9,9,2,"A",238,239
"4390","noload",15,"exp",9,10,3,"A",248,299
"4391","noload",15,"exp",10,1,10,"B",390,180
"4392","noload",15,"exp",10,2,4,"A",451,239
"4393","noload",15,"exp",10,3,7,"B",381,267
"4394","noload",15,"exp",10,4,5,"A",205,231
"4395","noload",15,"exp",10,5,9,"B",388,309
"4396","noload",15,"exp",10,6,2,"A",246,280
"4397","noload",15,"exp",10,7,1,"A",247,218
"4398","noload",15,"exp",10,8,6,"B",249,252
"4399","noload",15,"exp",10,9,3,"A",247,250
"4400","noload",15,"exp",10,10,8,"B",311,232
"4401","noload",15,"exp",11,1,1,"A",280,178
"4402","noload",15,"exp",11,2,4,"A",256,166
"4403","noload",15,"exp",11,3,9,"B",494,226
"4404","noload",15,"exp",11,4,3,"A",270,213
"4405","noload",15,"exp",11,5,2,"A",348,213
"4406","noload",15,"exp",11,6,7,"B",396,254
"4407","noload",15,"exp",11,7,5,"A",423,239
"4408","noload",15,"exp",11,8,6,"B",374,243
"4409","noload",15,"exp",11,9,10,"B",248,235
"4410","noload",15,"exp",11,10,8,"B",279,211
"4411","noload",15,"exp",12,1,4,"A",309,261
"4412","noload",15,"exp",12,2,9,"B",216,181
"4413","noload",15,"exp",12,3,6,"B",491,270
"4414","noload",15,"exp",12,4,3,"A",248,204
"4415","noload",15,"exp",12,5,8,"B",831,216
"4416","noload",15,"exp",12,6,5,"A",283,164
"4417","noload",15,"exp",12,7,1,"A",270,215
"4418","noload",15,"exp",12,8,7,"B",570,253
"4419","noload",15,"exp",12,9,10,"B",430,215
"4420","noload",15,"exp",12,10,2,"A",234,186
"4421","noload",16,"prac",0,1,99,"B",7157,1525
"4422","noload",16,"prac",0,2,99,"B",1169,1404
"4423","noload",16,"prac",0,3,98,"A",2278,1346
"4424","noload",16,"prac",0,4,99,"B",2748,1238
"4425","noload",16,"prac",0,5,99,"B",1405,969
"4426","noload",16,"prac",0,6,98,"A",1095,948
"4427","noload",16,"prac",0,7,98,"A",2058,1993
"4428","noload",16,"prac",0,8,99,"B",1094,1523
"4429","noload",16,"prac",0,9,98,"A",698,775
"4430","noload",16,"prac",0,10,98,"A",1197,1247
"4431","noload",16,"exp",1,1,3,"A",1258,1496
"4432","noload",16,"exp",1,2,10,"B",909,1398
"4433","noload",16,"exp",1,3,5,"A",893,1443
"4434","noload",16,"exp",1,4,7,"B",619,936
"4435","noload",16,"exp",1,5,4,"A",619,744
"4436","noload",16,"exp",1,6,1,"A",1305,767
"4437","noload",16,"exp",1,7,8,"B",1079,739
"4438","noload",16,"exp",1,8,9,"B",500,634
"4439","noload",16,"exp",1,9,2,"A",652,1056
"4440","noload",16,"exp",1,10,6,"B",587,786
"4441","noload",16,"exp",2,1,1,"A",315,797
"4442","noload",16,"exp",2,2,9,"B",492,751
"4443","noload",16,"exp",2,3,7,"B",447,813
"4444","noload",16,"exp",2,4,2,"A",607,858
"4445","noload",16,"exp",2,5,3,"B",1151,808
"4446","noload",16,"exp",2,6,8,"B",1351,792
"4447","noload",16,"exp",2,7,4,"A",699,696
"4448","noload",16,"exp",2,8,5,"A",2550,934
"4449","noload",16,"exp",2,9,10,"B",642,648
"4450","noload",16,"exp",2,10,6,"B",773,674
"4451","noload",16,"exp",3,1,10,"B",444,647
"4452","noload",16,"exp",3,2,3,"A",527,650
"4453","noload",16,"exp",3,3,1,"A",461,714
"4454","noload",16,"exp",3,4,2,"A",638,623
"4455","noload",16,"exp",3,5,4,"A",422,589
"4456","noload",16,"exp",3,6,8,"B",328,588
"4457","noload",16,"exp",3,7,9,"B",1080,548
"4458","noload",16,"exp",3,8,7,"B",556,668
"4459","noload",16,"exp",3,9,5,"A",781,635
"4460","noload",16,"exp",3,10,6,"B",601,676
"4461","noload",16,"exp",4,1,7,"B",599,783
"4462","noload",16,"exp",4,2,5,"A",460,585
"4463","noload",16,"exp",4,3,10,"B",358,543
"4464","noload",16,"exp",4,4,1,"A",608,683
"4465","noload",16,"exp",4,5,8,"B",1019,568
"4466","noload",16,"exp",4,6,6,"B",607,684
"4467","noload",16,"exp",4,7,3,"A",637,542
"4468","noload",16,"exp",4,8,9,"B",919,531
"4469","noload",16,"exp",4,9,2,"A",413,577
"4470","noload",16,"exp",4,10,4,"A",351,536
"4471","noload",16,"exp",5,1,1,"A",444,583
"4472","noload",16,"exp",5,2,3,"A",713,504
"4473","noload",16,"exp",5,3,6,"B",699,473
"4474","noload",16,"exp",5,4,5,"A",492,403
"4475","noload",16,"exp",5,5,4,"A",400,466
"4476","noload",16,"exp",5,6,2,"A",444,502
"4477","noload",16,"exp",5,7,10,"B",425,479
"4478","noload",16,"exp",5,8,9,"B",489,491
"4479","noload",16,"exp",5,9,7,"B",752,568
"4480","noload",16,"exp",5,10,8,"B",874,667
"4481","noload",16,"exp",6,1,5,"A",373,546
"4482","noload",16,"exp",6,2,4,"A",516,573
"4483","noload",16,"exp",6,3,2,"A",536,549
"4484","noload",16,"exp",6,4,9,"B",459,474
"4485","noload",16,"exp",6,5,3,"A",612,482
"4486","noload",16,"exp",6,6,7,"B",536,438
"4487","noload",16,"exp",6,7,1,"A",355,525
"4488","noload",16,"exp",6,8,10,"B",736,453
"4489","noload",16,"exp",6,9,6,"B",633,457
"4490","noload",16,"exp",6,10,8,"B",539,425
"4491","noload",16,"exp",7,1,10,"B",1128,508
"4492","noload",16,"exp",7,2,2,"A",424,541
"4493","noload",16,"exp",7,3,6,"B",375,532
"4494","noload",16,"exp",7,4,5,"A",361,468
"4495","noload",16,"exp",7,5,9,"B",574,483
"4496","noload",16,"exp",7,6,1,"A",765,537
"4497","noload",16,"exp",7,7,3,"A",1063,749
"4498","noload",16,"exp",7,8,8,"B",742,429
"4499","noload",16,"exp",7,9,7,"B",553,506
"4500","noload",16,"exp",7,10,4,"A",413,481
"4501","noload",16,"exp",8,1,3,"A",571,589
"4502","noload",16,"exp",8,2,7,"B",875,458
"4503","noload",16,"exp",8,3,6,"B",428,469
"4504","noload",16,"exp",8,4,5,"A",807,490
"4505","noload",16,"exp",8,5,2,"A",889,955
"4506","noload",16,"exp",8,6,9,"B",550,455
"4507","noload",16,"exp",8,7,8,"B",1053,403
"4508","noload",16,"exp",8,8,10,"B",381,411
"4509","noload",16,"exp",8,9,4,"A",558,414
"4510","noload",16,"exp",8,10,1,"A",708,501
"4511","noload",16,"exp",9,1,5,"A",576,598
"4512","noload",16,"exp",9,2,2,"A",525,440
"4513","noload",16,"exp",9,3,7,"B",1135,486
"4514","noload",16,"exp",9,4,3,"A",960,466
"4515","noload",16,"exp",9,5,9,"B",674,473
"4516","noload",16,"exp",9,6,10,"B",1089,461
"4517","noload",16,"exp",9,7,6,"B",936,454
"4518","noload",16,"exp",9,8,1,"A",478,447
"4519","noload",16,"exp",9,9,4,"A",576,405
"4520","noload",16,"exp",9,10,8,"B",1252,530
"4521","noload",16,"exp",10,1,10,"B",385,477
"4522","noload",16,"exp",10,2,9,"B",504,478
"4523","noload",16,"exp",10,3,8,"B",533,483
"4524","noload",16,"exp",10,4,3,"A",399,447
"4525","noload",16,"exp",10,5,5,"A",332,637
"4526","noload",16,"exp",10,6,6,"B",440,450
"4527","noload",16,"exp",10,7,7,"B",703,428
"4528","noload",16,"exp",10,8,1,"A",542,540
"4529","noload",16,"exp",10,9,2,"A",843,455
"4530","noload",16,"exp",10,10,4,"A",672,393
"4531","noload",16,"exp",11,1,5,"A",651,447
"4532","noload",16,"exp",11,2,6,"B",427,466
"4533","noload",16,"exp",11,3,1,"A",576,388
"4534","noload",16,"exp",11,4,2,"A",391,406
"4535","noload",16,"exp",11,5,7,"B",428,484
"4536","noload",16,"exp",11,6,3,"A",870,677
"4537","noload",16,"exp",11,7,10,"B",645,488
"4538","noload",16,"exp",11,8,8,"B",591,424
"4539","noload",16,"exp",11,9,4,"A",871,408
"4540","noload",16,"exp",11,10,9,"B",633,410
"4541","noload",16,"exp",12,1,2,"A",268,452
"4542","noload",16,"exp",12,2,5,"A",551,455
"4543","noload",16,"exp",12,3,8,"B",474,476
"4544","noload",16,"exp",12,4,6,"B",344,446
"4545","noload",16,"exp",12,5,4,"A",500,409
"4546","noload",16,"exp",12,6,3,"A",606,424
"4547","noload",16,"exp",12,7,9,"B",385,462
"4548","noload",16,"exp",12,8,7,"B",480,450
"4549","noload",16,"exp",12,9,1,"A",408,490
"4550","noload",16,"exp",12,10,10,"B",720,420
"4551","noload",17,"prac",0,1,98,"A",457,1431
"4552","noload",17,"prac",0,2,99,"B",753,713
"4553","noload",17,"prac",0,3,98,"A",623,733
"4554","noload",17,"prac",0,4,99,"B",585,463
"4555","noload",17,"prac",0,5,99,"B",1016,519
"4556","noload",17,"prac",0,6,98,"A",457,454
"4557","noload",17,"prac",0,7,99,"B",520,387
"4558","noload",17,"prac",0,8,99,"B",1047,266
"4559","noload",17,"prac",0,9,98,"A",449,398
"4560","noload",17,"prac",0,10,98,"A",510,358
"4561","noload",17,"exp",1,1,2,"A",1128,713
"4562","noload",17,"exp",1,2,7,"B",824,541
"4563","noload",17,"exp",1,3,3,"B",2292,2276
"4564","noload",17,"exp",1,4,4,"A",1478,429
"4565","noload",17,"exp",1,5,6,"B",685,376
"4566","noload",17,"exp",1,6,8,"A",1894,325
"4567","noload",17,"exp",1,7,1,"A",3,288
"4568","noload",17,"exp",1,8,9,"B",169,843
"4569","noload",17,"exp",1,9,10,"B",600,291
"4570","noload",17,"exp",1,10,5,"A",634,236
"4571","noload",17,"exp",2,1,2,"A",365,424
"4572","noload",17,"exp",2,2,8,"A",507,242
"4573","noload",17,"exp",2,3,3,"B",664,239
"4574","noload",17,"exp",2,4,4,"A",360,259
"4575","noload",17,"exp",2,5,1,"A",2346,323
"4576","noload",17,"exp",2,6,9,"B",294,275
"4577","noload",17,"exp",2,7,6,"B",473,282
"4578","noload",17,"exp",2,8,7,"B",1059,266
"4579","noload",17,"exp",2,9,5,"A",530,238
"4580","noload",17,"exp",2,10,10,"B",177,677
"4581","noload",17,"exp",3,1,4,"A",519,208
"4582","noload",17,"exp",3,2,2,"A",591,312
"4583","noload",17,"exp",3,3,9,"B",336,278
"4584","noload",17,"exp",3,4,3,"B",510,215
"4585","noload",17,"exp",3,5,8,"A",1045,232
"4586","noload",17,"exp",3,6,5,"A",680,262
"4587","noload",17,"exp",3,7,7,"B",358,254
"4588","noload",17,"exp",3,8,6,"B",762,374
"4589","noload",17,"exp",3,9,1,"A",156,541
"4590","noload",17,"exp",3,10,10,"B",432,264
"4591","noload",17,"exp",4,1,4,"A",345,285
"4592","noload",17,"exp",4,2,10,"B",573,530
"4593","noload",17,"exp",4,3,1,"A",290,237
"4594","noload",17,"exp",4,4,3,"B",255,277
"4595","noload",17,"exp",4,5,8,"A",269,228
"4596","noload",17,"exp",4,6,6,"B",325,249
"4597","noload",17,"exp",4,7,7,"B",295,389
"4598","noload",17,"exp",4,8,9,"B",316,285
"4599","noload",17,"exp",4,9,2,"A",447,250
"4600","noload",17,"exp",4,10,5,"A",885,248
"4601","noload",17,"exp",5,1,3,"B",841,374
"4602","noload",17,"exp",5,2,4,"A",545,210
"4603","noload",17,"exp",5,3,7,"B",400,259
"4604","noload",17,"exp",5,4,5,"A",351,279
"4605","noload",17,"exp",5,5,6,"B",349,275
"4606","noload",17,"exp",5,6,2,"A",360,196
"4607","noload",17,"exp",5,7,1,"A",1267,738
"4608","noload",17,"exp",5,8,9,"B",249,478
"4609","noload",17,"exp",5,9,10,"B",285,567
"4610","noload",17,"exp",5,10,8,"A",363,742
"4611","noload",17,"exp",6,1,7,"B",270,246
"4612","noload",17,"exp",6,2,1,"A",1194,300
"4613","noload",17,"exp",6,3,5,"A",397,270
"4614","noload",17,"exp",6,4,8,"A",372,287
"4615","noload",17,"exp",6,5,6,"B",698,377
"4616","noload",17,"exp",6,6,2,"A",717,318
"4617","noload",17,"exp",6,7,9,"B",672,343
"4618","noload",17,"exp",6,8,4,"A",373,286
"4619","noload",17,"exp",6,9,10,"B",428,581
"4620","noload",17,"exp",6,10,3,"B",750,824
"4621","noload",17,"exp",7,1,9,"B",545,398
"4622","noload",17,"exp",7,2,4,"A",350,325
"4623","noload",17,"exp",7,3,1,"A",1575,341
"4624","noload",17,"exp",7,4,6,"B",606,570
"4625","noload",17,"exp",7,5,10,"B",395,476
"4626","noload",17,"exp",7,6,3,"B",342,315
"4627","noload",17,"exp",7,7,7,"B",434,361
"4628","noload",17,"exp",7,8,2,"A",416,310
"4629","noload",17,"exp",7,9,5,"A",629,644
"4630","noload",17,"exp",7,10,8,"A",587,514
"4631","noload",17,"exp",8,1,5,"A",356,268
"4632","noload",17,"exp",8,2,10,"B",507,292
"4633","noload",17,"exp",8,3,1,"A",439,306
"4634","noload",17,"exp",8,4,8,"A",322,212
"4635","noload",17,"exp",8,5,2,"A",458,199
"4636","noload",17,"exp",8,6,7,"B",414,244
"4637","noload",17,"exp",8,7,9,"B",456,246
"4638","noload",17,"exp",8,8,6,"B",777,248
"4639","noload",17,"exp",8,9,4,"A",379,185
"4640","noload",17,"exp",8,10,3,"B",1793,569
"4641","noload",17,"exp",9,1,1,"A",332,176
"4642","noload",17,"exp",9,2,6,"B",655,406
"4643","noload",17,"exp",9,3,2,"A",918,222
"4644","noload",17,"exp",9,4,8,"A",279,194
"4645","noload",17,"exp",9,5,5,"A",526,298
"4646","noload",17,"exp",9,6,10,"B",461,363
"4647","noload",17,"exp",9,7,4,"A",391,263
"4648","noload",17,"exp",9,8,3,"B",449,412
"4649","noload",17,"exp",9,9,9,"B",949,278
"4650","noload",17,"exp",9,10,7,"B",250,368
"4651","noload",17,"exp",10,1,9,"B",236,286
"4652","noload",17,"exp",10,2,10,"B",336,228
"4653","noload",17,"exp",10,3,4,"A",744,350
"4654","noload",17,"exp",10,4,1,"A",315,203
"4655","noload",17,"exp",10,5,8,"A",328,317
"4656","noload",17,"exp",10,6,6,"B",320,260
"4657","noload",17,"exp",10,7,2,"A",1647,347
"4658","noload",17,"exp",10,8,5,"A",284,215
"4659","noload",17,"exp",10,9,7,"B",409,300
"4660","noload",17,"exp",10,10,3,"B",902,300
"4661","noload",17,"exp",11,1,1,"A",388,214
"4662","noload",17,"exp",11,2,10,"B",309,228
"4663","noload",17,"exp",11,3,8,"A",379,184
"4664","noload",17,"exp",11,4,7,"B",374,229
"4665","noload",17,"exp",11,5,3,"B",330,190
"4666","noload",17,"exp",11,6,4,"A",280,179
"4667","noload",17,"exp",11,7,6,"B",313,200
"4668","noload",17,"exp",11,8,9,"B",789,471
"4669","noload",17,"exp",11,9,5,"A",271,200
"4670","noload",17,"exp",11,10,2,"B",855,581
"4671","noload",17,"exp",12,1,6,"B",321,163
"4672","noload",17,"exp",12,2,10,"B",297,231
"4673","noload",17,"exp",12,3,2,"A",1652,163
"4674","noload",17,"exp",12,4,4,"A",825,175
"4675","noload",17,"exp",12,5,3,"B",422,251
"4676","noload",17,"exp",12,6,8,"A",471,199
"4677","noload",17,"exp",12,7,5,"A",432,169
