"date","subj","keyb","phase","sess","trial","snum","stim","vtft","ftpks","pk1acc","totpks","pos1rt","neg1rt","fc","pz1","pz2","pz3","lsess"
"2006-11-08","At","left",1,69,57,5,"S0002",3,0,"*",1,-1,4035,"",-1,-1,-1,50
"2006-11-08","At","left",1,69,58,3,"S0100",3,0,"+",1,4957,609,"",-1,-1,-1,50
"2006-11-08","At","left",1,69,59,1,"S0001",3,0,"*",2,1122,-1,"",-1,-1,-1,50
"2006-11-08","At","left",1,69,60,8,"S0200",2,0,"*",4,-1,1590,"",-1,-1,-1,50
"2006-11-08","At","left",1,69,61,2,"S0010",2,0,"*",2,1184,-1,"",-1,-1,-1,50
"2006-11-08","At","left",1,69,62,7,"S2000",2,1,"*",2,-1,774,"",-1,-1,-1,50
"2006-11-08","At","left",1,69,63,4,"S1000",2,0,"*",3,1368,-1,"",-1,-1,-1,50
"2006-11-08","At","left",1,69,64,6,"S0020",3,0,"*",3,-1,1264,"",-1,-1,-1,50
"2006-11-09","At","left",2,70,1,2,"S8670",3,0,"*",2,13261,1449,"",0,0,1,0
"2006-11-09","At","left",2,70,2,1,"S4230",3,0,"*",5,1132,-1,"",0,0,1,0
"2006-11-09","At","left",2,70,3,2,"S8670",2,0,"*",2,-1,1263,"",0,0,6,0
"2006-11-09","At","left",2,70,4,1,"S4230",2,0,"+",1,4553,1630,"",1,0,3,0
"2006-11-09","At","left",2,70,5,2,"S8670",2,1,"*",3,-1,936,"",0,0,4,0
"2006-11-09","At","left",2,70,6,1,"S4230",3,0,"*",3,2289,-1,"",0,0,3,0
"2006-11-09","At","left",2,70,7,2,"S8670",2,2,"*",4,-1,833,"",1,1,3,0
"2006-11-09","At","left",2,70,8,1,"S4230",2,0,"*",2,1081,-1,"",0,1,6,0
"2006-11-09","At","left",2,70,9,1,"S4230",3,0,"+",1,5059,2146,"",0,2,5,0
"2006-11-09","At","left",2,70,10,2,"S8670",2,0,"+",1,999,10822,"",0,3,0,0
"2006-11-09","At","left",2,70,11,1,"S4230",3,0,"+",1,3182,1414,"",1,0,2,0
"2006-11-09","At","left",2,70,12,2,"S8670",3,2,"*",4,-1,792,"",1,0,4,0
"2006-11-09","At","left",2,70,13,2,"S8670",3,1,"*",10,-1,874,"",0,1,2,0
"2006-11-09","At","left",2,70,14,1,"S4230",2,0,"*",5,1100,-1,"",0,1,1,0
"2006-11-09","At","left",2,70,15,1,"S4230",3,0,"+",1,4615,1948,"",0,0,2,0
"2006-11-09","At","left",2,70,16,2,"S8670",2,1,"*",3,-1,486,"",0,2,4,0
"2006-11-09","At","left",2,70,17,2,"S8670",3,2,"*",4,-1,651,"",0,0,1,0
"2006-11-09","At","left",2,70,18,1,"S4230",2,0,"+",1,3807,814,"",0,0,3,0
"2006-11-09","At","left",2,70,19,2,"S8670",2,1,"*",4,-1,772,"",0,1,2,0
"2006-11-09","At","left",2,70,20,1,"S4230",2,0,"*",4,1470,-1,"",0,1,1,0
"2006-11-09","At","left",2,70,21,2,"S8670",3,3,"*",6,-1,576,"",0,2,0,0
"2006-11-09","At","left",2,70,22,1,"S4230",3,0,"*",6,1245,-1,"",0,0,1,0
"2006-11-09","At","left",2,70,23,2,"S8670",2,0,"*",1,-1,3934,"",0,2,2,0
"2006-11-09","At","left",2,70,24,1,"S4230",2,0,"*",1,5437,-1,"",0,0,4,0
"2006-11-09","At","left",2,70,25,2,"S8670",3,0,"*",3,4362,1634,"",0,1,1,0
"2006-11-09","At","left",2,70,26,1,"S4230",3,1,"*",4,936,-1,"",0,1,0,0
"2006-11-09","At","left",2,70,27,2,"S8670",3,0,"+",1,1121,9535,"",1,1,1,0
"2006-11-09","At","left",2,70,28,1,"S4230",2,0,"*",4,1368,-1,"",0,1,2,0
"2006-11-09","At","left",2,70,29,1,"S4230",2,0,"*",3,1240,-1,"",0,0,1,0
"2006-11-09","At","left",2,70,30,2,"S8670",3,0,"+",1,1799,4103,"",0,1,0,0
"2006-11-09","At","left",2,70,31,1,"S4230",3,0,"*",5,1777,-1,"",0,0,2,0
"2006-11-09","At","left",2,70,32,2,"S8670",2,0,"*",5,-1,1125,"",0,0,1,0
"2006-11-09","At","left",2,70,33,1,"S4230",3,0,"*",3,1532,-1,"",0,2,1,0
"2006-11-09","At","left",2,70,34,2,"S8670",2,0,"+",1,998,4894,"",0,0,3,0
"2006-11-09","At","left",2,70,35,2,"S8670",3,1,"*",4,-1,855,"",0,2,1,0
"2006-11-09","At","left",2,70,36,1,"S4230",3,1,"*",7,910,-1,"",0,2,0,0
"2006-11-09","At","left",2,70,37,1,"S4230",3,1,"*",5,956,-1,"",0,2,1,0
"2006-11-09","At","left",2,70,38,2,"S8670",2,0,"*",2,-1,1612,"",0,0,2,0
"2006-11-09","At","left",2,70,39,1,"S4230",3,0,"+",1,8532,1902,"",0,2,0,0
"2006-11-09","At","left",2,70,40,2,"S8670",3,0,"+",1,1785,7223,"",0,1,0,0
"2006-11-09","At","left",2,70,41,2,"S8670",2,0,"+",1,1673,13009,"",1,0,1,0
"2006-11-09","At","left",2,70,42,1,"S4230",3,0,"*",4,2025,-1,"",0,2,2,0
"2006-11-09","At","left",2,70,43,1,"S4230",3,0,"+",1,8565,1859,"",0,1,1,0
"2006-11-09","At","left",2,70,44,2,"S8670",3,1,"*",3,-1,673,"",0,0,1,0
"2006-11-09","At","left",2,70,45,1,"S4230",3,1,"*",6,935,-1,"",0,1,1,0
"2006-11-09","At","left",2,70,46,2,"S8670",3,1,"*",5,-1,609,"",0,5,7,0
"2006-11-09","At","left",2,70,47,2,"S8670",2,1,"*",4,-1,733,"",0,1,1,0
"2006-11-09","At","left",2,70,48,1,"S4230",3,0,"+",1,6076,774,"",0,2,3,0
"2006-11-09","At","left",2,70,49,2,"S8670",2,3,"*",6,-1,711,"",0,1,1,0
"2006-11-09","At","left",2,70,50,1,"S4230",2,1,"*",3,1020,-1,"",0,1,1,0
"2006-11-09","At","left",2,70,51,2,"S8670",2,0,"*",4,-1,1265,"",0,1,3,0
"2006-11-09","At","left",2,70,52,1,"S4230",2,1,"*",5,859,-1,"",0,2,0,0
"2006-11-09","At","left",2,70,53,1,"S4230",2,1,"*",3,937,-1,"",0,2,0,0
"2006-11-09","At","left",2,70,54,2,"S8670",3,0,"*",5,-1,1060,"",0,0,1,0
"2006-11-09","At","left",2,70,55,1,"S4230",2,1,"*",5,835,-1,"",0,0,1,0
"2006-11-09","At","left",2,70,56,2,"S8670",3,0,"*",1,-1,3185,"",0,2,4,0
"2006-11-09","At","left",2,70,57,2,"S8670",2,0,"+",1,1040,5396,"",0,1,2,0
"2006-11-09","At","left",2,70,58,1,"S4230",3,1,"*",6,959,-1,"",1,2,1,0
"2006-11-09","At","left",2,70,59,1,"S4230",3,2,"*",7,713,-1,"",0,0,3,0
"2006-11-09","At","left",2,70,60,2,"S8670",2,0,"*",4,-1,1511,"",0,2,0,0
"2006-11-09","At","left",2,70,61,1,"S4230",2,2,"*",5,733,-1,"",0,0,3,0
"2006-11-09","At","left",2,70,62,2,"S8670",2,2,"*",3,-1,465,"",0,0,2,0
"2006-11-09","At","left",2,70,63,2,"S8670",2,2,"*",5,-1,855,"",0,0,2,0
"2006-11-09","At","left",2,70,64,1,"S4230",3,0,"*",1,6884,-1,"",0,1,2,0
"2006-11-10","At","left",2,71,1,2,"S8670",3,1,"*",4,18236,977,"",0,0,1,0
"2006-11-10","At","left",2,71,2,1,"S4230",3,0,"+",1,4171,956,"",0,1,4,0
"2006-11-10","At","left",2,71,3,2,"S8670",3,2,"*",5,-1,607,"",0,2,2,0
"2006-11-10","At","left",2,71,4,1,"S4230",2,1,"*",4,997,-1,"",1,1,2,0
"2006-11-10","At","left",2,71,5,1,"S4230",2,0,"+",1,4135,1695,"",0,0,1,0
"2006-11-10","At","left",2,71,6,2,"S8670",2,0,"*",2,-1,1039,"",0,3,0,0
"2006-11-10","At","left",2,71,7,1,"S4230",3,0,"*",3,1102,-1,"",1,0,1,0
"2006-11-10","At","left",2,71,8,2,"S8670",3,0,"+",1,1263,3888,"",0,2,1,0
"2006-11-10","At","left",2,71,9,1,"S4230",2,0,"*",2,1674,-1,"",0,0,0,0
"2006-11-10","At","left",2,71,10,2,"S8670",2,2,"*",6,8795,813,"",0,3,0,0
"2006-11-10","At","left",2,71,11,1,"S4230",3,0,"+",1,4483,792,"",0,0,1,0
"2006-11-10","At","left",2,71,12,2,"S8670",3,1,"*",3,-1,956,"",0,2,2,0
"2006-11-10","At","left",2,71,13,1,"S4230",2,0,"+",1,2557,854,"",0,0,1,0
"2006-11-10","At","left",2,71,14,2,"S8670",2,0,"*",2,-1,1040,"",0,1,0,0
"2006-11-10","At","left",2,71,15,1,"S4230",3,0,"*",2,2373,-1,"",0,0,3,0
"2006-11-10","At","left",2,71,16,2,"S8670",3,3,"*",7,-1,484,"",0,0,1,0
"2006-11-10","At","left",2,71,17,1,"S4230",2,0,"*",2,1551,-1,"",0,0,2,0
"2006-11-10","At","left",2,71,18,2,"S8670",2,1,"*",5,-1,732,"",0,1,1,0
"2006-11-10","At","left",2,71,19,1,"S4230",2,0,"*",1,3237,-1,"",0,0,1,0
"2006-11-10","At","left",2,71,20,2,"S8670",2,1,"*",4,-1,771,"",1,1,1,0
"2006-11-10","At","left",2,71,21,2,"S8670",3,0,"*",3,-1,1149,"",0,1,0,0
"2006-11-10","At","left",2,71,22,1,"S4230",3,0,"*",5,1408,-1,"",0,1,1,0
"2006-11-10","At","left",2,71,23,1,"S4230",3,0,"*",5,1265,-1,"",0,0,2,0
"2006-11-10","At","left",2,71,24,2,"S8670",2,1,"*",3,-1,1019,"",0,2,3,0
"2006-11-10","At","left",2,71,25,2,"S8670",3,1,"*",4,-1,836,"",0,1,1,0
"2006-11-10","At","left",2,71,26,1,"S4230",3,0,"*",8,1082,-1,"",0,0,2,0
"2006-11-10","At","left",2,71,27,2,"S8670",3,0,"*",4,-1,1756,"",0,2,0,0
"2006-11-10","At","left",2,71,28,1,"S4230",3,2,"*",8,774,-1,"",0,0,4,0
"2006-11-10","At","left",2,71,29,1,"S4230",3,0,"*",6,1085,-1,"",0,1,3,0
"2006-11-10","At","left",2,71,30,2,"S8670",3,0,"*",5,-1,1039,"",1,1,2,0
"2006-11-10","At","left",2,71,31,2,"S8670",2,1,"*",6,-1,659,"",0,2,2,0
"2006-11-10","At","left",2,71,32,1,"S4230",2,0,"*",3,1531,-1,"",0,0,1,0
"2006-11-10","At","left",2,71,33,1,"S4230",3,0,"*",6,1244,-1,"",0,0,4,0
"2006-11-10","At","left",2,71,34,2,"S8670",3,1,"*",6,-1,945,"",0,2,1,0
"2006-11-10","At","left",2,71,35,1,"S4230",2,0,"*",2,2022,-1,"",0,0,2,0
"2006-11-10","At","left",2,71,36,2,"S8670",2,1,"*",3,-1,731,"",0,0,4,0
"2006-11-10","At","left",2,71,37,1,"S4230",2,0,"*",5,1203,-1,"",0,0,2,0
"2006-11-10","At","left",2,71,38,2,"S8670",3,2,"*",5,-1,919,"",0,0,2,0
"2006-11-10","At","left",2,71,39,2,"S8670",2,0,"*",1,-1,2290,"",0,3,2,0
"2006-11-10","At","left",2,71,40,1,"S4230",2,0,"*",5,1305,-1,"",0,1,4,0
"2006-11-10","At","left",2,71,41,2,"S8670",2,0,"*",1,-1,2115,"",0,1,4,0
"2006-11-10","At","left",2,71,42,1,"S4230",2,0,"*",1,3271,-1,"",0,1,3,0
"2006-11-10","At","left",2,71,43,2,"S8670",3,1,"*",4,-1,568,"",1,1,1,0
"2006-11-10","At","left",2,71,44,1,"S4230",2,0,"+",1,2967,1100,"",0,0,1,0
"2006-11-10","At","left",2,71,45,1,"S4230",2,0,"+",1,9659,1594,"",0,0,1,0
"2006-11-10","At","left",2,71,46,2,"S8670",2,2,"*",5,-1,875,"",0,1,3,0
"2006-11-10","At","left",2,71,47,1,"S4230",2,0,"+",1,7285,1416,"",0,0,1,0
"2006-11-10","At","left",2,71,48,2,"S8670",3,0,"*",8,-1,1388,"",0,3,2,0
"2006-11-10","At","left",2,71,49,1,"S4230",2,0,"+",1,5611,1146,"",0,0,2,0
"2006-11-10","At","left",2,71,50,2,"S8670",2,1,"*",4,-1,547,"",0,0,3,0
"2006-11-10","At","left",2,71,51,1,"S4230",2,0,"*",4,1226,-1,"",0,1,0,0
"2006-11-10","At","left",2,71,52,2,"S8670",3,1,"*",3,-1,711,"",0,0,1,0
"2006-11-10","At","left",2,71,53,2,"S8670",2,0,"*",2,-1,1615,"",0,2,1,0
"2006-11-10","At","left",2,71,54,1,"S4230",2,1,"*",4,980,-1,"",0,1,0,0
"2006-11-10","At","left",2,71,55,2,"S8670",3,3,"*",10,12431,492,"",0,2,4,0
"2006-11-10","At","left",2,71,56,1,"S4230",3,1,"*",7,999,-1,"",0,0,3,0
"2006-11-10","At","left",2,71,57,1,"S4230",2,1,"*",6,978,-1,"",0,1,3,0
"2006-11-10","At","left",2,71,58,2,"S8670",3,1,"*",6,-1,712,"",0,1,5,0
"2006-11-10","At","left",2,71,59,1,"S4230",3,0,"*",4,1594,-1,"",0,0,1,0
"2006-11-10","At","left",2,71,60,2,"S8670",2,0,"+",1,1921,4648,"",0,2,0,0
"2006-11-10","At","left",2,71,61,2,"S8670",2,0,"+",1,1777,4320,"",1,2,0,0
"2006-11-10","At","left",2,71,62,1,"S4230",2,1,"*",4,917,-1,"",0,0,2,0
"2006-11-10","At","left",2,71,63,1,"S4230",2,0,"*",1,3050,-1,"",0,0,1,0
"2006-11-10","At","left",2,71,64,2,"S8670",3,1,"*",3,-1,937,"",0,0,4,0
"2006-11-13","At","left",2,72,1,1,"S4230",2,0,"+",1,7911,4974,"",0,2,4,0
"2006-11-13","At","left",2,72,2,2,"S8670",3,3,"*",6,-1,485,"",0,1,5,0
"2006-11-13","At","left",2,72,3,1,"S4230",2,1,"*",5,956,-1,"",0,2,2,0
"2006-11-13","At","left",2,72,4,2,"S8670",2,0,"*",1,-1,2555,"",0,1,0,0
"2006-11-13","At","left",2,72,5,2,"S8670",3,0,"*",4,-1,1324,"",0,5,1,0
"2006-11-13","At","left",2,72,6,1,"S4230",3,1,"*",5,1010,-1,"",0,1,0,0
"2006-11-13","At","left",2,72,7,2,"S8670",3,2,"*",4,-1,607,"",0,1,3,0
"2006-11-13","At","left",2,72,8,1,"S4230",3,0,"*",7,1202,-1,"",0,0,4,0
"2006-11-13","At","left",2,72,9,1,"S4230",2,0,"*",4,1264,-1,"",0,1,0,0
"2006-11-13","At","left",2,72,10,2,"S8670",2,1,"*",6,-1,668,"",0,2,1,0
"2006-11-13","At","left",2,72,11,2,"S8670",2,0,"+",1,978,5944,"",0,1,2,0
"2006-11-13","At","left",2,72,12,1,"S4230",3,0,"*",5,1735,-1,"",0,0,4,0
"2006-11-13","At","left",2,72,13,2,"S8670",3,1,"*",6,-1,835,"",0,6,0,0
"2006-11-13","At","left",2,72,14,1,"S4230",3,0,"*",6,1143,-1,"",1,2,2,0
"2006-11-13","At","left",2,72,15,2,"S8670",3,2,"*",6,-1,813,"",0,2,1,0
"2006-11-13","At","left",2,72,16,1,"S4230",2,0,"+",1,3321,1597,"",1,2,2,0
"2006-11-13","At","left",2,72,17,2,"S8670",2,0,"*",3,-1,1085,"",0,0,1,0
"2006-11-13","At","left",2,72,18,1,"S4230",2,0,"+",1,4581,753,"",0,1,3,0
"2006-11-13","At","left",2,72,19,1,"S4230",2,0,"*",1,4869,-1,"",0,1,3,0
"2006-11-13","At","left",2,72,20,2,"S8670",2,0,"+",1,1735,3642,"",0,2,1,0
"2006-11-13","At","left",2,72,21,2,"S8670",2,0,"+",1,2721,5366,"",0,3,3,0
"2006-11-13","At","left",2,72,22,1,"S4230",2,1,"*",4,957,-1,"",0,1,0,0
"2006-11-13","At","left",2,72,23,2,"S8670",3,2,"*",6,-1,589,"",0,1,1,0
"2006-11-13","At","left",2,72,24,1,"S4230",3,0,"+",1,4939,2149,"",0,0,1,0
"2006-11-13","At","left",2,72,25,1,"S4230",2,0,"*",2,1531,-1,"",0,1,1,0
"2006-11-13","At","left",2,72,26,2,"S8670",2,0,"*",5,-1,1148,"",0,4,1,0
"2006-11-13","At","left",2,72,27,2,"S8670",3,0,"+",1,878,7723,"",0,3,0,0
"2006-11-13","At","left",2,72,28,1,"S4230",3,0,"*",6,1265,-1,"",0,0,1,0
"2006-11-13","At","left",2,72,29,2,"S8670",2,1,"*",4,-1,956,"",1,2,3,0
"2006-11-13","At","left",2,72,30,1,"S4230",3,0,"*",3,1674,-1,"",0,1,1,0
"2006-11-13","At","left",2,72,31,2,"S8670",2,0,"*",2,-1,1737,"",0,4,4,0
"2006-11-13","At","left",2,72,32,1,"S4230",3,0,"*",5,1057,-1,"",0,0,4,0
"2006-11-13","At","left",2,72,33,2,"S8670",3,0,"*",7,-1,1100,"",0,2,2,0
"2006-11-13","At","left",2,72,34,1,"S4230",2,0,"*",3,1202,-1,"",0,1,0,0
"2006-11-13","At","left",2,72,35,2,"S8670",3,0,"*",1,-1,4033,"",1,1,3,0
"2006-11-13","At","left",2,72,36,1,"S4230",2,1,"*",4,956,-1,"",0,0,3,0
"2006-11-13","At","left",2,72,37,1,"S4230",2,1,"*",4,998,-1,"",0,1,3,0
"2006-11-13","At","left",2,72,38,2,"S8670",3,1,"*",7,-1,855,"",0,2,3,0
"2006-11-13","At","left",2,72,39,1,"S4230",2,0,"*",2,1984,-1,"",0,2,2,0
"2006-11-13","At","left",2,72,40,2,"S8670",2,1,"*",4,-1,689,"",0,2,2,0
"2006-11-13","At","left",2,72,41,1,"S4230",3,0,"*",2,2742,-1,"",0,2,6,0
"2006-11-13","At","left",2,72,42,2,"S8670",2,0,"*",4,-1,1409,"",0,1,4,0
"2006-11-13","At","left",2,72,43,1,"S4230",2,0,"*",1,3562,-1,"",0,1,1,0
"2006-11-13","At","left",2,72,44,2,"S8670",3,0,"*",2,-1,1706,"",1,0,3,0
"2006-11-13","At","left",2,72,45,2,"S8670",3,0,"*",6,-1,1102,"",0,2,1,0
"2006-11-13","At","left",2,72,46,1,"S4230",2,0,"*",2,1553,-1,"",0,0,2,0
"2006-11-13","At","left",2,72,47,2,"S8670",3,0,"*",4,-1,2086,"",0,2,2,0
"2006-11-13","At","left",2,72,48,1,"S4230",2,1,"*",5,936,-1,"",0,1,0,0
"2006-11-13","At","left",2,72,49,1,"S4230",3,0,"*",7,1039,-1,"",0,1,0,0
"2006-11-13","At","left",2,72,50,2,"S8670",2,0,"+",1,1656,5938,"",0,3,0,0
"2006-11-13","At","left",2,72,51,1,"S4230",3,0,"*",5,1553,-1,"",0,0,3,0
"2006-11-13","At","left",2,72,52,2,"S8670",2,3,"*",6,-1,445,"",0,3,2,0
"2006-11-13","At","left",2,72,53,2,"S8670",2,1,"*",6,-1,1019,"",0,1,2,0
"2006-11-13","At","left",2,72,54,1,"S4230",3,0,"+",2,2860,1063,"",0,1,3,0
"2006-11-13","At","left",2,72,55,1,"S4230",3,0,"*",5,1723,-1,"",0,0,1,0
"2006-11-13","At","left",2,72,56,2,"S8670",3,0,"*",4,-1,1168,"",1,2,3,0
"2006-11-13","At","left",2,72,57,1,"S4230",2,0,"*",1,2933,-1,"",0,0,2,0
"2006-11-13","At","left",2,72,58,2,"S8670",3,1,"*",5,-1,469,"",0,1,2,0
"2006-11-13","At","left",2,72,59,2,"S8670",3,1,"*",7,-1,791,"",0,1,3,0
"2006-11-13","At","left",2,72,60,1,"S4230",2,0,"+",1,2174,487,"",0,0,1,0
"2006-11-13","At","left",2,72,61,2,"S8670",3,0,"*",5,-1,1051,"",0,2,2,0
"2006-11-13","At","left",2,72,62,1,"S4230",2,0,"*",2,1819,-1,"",0,0,1,0
"2006-11-13","At","left",2,72,63,1,"S4230",3,0,"+",1,3419,568,"",0,1,1,0
"2006-11-13","At","left",2,72,64,2,"S8670",3,2,"*",6,-1,547,"",0,0,3,0
"2006-11-14","At","left",2,73,1,1,"S4230",3,0,"*",3,1264,-1,"",0,2,1,0
"2006-11-14","At","left",2,73,2,2,"S8670",2,0,"+",1,1078,11644,"",0,3,1,0
"2006-11-14","At","left",2,73,3,2,"S8670",2,0,"+",1,1264,6884,"",0,1,2,0
"2006-11-14","At","left",2,73,4,1,"S4230",2,0,"*",2,1880,-1,"",0,2,1,0
"2006-11-14","At","left",2,73,5,1,"S4230",2,0,"+",1,2556,833,"",0,1,3,0
"2006-11-14","At","left",2,73,6,2,"S8670",2,0,"*",2,-1,1469,"",0,2,4,0
"2006-11-14","At","left",2,73,7,1,"S4230",3,0,"+",3,2784,713,"",0,0,2,0
"2006-11-14","At","left",2,73,8,2,"S8670",2,0,"*",6,-1,1185,"",0,7,2,0
"2006-11-14","At","left",2,73,9,1,"S4230",2,0,"*",2,2002,-1,"",0,2,2,0
"2006-11-14","At","left",2,73,10,2,"S8670",3,1,"*",8,-1,833,"",0,3,4,0
"2006-11-14","At","left",2,73,11,1,"S4230",2,1,"*",4,1018,-1,"",0,2,1,0
"2006-11-14","At","left",2,73,12,2,"S8670",3,0,"+",1,1924,10393,"",0,3,3,0
"2006-11-14","At","left",2,73,13,2,"S8670",2,3,"*",8,-1,531,"",0,2,1,0
"2006-11-14","At","left",2,73,14,1,"S4230",2,0,"*",2,1715,-1,"",0,0,6,0
"2006-11-14","At","left",2,73,15,2,"S8670",2,0,"*",2,-1,1057,"",0,2,2,0
"2006-11-14","At","left",2,73,16,1,"S4230",3,1,"*",5,1018,-1,"",0,2,4,0
"2006-11-14","At","left",2,73,17,1,"S4230",3,0,"*",7,1223,-1,"",0,1,4,0
"2006-11-14","At","left",2,73,18,2,"S8670",3,0,"+",1,957,3863,"",0,2,4,0
"2006-11-14","At","left",2,73,19,1,"S4230",2,0,"*",4,1367,-1,"",0,2,2,0
"2006-11-14","At","left",2,73,20,2,"S8670",3,1,"*",4,-1,918,"",0,3,2,0
"2006-11-14","At","left",2,73,21,2,"S8670",2,0,"+",1,998,4757,"",0,4,0,0
"2006-11-14","At","left",2,73,22,1,"S4230",2,0,"*",3,1187,-1,"",0,0,3,0
"2006-11-14","At","left",2,73,23,1,"S4230",3,0,"*",8,1305,-1,"",0,3,1,0
"2006-11-14","At","left",2,73,24,2,"S8670",2,0,"*",3,-1,1290,"",0,2,2,0
"2006-11-14","At","left",2,73,25,2,"S8670",2,2,"*",4,-1,423,"",0,0,1,0
"2006-11-14","At","left",2,73,26,1,"S4230",3,0,"*",4,1457,-1,"",0,1,3,0
"2006-11-14","At","left",2,73,27,2,"S8670",2,0,"*",3,-1,1224,"",0,4,2,0
"2006-11-14","At","left",2,73,28,1,"S4230",2,1,"*",3,1019,-1,"",0,1,0,0
"2006-11-14","At","left",2,73,29,1,"S4230",2,0,"*",3,1183,-1,"",0,2,1,0
"2006-11-14","At","left",2,73,30,2,"S8670",3,1,"*",3,-1,960,"",0,1,3,0
"2006-11-14","At","left",2,73,31,2,"S8670",3,3,"*",9,-1,465,"",0,0,1,0
"2006-11-14","At","left",2,73,32,1,"S4230",3,0,"*",3,2086,-1,"",0,0,3,0
"2006-11-14","At","left",2,73,33,1,"S4230",2,1,"*",4,835,-1,"",0,2,3,0
"2006-11-14","At","left",2,73,34,2,"S8670",3,1,"*",4,5838,999,"",0,1,4,0
"2006-11-14","At","left",2,73,35,1,"S4230",2,2,"*",6,814,-1,"",0,0,4,0
"2006-11-14","At","left",2,73,36,2,"S8670",2,0,"+",1,1551,4568,"",0,2,6,0
"2006-11-14","At","left",2,73,37,1,"S4230",2,1,"*",7,925,-1,"",0,2,0,0
"2006-11-14","At","left",2,73,38,2,"S8670",2,2,"*",5,-1,773,"",0,0,2,0
"2006-11-14","At","left",2,73,39,1,"S4230",2,0,"*",5,1060,-1,"",0,0,2,0
"2006-11-14","At","left",2,73,40,2,"S8670",2,0,"*",2,-1,1738,"",0,2,1,0
"2006-11-14","At","left",2,73,41,2,"S8670",2,0,"+",1,6022,7909,"",0,1,0,0
"2006-11-14","At","left",2,73,42,1,"S4230",2,0,"*",5,1040,-1,"",0,1,1,0
"2006-11-14","At","left",2,73,43,1,"S4230",3,0,"*",2,2292,-1,"",0,0,2,0
"2006-11-14","At","left",2,73,44,2,"S8670",2,0,"*",3,-1,1142,"",0,1,2,0
"2006-11-14","At","left",2,73,45,2,"S8670",2,2,"*",6,-1,589,"",0,0,2,0
"2006-11-14","At","left",2,73,46,1,"S4230",3,0,"+",1,4769,2078,"",0,0,1,0
"2006-11-14","At","left",2,73,47,2,"S8670",3,2,"*",6,-1,528,"",0,2,1,0
"2006-11-14","At","left",2,73,48,1,"S4230",3,0,"*",2,2517,-1,"",0,1,3,0
"2006-11-14","At","left",2,73,49,2,"S8670",3,2,"*",8,-1,772,"",0,1,1,0
"2006-11-14","At","left",2,73,50,1,"S4230",2,0,"*",5,1049,-1,"",0,2,2,0
"2006-11-14","At","left",2,73,51,2,"S8670",3,0,"*",4,-1,1089,"",0,3,0,0
"2006-11-14","At","left",2,73,52,1,"S4230",2,0,"+",1,4077,1204,"",0,1,3,0
"2006-11-14","At","left",2,73,53,2,"S8670",3,0,"*",2,-1,1614,"",0,2,3,0
"2006-11-14","At","left",2,73,54,1,"S4230",2,1,"*",5,999,-1,"",0,1,0,0
"2006-11-14","At","left",2,73,55,1,"S4230",2,0,"*",4,1512,-1,"",0,3,1,0
"2006-11-14","At","left",2,73,56,2,"S8670",3,2,"*",6,-1,761,"",0,3,1,0
"2006-11-14","At","left",2,73,57,2,"S8670",3,1,"*",9,-1,592,"",0,3,1,0
"2006-11-14","At","left",2,73,58,1,"S4230",2,0,"*",3,1430,-1,"",0,1,4,0
"2006-11-14","At","left",2,73,59,1,"S4230",3,0,"*",6,1695,-1,"",1,1,2,0
"2006-11-14","At","left",2,73,60,2,"S8670",2,1,"*",6,-1,978,"",1,1,0,0
"2006-11-14","At","left",2,73,61,2,"S8670",3,1,"*",6,-1,732,"",1,0,3,0
"2006-11-14","At","left",2,73,62,1,"S4230",3,0,"*",5,1492,-1,"",0,1,2,0
"2006-11-14","At","left",2,73,63,1,"S4230",3,0,"+",3,2312,1102,"",0,0,1,0
"2006-11-14","At","left",2,73,64,2,"S8670",3,1,"*",5,-1,939,"",0,3,2,0
"2006-11-15","At","left",2,74,1,2,"S8670",3,1,"*",4,-1,730,"",0,0,1,0
"2006-11-15","At","left",2,74,2,1,"S4230",2,0,"+",1,3948,833,"",0,0,1,0
"2006-11-15","At","left",2,74,3,1,"S4230",3,0,"+",1,6062,669,"",0,0,1,0
"2006-11-15","At","left",2,74,4,2,"S8670",2,0,"+",1,1582,10051,"",1,0,0,0
"2006-11-15","At","left",2,74,5,1,"S4230",2,0,"+",1,4529,978,"",0,3,1,0
"2006-11-15","At","left",2,74,6,2,"S8670",2,0,"+",1,998,10216,"",0,1,0,0
"2006-11-15","At","left",2,74,7,2,"S8670",2,2,"*",6,-1,812,"",0,2,2,0
"2006-11-15","At","left",2,74,8,1,"S4230",3,1,"*",6,935,-1,"",0,1,5,0
"2006-11-15","At","left",2,74,9,2,"S8670",3,2,"*",5,-1,710,"",0,3,1,0
"2006-11-15","At","left",2,74,10,1,"S4230",3,0,"*",5,1243,-1,"",0,0,2,0
"2006-11-15","At","left",2,74,11,1,"S4230",2,0,"*",1,2083,-1,"",0,0,2,0
"2006-11-15","At","left",2,74,12,2,"S8670",3,0,"*",8,-1,1285,"",0,2,2,0
"2006-11-15","At","left",2,74,13,2,"S8670",2,1,"*",4,-1,773,"",0,1,1,0
"2006-11-15","At","left",2,74,14,1,"S4230",3,0,"*",1,4627,-1,"",0,0,1,0
"2006-11-15","At","left",2,74,15,1,"S4230",3,1,"*",5,1017,-1,"",0,1,0,0
"2006-11-15","At","left",2,74,16,2,"S8670",3,2,"*",5,-1,771,"",0,3,0,0
