"date","subj","cbal","keyb","phase","block","trial","stim","vtft","ftpks","pk1acc","totpks","pos1rt","neg1rt"
2007-01-17,5,3,"left",3,1,9,"S1430",2,0,"*",1,3793,-1
2007-01-17,5,3,"left",3,1,10,"S5870",3,0,"*",1,-1,3895
2007-01-17,5,3,"left",3,1,11,"S1430",3,0,"*",1,4245,-1
2007-01-17,5,3,"left",3,1,12,"S1430",3,0,"*",1,4224,-1
2007-01-17,5,3,"left",3,1,13,"S5870",3,0,"*",1,-1,3608
2007-01-17,5,3,"left",3,1,14,"S1430",3,0,"*",1,3404,-1
2007-01-17,5,3,"left",3,1,15,"S5870",2,0,"*",1,-1,3691
2007-01-17,5,3,"left",3,1,16,"S1430",3,0,"*",1,3178,-1
2007-01-17,5,3,"left",3,1,17,"S5870",3,0,"*",1,-1,4921
2007-01-17,5,3,"left",3,1,18,"S1430",2,0,"*",1,6336,-1
2007-01-17,5,3,"left",3,1,19,"S5870",2,0,"*",1,-1,5024
2007-01-17,5,3,"left",3,1,20,"S5870",2,0,"*",2,-1,1291
2007-01-17,5,3,"left",3,2,1,"S1430",2,0,"L",1,3054,-1
2007-01-17,5,3,"left",3,2,2,"S5870",2,0,"*",1,-1,4018
2007-01-17,5,3,"left",3,2,3,"S1870",3,0,"R",1,-1,1742
2007-01-17,5,3,"left",3,2,4,"S5870",2,0,"*",1,-1,5495
2007-01-17,5,3,"left",3,2,5,"S1430",3,0,"*",1,3445,-1
2007-01-17,5,3,"left",3,2,6,"S5870",2,0,"*",1,-1,5311
2007-01-17,5,3,"left",3,2,7,"S1870",2,0,"R",1,-1,3917
2007-01-17,5,3,"left",3,2,8,"S5870",2,0,"*",1,-1,2337
2007-01-17,5,3,"left",3,2,9,"S1470",3,0,"R",1,-1,4265
2007-01-17,5,3,"left",3,2,10,"S1430",2,0,"*",3,1311,-1
2007-01-17,5,3,"left",3,2,11,"S5870",2,0,"*",1,-1,3506
2007-01-17,5,3,"left",3,2,12,"S5830",3,0,"R",1,-1,12386
2007-01-17,5,3,"left",3,2,13,"S1430",2,0,"*",1,3342,-1
2007-01-17,5,3,"left",3,2,14,"S1470",3,0,"L",1,3036,-1
2007-01-17,5,3,"left",3,2,15,"S5870",3,0,"*",3,-1,2030
2007-01-17,5,3,"left",3,2,16,"S5870",3,0,"R",1,-1,3344
2007-01-17,5,3,"left",3,2,17,"S5870",2,0,"*",1,-1,4327
2007-01-17,5,3,"left",3,2,18,"S1430",3,0,"*",1,4654,-1
2007-01-17,5,3,"left",3,2,19,"S1430",2,0,"*",1,3506,-1
2007-01-17,5,3,"left",3,2,20,"S1830",3,0,"L",1,635,-1
2007-01-17,5,3,"left",3,2,21,"S1430",2,0,"*",1,3936,-1
2007-01-17,5,3,"left",3,2,22,"S1830",2,0,"L",1,3322,-1
2007-01-17,5,3,"left",3,2,23,"S1430",2,0,"*",1,3363,-1
2007-01-17,5,3,"left",3,2,24,"S5430",2,0,"L",1,3096,-1
2007-01-17,5,3,"left",3,2,25,"S1430",2,0,"*",1,3526,-1
2007-01-17,5,3,"left",3,2,26,"S5430",3,0,"L",1,3322,-1
2007-01-17,5,3,"left",3,2,27,"S5870",3,0,"*",1,-1,3752
2007-01-17,5,3,"left",3,2,28,"S1430",3,0,"*",1,4553,-1
2007-01-17,5,3,"left",3,2,29,"S1430",3,0,"L",1,3733,-1
2007-01-17,5,3,"left",3,2,30,"S1430",3,0,"*",1,3239,-1
2007-01-17,5,3,"left",3,2,31,"S1430",2,0,"*",1,3485,-1
2007-01-17,5,3,"left",3,2,32,"S5870",3,0,"*",2,-1,2378
2007-01-17,5,3,"left",3,2,33,"S5470",2,0,"R",1,-1,1866
2007-01-17,5,3,"left",3,2,34,"S5870",2,0,"*",5,-1,1024
2007-01-17,5,3,"left",3,2,35,"S5830",2,0,"R",1,-1,1537
2007-01-17,5,3,"left",3,2,36,"S5870",2,0,"*",1,-1,3548
2007-01-17,5,3,"left",3,2,37,"S1430",3,0,"*",1,4080,-1
2007-01-17,5,3,"left",3,2,38,"S5470",2,0,"R",1,-1,3691
2007-01-17,5,3,"left",3,2,39,"S5870",3,0,"*",1,-1,3301
2007-01-17,5,3,"left",3,2,40,"S5870",3,0,"R",1,-1,3610
2007-01-17,6,3,"right",1,1,1,"S0020",3,0,"+",1,69501,1945
2007-01-17,6,3,"right",1,1,2,"S1000",3,0,"*",3,-1,1515
2007-01-17,6,3,"right",1,1,3,"S2000",2,0,"+",1,6149,919
2007-01-17,6,3,"right",1,1,4,"S0200",3,1,"*",6,899,3175
2007-01-17,6,3,"right",1,1,5,"S0010",3,0,"+",1,1247,5123
2007-01-17,6,3,"right",1,1,6,"S0100",3,0,"+",1,797,3278
2007-01-17,6,3,"right",1,1,7,"S0002",3,0,"*",2,2109,3544
2007-01-17,6,3,"right",1,1,8,"S0001",3,0,"+",1,1780,3400
2007-01-17,6,3,"right",1,1,9,"S0010",2,1,"*",3,2457,940
2007-01-17,6,3,"right",1,1,10,"S0200",3,1,"*",4,981,-1
2007-01-17,6,3,"right",1,1,11,"S0001",2,0,"+",1,4815,6271
2007-01-17,6,3,"right",1,1,12,"S0100",3,0,"+",1,960,4610
2007-01-17,6,3,"right",1,1,13,"S0020",2,0,"*",2,1657,2744
2007-01-17,6,3,"right",1,1,14,"S2000",2,0,"+",2,1596,817
2007-01-17,6,3,"right",1,1,15,"S1000",3,0,"*",2,3400,2190
2007-01-17,6,3,"right",1,1,16,"S0002",2,0,"*",2,1842,2949
2007-01-17,6,3,"right",1,1,17,"S2000",2,0,"+",2,1944,980
2007-01-17,6,3,"right",1,1,18,"S0010",2,0,"*",1,-1,2108
2007-01-17,6,3,"right",1,1,19,"S0020",3,0,"+",1,5123,1986
2007-01-17,6,3,"right",1,1,20,"S0100",3,0,"+",1,2088,4508
2007-01-17,6,3,"right",1,1,21,"S0001",3,0,"*",2,-1,2989
2007-01-17,6,3,"right",1,1,22,"S0002",3,0,"+",2,2765,1022
2007-01-17,6,3,"right",1,1,23,"S1000",2,0,"*",2,2765,1659
2007-01-17,6,3,"right",1,1,24,"S0200",2,0,"+",1,7380,3996
2007-01-17,6,3,"right",1,1,25,"S0001",2,0,"*",1,-1,2415
2007-01-17,6,3,"right",1,1,26,"S0100",2,0,"+",1,939,2642
2007-01-17,6,3,"right",1,1,27,"S2000",3,1,"*",2,980,2025
2007-01-17,6,3,"right",1,1,28,"S1000",2,0,"+",1,2703,3728
2007-01-17,6,3,"right",1,1,29,"S0020",2,0,"+",1,3605,858
2007-01-17,6,3,"right",1,1,30,"S0010",2,0,"+",1,2006,3830
2007-01-17,6,3,"right",1,1,31,"S0200",2,0,"+",1,10167,8691
2007-01-17,6,3,"right",1,1,32,"S0002",2,0,"*",1,3133,-1
2007-01-17,6,3,"right",1,1,33,"S0100",2,0,"*",1,-1,4486
2007-01-17,6,3,"right",1,1,34,"S2000",3,0,"*",1,3359,-1
2007-01-17,6,3,"right",1,1,35,"S0200",2,0,"+",1,3955,2376
2007-01-17,6,3,"right",1,1,36,"S0001",2,0,"*",1,-1,5779
2007-01-17,6,3,"right",1,1,37,"S0010",2,0,"+",1,5779,6743
2007-01-17,6,3,"right",1,1,38,"S0020",3,0,"+",2,1615,897
2007-01-17,6,3,"right",1,1,39,"S1000",3,0,"*",1,-1,5224
2007-01-17,6,3,"right",1,1,40,"S0002",2,0,"+",1,5450,4158
2007-01-17,6,3,"right",1,1,41,"S0020",2,0,"+",1,2558,1553
2007-01-17,6,3,"right",1,1,42,"S0100",3,0,"*",2,2846,2026
2007-01-17,6,3,"right",1,1,43,"S0200",3,1,"*",3,795,2210
2007-01-17,6,3,"right",1,1,44,"S0001",2,0,"*",1,-1,3912
2007-01-17,6,3,"right",1,1,45,"S0010",2,0,"+",1,3193,4854
2007-01-17,6,3,"right",1,1,46,"S0002",3,0,"+",1,3050,979
2007-01-17,6,3,"right",1,1,47,"S1000",2,0,"*",1,-1,3337
2007-01-17,6,3,"right",1,1,48,"S2000",2,0,"+",1,6578,5122
2007-01-17,6,3,"right",1,1,49,"S0200",3,0,"+",1,3624,1676
2007-01-17,6,3,"right",1,1,50,"S0100",3,0,"+",1,5715,6659
2007-01-17,6,3,"right",1,1,51,"S0002",2,0,"+",1,3768,1656
2007-01-17,6,3,"right",1,1,52,"S2000",3,0,"+",1,3050,2373
2007-01-17,6,3,"right",1,1,53,"S0001",2,0,"*",1,-1,3316
2007-01-17,6,3,"right",1,1,54,"S0010",3,0,"+",1,2496,5716
2007-01-17,6,3,"right",1,1,55,"S0020",2,0,"+",2,1901,1101
2007-01-17,6,3,"right",1,1,56,"S1000",2,0,"*",1,-1,5285
2007-01-17,6,3,"right",1,1,57,"S0100",3,0,"+",1,4793,8792
2007-01-17,6,3,"right",1,1,58,"S0002",2,0,"+",1,6413,5183
2007-01-17,6,3,"right",1,1,59,"S0200",3,0,"+",2,2187,1100
2007-01-17,6,3,"right",1,1,60,"S0001",3,0,"*",1,-1,8811
2007-01-17,6,3,"right",1,1,61,"S2000",3,0,"*",1,7151,-1
2007-01-17,6,3,"right",1,1,62,"S0010",3,0,"*",1,-1,7130
2007-01-17,6,3,"right",1,1,63,"S1000",2,0,"*",1,-1,8094
2007-01-17,6,3,"right",1,1,64,"S0020",2,0,"+",1,9162,7377
2007-01-17,6,3,"right",1,2,1,"S0001",2,0,"+",1,6803,7849
2007-01-17,6,3,"right",1,2,2,"S0010",3,0,"*",1,-1,7437
2007-01-17,6,3,"right",1,2,3,"S0002",3,0,"+",1,6516,5470
2007-01-17,6,3,"right",1,2,4,"S0020",3,0,"*",1,4998,-1
2007-01-17,6,3,"right",1,2,5,"S1000",2,0,"*",1,-1,6433
2007-01-17,6,3,"right",1,2,6,"S0100",2,0,"*",1,-1,7233
2007-01-17,6,3,"right",1,2,7,"S2000",2,0,"+",1,9059,7582
2007-01-17,6,3,"right",1,2,8,"S0200",3,0,"+",1,6003,5039
2007-01-17,6,3,"right",1,2,9,"S1000",2,0,"*",2,2086,1307
2007-01-17,6,3,"right",1,2,10,"S0002",3,0,"*",1,5818,-1
2007-01-17,6,3,"right",1,2,11,"S0100",2,0,"*",1,-1,5632
2007-01-17,6,3,"right",1,2,12,"S2000",2,0,"+",1,5962,5182
2007-01-17,6,3,"right",1,2,13,"S0200",2,0,"*",1,3891,-1
2007-01-17,6,3,"right",1,2,14,"S0010",2,0,"+",1,4240,5039
2007-01-17,6,3,"right",1,2,15,"S0001",2,0,"*",1,-1,3684
2007-01-17,6,3,"right",1,2,16,"S0020",2,0,"+",1,5899,5182
2007-01-17,6,3,"right",1,2,17,"S2000",3,0,"+",1,6331,5716
2007-01-17,6,3,"right",1,2,18,"S1000",2,0,"*",1,-1,4834
2007-01-17,6,3,"right",1,2,19,"S0020",2,0,"*",1,9451,-1
2007-01-17,6,3,"right",1,2,20,"S0001",3,0,"*",1,-1,5695
2007-01-17,6,3,"right",1,2,21,"S0100",3,0,"*",1,-1,6269
2007-01-17,6,3,"right",1,2,22,"S0200",3,0,"*",1,5510,-1
2007-01-17,6,3,"right",1,2,23,"S0010",2,0,"*",1,-1,3234
2007-01-17,6,3,"right",1,2,24,"S0002",3,0,"+",1,5982,5285
2007-01-17,6,3,"right",1,2,25,"S0002",2,1,"*",2,834,-1
2007-01-17,6,3,"right",1,2,26,"S0100",3,0,"*",1,-1,6454
2007-01-17,6,3,"right",1,2,27,"S0200",2,0,"*",1,4178,-1
2007-01-17,6,3,"right",1,2,28,"S0001",3,0,"+",1,5694,9160
2007-01-17,6,3,"right",1,2,29,"S2000",2,0,"+",1,5982,5059
2007-01-17,6,3,"right",1,2,30,"S0010",3,0,"*",2,3500,2761
2007-01-17,6,3,"right",1,2,31,"S1000",3,0,"*",2,2536,1777
2007-01-17,6,3,"right",1,2,32,"S0020",3,0,"*",1,7642,-1
2007-01-17,6,3,"right",1,2,33,"S0020",2,0,"*",1,3274,-1
2007-01-17,6,3,"right",1,2,34,"S0100",2,0,"*",1,-1,5428
2007-01-17,6,3,"right",1,2,35,"S0002",3,0,"*",2,2782,-1
2007-01-17,6,3,"right",1,2,36,"S1000",2,0,"*",1,-1,4895
2007-01-17,6,3,"right",1,2,37,"S2000",2,0,"*",1,3972,-1
2007-01-17,6,3,"right",1,2,38,"S0010",3,0,"+",1,8053,8894
2007-01-17,6,3,"right",1,2,39,"S0001",3,0,"*",2,3377,2700
2007-01-17,6,3,"right",1,2,40,"S0200",3,0,"*",2,2228,-1
2007-01-17,6,3,"right",1,2,41,"S1000",3,0,"+",1,3582,8853
2007-01-17,6,3,"right",1,2,42,"S0020",2,0,"*",2,2003,-1
2007-01-17,6,3,"right",1,2,43,"S0002",3,0,"*",1,6556,-1
2007-01-17,6,3,"right",1,2,44,"S0001",3,0,"*",1,-1,4402
2007-01-17,6,3,"right",1,2,45,"S0200",3,0,"*",1,5325,-1
2007-01-17,6,3,"right",1,2,46,"S0010",3,0,"*",1,-1,5818
2007-01-17,6,3,"right",1,2,47,"S2000",3,0,"*",1,4239,-1
2007-01-17,6,3,"right",1,2,48,"S0100",3,0,"*",1,-1,4629
2007-01-17,6,3,"right",1,2,49,"S0010",3,0,"*",1,-1,4875
2007-01-17,6,3,"right",1,2,50,"S0002",3,0,"*",1,4177,-1
2007-01-17,6,3,"right",1,2,51,"S0200",3,0,"*",1,6352,-1
2007-01-17,6,3,"right",1,2,52,"S1000",3,0,"+",1,4054,6618
2007-01-17,6,3,"right",1,2,53,"S0001",3,0,"*",1,-1,5510
2007-01-17,6,3,"right",1,2,54,"S0020",2,0,"*",1,3665,-1
2007-01-17,6,3,"right",1,2,55,"S2000",3,0,"*",1,5347,-1
2007-01-17,6,3,"right",1,2,56,"S0100",2,0,"*",1,-1,3398
2007-01-17,6,3,"right",1,2,57,"S0002",2,0,"*",1,3440,-1
2007-01-17,6,3,"right",1,2,58,"S1000",2,0,"*",2,3051,1963
2007-01-17,6,3,"right",1,2,59,"S0020",2,0,"*",1,3030,-1
2007-01-17,6,3,"right",1,2,60,"S0010",3,0,"*",1,-1,4012
2007-01-17,6,3,"right",1,2,61,"S2000",3,0,"*",1,3561,-1
2007-01-17,6,3,"right",1,2,62,"S0100",2,0,"*",1,-1,5348
2007-01-17,6,3,"right",1,2,63,"S0200",3,0,"*",1,4341,-1
2007-01-17,6,3,"right",1,2,64,"S0001",3,0,"*",1,-1,6270
2007-01-17,6,3,"right",2,1,1,"S1240",3,0,"*",1,-1,6562
2007-01-17,6,3,"right",2,1,2,"S5680",2,0,"*",1,3833,-1
2007-01-17,6,3,"right",2,1,3,"S1240",2,0,"*",1,-1,3320
2007-01-17,6,3,"right",2,1,4,"S5680",2,0,"*",1,2993,-1
2007-01-17,6,3,"right",2,1,5,"S1240",2,0,"*",1,-1,3115
2007-01-17,6,3,"right",2,1,6,"S1240",2,0,"*",1,-1,5372
2007-01-17,6,3,"right",2,1,7,"S5680",2,0,"*",1,3135,-1
2007-01-17,6,3,"right",2,1,8,"S5680",2,0,"*",1,2501,-1
2007-01-17,6,3,"right",2,1,9,"S1240",3,0,"*",2,-1,2623
2007-01-17,6,3,"right",2,1,10,"S5680",3,0,"*",1,4408,-1
2007-01-17,6,3,"right",2,1,11,"S1240",3,0,"*",2,-1,3012
2007-01-17,6,3,"right",2,1,12,"S5680",3,0,"*",2,2643,-1
2007-01-17,6,3,"right",2,1,13,"S1240",2,0,"*",1,-1,2788
2007-01-17,6,3,"right",2,1,14,"S5680",3,0,"*",2,2520,-1
2007-01-17,6,3,"right",2,1,15,"S1240",3,0,"*",1,-1,5291
2007-01-17,6,3,"right",2,1,16,"S5680",3,0,"*",2,1640,-1
2007-01-17,6,3,"right",2,1,17,"S1240",2,0,"*",2,-1,1598
2007-01-17,6,3,"right",2,1,18,"S1240",2,0,"*",2,-1,1926
2007-01-17,6,3,"right",2,1,19,"S5680",3,0,"*",5,1764,-1
2007-01-17,6,3,"right",2,1,20,"S5680",3,0,"*",5,2234,-1
2007-01-17,6,3,"right",2,1,21,"S1240",2,0,"*",1,-1,2213
2007-01-17,6,3,"right",2,1,22,"S1240",3,0,"*",2,-1,1906
2007-01-17,6,3,"right",2,1,23,"S5680",3,0,"*",2,2255,-1
2007-01-17,6,3,"right",2,1,24,"S5680",3,0,"*",2,2523,-1
2007-01-17,6,3,"right",2,1,25,"S1240",3,0,"*",2,-1,2646
2007-01-17,6,3,"right",2,1,26,"S5680",2,0,"*",1,2237,-1
2007-01-17,6,3,"right",2,1,27,"S5680",3,0,"*",1,3343,-1
2007-01-17,6,3,"right",2,1,28,"S1240",3,0,"*",1,-1,3323
2007-01-17,6,3,"right",2,1,29,"S1240",3,0,"*",2,-1,2563
2007-01-17,6,3,"right",2,1,30,"S5680",3,0,"*",1,3917,-1
2007-01-17,6,3,"right",2,1,31,"S5680",2,0,"*",1,2032,-1
2007-01-17,6,3,"right",2,1,32,"S1240",2,0,"*",1,-1,2072
2007-01-17,6,3,"right",3,1,1,"S1240",2,0,"*",1,-1,4164
2007-01-17,6,3,"right",3,1,2,"S5680",2,0,"*",1,2051,-1
2007-01-17,6,3,"right",3,1,3,"S1240",3,0,"*",2,-1,2030
2007-01-17,6,3,"right",3,1,4,"S5680",3,0,"*",1,4451,-1
2007-01-17,6,3,"right",3,1,5,"S1240",2,0,"*",1,-1,2585
2007-01-17,6,3,"right",3,1,6,"S5680",2,0,"*",1,2605,-1
2007-01-17,6,3,"right",3,1,7,"S1240",3,0,"*",2,-1,2154
2007-01-17,6,3,"right",3,1,8,"S5680",2,0,"*",1,2831,-1
2007-01-17,6,3,"right",3,1,9,"S5680",3,0,"*",2,1395,-1
2007-01-17,6,3,"right",3,1,10,"S1240",2,0,"*",1,-1,2462
2007-01-17,6,3,"right",3,1,11,"S1240",3,0,"*",2,-1,2851
2007-01-17,6,3,"right",3,1,12,"S5680",3,0,"*",2,2768,-1
2007-01-17,6,3,"right",3,1,13,"S1240",3,0,"*",1,-1,4820
2007-01-17,6,3,"right",3,1,14,"S5680",3,0,"*",1,3713,-1
2007-01-17,6,3,"right",3,1,15,"S5680",3,0,"*",2,1886,-1
2007-01-17,6,3,"right",3,1,16,"S1240",2,0,"*",1,-1,4021
2007-01-17,6,3,"right",3,1,17,"S5680",2,0,"*",1,2872,-1
2007-01-17,6,3,"right",3,1,18,"S1240",3,0,"*",2,-1,2584
2007-01-17,6,3,"right",3,1,19,"S5680",3,0,"*",1,3733,-1
2007-01-17,6,3,"right",3,1,20,"S1240",2,0,"*",1,-1,2503
2007-01-17,6,3,"right",3,2,1,"S1240",3,0,"*",3,-1,2502
2007-01-17,6,3,"right",3,2,2,"S1280",2,0,"R",1,-1,2421
2007-01-17,6,3,"right",3,2,3,"S5680",2,0,"*",2,1606,-1
2007-01-17,6,3,"right",3,2,4,"S1280",2,0,"R",1,-1,2380
2007-01-17,6,3,"right",3,2,5,"S5680",3,0,"*",2,2174,-1
2007-01-17,6,3,"right",3,2,6,"S1640",3,0,"R",1,-1,3036
2007-01-17,6,3,"right",3,2,7,"S5680",2,0,"*",2,1682,-1
2007-01-17,6,3,"right",3,2,8,"S5280",3,0,"L",1,6132,-1
2007-01-17,6,3,"right",3,2,9,"S1240",2,0,"*",1,-1,2051
2007-01-17,6,3,"right",3,2,10,"S1240",3,0,"*",2,-1,2707
2007-01-17,6,3,"right",3,2,11,"S5240",2,0,"R",1,-1,2708
2007-01-17,6,3,"right",3,2,12,"S1240",3,0,"*",2,-1,1948
2007-01-17,6,3,"right",3,2,13,"S1240",2,0,"*",1,-1,2893
2007-01-17,6,3,"right",3,2,14,"S1680",2,0,"L",1,2503,-1
2007-01-17,6,3,"right",3,2,15,"S5680",2,0,"*",1,2708,-1
2007-01-17,6,3,"right",3,2,16,"S1240",3,0,"*",9,-1,1415
2007-01-17,6,3,"right",3,2,17,"S5240",3,0,"R",1,-1,3630
2007-01-17,6,3,"right",3,2,18,"S1240",2,0,"*",1,-1,2379
2007-01-17,6,3,"right",3,2,19,"S1240",2,0,"R",1,-1,4616
2007-01-17,6,3,"right",3,2,20,"S5680",3,0,"*",2,2155,-1
2007-01-17,6,3,"right",3,2,21,"S1240",3,0,"*",2,-1,2748
2007-01-17,6,3,"right",3,2,22,"S1240",3,0,"*",5,-1,1909
2007-01-17,6,3,"right",3,2,23,"S5680",2,0,"*",1,2831,-1
2007-01-17,6,3,"right",3,2,24,"S1680",2,0,"L",1,2934,-1
2007-01-17,6,3,"right",3,2,25,"S5680",2,0,"*",3,1559,-1
2007-01-17,6,3,"right",3,2,26,"S5680",3,0,"L",1,3241,-1
2007-01-17,6,3,"right",3,2,27,"S5680",2,0,"*",1,3755,-1
2007-01-17,6,3,"right",3,2,28,"S5280",2,0,"R",1,-1,9106
2007-01-17,6,3,"right",3,2,29,"S5680",2,1,"*",5,903,-1
2007-01-17,6,3,"right",3,2,30,"S1240",3,0,"*",3,-1,2297
2007-01-17,6,3,"right",3,2,31,"S1240",2,0,"R",1,-1,2503
2007-01-17,6,3,"right",3,2,32,"S5680",2,1,"*",3,678,-1
2007-01-17,6,3,"right",3,2,33,"S5680",3,0,"L",1,821,-1
2007-01-17,6,3,"right",3,2,34,"S5680",3,0,"*",2,2933,-1
2007-01-17,6,3,"right",3,2,35,"S5640",2,0,"R",1,-1,3877
2007-01-17,6,3,"right",3,2,36,"S1240",3,1,"*",4,-1,985
2007-01-17,6,3,"right",3,2,37,"S1240",3,0,"*",2,-1,2114
2007-01-17,6,3,"right",3,2,38,"S1640",3,0,"L",1,5273,-1
2007-01-17,6,3,"right",3,2,39,"S5680",2,0,"*",2,1210,-1
2007-01-17,6,3,"right",3,2,40,"S5640",2,0,"R",1,-1,1847
2007-01-18,7,1,"left",1,1,1,"S0200",3,0,"+",1,1884,16201
2007-01-18,7,1,"left",1,1,2,"S1000",3,1,"*",7,735,3281
2007-01-18,7,1,"left",1,1,3,"S0100",3,0,"+",1,9413,674
2007-01-18,7,1,"left",1,1,4,"S0002",2,0,"+",1,550,3975
2007-01-18,7,1,"left",1,1,5,"S0020",2,2,"*",4,3443,695
2007-01-18,7,1,"left",1,1,6,"S0010",3,0,"*",2,1719,-1
2007-01-18,7,1,"left",1,1,7,"S0001",3,0,"+",1,6477,653
2007-01-18,7,1,"left",1,1,8,"S2000",2,0,"+",1,447,6353
2007-01-18,7,1,"left",1,1,9,"S0020",3,2,"*",3,-1,652
2007-01-18,7,1,"left",1,1,10,"S0001",2,0,"+",1,3155,755
2007-01-18,7,1,"left",1,1,11,"S1000",3,2,"*",3,469,5742
2007-01-18,7,1,"left",1,1,12,"S0002",2,1,"*",4,-1,734
2007-01-18,7,1,"left",1,1,13,"S0010",2,1,"*",4,488,-1
2007-01-18,7,1,"left",1,1,14,"S0200",2,1,"*",4,-1,796
2007-01-18,7,1,"left",1,1,15,"S0100",2,2,"*",5,612,-1
2007-01-18,7,1,"left",1,1,16,"S2000",2,0,"+",1,508,6066
2007-01-18,7,1,"left",1,1,17,"S1000",2,0,"+",1,5144,632
2007-01-18,7,1,"left",1,1,18,"S0001",3,0,"+",1,4754,570
2007-01-18,7,1,"left",1,1,19,"S0002",3,1,"*",7,-1,694
2007-01-18,7,1,"left",1,1,20,"S0020",3,0,"+",1,591,4672
2007-01-18,7,1,"left",1,1,21,"S0010",3,2,"*",6,591,-1
2007-01-18,7,1,"left",1,1,22,"S0200",3,1,"*",9,-1,652
2007-01-18,7,1,"left",1,1,23,"S0100",3,2,"*",8,570,-1
2007-01-18,7,1,"left",1,1,24,"S2000",3,0,"+",1,571,7400
2007-01-18,7,1,"left",1,1,25,"S0002",2,0,"+",1,529,5779
2007-01-18,7,1,"left",1,1,26,"S1000",3,1,"*",5,734,-1
2007-01-18,7,1,"left",1,1,27,"S2000",3,0,"+",1,837,6230
2007-01-18,7,1,"left",1,1,28,"S0020",2,1,"*",4,-1,858
2007-01-18,7,1,"left",1,1,29,"S0100",2,1,"*",3,734,-1
2007-01-18,7,1,"left",1,1,30,"S0001",2,0,"+",1,8116,795
2007-01-18,7,1,"left",1,1,31,"S0200",3,2,"*",11,-1,672
2007-01-18,7,1,"left",1,1,32,"S0010",3,0,"+",1,6433,671
2007-01-18,7,1,"left",1,1,33,"S0200",2,0,"*",1,-1,6496
2007-01-18,7,1,"left",1,1,34,"S0001",3,1,"*",4,794,-1
2007-01-18,7,1,"left",1,1,35,"S0002",2,0,"+",1,609,6146
2007-01-18,7,1,"left",1,1,36,"S1000",2,3,"*",8,548,-1
2007-01-18,7,1,"left",1,1,37,"S0010",3,0,"+",1,4445,774
2007-01-18,7,1,"left",1,1,38,"S0020",2,0,"+",1,731,5531
2007-01-18,7,1,"left",1,1,39,"S2000",2,1,"*",4,-1,815
2007-01-18,7,1,"left",1,1,40,"S0100",3,2,"*",8,568,-1
2007-01-18,7,1,"left",1,1,41,"S1000",3,1,"*",4,710,-1
2007-01-18,7,1,"left",1,1,42,"S2000",3,2,"*",10,-1,774
2007-01-18,7,1,"left",1,1,43,"S0010",2,1,"*",3,610,-1
2007-01-18,7,1,"left",1,1,44,"S0100",2,0,"*",1,2517,-1
2007-01-18,7,1,"left",1,1,45,"S0020",3,2,"*",10,-1,651
2007-01-18,7,1,"left",1,1,46,"S0002",3,0,"+",1,2475,9366
2007-01-18,7,1,"left",1,1,47,"S0001",2,2,"*",6,507,-1
2007-01-18,7,1,"left",1,1,48,"S0200",2,2,"*",7,-1,752
2007-01-18,7,1,"left",1,1,49,"S0020",3,0,"+",1,466,10659
2007-01-18,7,1,"left",1,1,50,"S0100",3,2,"*",9,671,-1
2007-01-18,7,1,"left",1,1,51,"S2000",2,2,"*",8,-1,814
2007-01-18,7,1,"left",1,1,52,"S0002",2,2,"*",6,-1,690
2007-01-18,7,1,"left",1,1,53,"S0010",2,2,"*",6,731,-1
2007-01-18,7,1,"left",1,1,54,"S0200",2,3,"*",6,-1,609
2007-01-18,7,1,"left",1,1,55,"S0001",2,1,"*",4,936,-1
2007-01-18,7,1,"left",1,1,56,"S1000",3,0,"*",5,1900,-1
2007-01-18,7,1,"left",1,1,57,"S0020",2,2,"*",5,-1,752
2007-01-18,7,1,"left",1,1,58,"S0002",3,1,"*",8,-1,630
2007-01-18,7,1,"left",1,1,59,"S0010",3,1,"*",8,835,-1
2007-01-18,7,1,"left",1,1,60,"S2000",2,1,"*",5,-1,733
2007-01-18,7,1,"left",1,1,61,"S0001",3,2,"*",10,773,-1
2007-01-18,7,1,"left",1,1,62,"S0200",3,2,"*",8,-1,692
2007-01-18,7,1,"left",1,1,63,"S1000",3,0,"*",1,3501,-1
2007-01-18,7,1,"left",1,1,64,"S0100",2,1,"*",2,752,-1
2007-01-18,7,1,"left",1,2,1,"S0200",3,0,"*",4,-1,1244
2007-01-18,7,1,"left",1,2,2,"S0010",3,1,"*",2,876,-1
2007-01-18,7,1,"left",1,2,3,"S0100",3,1,"*",4,732,-1
2007-01-18,7,1,"left",1,2,4,"S0020",3,1,"*",2,-1,630
2007-01-18,7,1,"left",1,2,5,"S2000",3,0,"*",1,-1,3215
2007-01-18,7,1,"left",1,2,6,"S0001",2,1,"*",5,937,-1
2007-01-18,7,1,"left",1,2,7,"S1000",2,1,"*",5,752,-1
2007-01-18,7,1,"left",1,2,8,"S0002",3,1,"*",8,-1,753
2007-01-18,7,1,"left",1,2,9,"S0001",3,1,"*",7,856,-1
2007-01-18,7,1,"left",1,2,10,"S0020",2,0,"*",1,-1,5758
2007-01-18,7,1,"left",1,2,11,"S0100",2,0,"*",2,1082,-1
2007-01-18,7,1,"left",1,2,12,"S2000",3,1,"*",3,-1,836
2007-01-18,7,1,"left",1,2,13,"S1000",2,1,"*",4,672,-1
2007-01-18,7,1,"left",1,2,14,"S0010",3,1,"*",5,775,-1
