"Subject","Experiment","Sex","Age","Pool","Group","Test","Running","Sample","Cue","Target","Acc","RT","Resp","Condition","Congruency"
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","13",NA,"garment","1","1694","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","14",NA,"flourish","0","2785","No","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","15",NA,"grant","1","1090","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","16",NA,"hostile","1","1654","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","17",NA,"instil","1","1288","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","18",NA,"landlord","1","1241","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","19",NA,"edible","1","1639","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","20",NA,"careless","0","1730","No","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","21",NA,"strange","0","1417","Yes","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","22",NA,"observant","1","2323","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","23",NA,"hidden","1","1401","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","24",NA,"noisy","1","2469","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","25",NA,"surrendering","1","3025","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","26",NA,"overthrow","1","1457","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","27",NA,"tribute","1","2781","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","28",NA,"space","0","2430","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","29",NA,"pompous","1","1298","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","30",NA,"embezzle","1","1893","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","31",NA,"lament","1","890","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","32",NA,"plunder","1","4506","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","33",NA,"undeveloped","0","2482","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","34",NA,"impede","0","1354","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","35",NA,"billow","1","1048","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","36",NA,"bristly","0","1580","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","37",NA,"imprison","0","1679","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","38",NA,"beginner","0","1580","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","39",NA,"crafty","1","1312","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","40",NA,"despise","1","3482","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","41",NA,"spare","0","1304","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","42",NA,"unemotional","1","3068","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","43",NA,"discover","1","1192","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","44",NA,"unyielding","1","1717","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","45",NA,"cheat","1","1645","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","46",NA,"smooth","0","1898","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","47",NA,"reject","1","1622","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","48",NA,"clear","1","1355","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","49",NA,"tiredness","1","2582","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","50",NA,"fellowship","1","1070","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","51",NA,"branch","1","1062","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","52",NA,"overcome","0","1839","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","53",NA,"leaf","1","1210","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","54",NA,"woolly","1","1569","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","55",NA,"shining","1","2324","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","56",NA,"moralising","0","1820","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","57",NA,"spotty","1","3221","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","58",NA,"concise","1","1269","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","59",NA,"curse","1","1240","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","60",NA,"boat","1","1375","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","61",NA,"secret","1","1177","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","62",NA,"tough","0","1400","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","63",NA,"resistant","1","3216","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","64",NA,"threatening","0","1886","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","65",NA,"lace","1","1381","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","66",NA,"mist","1","1213","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","67",NA,"rebellious","1","1017","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","68",NA,"support","1","1143","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","69",NA,"loud","1","2496","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","70",NA,"beggar","1","1907","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","71",NA,"arrogance","0","1417","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","72",NA,"obedient","1","1508","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","73",NA,"unmanageable","1","3705","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","74",NA,"gossip","1","1287","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","75",NA,"consider","1","1686","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","76",NA,"smart","0","986","Yes","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","77",NA,"sword","1","1231","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","78",NA,"flimsy","1","1098","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","79",NA,"disgrace","1","1715","No","Foil",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","80",NA,"flatter","1","1837","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","81",NA,"quick","0","1661","No","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","82",NA,"quench","1","1496","Yes","Meaning",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","83",NA,"ramble","1","1469","Yes","Study",NA
"10","TPL3","male","20","Paid","1","Item Recognition","ItemRecognition","84",NA,"sacrifice","0","10418","No","Meaning",NA
"11","TPL3","female","40","Paid","2","Associative Recognition","PracticeMeaning","1","desman","mole","0","0","",NA,"unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","PracticeMeaning","2","kaross","jacket","0","4751","colour",NA,"unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","PracticeMeaning","3","leggiadrous","elegant","0","7149","dinosaur",NA,"matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","PracticeMeaning","4","achene","fruit","0","3872","know",NA,"matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","1","limpid","clear","0","6989","straight","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","2","valinch","tube","0","5074","animal","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","3","stanchion","support","0","4241","stance","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","4","plangent","noisy","0","6349","plain","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","5","conspue","despise","0","5681","withold","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","6","renitent","resistant","0","7008","reluctant","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","7","burgeon","flourish","0","9195","burden","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","8","descry","discover","0","8252","quiet","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","9","roke","mist","0","5513","pour","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","10","imprecation","curse","0","7799","action","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","11","spoliate","plunder","0","7499","talk","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","12","mendicant","beggar","0","8413","participant","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","13","kedge","anchor","0","4284","cabbage","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","14","clancular","secret","0","4830","month","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","15","levisomnous","observant","0","9610","huge","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","16","zamindar","landlord","0","5390","special","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","17","sprauncy","smart","0","4562","bouncy","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","18","tyro","beginner","0","5135","large","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","19","rebarbative","repellent","0","9791","hostile","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","20","immure","imprison","0","6308","adore","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","21","subvention","grant","0","8105","nothing","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","22","immolate","sacrifice","0","8132","moisture","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","23","insulse","boring","0","9752","","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","24","hauberk","garment","0","4773","ship","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","25","lassitude","tiredness","0","9898","arrogan","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","26","inimical","hostile","0","7461","encompassing","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","27","subduce","withdraw","0","6643","under","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","28","glabrous","smooth","0","5645","rough","2","unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","29","minatory","threatening","0","6377","single","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","30","opprobrium","disgrace","0","6738","upset","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","31","frond","leaf","0","4603","tentacle","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Meaning","32","orotund","pompous","0","6900","round","1","matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","PracticeStudy","1","frisket","mask",NA,NA,NA,NA,"unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","PracticeStudy","2","carcanet","necklace",NA,NA,NA,NA,"matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","PracticeStudy","3","gadoid","fish",NA,NA,NA,NA,"unmatched"
"11","TPL3","female","40","Paid","2","Associative Recognition","PracticeStudy","4","infandous","horrible",NA,NA,NA,NA,"matched"
"11","TPL3","female","40","Paid","2","Associative Recognition","Study","1","trammel","impede",NA,NA,NA,"2","unmatched"
