"subj"	"group"	"cb"	"age"	"gender"	"hand"	"block"	"trial"	"stimtype"	"stim1"	"stim2"	"outcome"	"resp"	"rt"	"acc"
640	2	1	41	"M"	"R"	4	128	16	13	0	2	1	0.83383	-1
640	2	1	41	"M"	"R"	4	129	14	10	0	1	3	0.472	100
640	2	1	41	"M"	"R"	4	130	10	7	0	2	2	1.359	-20
640	2	1	41	"M"	"R"	4	131	17	14	0	2	3	0.68741	-100
640	2	1	41	"M"	"R"	4	132	1	1	0	1	2	0.49529	20
640	2	1	41	"M"	"R"	4	133	12	8	7	1	3	0.4	100
640	2	1	41	"M"	"R"	4	134	8	6	0	1	1	0.60112	1
640	2	1	41	"M"	"R"	4	135	7	5	0	1	2	1.1473	20
640	2	1	41	"M"	"R"	4	136	2	2	0	1	3	0.56842	100
640	2	1	41	"M"	"R"	4	137	10	7	0	2	2	0.57602	-20
640	2	1	41	"M"	"R"	4	138	13	9	0	1	3	0.69697	100
640	2	1	41	"M"	"R"	4	139	4	3	0	2	1	0.8004	-1
640	2	1	41	"M"	"R"	4	140	11	8	0	2	3	0.60711	-100
640	2	1	41	"M"	"R"	4	141	13	9	0	1	2	0.50483	20
640	2	1	41	"M"	"R"	4	142	9	6	5	2	3	0.39204	-100
640	2	1	41	"M"	"R"	4	143	2	2	0	1	2	1.2015	20
640	2	1	41	"M"	"R"	4	144	8	6	0	1	1	0.63291	1
640	2	1	41	"M"	"R"	5	145	12	8	7	1	3	0.52075	100
640	2	1	41	"M"	"R"	5	146	7	5	0	1	2	0.59135	20
640	2	1	41	"M"	"R"	5	147	8	6	0	1	1	0.64039	1
640	2	1	41	"M"	"R"	5	148	16	13	0	2	3	0.865	-100
640	2	1	41	"M"	"R"	5	149	10	7	0	2	2	0.57695	-20
640	2	1	41	"M"	"R"	5	150	15	11	12	2	3	0.63278	-100
640	2	1	41	"M"	"R"	5	151	12	7	8	1	1	0.49682	1
640	2	1	41	"M"	"R"	5	152	17	14	0	2	2	0.4963	-20
640	2	1	41	"M"	"R"	5	153	8	6	0	1	3	0.35314	100
640	2	1	41	"M"	"R"	5	154	14	10	0	1	2	0.72116	20
640	2	1	41	"M"	"R"	5	155	2	2	0	1	1	0.49018	1
640	2	1	41	"M"	"R"	5	156	3	2	1	2	2	0.80872	-20
640	2	1	41	"M"	"R"	5	157	13	9	0	1	3	0.78341	100
640	2	1	41	"M"	"R"	5	158	14	10	0	1	2	0.66323	20
640	2	1	41	"M"	"R"	5	159	6	3	4	1	3	0.47286	100
640	2	1	41	"M"	"R"	5	160	15	12	11	2	2	0.6248	-20
640	2	1	41	"M"	"R"	5	161	17	14	0	2	1	0.61734	-1
640	2	1	41	"M"	"R"	5	162	1	1	0	1	2	0.40051	20
640	2	1	41	"M"	"R"	5	163	7	5	0	1	3	0.5295	100
640	2	1	41	"M"	"R"	5	164	11	8	0	2	2	0.96902	-20
640	2	1	41	"M"	"R"	5	165	6	4	3	1	1	0.47272	1
640	2	1	41	"M"	"R"	5	166	5	4	0	2	3	0.63238	-100
640	2	1	41	"M"	"R"	5	167	11	8	0	2	2	0.83048	-20
640	2	1	41	"M"	"R"	5	168	1	1	0	1	3	0.48172	100
640	2	1	41	"M"	"R"	5	169	4	3	0	2	1	0.79348	-1
640	2	1	41	"M"	"R"	5	170	18	16	15	1	2	0.61553	20
640	2	1	41	"M"	"R"	5	171	9	6	5	2	3	0.51256	-100
640	2	1	41	"M"	"R"	5	172	3	1	2	2	2	0.97715	-20
640	2	1	41	"M"	"R"	5	173	5	4	0	2	1	0.73801	-1
640	2	1	41	"M"	"R"	5	174	9	6	5	2	3	0.66356	-100
640	2	1	41	"M"	"R"	5	175	16	13	0	2	2	0.63905	-20
640	2	1	41	"M"	"R"	5	176	10	7	0	2	3	0.60081	-100
640	2	1	41	"M"	"R"	5	177	18	15	16	1	2	0.5844	20
640	2	1	41	"M"	"R"	5	178	13	9	0	1	3	0.63203	100
640	2	1	41	"M"	"R"	5	179	4	3	0	2	1	0.52855	-1
640	2	1	41	"M"	"R"	5	180	2	2	0	1	2	0.52074	20
640	2	1	41	"M"	"R"	6	181	17	14	0	2	1	0.48794	-1
640	2	1	41	"M"	"R"	6	182	11	8	0	2	3	0.56321	-100
640	2	1	41	"M"	"R"	6	183	1	1	0	1	2	0.72039	20
640	2	1	41	"M"	"R"	6	184	6	3	4	1	3	0.50588	100
640	2	1	41	"M"	"R"	6	185	15	12	11	2	2	0.95189	-20
640	2	1	41	"M"	"R"	6	186	18	15	16	1	1	0.82532	1
640	2	1	41	"M"	"R"	6	187	2	2	0	1	3	0.44708	100
640	2	1	41	"M"	"R"	6	188	8	6	0	1	2	0.76899	20
640	2	1	41	"M"	"R"	6	189	7	5	0	1	3	0.46439	100
640	2	1	41	"M"	"R"	6	190	13	9	0	1	1	0.51178	1
640	2	1	41	"M"	"R"	6	191	15	11	12	2	2	0.6324	-20
640	2	1	41	"M"	"R"	6	192	3	1	2	2	3	0.40803	-100
640	2	1	41	"M"	"R"	6	193	2	2	0	1	2	0.47243	20
640	2	1	41	"M"	"R"	6	194	18	16	15	1	3	0.66401	100
640	2	1	41	"M"	"R"	6	195	12	7	8	1	1	0.42491	1
640	2	1	41	"M"	"R"	6	196	4	3	0	2	3	0.65704	-100
640	2	1	41	"M"	"R"	6	197	3	2	1	2	3	0.45765	-100
640	2	1	41	"M"	"R"	6	198	14	10	0	1	2	0.59343	20
640	2	1	41	"M"	"R"	6	199	10	7	0	2	3	0.44952	-100
640	2	1	41	"M"	"R"	6	200	9	6	5	2	2	0.36147	-20
640	2	1	41	"M"	"R"	6	201	10	7	0	2	3	0.91349	-100
640	2	1	41	"M"	"R"	6	202	8	6	0	1	3	0.76704	100
640	2	1	41	"M"	"R"	6	203	5	4	0	2	2	0.86416	-20
640	2	1	41	"M"	"R"	6	204	6	4	3	1	3	0.75306	100
640	2	1	41	"M"	"R"	6	205	14	10	0	1	2	1.3351	20
640	2	1	41	"M"	"R"	6	206	16	13	0	2	3	0.53659	-100
640	2	1	41	"M"	"R"	6	207	12	8	7	1	3	0.58551	100
640	2	1	41	"M"	"R"	6	208	1	1	0	1	1	0.48739	1
640	2	1	41	"M"	"R"	6	209	16	13	0	2	3	0.52081	-100
640	2	1	41	"M"	"R"	6	210	13	9	0	1	3	0.77657	100
640	2	1	41	"M"	"R"	6	211	11	8	0	2	2	1.0052	-20
640	2	1	41	"M"	"R"	6	212	7	5	0	1	3	0.48056	100
640	2	1	41	"M"	"R"	6	213	17	14	0	2	1	0.68036	-1
640	2	1	41	"M"	"R"	6	214	5	4	0	2	3	0.57601	-100
640	2	1	41	"M"	"R"	6	215	4	3	0	2	2	0.55298	-20
640	2	1	41	"M"	"R"	6	216	9	6	5	2	3	0.92014	-100
641	3	2	49	"m"	"r"	1	1	13	9	0	1	2	4.3619	20
641	3	2	49	"m"	"r"	1	2	3	2	1	2	3	3.4689	-100
641	3	2	49	"m"	"r"	1	3	2	2	0	1	3	2.9204	100
641	3	2	49	"m"	"r"	1	4	1	1	0	1	2	2.4072	20
641	3	2	49	"m"	"r"	1	5	8	6	0	1	1	0.57736	1
641	3	2	49	"m"	"r"	1	6	6	4	3	1	2	0.65739	20
641	3	2	49	"m"	"r"	1	7	9	6	5	2	3	2.0294	-100
641	3	2	49	"m"	"r"	1	8	16	13	0	2	2	0.54083	-20
641	3	2	49	"m"	"r"	1	9	7	5	0	1	1	0.71893	1
641	3	2	49	"m"	"r"	1	10	5	4	0	2	2	0.015088	-20
641	3	2	49	"m"	"r"	1	11	10	7	0	2	2	1.1367	-20
641	3	2	49	"m"	"r"	1	12	11	8	0	2	3	2.412	-100
641	3	2	49	"m"	"r"	1	13	5	4	0	2	3	6.6807	-100
641	3	2	49	"m"	"r"	1	14	1	1	0	1	1	1.6191	1
641	3	2	49	"m"	"r"	1	15	12	8	7	1	3	2.8817	100
641	3	2	49	"m"	"r"	1	16	11	8	0	2	1	3.3734	-1
641	3	2	49	"m"	"r"	1	17	15	11	12	2	2	0.67691	-20
641	3	2	49	"m"	"r"	1	18	14	10	0	1	3	2.7286	100
641	3	2	49	"m"	"r"	1	19	4	3	0	2	1	7.8732	-1
641	3	2	49	"m"	"r"	1	20	7	5	0	1	3	5.2413	100
641	3	2	49	"m"	"r"	1	21	18	15	16	1	1	8.6631	1
641	3	2	49	"m"	"r"	1	22	12	7	8	1	1	2.3211	1
641	3	2	49	"m"	"r"	1	23	3	1	2	2	2	3.5276	-20
641	3	2	49	"m"	"r"	1	24	9	6	5	2	3	1.1668	-100
641	3	2	49	"m"	"r"	1	25	16	13	0	2	2	6.1604	-20
641	3	2	49	"m"	"r"	1	26	4	3	0	2	2	0.87179	-20
641	3	2	49	"m"	"r"	1	27	17	14	0	2	1	4.9932	-1
641	3	2	49	"m"	"r"	1	28	10	7	0	2	3	4.2927	-100
641	3	2	49	"m"	"r"	1	29	8	6	0	1	2	1.1112	20
641	3	2	49	"m"	"r"	1	30	18	16	15	1	2	0.61268	20
641	3	2	49	"m"	"r"	1	31	2	2	0	1	3	2.2246	100
641	3	2	49	"m"	"r"	1	32	15	12	11	2	3	3.2977	-100
641	3	2	49	"m"	"r"	1	33	14	10	0	1	3	4.0403	100
641	3	2	49	"m"	"r"	1	34	13	9	0	1	3	1.1285	100
641	3	2	49	"m"	"r"	1	35	17	14	0	2	3	3.4971	-100
641	3	2	49	"m"	"r"	1	36	6	3	4	1	3	4.6401	100
641	3	2	49	"m"	"r"	2	37	2	2	0	1	3	1.2841	100
641	3	2	49	"m"	"r"	2	38	9	6	5	2	3	4.857	-100
641	3	2	49	"m"	"r"	2	39	17	14	0	2	3	2.1288	-100
641	3	2	49	"m"	"r"	2	40	7	5	0	1	2	3.7763	20
641	3	2	49	"m"	"r"	2	41	1	1	0	1	1	5.7458	1
641	3	2	49	"m"	"r"	2	42	8	6	0	1	1	4.36	1
641	3	2	49	"m"	"r"	2	43	5	4	0	2	2	1.8776	-20
641	3	2	49	"m"	"r"	2	44	4	3	0	2	1	4.9777	-1
641	3	2	49	"m"	"r"	2	45	15	12	11	2	1	5.8635	-1
641	3	2	49	"m"	"r"	2	46	10	7	0	2	1	4.9374	-1
641	3	2	49	"m"	"r"	2	47	15	11	12	2	1	5.0325	-1
641	3	2	49	"m"	"r"	2	48	12	7	8	1	1	4.7773	1
641	3	2	49	"m"	"r"	2	49	10	7	0	2	3	1.6228	-100
641	3	2	49	"m"	"r"	2	50	14	10	0	1	3	3.3217	100
641	3	2	49	"m"	"r"	2	51	11	8	0	2	1	1.3132	-1
641	3	2	49	"m"	"r"	2	52	4	3	0	2	1	2.6618	-1
641	3	2	49	"m"	"r"	2	53	18	16	15	1	2	4.5074	20
641	3	2	49	"m"	"r"	2	54	3	1	2	2	2	5.975	-20
641	3	2	49	"m"	"r"	2	55	8	6	0	1	1	0.888	1
641	3	2	49	"m"	"r"	2	56	17	14	0	2	1	0.92072	-1
641	3	2	49	"m"	"r"	2	57	5	4	0	2	1	2.3128	-1
641	3	2	49	"m"	"r"	2	58	14	10	0	1	3	1.7175	100
641	3	2	49	"m"	"r"	2	59	1	1	0	1	1	9.2862	1
641	3	2	49	"m"	"r"	2	60	6	4	3	1	1	4.4894	1
641	3	2	49	"m"	"r"	2	61	12	8	7	1	1	1.2972	1
641	3	2	49	"m"	"r"	2	62	16	13	0	2	1	2.3608	-1
641	3	2	49	"m"	"r"	2	63	13	9	0	1	1	1.7043	1
641	3	2	49	"m"	"r"	2	64	9	6	5	2	1	6.9119	-1
641	3	2	49	"m"	"r"	2	65	7	5	0	1	3	3.8319	100
641	3	2	49	"m"	"r"	2	66	16	13	0	2	3	5.9515	-100
641	3	2	49	"m"	"r"	2	67	2	2	0	1	1	3.4404	1
641	3	2	49	"m"	"r"	2	68	18	15	16	1	1	2.3182	1
641	3	2	49	"m"	"r"	2	69	13	9	0	1	1	1.3126	1
641	3	2	49	"m"	"r"	2	70	11	8	0	2	3	1.1847	-100
641	3	2	49	"m"	"r"	2	71	3	2	1	2	1	3.3693	-1
641	3	2	49	"m"	"r"	2	72	6	3	4	1	1	6.0235	1
641	3	2	49	"m"	"r"	3	73	11	8	0	2	1	0.9687	-1
641	3	2	49	"m"	"r"	3	74	4	3	0	2	1	2.6483	-1
641	3	2	49	"m"	"r"	3	75	2	2	0	1	1	3.4969	1
641	3	2	49	"m"	"r"	3	76	16	13	0	2	3	8.0558	-100
641	3	2	49	"m"	"r"	3	77	18	15	16	1	1	4.6817	1
641	3	2	49	"m"	"r"	3	78	3	2	1	2	1	1.597	-1
641	3	2	49	"m"	"r"	3	79	18	16	15	1	3	3.0312	100
641	3	2	49	"m"	"r"	3	80	16	13	0	2	3	3.9202	-100
641	3	2	49	"m"	"r"	3	81	14	10	0	1	3	4.8011	100
641	3	2	49	"m"	"r"	3	82	3	1	2	2	1	0.68782	-1
641	3	2	49	"m"	"r"	3	83	5	4	0	2	1	0.44097	-1
641	3	2	49	"m"	"r"	3	84	6	3	4	1	1	4.175	1
641	3	2	49	"m"	"r"	3	85	15	12	11	2	1	0.983	-1
641	3	2	49	"m"	"r"	3	86	12	8	7	1	1	4.24	1
641	3	2	49	"m"	"r"	3	87	7	5	0	1	3	4.589	100
641	3	2	49	"m"	"r"	3	88	9	6	5	2	1	1.9792	-1
641	3	2	49	"m"	"r"	3	89	1	1	0	1	1	1.2015	1
641	3	2	49	"m"	"r"	3	90	2	2	0	1	1	3.2556	1
641	3	2	49	"m"	"r"	3	91	9	6	5	2	1	0.53674	-1
641	3	2	49	"m"	"r"	3	92	6	4	3	1	1	0.72942	1
641	3	2	49	"m"	"r"	3	93	8	6	0	1	1	3.2247	1
641	3	2	49	"m"	"r"	3	94	10	7	0	2	3	1.5391	-100
641	3	2	49	"m"	"r"	3	95	8	6	0	1	1	0.98458	1
641	3	2	49	"m"	"r"	3	96	17	14	0	2	1	1.0325	-1
641	3	2	49	"m"	"r"	3	97	15	11	12	2	1	1.3669	-1
641	3	2	49	"m"	"r"	3	98	14	10	0	1	3	1.6109	100
641	3	2	49	"m"	"r"	3	99	13	9	0	1	1	3.3266	1
641	3	2	49	"m"	"r"	3	100	17	14	0	2	1	0.99976	-1
641	3	2	49	"m"	"r"	3	101	1	1	0	1	1	2.8162	1
641	3	2	49	"m"	"r"	3	102	11	8	0	2	3	4.793	-100
641	3	2	49	"m"	"r"	3	103	7	5	0	1	2	2.3058	20
641	3	2	49	"m"	"r"	3	104	12	7	8	1	1	4.4964	1
641	3	2	49	"m"	"r"	3	105	5	4	0	2	1	1.9357	-1
641	3	2	49	"m"	"r"	3	106	10	7	0	2	1	2.2968	-1
641	3	2	49	"m"	"r"	3	107	13	9	0	1	1	3.7303	1
641	3	2	49	"m"	"r"	3	108	4	3	0	2	1	1.8871	-1
641	3	2	49	"m"	"r"	4	109	16	13	0	2	3	2.3981	-100
641	3	2	49	"m"	"r"	4	110	8	6	0	1	1	2.0877	1
641	3	2	49	"m"	"r"	4	111	9	6	5	2	1	3.1284	-1
641	3	2	49	"m"	"r"	4	112	18	15	16	1	1	6.7136	1
641	3	2	49	"m"	"r"	4	113	7	5	0	1	1	1.4284	1
641	3	2	49	"m"	"r"	4	114	15	11	12	2	3	5.0884	-100
641	3	2	49	"m"	"r"	4	115	18	16	15	1	1	2.3186	1
641	3	2	49	"m"	"r"	4	116	1	1	0	1	3	2.6318	100
641	3	2	49	"m"	"r"	4	117	13	9	0	1	1	0.61952	1
641	3	2	49	"m"	"r"	4	118	3	1	2	2	3	0.69733	-100
641	3	2	49	"m"	"r"	4	119	11	8	0	2	1	0.72032	-1
641	3	2	49	"m"	"r"	4	120	2	2	0	1	3	2.689	100
641	3	2	49	"m"	"r"	4	121	11	8	0	2	3	1.1111	-100
641	3	2	49	"m"	"r"	4	122	10	7	0	2	3	2.6703	-100
641	3	2	49	"m"	"r"	4	123	6	4	3	1	1	4.9773	1
641	3	2	49	"m"	"r"	4	124	4	3	0	2	3	4.2488	-100
641	3	2	49	"m"	"r"	4	125	1	1	0	1	1	0.75235	1
641	3	2	49	"m"	"r"	4	126	5	4	0	2	1	0.92961	-1
641	3	2	49	"m"	"r"	4	127	17	14	0	2	1	0.86337	-1
641	3	2	49	"m"	"r"	4	128	8	6	0	1	1	1.6491	1
641	3	2	49	"m"	"r"	4	129	9	6	5	2	1	1.7217	-1
641	3	2	49	"m"	"r"	4	130	14	10	0	1	3	2.9267	100
641	3	2	49	"m"	"r"	4	131	5	4	0	2	1	2.5531	-1
641	3	2	49	"m"	"r"	4	132	17	14	0	2	1	1.3925	-1
641	3	2	49	"m"	"r"	4	133	7	5	0	1	1	0.88164	1
641	3	2	49	"m"	"r"	4	134	12	7	8	1	2	0.67333	20
641	3	2	49	"m"	"r"	4	135	6	3	4	1	1	0.88938	1
641	3	2	49	"m"	"r"	4	136	10	7	0	2	2	4.2895	-20
641	3	2	49	"m"	"r"	4	137	13	9	0	1	2	1.4576	20
641	3	2	49	"m"	"r"	4	138	14	10	0	1	1	1.3517	1
641	3	2	49	"m"	"r"	4	139	4	3	0	2	3	0.84217	-100
641	3	2	49	"m"	"r"	4	140	3	2	1	2	2	1.1848	-20
641	3	2	49	"m"	"r"	4	141	2	2	0	1	2	1.3524	20
641	3	2	49	"m"	"r"	4	142	12	8	7	1	1	6.113	1
641	3	2	49	"m"	"r"	4	143	16	13	0	2	3	1.9117	-100
641	3	2	49	"m"	"r"	4	144	15	12	11	2	1	1.0155	-1
641	3	2	49	"m"	"r"	5	145	14	10	0	1	2	6.0083	20
641	3	2	49	"m"	"r"	5	146	11	8	0	2	3	5.5607	-100
641	3	2	49	"m"	"r"	5	147	8	6	0	1	1	1.7546	1
641	3	2	49	"m"	"r"	5	148	18	15	16	1	1	1.0161	1
641	3	2	49	"m"	"r"	5	149	10	7	0	2	3	4.5049	-100
641	3	2	49	"m"	"r"	5	150	7	5	0	1	1	0.74464	1
641	3	2	49	"m"	"r"	5	151	15	12	11	2	1	0.67563	-1
641	3	2	49	"m"	"r"	5	152	11	8	0	2	1	3.2822	-1
641	3	2	49	"m"	"r"	5	153	1	1	0	1	1	1.0854	1
641	3	2	49	"m"	"r"	5	154	12	8	7	1	1	1.8687	1
641	3	2	49	"m"	"r"	5	155	14	10	0	1	3	1.3773	100
641	3	2	49	"m"	"r"	5	156	6	3	4	1	3	2.248	100
641	3	2	49	"m"	"r"	5	157	4	3	0	2	3	1.3326	-100
641	3	2	49	"m"	"r"	5	158	3	1	2	2	1	0.92023	-1
641	3	2	49	"m"	"r"	5	159	5	4	0	2	1	1.0581	-1
641	3	2	49	"m"	"r"	5	160	13	9	0	1	1	3.3365	1
641	3	2	49	"m"	"r"	5	161	4	3	0	2	1	2.4355	-1
641	3	2	49	"m"	"r"	5	162	9	6	5	2	1	0.93655	-1
641	3	2	49	"m"	"r"	5	163	15	11	12	2	1	0.72091	-1
641	3	2	49	"m"	"r"	5	164	10	7	0	2	1	0.97769	-1
641	3	2	49	"m"	"r"	5	165	2	2	0	1	1	1.1016	1
641	3	2	49	"m"	"r"	5	166	12	7	8	1	1	2.4403	1
641	3	2	49	"m"	"r"	5	167	16	13	0	2	3	2.9993	-100
641	3	2	49	"m"	"r"	5	168	13	9	0	1	1	1.8173	1
641	3	2	49	"m"	"r"	5	169	3	2	1	2	1	0.90525	-1
641	3	2	49	"m"	"r"	5	170	2	2	0	1	1	0.99339	1
641	3	2	49	"m"	"r"	5	171	9	6	5	2	2	5.1202	-20
641	3	2	49	"m"	"r"	5	172	5	4	0	2	1	0.71992	-1
641	3	2	49	"m"	"r"	5	173	1	1	0	1	1	0.88959	1
641	3	2	49	"m"	"r"	5	174	7	5	0	1	1	5.3675	1
641	3	2	49	"m"	"r"	5	175	17	14	0	2	1	0.72051	-1
641	3	2	49	"m"	"r"	5	176	18	16	15	1	1	0.81617	1
641	3	2	49	"m"	"r"	5	177	8	6	0	1	3	1.5602	100
641	3	2	49	"m"	"r"	5	178	17	14	0	2	2	3.5283	-20
641	3	2	49	"m"	"r"	5	179	16	13	0	2	1	2.7039	-1
641	3	2	49	"m"	"r"	5	180	6	4	3	1	1	4.7931	1
641	3	2	49	"m"	"r"	6	181	17	14	0	2	1	1.3201	-1
641	3	2	49	"m"	"r"	6	182	1	1	0	1	1	0.7601	1
641	3	2	49	"m"	"r"	6	183	10	7	0	2	3	1.9426	-100
641	3	2	49	"m"	"r"	6	184	18	15	16	1	1	1.7443	1
641	3	2	49	"m"	"r"	6	185	9	6	5	2	1	1.7842	-1
641	3	2	49	"m"	"r"	6	186	4	3	0	2	1	1.6008	-1
641	3	2	49	"m"	"r"	6	187	5	4	0	2	1	0.91438	-1
641	3	2	49	"m"	"r"	6	188	11	8	0	2	1	2.047	-1
641	3	2	49	"m"	"r"	6	189	12	7	8	1	1	4.4201	1
641	3	2	49	"m"	"r"	6	190	4	3	0	2	1	4.8797	-1
641	3	2	49	"m"	"r"	6	191	13	9	0	1	1	0.81643	1
641	3	2	49	"m"	"r"	6	192	11	8	0	2	2	0.86437	-20
641	3	2	49	"m"	"r"	6	193	1	1	0	1	3	3.9278	100
641	3	2	49	"m"	"r"	6	194	10	7	0	2	1	0.88815	-1
641	3	2	49	"m"	"r"	6	195	2	2	0	1	1	1.1124	1
641	3	2	49	"m"	"r"	6	196	3	1	2	2	1	0.76902	-1
641	3	2	49	"m"	"r"	6	197	5	4	0	2	1	0.8869	-1
641	3	2	49	"m"	"r"	6	198	15	12	11	2	1	1.0088	-1
641	3	2	49	"m"	"r"	6	199	13	9	0	1	1	2.5078	1
641	3	2	49	"m"	"r"	6	200	8	6	0	1	1	1.7607	1
641	3	2	49	"m"	"r"	6	201	12	8	7	1	1	2.1406	1
641	3	2	49	"m"	"r"	6	202	18	16	15	1	1	3.6334	1
641	3	2	49	"m"	"r"	6	203	7	5	0	1	2	1.0164	20
641	3	2	49	"m"	"r"	6	204	9	6	5	2	1	0.86553	-1
641	3	2	49	"m"	"r"	6	205	2	2	0	1	3	6.008	100
641	3	2	49	"m"	"r"	6	206	16	13	0	2	1	1.4054	-1
641	3	2	49	"m"	"r"	6	207	14	10	0	1	3	1.2328	100
641	3	2	49	"m"	"r"	6	208	7	5	0	1	3	2.4604	100
641	3	2	49	"m"	"r"	6	209	14	10	0	1	1	0.64137	1
641	3	2	49	"m"	"r"	6	210	8	6	0	1	3	3.488	100
641	3	2	49	"m"	"r"	6	211	15	11	12	2	3	6.0172	-100
641	3	2	49	"m"	"r"	6	212	6	3	4	1	1	0.7051	1
641	3	2	49	"m"	"r"	6	213	17	14	0	2	1	3.6655	-1
641	3	2	49	"m"	"r"	6	214	6	4	3	1	1	1.0954	1
641	3	2	49	"m"	"r"	6	215	16	13	0	2	1	2.4157	-1
641	3	2	49	"m"	"r"	6	216	3	2	1	2	1	3.0258	-1
642	2	1	21	"f"	"l"	1	1	7	5	0	1	1	0.47125	1
642	2	1	21	"f"	"l"	1	2	8	6	0	1	1	0.39251	1
642	2	1	21	"f"	"l"	1	3	13	9	0	1	1	0.40027	1
642	2	1	21	"f"	"l"	1	4	14	10	0	1	1	0.51317	1
642	2	1	21	"f"	"l"	1	5	3	1	2	2	2	1.2338	-20
642	2	1	21	"f"	"l"	1	6	17	14	0	2	1	0.39181	-1
642	2	1	21	"f"	"l"	1	7	12	8	7	1	2	0.36846	20
642	2	1	21	"f"	"l"	1	8	6	4	3	1	1	0.39193	1
642	2	1	21	"f"	"l"	1	9	18	15	16	1	1	0.3371	1
642	2	1	21	"f"	"l"	1	10	11	8	0	2	2	0.59271	-20
642	2	1	21	"f"	"l"	1	11	12	7	8	1	2	0.36912	20
642	2	1	21	"f"	"l"	1	12	14	10	0	1	1	0.36724	1
642	2	1	21	"f"	"l"	1	13	9	6	5	2	2	0.41742	-20
642	2	1	21	"f"	"l"	1	14	15	12	11	2	1	0.41662	-1
642	2	1	21	"f"	"l"	1	15	1	1	0	1	1	0.34522	1
642	2	1	21	"f"	"l"	1	16	9	6	5	2	1	0.54438	-1
642	2	1	21	"f"	"l"	1	17	11	8	0	2	1	0.93692	-1
642	2	1	21	"f"	"l"	1	18	17	14	0	2	1	0.44052	-1
642	2	1	21	"f"	"l"	1	19	2	2	0	1	1	0.40888	1
642	2	1	21	"f"	"l"	1	20	16	13	0	2	1	0.49642	-1
642	2	1	21	"f"	"l"	1	21	8	6	0	1	1	0.40003	1
642	2	1	21	"f"	"l"	1	22	5	4	0	2	1	0.39301	-1
642	2	1	21	"f"	"l"	1	23	7	5	0	1	1	0.69606	1
642	2	1	21	"f"	"l"	1	24	2	2	0	1	1	0.39267	1
642	2	1	21	"f"	"l"	1	25	18	16	15	1	2	0.43336	20
642	2	1	21	"f"	"l"	1	26	16	13	0	2	2	0.63195	-20
642	2	1	21	"f"	"l"	1	27	3	2	1	2	1	0.45565	-1
642	2	1	21	"f"	"l"	1	28	6	3	4	1	1	0.39962	1
642	2	1	21	"f"	"l"	1	29	15	11	12	2	2	0.50509	-20
642	2	1	21	"f"	"l"	1	30	10	7	0	2	3	0.47139	-100
642	2	1	21	"f"	"l"	1	31	13	9	0	1	1	0.61648	1
642	2	1	21	"f"	"l"	1	32	5	4	0	2	3	0.51975	-100
642	2	1	21	"f"	"l"	1	33	4	3	0	2	1	0.416	-1
642	2	1	21	"f"	"l"	1	34	1	1	0	1	1	0.47993	1
642	2	1	21	"f"	"l"	1	35	4	3	0	2	1	0.64739	-1
642	2	1	21	"f"	"l"	1	36	10	7	0	2	1	0.49629	-1
642	2	1	21	"f"	"l"	2	37	14	10	0	1	1	0.46507	1
642	2	1	21	"f"	"l"	2	38	12	7	8	1	3	0.62413	100
642	2	1	21	"f"	"l"	2	39	13	9	0	1	1	0.44907	1
642	2	1	21	"f"	"l"	2	40	1	1	0	1	1	0.48075	1
642	2	1	21	"f"	"l"	2	41	8	6	0	1	1	0.47303	1
642	2	1	21	"f"	"l"	2	42	15	11	12	2	1	0.41609	-1
642	2	1	21	"f"	"l"	2	43	2	2	0	1	2	0.56076	20
642	2	1	21	"f"	"l"	2	44	6	3	4	1	3	1.7804	100
642	2	1	21	"f"	"l"	2	45	18	16	15	1	2	0.51264	20
642	2	1	21	"f"	"l"	2	46	16	13	0	2	1	0.51282	-1
642	2	1	21	"f"	"l"	2	47	15	12	11	2	2	0.46427	-20
642	2	1	21	"f"	"l"	2	48	14	10	0	1	1	0.46618	1
642	2	1	21	"f"	"l"	2	49	10	7	0	2	2	0.57758	-20
642	2	1	21	"f"	"l"	2	50	11	8	0	2	1	0.47061	-1
642	2	1	21	"f"	"l"	2	51	2	2	0	1	1	0.54461	1
642	2	1	21	"f"	"l"	2	52	18	15	16	1	3	0.65703	100
642	2	1	21	"f"	"l"	2	53	16	13	0	2	2	0.53627	-20
642	2	1	21	"f"	"l"	2	54	11	8	0	2	1	0.48012	-1
642	2	1	21	"f"	"l"	2	55	5	4	0	2	2	0.43382	-20
642	2	1	21	"f"	"l"	2	56	9	6	5	2	2	0.52045	-20
642	2	1	21	"f"	"l"	2	57	4	3	0	2	1	0.51306	-1
642	2	1	21	"f"	"l"	2	58	7	5	0	1	1	0.71253	1
642	2	1	21	"f"	"l"	2	59	1	1	0	1	1	0.39191	1
642	2	1	21	"f"	"l"	2	60	12	8	7	1	3	0.50607	100
642	2	1	21	"f"	"l"	2	61	10	7	0	2	1	0.61693	-1
642	2	1	21	"f"	"l"	2	62	17	14	0	2	1	0.63458	-1
642	2	1	21	"f"	"l"	2	63	5	4	0	2	1	0.60832	-1
642	2	1	21	"f"	"l"	2	64	3	1	2	2	1	0.57676	-1
642	2	1	21	"f"	"l"	2	65	7	5	0	1	2	1.4326	20
642	2	1	21	"f"	"l"	2	66	8	6	0	1	2	0.65631	20
