"cond"	"subj"	"phase"	"blk"	"trial"	"stim"	"resp"	"rt"
1	2003	2	1	26	0	2	5350
1	2003	2	1	27	0	2	9461
1	2003	2	1	28	0	2	5105
1	2003	2	1	29	0	4	4026
1	2003	2	1	30	0	3	2126
1	2004	1	1	1	3	3	4488
1	2004	1	1	2	47	1	4152
1	2004	1	1	3	13	3	739
1	2004	1	1	4	28	1	974
1	2004	1	1	5	7	1	1012
1	2004	1	1	6	33	2	1462
1	2004	1	1	7	42	1	986
1	2004	1	1	8	21	2	1119
1	2004	1	2	1	12	3	1259
1	2004	1	2	2	5	2	1156
1	2004	1	2	3	30	3	1353
1	2004	1	2	4	35	2	844
1	2004	1	2	5	44	3	808
1	2004	1	2	6	22	2	1237
1	2004	1	2	7	39	3	714
1	2004	1	2	8	17	1	624
1	2004	1	3	1	2	1	1474
1	2004	1	3	2	9	2	1021
1	2004	1	3	3	24	3	1417
1	2004	1	3	4	37	3	1571
1	2004	1	3	5	45	3	981
1	2004	1	3	6	27	2	723
1	2004	1	3	7	31	1	719
1	2004	1	3	8	14	2	965
1	2004	1	4	1	34	3	1109
1	2004	1	4	2	25	1	569
1	2004	1	4	3	11	2	862
1	2004	1	4	4	38	2	1021
1	2004	1	4	5	6	3	957
1	2004	1	4	6	23	2	604
1	2004	1	4	7	18	1	2
1	2004	1	4	8	46	2	521
1	2004	1	5	1	16	2	101
1	2004	1	5	2	48	2	575
1	2004	1	5	3	36	3	473
1	2004	1	5	4	10	3	632
1	2004	1	5	5	19	3	435
1	2004	1	5	6	26	1	1082
1	2004	1	5	7	1	3	3576
1	2004	1	5	8	40	2	459
1	2004	1	6	1	8	1	347
1	2004	1	6	2	15	3	324
1	2004	1	6	3	41	1	707
1	2004	1	6	4	32	1	584
1	2004	1	6	5	20	1	570
1	2004	1	6	6	4	2	400
1	2004	1	6	7	43	3	4349
1	2004	1	6	8	29	2	903
1	2004	1	7	1	7	1	424
1	2004	1	7	2	38	3	743
1	2004	1	7	3	31	1	366
1	2004	1	7	4	18	1	161
1	2004	1	7	5	24	3	408
1	2004	1	7	6	27	2	457
1	2004	1	7	7	1	3	466
1	2004	1	7	8	47	2	2646
1	2004	1	8	1	6	1	649
1	2004	1	8	2	39	3	592
1	2004	1	8	3	23	2	799
1	2004	1	8	4	15	3	880
1	2004	1	8	5	48	2	1056
1	2004	1	8	6	33	2	918
1	2004	1	8	7	28	1	1408
1	2004	1	8	8	9	3	1598
1	2004	1	9	1	25	2	842
1	2004	1	9	2	19	3	1253
1	2004	1	9	3	16	2	399
1	2004	1	9	4	12	3	494
1	2004	1	9	5	37	3	325
1	2004	1	9	6	35	2	443
1	2004	1	9	7	43	3	1400
1	2004	1	9	8	4	2	378
1	2004	1	10	1	30	2	784
1	2004	1	10	2	42	1	522
1	2004	1	10	3	8	1	494
1	2004	1	10	4	2	2	305
1	2004	1	10	5	22	3	305
1	2004	1	10	6	32	1	284
1	2004	1	10	7	13	3	267
1	2004	1	10	8	46	2	851
1	2004	1	11	1	10	3	348
1	2004	1	11	2	20	2	3319
1	2004	1	11	3	34	3	464
1	2004	1	11	4	3	2	1623
1	2004	1	11	5	44	3	666
1	2004	1	11	6	29	2	675
1	2004	1	11	7	40	2	616
1	2004	1	11	8	17	1	660
1	2004	1	12	1	36	3	423
1	2004	1	12	2	41	1	410
1	2004	1	12	3	14	2	492
1	2004	1	12	4	21	2	797
1	2004	1	12	5	5	1	579
1	2004	1	12	6	26	1	577
1	2004	1	12	7	11	2	627
1	2004	1	12	8	45	3	1471
1	2004	2	1	1	0	2	10449
1	2004	2	1	2	0	3	10846
1	2004	2	1	3	0	2	6121
1	2004	2	1	4	0	2	6004
1	2004	2	1	5	0	3	4465
1	2004	2	1	6	0	4	2684
1	2004	2	1	7	0	3	2541
1	2004	2	1	8	0	3	11162
1	2004	2	1	9	0	1	4275
1	2004	2	1	10	0	3	3468
1	2004	2	1	11	0	2	4902
1	2004	2	1	12	0	3	3408
1	2004	2	1	13	0	2	4587
1	2004	2	1	14	0	4	1961
1	2004	2	1	15	0	3	2422
1	2004	2	1	16	0	3	4569
1	2004	2	1	17	0	3	2287
1	2004	2	1	18	0	4	4656
1	2004	2	1	19	0	3	2002
1	2004	2	1	20	0	1	2663
1	2004	2	1	21	0	2	6576
1	2004	2	1	22	0	2	3063
1	2004	2	1	23	0	2	8434
1	2004	2	1	24	0	2	6877
1	2004	2	1	25	0	1	4287
1	2004	2	1	26	0	3	3432
1	2004	2	1	27	0	3	10508
1	2004	2	1	28	0	2	3774
1	2004	2	1	29	0	1	2771
1	2004	2	1	30	0	2	3281
1	2005	1	1	1	18	1	8147
1	2005	1	1	2	8	2	6159
1	2005	1	1	3	34	3	1810
1	2005	1	1	4	43	2	1656
1	2005	1	1	5	37	3	1497
1	2005	1	1	6	25	2	1020
1	2005	1	1	7	21	1	4747
1	2005	1	1	8	4	2	5358
1	2005	1	2	1	24	2	2140
1	2005	1	2	2	46	1	4745
1	2005	1	2	3	26	3	1127
1	2005	1	2	4	41	1	954
1	2005	1	2	5	7	2	4640
1	2005	1	2	6	14	3	1336
1	2005	1	2	7	5	1	3847
1	2005	1	2	8	35	2	1685
1	2005	1	3	1	42	1	884
1	2005	1	3	2	30	2	966
1	2005	1	3	3	47	3	629
1	2005	1	3	4	12	3	1152
1	2005	1	3	5	13	2	1287
1	2005	1	3	6	2	3	1664
1	2005	1	3	7	19	1	1903
1	2005	1	3	8	36	3	2439
1	2005	1	4	1	27	1	1695
1	2005	1	4	2	45	2	3679
1	2005	1	4	3	3	3	2934
1	2005	1	4	4	17	1	2987
1	2005	1	4	5	10	3	2719
1	2005	1	4	6	22	3	2481
1	2005	1	4	7	40	2	1775
1	2005	1	4	8	32	1	1815
1	2005	1	5	1	11	2	1384
1	2005	1	5	2	20	3	1109
1	2005	1	5	3	48	2	1270
1	2005	1	5	4	33	2	1174
1	2005	1	5	5	1	3	3775
1	2005	1	5	6	39	3	951
1	2005	1	5	7	29	3	933
1	2005	1	5	8	16	2	1430
1	2005	1	6	1	6	2	1561
1	2005	1	6	2	31	1	1781
1	2005	1	6	3	15	3	2053
1	2005	1	6	4	28	1	551
1	2005	1	6	5	38	2	1501
1	2005	1	6	6	23	2	3415
1	2005	1	6	7	44	2	4408
1	2005	1	6	8	9	2	561
1	2005	1	7	1	39	3	2176
1	2005	1	7	2	16	2	2145
1	2005	1	7	3	1	3	2813
1	2005	1	7	4	32	1	1742
1	2005	1	7	5	30	2	1483
1	2005	1	7	6	43	2	466
1	2005	1	7	7	12	3	5175
1	2005	1	7	8	20	1	4589
1	2005	1	8	1	4	2	3598
1	2005	1	8	2	18	1	6623
1	2005	1	8	3	10	3	2372
1	2005	1	8	4	46	1	446
1	2005	1	8	5	22	2	3322
1	2005	1	8	6	35	2	1131
1	2005	1	8	7	40	2	1044
1	2005	1	8	8	25	2	774
1	2005	1	9	1	21	2	3965
1	2005	1	9	2	2	1	2696
1	2005	1	9	3	11	2	868
1	2005	1	9	4	26	3	575
1	2005	1	9	5	44	3	842
1	2005	1	9	6	14	2	1942
1	2005	1	9	7	34	3	872
1	2005	1	9	8	41	1	2501
1	2005	1	10	1	45	1	996
1	2005	1	10	2	29	3	405
1	2005	1	10	3	9	2	2012
1	2005	1	10	4	24	3	6552
1	2005	1	10	5	42	1	478
1	2005	1	10	6	3	3	2550
1	2005	1	10	7	17	1	2596
1	2005	1	10	8	33	2	1950
1	2005	1	11	1	37	3	506
1	2005	1	11	2	13	3	3354
1	2005	1	11	3	6	1	3656
1	2005	1	11	4	48	2	601
1	2005	1	11	5	8	1	1614
1	2005	1	11	6	31	1	1098
1	2005	1	11	7	23	2	915
1	2005	1	11	8	28	1	890
1	2005	1	12	1	5	1	3743
1	2005	1	12	2	47	3	945
1	2005	1	12	3	7	1	2889
1	2005	1	12	4	19	3	1133
1	2005	1	12	5	27	1	1598
1	2005	1	12	6	36	3	1376
1	2005	1	12	7	15	1	1218
1	2005	1	12	8	38	2	1191
1	2005	2	1	1	0	3	10917
1	2005	2	1	2	0	2	8883
1	2005	2	1	3	0	2	12586
1	2005	2	1	4	0	3	4530
1	2005	2	1	5	0	1	7601
1	2005	2	1	6	0	2	4873
1	2005	2	1	7	0	3	6642
1	2005	2	1	8	0	3	5572
1	2005	2	1	9	0	3	4003
1	2005	2	1	10	0	2	6679
1	2005	2	1	11	0	2	7450
1	2005	2	1	12	0	2	4783
1	2005	2	1	13	0	2	7751
1	2005	2	1	14	0	2	4308
1	2005	2	1	15	0	2	4308
1	2005	2	1	16	0	1	2916
1	2005	2	1	17	0	2	9212
1	2005	2	1	18	0	1	4522
1	2005	2	1	19	0	2	3898
1	2005	2	1	20	0	2	5355
1	2005	2	1	21	0	3	6474
1	2005	2	1	22	0	2	8307
1	2005	2	1	23	0	2	17255
1	2005	2	1	24	0	1	4171
1	2005	2	1	25	0	1	4530
1	2005	2	1	26	0	2	5515
1	2005	2	1	27	0	2	15881
1	2005	2	1	28	0	2	4136
1	2005	2	1	29	0	4	4488
1	2005	2	1	30	0	3	4791
1	2006	1	1	1	39	3	1440
1	2006	1	1	2	31	1	1432
1	2006	1	1	3	21	2	2795
1	2006	1	1	4	10	3	1296
1	2006	1	1	5	3	2	1581
1	2006	1	1	6	18	1	282
1	2006	1	1	7	29	2	568
1	2006	1	1	8	45	3	581
1	2006	1	2	1	27	2	1012
1	2006	1	2	2	46	1	1317
1	2006	1	2	3	11	2	1073
1	2006	1	2	4	14	2	1789
1	2006	1	2	5	33	2	1771
1	2006	1	2	6	22	3	1315
1	2006	1	2	7	40	2	130
1	2006	1	2	8	2	2	1034
1	2006	1	3	1	47	3	1205
1	2006	1	3	2	38	2	1393
1	2006	1	3	3	1	2	662
1	2006	1	3	4	24	3	224
1	2006	1	3	5	13	3	356
1	2006	1	3	6	12	3	949
1	2006	1	3	7	35	1	132
1	2006	1	3	8	28	3	1379
1	2006	1	4	1	9	1	808
1	2006	1	4	2	43	3	688
1	2006	1	4	3	20	2	642
1	2006	1	4	4	16	2	654
1	2006	1	4	5	36	2	819
1	2006	1	4	6	5	3	960
1	2006	1	4	7	37	3	650
1	2006	1	4	8	25	1	522
1	2006	1	5	1	8	1	944
1	2006	1	5	2	19	3	110
1	2006	1	5	3	32	2	608
1	2006	1	5	4	30	2	598
1	2006	1	5	5	44	2	255
1	2006	1	5	6	4	2	592
1	2006	1	5	7	42	1	61
1	2006	1	5	8	17	2	2592
1	2006	1	6	1	34	2	4398
1	2006	1	6	2	41	1	591
1	2006	1	6	3	26	3	2486
1	2006	1	6	4	48	2	1343
1	2006	1	6	5	23	2	573
1	2006	1	6	6	15	1	1169
1	2006	1	6	7	7	3	1148
1	2006	1	6	8	6	2	190
1	2006	1	7	1	20	1	1162
1	2006	1	7	2	13	3	732
1	2006	1	7	3	45	1	467
1	2006	1	7	4	10	2	737
1	2006	1	7	5	42	1	825
1	2006	1	7	6	25	3	1492
1	2006	1	7	7	31	2	642
1	2006	1	7	8	1	2	761
1	2006	1	8	1	38	2	1022
1	2006	1	8	2	19	1	110
1	2006	1	8	3	7	3	990
1	2006	1	8	4	47	1	1406
1	2006	1	8	5	2	2	1061
1	2006	1	8	6	26	1	818
1	2006	1	8	7	36	3	408
1	2006	1	8	8	17	2	406
1	2006	1	9	1	40	2	668
1	2006	1	9	2	34	3	503
1	2006	1	9	3	3	2	169
1	2006	1	9	4	29	2	421
1	2006	1	9	5	46	2	974
1	2006	1	9	6	24	1	576
1	2006	1	9	7	8	1	565
1	2006	1	9	8	16	1	713
1	2006	1	10	1	35	2	662
1	2006	1	10	2	23	1	67
1	2006	1	10	3	48	1	622
1	2006	1	10	4	18	2	415
1	2006	1	10	5	27	2	433
1	2006	1	10	6	5	2	365
1	2006	1	10	7	12	3	622
1	2006	1	10	8	41	3	685
1	2006	1	11	1	21	2	485
1	2006	1	11	2	9	2	632
1	2006	1	11	3	44	1	204
1	2006	1	11	4	39	1	418
1	2006	1	11	5	14	2	296
1	2006	1	11	6	28	3	290
1	2006	1	11	7	4	2	283
1	2006	1	11	8	33	2	246
1	2006	1	12	1	30	3	248
1	2006	1	12	2	37	2	537
1	2006	1	12	3	32	1	420
1	2006	1	12	4	6	2	670
1	2006	1	12	5	43	3	436
1	2006	1	12	6	15	2	648
1	2006	1	12	7	11	3	1278
1	2006	1	12	8	22	2	4000
1	2006	2	1	1	0	3	11254
1	2006	2	1	2	0	2	10315
1	2006	2	1	3	0	1	5405
1	2006	2	1	4	0	2	8178
1	2006	2	1	5	0	1	3130
1	2006	2	1	6	0	1	4536
1	2006	2	1	7	0	3	6271
1	2006	2	1	8	0	1	3050
1	2006	2	1	9	0	3	3948
1	2006	2	1	10	0	1	2979
1	2006	2	1	11	0	2	3720
1	2006	2	1	12	0	2	1720
1	2006	2	1	13	0	3	3848
1	2006	2	1	14	0	2	3419
1	2006	2	1	15	0	4	5695
1	2006	2	1	16	0	2	3512
1	2006	2	1	17	0	3	2200
1	2006	2	1	18	0	2	6988
1	2006	2	1	19	0	3	2730
1	2006	2	1	20	0	2	3329
1	2006	2	1	21	0	2	6489
1	2006	2	1	22	0	3	1906
1	2006	2	1	23	0	3	5834
1	2006	2	1	24	0	2	2070
1	2006	2	1	25	0	3	5696
1	2006	2	1	26	0	3	4680
1	2006	2	1	27	0	2	7162
1	2006	2	1	28	0	2	4297
1	2006	2	1	29	0	1	2410
1	2006	2	1	30	0	4	3062
1	2007	1	1	1	45	1	1046
1	2007	1	1	2	39	3	1659
1	2007	1	1	3	19	1	1776
1	2007	1	1	4	16	3	1183
1	2007	1	1	5	27	2	1804
1	2007	1	1	6	32	1	560
1	2007	1	1	7	11	2	678
1	2007	1	1	8	4	3	948
1	2007	1	2	1	18	1	1824
1	2007	1	2	2	34	3	639
1	2007	1	2	3	6	3	376
1	2007	1	2	4	7	1	613
1	2007	1	2	5	41	1	745
1	2007	1	2	6	29	2	882
1	2007	1	2	7	43	3	854
1	2007	1	2	8	20	1	1214
1	2007	1	3	1	14	2	1117
1	2007	1	3	2	35	2	510
1	2007	1	3	3	10	3	408
1	2007	1	3	4	44	2	651
1	2007	1	3	5	2	1	1309
1	2007	1	3	6	42	1	387
1	2007	1	3	7	25	1	369
1	2007	1	3	8	21	2	539
1	2007	1	4	1	30	3	722
1	2007	1	4	2	9	2	320
1	2007	1	4	3	48	1	1878
1	2007	1	4	4	31	1	640
1	2007	1	4	5	13	2	1091
1	2007	1	4	6	37	3	394
1	2007	1	4	7	22	2	349
1	2007	1	4	8	3	2	301
1	2007	1	5	1	38	2	891
1	2007	1	5	2	5	2	320
1	2007	1	5	3	36	3	355
1	2007	1	5	4	23	1	372
1	2007	1	5	5	17	1	419
1	2007	1	5	6	28	3	323
1	2007	1	5	7	12	3	365
1	2007	1	5	8	46	1	1852
1	2007	1	6	1	24	3	484
1	2007	1	6	2	47	3	809
1	2007	1	6	3	15	2	827
1	2007	1	6	4	40	2	199
1	2007	1	6	5	33	2	260
1	2007	1	6	6	8	1	1088
1	2007	1	6	7	1	1	739
1	2007	1	6	8	26	3	1357
1	2007	1	7	1	19	1	1306
1	2007	1	7	2	18	3	342
1	2007	1	7	3	5	2	1346
1	2007	1	7	4	44	3	378
1	2007	1	7	5	11	2	246
1	2007	1	7	6	25	1	762
1	2007	1	7	7	31	3	703
1	2007	1	7	8	41	2	1094
1	2007	1	8	1	22	3	510
1	2007	1	8	2	35	2	343
1	2007	1	8	3	7	1	1496
1	2007	1	8	4	26	1	346
1	2007	1	8	5	13	3	669
1	2007	1	8	6	46	2	951
1	2007	1	8	7	6	3	375
1	2007	1	8	8	39	2	1336
1	2007	1	9	1	15	2	370
1	2007	1	9	2	27	2	1026
1	2007	1	9	3	38	3	329
1	2007	1	9	4	10	3	421
1	2007	1	9	5	32	1	472
1	2007	1	9	6	1	1	361
1	2007	1	9	7	23	2	1264
1	2007	1	9	8	48	1	1123
1	2007	1	10	1	42	2	498
1	2007	1	10	2	17	1	882
1	2007	1	10	3	24	3	516
1	2007	1	10	4	43	2	476
1	2007	1	10	5	2	1	726
1	2007	1	10	6	36	3	318
1	2007	1	10	7	12	3	455
1	2007	1	10	8	29	2	368
1	2007	1	11	1	3	2	327
1	2007	1	11	2	45	1	926
1	2007	1	11	3	34	3	653
1	2007	1	11	4	8	1	287
1	2007	1	11	5	30	3	479
1	2007	1	11	6	37	1	906
1	2007	1	11	7	16	2	437
1	2007	1	11	8	21	3	587
1	2007	1	12	1	4	3	395
1	2007	1	12	2	20	1	458
1	2007	1	12	3	14	1	639
1	2007	1	12	4	47	2	426
1	2007	1	12	5	28	2	463
1	2007	1	12	6	40	2	666
1	2007	1	12	7	9	2	307
1	2007	1	12	8	33	3	373
1	2007	2	1	1	0	2	9285
1	2007	2	1	2	0	2	6161
1	2007	2	1	3	0	3	9072
1	2007	2	1	4	0	2	5834
1	2007	2	1	5	0	2	2119
1	2007	2	1	6	0	1	4062
1	2007	2	1	7	0	1	7808
1	2007	2	1	8	0	3	2950
1	2007	2	1	9	0	3	2549
1	2007	2	1	10	0	2	4051
1	2007	2	1	11	0	1	6158
1	2007	2	1	12	0	2	2077
1	2007	2	1	13	0	1	5341
1	2007	2	1	14	0	1	2660
1	2007	2	1	15	0	2	4302
1	2007	2	1	16	0	1	5751
1	2007	2	1	17	0	2	2975
1	2007	2	1	18	0	4	4404
1	2007	2	1	19	0	2	3377
1	2007	2	1	20	0	3	2262
1	2007	2	1	21	0	1	6936
1	2007	2	1	22	0	3	4640
1	2007	2	1	23	0	2	5299
1	2007	2	1	24	0	2	4164
1	2007	2	1	25	0	2	6211
1	2007	2	1	26	0	3	3976
1	2007	2	1	27	0	3	4149
1	2007	2	1	28	0	2	4835
1	2007	2	1	29	0	2	3343
1	2007	2	1	30	0	2	2462
1	2008	1	1	1	24	3	6136
1	2008	1	1	2	10	2	2770
1	2008	1	1	3	42	1	808
1	2008	1	1	4	13	2	980
1	2008	1	1	5	48	2	731
1	2008	1	1	6	32	1	1630
1	2008	1	1	7	1	3	2329
1	2008	1	1	8	27	1	1091
1	2008	1	2	1	17	1	583
1	2008	1	2	2	40	2	898
1	2008	1	2	3	46	1	586
1	2008	1	2	4	31	1	665
1	2008	1	2	5	28	2	787
1	2008	1	2	6	6	2	435
1	2008	1	2	7	12	2	408
1	2008	1	2	8	19	2	667
1	2008	1	3	1	39	3	944
1	2008	1	3	2	33	2	936
1	2008	1	3	3	47	3	384
1	2008	1	3	4	26	3	1343
1	2008	1	3	5	2	1	698
1	2008	1	3	6	16	3	966
1	2008	1	3	7	22	1	303
1	2008	1	3	8	7	2	851
1	2008	1	4	1	5	2	1064
1	2008	1	4	2	44	3	912
1	2008	1	4	3	38	2	518
1	2008	1	4	4	8	2	482
1	2008	1	4	5	20	3	723
1	2008	1	4	6	25	2	839
1	2008	1	4	7	14	3	815
1	2008	1	4	8	35	2	1009
1	2008	1	5	1	3	3	260
1	2008	1	5	2	18	2	299
1	2008	1	5	3	30	2	274
1	2008	1	5	4	43	2	354
1	2008	1	5	5	37	3	286
1	2008	1	5	6	11	2	485
1	2008	1	5	7	23	2	590
1	2008	1	5	8	34	3	352
1	2008	1	6	1	4	2	1227
1	2008	1	6	2	36	3	343
1	2008	1	6	3	15	1	626
1	2008	1	6	4	45	1	1031
1	2008	1	6	5	9	2	697
1	2008	1	6	6	41	1	284
1	2008	1	6	7	29	1	305
1	2008	1	6	8	21	2	1266
1	2008	1	7	1	17	1	828
1	2008	1	7	2	28	1	1172
1	2008	1	7	3	47	3	631
1	2008	1	7	4	39	3	318
1	2008	1	7	5	33	2	744
1	2008	1	7	6	5	3	1171
1	2008	1	7	7	20	3	484
1	2008	1	7	8	10	3	1006
1	2008	1	8	1	16	1	504
1	2008	1	8	2	44	3	200
1	2008	1	8	3	36	3	258
1	2008	1	8	4	24	3	643
1	2008	1	8	5	12	2	1253
1	2008	1	8	6	42	1	1476
1	2008	1	8	7	30	2	417
1	2008	1	8	8	3	2	793
1	2008	1	9	1	7	2	244
1	2008	1	9	2	48	2	794
1	2008	1	9	3	21	2	1259
1	2008	1	9	4	18	1	717
1	2008	1	9	5	1	2	699
1	2008	1	9	6	32	2	701
1	2008	1	9	7	37	3	1646
1	2008	1	9	8	26	3	640
1	2008	1	10	1	23	2	346
1	2008	1	10	2	35	2	705
1	2008	1	10	3	29	3	308
1	2008	1	10	4	45	1	660
1	2008	1	10	5	13	2	229
1	2008	1	10	6	11	2	250
1	2008	1	10	7	2	1	902
1	2008	1	10	8	38	2	405
1	2008	1	11	1	43	2	217
1	2008	1	11	2	15	3	729
1	2008	1	11	3	25	2	214
1	2008	1	11	4	19	2	587
1	2008	1	11	5	40	2	210
1	2008	1	11	6	31	1	1977
1	2008	1	11	7	9	2	727
1	2008	1	11	8	6	1	867
1	2008	1	12	1	22	1	330
1	2008	1	12	2	46	1	403
1	2008	1	12	3	4	2	1254
1	2008	1	12	4	41	1	270
1	2008	1	12	5	27	1	202
1	2008	1	12	6	14	2	645
1	2008	1	12	7	34	3	290
1	2008	1	12	8	8	2	2157
1	2008	2	1	1	0	3	4307
1	2008	2	1	2	0	2	5364
1	2008	2	1	3	0	2	5611
1	2008	2	1	4	0	1	3689
1	2008	2	1	5	0	1	3039
1	2008	2	1	6	0	2	3082
1	2008	2	1	7	0	3	2163
1	2008	2	1	8	0	3	3905
1	2008	2	1	9	0	3	2049
1	2008	2	1	10	0	2	3532
1	2008	2	1	11	0	2	4179
1	2008	2	1	12	0	3	2409
1	2008	2	1	13	0	3	2100
1	2008	2	1	14	0	2	2957
1	2008	2	1	15	0	3	2003
1	2008	2	1	16	0	1	1985
1	2008	2	1	17	0	2	1620
1	2008	2	1	18	0	3	3006
1	2008	2	1	19	0	2	1674
1	2008	2	1	20	0	2	1678
1	2008	2	1	21	0	1	1860
1	2008	2	1	22	0	2	3129
1	2008	2	1	23	0	3	3988
1	2008	2	1	24	0	1	2257
1	2008	2	1	25	0	1	3107
1	2008	2	1	26	0	2	2551
1	2008	2	1	27	0	2	4297
1	2008	2	1	28	0	1	2474
1	2008	2	1	29	0	3	2315
1	2008	2	1	30	0	3	3403
1	2009	1	1	1	36	3	4316
1	2009	1	1	2	14	3	979
1	2009	1	1	3	29	3	1202
1	2009	1	1	4	39	3	507
1	2009	1	1	5	46	1	1021
1	2009	1	1	6	6	2	848
1	2009	1	1	7	8	2	862
1	2009	1	1	8	20	3	245
1	2009	1	2	1	48	2	381
1	2009	1	2	2	7	2	537
1	2009	1	2	3	4	1	259
1	2009	1	2	4	22	1	268
1	2009	1	2	5	40	2	598
1	2009	1	2	6	16	1	229
1	2009	1	2	7	31	1	249
1	2009	1	2	8	27	2	225
1	2009	1	3	1	18	2	499
1	2009	1	3	2	21	1	234
1	2009	1	3	3	34	3	232
1	2009	1	3	4	10	1	309
1	2009	1	3	5	43	2	184
1	2009	1	3	6	26	1	250
1	2009	1	3	7	38	2	189
1	2009	1	3	8	1	2	10
1	2009	1	4	1	23	3	499
1	2009	1	4	2	32	1	291
1	2009	1	4	3	5	3	638
1	2009	1	4	4	45	1	308
1	2009	1	4	5	28	3	241
1	2009	1	4	6	15	1	254
1	2009	1	4	7	37	2	218
1	2009	1	4	8	12	3	1075
1	2009	1	5	1	17	3	261
1	2009	1	5	2	3	1	430
1	2009	1	5	3	30	2	458
1	2009	1	5	4	44	3	748
1	2009	1	5	5	24	2	246
1	2009	1	5	6	11	3	824
1	2009	1	5	7	33	2	350
1	2009	1	5	8	42	1	285
1	2009	1	6	1	35	2	508
1	2009	1	6	2	19	2	237
1	2009	1	6	3	47	3	265
1	2009	1	6	4	2	3	396
1	2009	1	6	5	25	2	233
1	2009	1	6	6	41	1	286
1	2009	1	6	7	13	2	401
1	2009	1	6	8	9	2	206
1	2009	1	7	1	45	1	275
1	2009	1	7	2	36	3	279
1	2009	1	7	3	7	2	212
1	2009	1	7	4	1	2	227
1	2009	1	7	5	22	1	342
1	2009	1	7	6	40	2	210
1	2009	1	7	7	28	1	247
1	2009	1	7	8	18	2	215
1	2009	1	8	1	41	1	502
1	2009	1	8	2	8	3	329
1	2009	1	8	3	2	3	684
1	2009	1	8	4	46	1	358
1	2009	1	8	5	19	2	297
1	2009	1	8	6	27	1	242
1	2009	1	8	7	13	2	216
1	2009	1	8	8	33	2	205
1	2009	1	9	1	9	2	165
1	2009	1	9	2	6	2	190
1	2009	1	9	3	29	3	390
1	2009	1	9	4	47	3	247
1	2009	1	9	5	17	3	404
1	2009	1	9	6	24	2	473
1	2009	1	9	7	35	2	227
1	2009	1	9	8	42	1	245
1	2009	1	10	1	15	1	241
1	2009	1	10	2	44	3	254
1	2009	1	10	3	39	3	241
1	2009	1	10	4	34	3	240
1	2009	1	10	5	5	3	258
1	2009	1	10	6	23	3	446
1	2009	1	10	7	12	3	242
1	2009	1	10	8	26	3	451
1	2009	1	11	1	20	3	305
1	2009	1	11	2	16	1	222
1	2009	1	11	3	11	3	518
1	2009	1	11	4	30	2	228
1	2009	1	11	5	31	1	414
1	2009	1	11	6	37	3	267
1	2009	1	11	7	43	2	246
1	2009	1	11	8	4	1	279
1	2009	1	12	1	25	2	265
1	2009	1	12	2	48	2	190
1	2009	1	12	3	32	1	106
1	2009	1	12	4	21	1	229
1	2009	1	12	5	10	1	274
1	2009	1	12	6	38	2	596
1	2009	1	12	7	14	3	575
1	2009	1	12	8	3	1	254
1	2009	2	1	1	0	2	11541
1	2009	2	1	2	0	2	1931
1	2009	2	1	3	0	2	1711
1	2009	2	1	4	0	1	3141
1	2009	2	1	5	0	3	2740
1	2009	2	1	6	0	1	3815
1	2009	2	1	7	0	3	1694
1	2009	2	1	8	0	1	1735
1	2009	2	1	9	0	2	2575
1	2009	2	1	10	0	4	2219
1	2009	2	1	11	0	4	2472
1	2009	2	1	12	0	2	1855
1	2009	2	1	13	0	3	1461
1	2009	2	1	14	0	3	2561
1	2009	2	1	15	0	1	10463
1	2009	2	1	16	0	1	2228
1	2009	2	1	17	0	3	3198
1	2009	2	1	18	0	1	10439
1	2009	2	1	19	0	3	4269
1	2009	2	1	20	0	2	1610
1	2009	2	1	21	0	1	1459
1	2009	2	1	22	0	3	1831
1	2009	2	1	23	0	2	2084
1	2009	2	1	24	0	1	1229
1	2009	2	1	25	0	1	4342
1	2009	2	1	26	0	1	3226
1	2009	2	1	27	0	2	10271
1	2009	2	1	28	0	3	2355
1	2009	2	1	29	0	2	2273
1	2009	2	1	30	0	2	1674
1	2010	1	1	1	29	3	5507
1	2010	1	1	2	48	2	1579
1	2010	1	1	3	22	2	1504
1	2010	1	1	4	10	3	437
1	2010	1	1	5	37	3	857
1	2010	1	1	6	6	2	6172
1	2010	1	1	7	13	3	260
1	2010	1	1	8	31	1	548
1	2010	1	2	1	25	1	979
1	2010	1	2	2	23	2	978
1	2010	1	2	3	36	3	1167
1	2010	1	2	4	12	3	727
1	2010	1	2	5	15	3	3029
1	2010	1	2	6	45	1	947
1	2010	1	2	7	2	1	616
1	2010	1	2	8	38	2	605
1	2010	1	3	1	18	3	1215
1	2010	1	3	2	11	2	456
1	2010	1	3	3	4	3	423
1	2010	1	3	4	40	2	87
1	2010	1	3	5	33	2	481
1	2010	1	3	6	47	3	722
1	2010	1	3	7	20	1	1210
1	2010	1	3	8	28	3	516
1	2010	1	4	1	46	2	867
1	2010	1	4	2	7	1	431
1	2010	1	4	3	34	3	564
1	2010	1	4	4	41	1	11
1	2010	1	4	5	24	2	2338
1	2010	1	4	6	17	2	1450
1	2010	1	4	7	3	2	561
1	2010	1	4	8	27	2	442
1	2010	1	5	1	44	3	1259
1	2010	1	5	2	9	2	685
1	2010	1	5	3	32	1	1817
1	2010	1	5	4	26	1	792
1	2010	1	5	5	5	2	878
1	2010	1	5	6	14	2	474
