"cond"	"subj"	"phase"	"blk"	"trial"	"stim"	"resp"	"rt"
2	5101	2	1	6	0	2	2254
2	5101	2	1	7	0	4	2915
2	5101	2	1	8	0	4	1906
2	5101	2	1	9	0	2	4721
2	5101	2	1	10	0	2	6921
2	5101	2	1	11	0	1	5690
2	5101	2	1	12	0	3	3923
2	5101	2	1	13	0	3	4267
2	5101	2	1	14	0	1	4690
2	5101	2	1	15	0	1	4150
2	5101	2	1	16	0	1	2701
2	5101	2	1	17	0	3	5319
2	5101	2	1	18	0	4	3646
2	5101	2	1	19	0	4	2705
2	5101	2	1	20	0	3	1865
2	5101	2	1	21	0	1	3250
2	5101	2	1	22	0	2	2477
2	5101	2	1	23	0	3	3215
2	5101	2	1	24	0	4	2554
2	5101	2	1	25	0	1	5874
2	5101	2	1	26	0	2	3087
2	5101	2	1	27	0	4	6100
2	5101	2	1	28	0	2	2853
2	5101	2	1	29	0	1	3495
2	5101	2	1	30	0	3	2327
2	5102	1	1	1	39	3	1989
2	5102	1	1	2	13	2	1190
2	5102	1	1	3	36	3	779
2	5102	1	1	4	19	2	1294
2	5102	1	1	5	2	2	612
2	5102	1	1	6	28	2	1537
2	5102	1	1	7	47	2	1129
2	5102	1	1	8	9	1	498
2	5102	1	2	1	26	1	1971
2	5102	1	2	2	1	3	572
2	5102	1	2	3	8	3	475
2	5102	1	2	4	23	3	570
2	5102	1	2	5	33	3	716
2	5102	1	2	6	45	1	263
2	5102	1	2	7	42	3	595
2	5102	1	2	8	16	1	370
2	5102	1	3	1	38	3	1585
2	5102	1	3	2	35	3	501
2	5102	1	3	3	14	3	258
2	5102	1	3	4	4	1	313
2	5102	1	3	5	30	1	278
2	5102	1	3	6	20	3	485
2	5102	1	3	7	12	3	443
2	5102	1	3	8	46	1	255
2	5102	1	4	1	11	3	277
2	5102	1	4	2	22	1	498
2	5102	1	4	3	5	3	446
2	5102	1	4	4	31	3	949
2	5102	1	4	5	17	3	349
2	5102	1	4	6	44	2	3269
2	5102	1	4	7	40	3	280
2	5102	1	4	8	27	2	1021
2	5102	1	5	1	41	3	258
2	5102	1	5	2	6	2	1118
2	5102	1	5	3	25	1	1503
2	5102	1	5	4	15	1	280
2	5102	1	5	5	48	2	480
2	5102	1	5	6	34	3	296
2	5102	1	5	7	24	2	247
2	5102	1	5	8	10	1	258
2	5102	1	6	1	37	2	405
2	5102	1	6	2	3	3	2015
2	5102	1	6	3	43	2	2040
2	5102	1	6	4	18	1	1647
2	5102	1	6	5	7	2	859
2	5102	1	6	6	29	1	574
2	5102	1	6	7	21	1	361
2	5102	1	6	8	32	2	332
2	5102	1	7	1	10	1	362
2	5102	1	7	2	24	2	423
2	5102	1	7	3	4	2	320
2	5102	1	7	4	31	3	447
2	5102	1	7	5	41	2	303
2	5102	1	7	6	15	1	262
2	5102	1	7	7	26	3	1564
2	5102	1	7	8	48	3	430
2	5102	1	8	1	23	3	338
2	5102	1	8	2	11	3	702
2	5102	1	8	3	45	2	266
2	5102	1	8	4	35	2	222
2	5102	1	8	5	6	2	251
2	5102	1	8	6	14	2	497
2	5102	1	8	7	28	3	499
2	5102	1	8	8	42	3	249
2	5102	1	9	1	32	1	321
2	5102	1	9	2	18	2	904
2	5102	1	9	3	44	1	850
2	5102	1	9	4	12	2	262
2	5102	1	9	5	25	1	360
2	5102	1	9	6	19	2	794
2	5102	1	9	7	39	1	1196
2	5102	1	9	8	5	3	375
2	5102	1	10	1	43	1	288
2	5102	1	10	2	17	3	304
2	5102	1	10	3	21	1	273
2	5102	1	10	4	30	1	303
2	5102	1	10	5	36	1	1441
2	5102	1	10	6	9	1	339
2	5102	1	10	7	40	1	768
2	5102	1	10	8	1	2	286
2	5102	1	11	1	16	2	878
2	5102	1	11	2	46	1	291
2	5102	1	11	3	22	1	443
2	5102	1	11	4	2	2	325
2	5102	1	11	5	8	1	423
2	5102	1	11	6	37	1	1839
2	5102	1	11	7	29	3	1448
2	5102	1	11	8	33	3	575
2	5102	1	12	1	3	3	270
2	5102	1	12	2	20	3	408
2	5102	1	12	3	7	2	1328
2	5102	1	12	4	47	3	1484
2	5102	1	12	5	27	3	1378
2	5102	1	12	6	38	2	3959
2	5102	1	12	7	13	2	893
2	5102	1	12	8	34	2	1076
2	5102	2	1	1	0	1	6403
2	5102	2	1	2	0	2	7647
2	5102	2	1	3	0	3	3867
2	5102	2	1	4	0	4	3358
2	5102	2	1	5	0	3	2196
2	5102	2	1	6	0	2	4950
2	5102	2	1	7	0	1	3014
2	5102	2	1	8	0	2	3298
2	5102	2	1	9	0	2	3483
2	5102	2	1	10	0	4	4364
2	5102	2	1	11	0	2	5563
2	5102	2	1	12	0	2	3433
2	5102	2	1	13	0	1	3013
2	5102	2	1	14	0	4	1649
2	5102	2	1	15	0	3	2709
2	5102	2	1	16	0	1	2387
2	5102	2	1	17	0	3	2216
2	5102	2	1	18	0	3	7058
2	5102	2	1	19	0	3	3517
2	5102	2	1	20	0	2	1766
2	5102	2	1	21	0	2	3979
2	5102	2	1	22	0	3	2105
2	5102	2	1	23	0	2	3025
2	5102	2	1	24	0	4	2500
2	5102	2	1	25	0	3	3197
2	5102	2	1	26	0	3	4009
2	5102	2	1	27	0	4	4445
2	5102	2	1	28	0	2	3936
2	5102	2	1	29	0	4	4695
2	5102	2	1	30	0	2	2472
2	5105	1	1	1	16	1	1852
2	5105	1	1	2	23	3	622
2	5105	1	1	3	30	1	301
2	5105	1	1	4	6	2	284
2	5105	1	1	5	39	2	264
2	5105	1	1	6	46	3	242
2	5105	1	1	7	33	3	297
2	5105	1	1	8	12	2	356
2	5105	1	2	1	45	2	258
2	5105	1	2	2	9	1	266
2	5105	1	2	3	17	3	904
2	5105	1	2	4	38	1	525
2	5105	1	2	5	4	1	358
2	5105	1	2	6	19	1	813
2	5105	1	2	7	36	1	429
2	5105	1	2	8	27	3	377
2	5105	1	3	1	35	1	258
2	5105	1	3	2	25	3	212
2	5105	1	3	3	47	2	275
2	5105	1	3	4	20	3	279
2	5105	1	3	5	11	3	279
2	5105	1	3	6	2	3	308
2	5105	1	3	7	18	2	253
2	5105	1	3	8	41	2	821
2	5105	1	4	1	34	2	227
2	5105	1	4	2	22	1	236
2	5105	1	4	3	14	3	221
2	5105	1	4	4	3	1	431
2	5105	1	4	5	8	3	197
2	5105	1	4	6	42	3	192
2	5105	1	4	7	43	1	250
2	5105	1	4	8	26	2	554
2	5105	1	5	1	5	3	243
2	5105	1	5	2	48	3	550
2	5105	1	5	3	31	3	292
2	5105	1	5	4	7	2	265
2	5105	1	5	5	29	1	293
2	5105	1	5	6	13	2	262
2	5105	1	5	7	37	1	341
2	5105	1	5	8	21	1	250
2	5105	1	6	1	10	1	253
2	5105	1	6	2	44	1	216
2	5105	1	6	3	28	2	271
2	5105	1	6	4	1	2	528
2	5105	1	6	5	24	3	457
2	5105	1	6	6	32	2	263
2	5105	1	6	7	40	2	343
2	5105	1	6	8	15	1	713
2	5105	1	7	1	45	2	221
2	5105	1	7	2	6	2	291
2	5105	1	7	3	14	1	310
2	5105	1	7	4	23	3	234
2	5105	1	7	5	7	2	203
2	5105	1	7	6	29	1	240
2	5105	1	7	7	35	1	362
2	5105	1	7	8	41	2	355
2	5105	1	8	1	27	3	257
2	5105	1	8	2	8	3	260
2	5105	1	8	3	17	3	233
2	5105	1	8	4	33	3	498
2	5105	1	8	5	48	3	295
2	5105	1	8	6	20	3	218
2	5105	1	8	7	37	1	36
2	5105	1	8	8	1	2	219
2	5105	1	9	1	47	2	243
2	5105	1	9	2	31	3	235
2	5105	1	9	3	40	3	397
2	5105	1	9	4	15	1	225
2	5105	1	9	5	28	1	218
2	5105	1	9	6	24	2	187
2	5105	1	9	7	10	1	238
2	5105	1	9	8	5	3	193
2	5105	1	10	1	42	3	241
2	5105	1	10	2	21	1	220
2	5105	1	10	3	11	3	247
2	5105	1	10	4	44	1	224
2	5105	1	10	5	36	1	135
2	5105	1	10	6	18	2	203
2	5105	1	10	7	4	1	210
2	5105	1	10	8	30	1	212
2	5105	1	11	1	19	2	222
2	5105	1	11	2	25	3	214
2	5105	1	11	3	38	1	306
2	5105	1	11	4	32	2	3
2	5105	1	11	5	43	1	196
2	5105	1	11	6	16	1	142
2	5105	1	11	7	3	1	86
2	5105	1	11	8	9	1	226
2	5105	1	12	1	22	1	197
2	5105	1	12	2	39	2	268
2	5105	1	12	3	26	2	602
2	5105	1	12	4	2	3	142
2	5105	1	12	5	34	1	249
2	5105	1	12	6	13	2	171
2	5105	1	12	7	46	3	980
2	5105	1	12	8	12	2	355
2	5105	2	1	1	0	2	4552
2	5105	2	1	2	0	3	4447
2	5105	2	1	3	0	1	1858
2	5105	2	1	4	0	2	2045
2	5105	2	1	5	0	4	1698
2	5105	2	1	6	0	2	2662
2	5105	2	1	7	0	3	4161
2	5105	2	1	8	0	1	1373
2	5105	2	1	9	0	1	2778
2	5105	2	1	10	0	2	2054
2	5105	2	1	11	0	4	4504
2	5105	2	1	12	0	2	1608
2	5105	2	1	13	0	2	2151
2	5105	2	1	14	0	2	2170
2	5105	2	1	15	0	2	3057
2	5105	2	1	16	0	4	1850
2	5105	2	1	17	0	3	1348
2	5105	2	1	18	0	4	8562
2	5105	2	1	19	0	3	1705
2	5105	2	1	20	0	2	1353
2	5105	2	1	21	0	4	1655
2	5105	2	1	22	0	3	1792
2	5105	2	1	23	0	4	2628
2	5105	2	1	24	0	4	1679
2	5105	2	1	25	0	3	6536
2	5105	2	1	26	0	2	2899
2	5105	2	1	27	0	3	4689
2	5105	2	1	28	0	4	3777
2	5105	2	1	29	0	2	1960
2	5105	2	1	30	0	2	1669
2	5106	1	1	1	33	3	3477
2	5106	1	1	2	4	1	908
2	5106	1	1	3	37	1	937
2	5106	1	1	4	12	2	1130
2	5106	1	1	5	46	3	632
2	5106	1	1	6	18	2	445
2	5106	1	1	7	19	2	398
2	5106	1	1	8	28	2	690
2	5106	1	2	1	13	2	386
2	5106	1	2	2	9	1	530
2	5106	1	2	3	38	1	487
2	5106	1	2	4	2	3	679
2	5106	1	2	5	22	1	447
2	5106	1	2	6	25	3	361
2	5106	1	2	7	45	2	599
2	5106	1	2	8	32	2	649
2	5106	1	3	1	5	3	568
2	5106	1	3	2	30	1	515
2	5106	1	3	3	10	1	665
2	5106	1	3	4	44	1	533
2	5106	1	3	5	16	1	555
2	5106	1	3	6	39	2	399
2	5106	1	3	7	34	2	410
2	5106	1	3	8	20	3	1082
2	5106	1	4	1	36	1	434
2	5106	1	4	2	11	3	578
2	5106	1	4	3	15	1	412
2	5106	1	4	4	29	1	472
2	5106	1	4	5	21	1	330
2	5106	1	4	6	40	3	977
2	5106	1	4	7	43	1	407
2	5106	1	4	8	1	2	409
2	5106	1	5	1	17	3	692
2	5106	1	5	2	7	2	440
2	5106	1	5	3	6	2	454
2	5106	1	5	4	26	2	919
2	5106	1	5	5	41	2	396
2	5106	1	5	6	48	3	328
2	5106	1	5	7	35	1	323
2	5106	1	5	8	24	2	360
2	5106	1	6	1	14	3	355
2	5106	1	6	2	42	3	420
2	5106	1	6	3	31	3	641
2	5106	1	6	4	8	3	550
2	5106	1	6	5	23	3	1330
2	5106	1	6	6	3	1	409
2	5106	1	6	7	27	3	445
2	5106	1	6	8	47	2	402
2	5106	1	7	1	34	2	542
2	5106	1	7	2	2	3	498
2	5106	1	7	3	26	2	573
2	5106	1	7	4	9	1	684
2	5106	1	7	5	48	3	749
2	5106	1	7	6	37	1	669
2	5106	1	7	7	19	2	856
2	5106	1	7	8	18	2	697
2	5106	1	8	1	21	1	643
2	5106	1	8	2	14	3	401
2	5106	1	8	3	11	3	785
2	5106	1	8	4	47	2	449
2	5106	1	8	5	5	3	730
2	5106	1	8	6	42	3	880
2	5106	1	8	7	30	1	609
2	5106	1	8	8	31	3	743
2	5106	1	9	1	28	2	501
2	5106	1	9	2	33	3	605
2	5106	1	9	3	6	2	408
2	5106	1	9	4	43	1	488
2	5106	1	9	5	16	1	419
2	5106	1	9	6	41	2	557
2	5106	1	9	7	8	3	784
2	5106	1	9	8	20	3	1736
2	5106	1	10	1	15	1	514
2	5106	1	10	2	35	1	445
2	5106	1	10	3	24	2	443
2	5106	1	10	4	7	2	628
2	5106	1	10	5	29	1	2312
2	5106	1	10	6	3	1	635
2	5106	1	10	7	46	3	909
2	5106	1	10	8	40	3	1098
2	5106	1	11	1	4	1	620
2	5106	1	11	2	12	2	837
2	5106	1	11	3	36	1	743
2	5106	1	11	4	17	3	622
2	5106	1	11	5	44	1	616
2	5106	1	11	6	27	3	479
2	5106	1	11	7	23	3	625
2	5106	1	11	8	38	1	692
2	5106	1	12	1	25	3	511
2	5106	1	12	2	39	2	354
2	5106	1	12	3	45	2	695
2	5106	1	12	4	22	1	620
2	5106	1	12	5	13	2	439
2	5106	1	12	6	10	1	541
2	5106	1	12	7	1	2	389
2	5106	1	12	8	32	2	646
2	5106	2	1	1	0	3	7635
2	5106	2	1	2	0	2	5248
2	5106	2	1	3	0	4	3083
2	5106	2	1	4	0	3	1765
2	5106	2	1	5	0	2	3690
2	5106	2	1	6	0	3	1819
2	5106	2	1	7	0	4	2038
2	5106	2	1	8	0	2	1784
2	5106	2	1	9	0	2	3213
2	5106	2	1	10	0	2	2305
2	5106	2	1	11	0	3	6441
2	5106	2	1	12	0	2	3309
2	5106	2	1	13	0	1	3973
2	5106	2	1	14	0	2	2394
2	5106	2	1	15	0	2	2822
2	5106	2	1	16	0	3	5962
2	5106	2	1	17	0	3	2145
2	5106	2	1	18	0	2	5335
2	5106	2	1	19	0	3	2494
2	5106	2	1	20	0	3	918
2	5106	2	1	21	0	3	1438
2	5106	2	1	22	0	4	2808
2	5106	2	1	23	0	2	4012
2	5106	2	1	24	0	1	3536
2	5106	2	1	25	0	4	3104
2	5106	2	1	26	0	3	1952
2	5106	2	1	27	0	1	4951
2	5106	2	1	28	0	4	2214
2	5106	2	1	29	0	2	1681
2	5106	2	1	30	0	2	2074
2	5201	1	1	1	29	2	1287
2	5201	1	1	2	2	3	571
2	5201	1	1	3	37	2	774
2	5201	1	1	4	15	2	435
2	5201	1	1	5	23	3	635
2	5201	1	1	6	34	3	574
2	5201	1	1	7	8	3	468
2	5201	1	1	8	48	3	591
2	5201	1	2	1	38	1	694
2	5201	1	2	2	12	2	1009
2	5201	1	2	3	46	3	359
2	5201	1	2	4	24	2	467
2	5201	1	2	5	6	2	365
2	5201	1	2	6	14	3	353
2	5201	1	2	7	30	2	328
2	5201	1	2	8	32	1	528
2	5201	1	3	1	21	2	619
2	5201	1	3	2	27	3	356
2	5201	1	3	3	10	1	396
2	5201	1	3	4	13	2	336
2	5201	1	3	5	41	2	476
2	5201	1	3	6	47	2	437
2	5201	1	3	7	36	2	639
2	5201	1	3	8	1	2	551
2	5201	1	4	1	31	3	457
2	5201	1	4	2	45	2	363
2	5201	1	4	3	9	1	310
2	5201	1	4	4	17	3	488
2	5201	1	4	5	20	3	381
2	5201	1	4	6	28	2	383
2	5201	1	4	7	39	2	370
2	5201	1	4	8	4	1	474
2	5201	1	5	1	7	2	483
2	5201	1	5	2	35	1	359
2	5201	1	5	3	18	2	545
2	5201	1	5	4	43	1	341
2	5201	1	5	5	40	3	312
2	5201	1	5	6	5	3	238
2	5201	1	5	7	19	2	295
2	5201	1	5	8	25	3	308
2	5201	1	6	1	16	1	254
2	5201	1	6	2	42	3	371
2	5201	1	6	3	33	3	341
2	5201	1	6	4	22	1	291
2	5201	1	6	5	26	2	302
2	5201	1	6	6	11	3	543
2	5201	1	6	7	44	1	322
2	5201	1	6	8	3	1	433
2	5201	1	7	1	38	1	389
2	5201	1	7	2	25	3	693
2	5201	1	7	3	15	1	301
2	5201	1	7	4	32	2	754
2	5201	1	7	5	4	1	306
2	5201	1	7	6	48	3	310
2	5201	1	7	7	20	3	416
2	5201	1	7	8	8	3	527
2	5201	1	8	1	41	2	497
2	5201	1	8	2	16	1	327
2	5201	1	8	3	21	1	468
2	5201	1	8	4	36	1	340
2	5201	1	8	5	45	2	354
2	5201	1	8	6	2	3	413
2	5201	1	8	7	12	2	321
2	5201	1	8	8	27	3	360
2	5201	1	9	1	13	2	295
2	5201	1	9	2	11	3	408
2	5201	1	9	3	24	2	311
2	5201	1	9	4	29	1	377
2	5201	1	9	5	39	2	317
2	5201	1	9	6	5	3	295
2	5201	1	9	7	35	1	423
2	5201	1	9	8	46	3	287
2	5201	1	10	1	10	1	347
2	5201	1	10	2	37	1	251
2	5201	1	10	3	33	3	312
2	5201	1	10	4	14	3	309
2	5201	1	10	5	22	2	478
2	5201	1	10	6	3	1	317
2	5201	1	10	7	30	1	341
2	5201	1	10	8	44	1	295
2	5201	1	11	1	1	2	419
2	5201	1	11	2	9	1	296
2	5201	1	11	3	26	2	307
2	5201	1	11	4	23	3	307
2	5201	1	11	5	31	2	317
2	5201	1	11	6	42	3	330
2	5201	1	11	7	18	2	330
2	5201	1	11	8	47	2	385
2	5201	1	12	1	34	2	340
2	5201	1	12	2	17	3	360
2	5201	1	12	3	43	1	321
2	5201	1	12	4	6	2	316
2	5201	1	12	5	19	2	289
2	5201	1	12	6	40	3	255
2	5201	1	12	7	7	2	318
2	5201	1	12	8	28	2	300
2	5201	2	1	1	0	2	10261
2	5201	2	1	2	0	3	7019
2	5201	2	1	3	0	2	5606
2	5201	2	1	4	0	3	4675
2	5201	2	1	5	0	3	3373
2	5201	2	1	6	0	3	4788
2	5201	2	1	7	0	2	4161
2	5201	2	1	8	0	2	4678
2	5201	2	1	9	0	3	4570
2	5201	2	1	10	0	4	4669
2	5201	2	1	11	0	2	4719
2	5201	2	1	12	0	2	3706
2	5201	2	1	13	0	2	5256
2	5201	2	1	14	0	3	3259
2	5201	2	1	15	0	2	3016
2	5201	2	1	16	0	1	6073
2	5201	2	1	17	0	3	2355
2	5201	2	1	18	0	2	6553
2	5201	2	1	19	0	3	2457
2	5201	2	1	20	0	2	3250
2	5201	2	1	21	0	1	6542
2	5201	2	1	22	0	2	2656
2	5201	2	1	23	0	2	5215
2	5201	2	1	24	0	2	2707
2	5201	2	1	25	0	2	4940
2	5201	2	1	26	0	3	3065
2	5201	2	1	27	0	2	4755
2	5201	2	1	28	0	2	4722
2	5201	2	1	29	0	3	5825
2	5201	2	1	30	0	2	1901
1	5207	1	1	1	48	3	1185
1	5207	1	1	2	39	3	558
1	5207	1	1	3	31	3	434
1	5207	1	1	4	15	1	1168
1	5207	1	1	5	19	2	523
1	5207	1	1	6	1	2	314
1	5207	1	1	7	8	3	337
1	5207	1	1	8	27	3	379
1	5207	1	2	1	37	1	623
1	5207	1	2	2	43	1	248
1	5207	1	2	3	13	3	1198
1	5207	1	2	4	23	2	615
1	5207	1	2	5	6	1	410
1	5207	1	2	6	32	2	383
1	5207	1	2	7	7	2	348
1	5207	1	2	8	30	1	1079
1	5207	1	3	1	18	2	616
1	5207	1	3	2	41	2	164
1	5207	1	3	3	28	2	146
1	5207	1	3	4	3	3	592
1	5207	1	3	5	46	1	511
1	5207	1	3	6	9	1	938
1	5207	1	3	7	24	2	256
1	5207	1	3	8	36	3	754
1	5207	1	4	1	2	3	454
1	5207	1	4	2	35	2	270
1	5207	1	4	3	10	1	1296
1	5207	1	4	4	22	1	360
1	5207	1	4	5	47	3	403
1	5207	1	4	6	40	1	465
1	5207	1	4	7	29	1	290
1	5207	1	4	8	14	3	40
1	5207	1	5	1	34	3	365
1	5207	1	5	2	11	3	200
1	5207	1	5	3	45	2	421
1	5207	1	5	4	38	1	120
1	5207	1	5	5	16	2	351
1	5207	1	5	6	4	1	662
1	5207	1	5	7	21	1	241
1	5207	1	5	8	26	3	385
1	5207	1	6	1	20	3	472
1	5207	1	6	2	17	3	381
1	5207	1	6	3	5	1	442
1	5207	1	6	4	44	1	305
1	5207	1	6	5	12	2	248
1	5207	1	6	6	42	3	183
1	5207	1	6	7	25	3	274
1	5207	1	6	8	33	3	364
1	5207	1	7	1	45	2	701
1	5207	1	7	2	1	2	471
1	5207	1	7	3	39	2	514
1	5207	1	7	4	32	1	491
1	5207	1	7	5	26	2	230
1	5207	1	7	6	8	3	970
1	5207	1	7	7	16	1	504
1	5207	1	7	8	22	1	306
1	5207	1	8	1	40	1	940
1	5207	1	8	2	43	2	1164
1	5207	1	8	3	27	3	141
1	5207	1	8	4	34	2	147
1	5207	1	8	5	23	2	156
1	5207	1	8	6	13	2	548
1	5207	1	8	7	3	1	205
1	5207	1	8	8	9	1	101
1	5207	1	9	1	17	3	224
1	5207	1	9	2	38	1	1638
1	5207	1	9	3	2	2	422
1	5207	1	9	4	35	1	324
1	5207	1	9	5	25	2	350
1	5207	1	9	6	21	1	631
1	5207	1	9	7	11	3	13
1	5207	1	9	8	48	2	1695
1	5207	1	10	1	41	2	266
1	5207	1	10	2	44	3	937
1	5207	1	10	3	29	1	161
1	5207	1	10	4	12	2	338
1	5207	1	10	5	24	2	115
1	5207	1	10	6	6	2	78
1	5207	1	10	7	18	2	162
1	5207	1	10	8	33	2	771
1	5207	1	11	1	19	2	1
1	5207	1	11	2	14	3	21
1	5207	1	11	3	30	2	1088
1	5207	1	11	4	46	3	246
1	5207	1	11	5	10	1	539
1	5207	1	11	6	31	2	502
1	5207	1	11	7	37	2	248
1	5207	1	11	8	5	3	281
1	5207	1	12	1	7	2	67
1	5207	1	12	2	42	2	1032
1	5207	1	12	3	28	2	306
1	5207	1	12	4	47	2	2
1	5207	1	12	5	15	1	205
1	5207	1	12	6	20	3	271
1	5207	1	12	7	36	1	141
1	5207	1	12	8	4	1	1372
1	5207	2	1	1	0	3	10360
1	5207	2	1	2	0	3	10641
1	5207	2	1	3	0	3	3526
1	5207	2	1	4	0	2	5053
1	5207	2	1	5	0	2	1792
1	5207	2	1	6	0	1	4284
1	5207	2	1	7	0	2	3254
1	5207	2	1	8	0	2	4521
1	5207	2	1	9	0	3	4713
1	5207	2	1	10	0	2	2225
1	5207	2	1	11	0	2	4612
1	5207	2	1	12	0	2	1921
1	5207	2	1	13	0	3	3600
1	5207	2	1	14	0	2	1813
1	5207	2	1	15	0	2	4624
1	5207	2	1	16	0	1	3652
1	5207	2	1	17	0	4	2455
1	5207	2	1	18	0	2	3441
1	5207	2	1	19	0	4	5092
1	5207	2	1	20	0	3	3093
1	5207	2	1	21	0	2	3510
1	5207	2	1	22	0	3	2286
1	5207	2	1	23	0	1	2775
1	5207	2	1	24	0	1	2155
1	5207	2	1	25	0	1	6345
1	5207	2	1	26	0	2	3497
1	5207	2	1	27	0	3	5465
1	5207	2	1	28	0	1	4460
1	5207	2	1	29	0	4	1771
1	5207	2	1	30	0	3	2380
1	5208	1	1	1	1	3	1686
1	5208	1	1	2	32	3	927
1	5208	1	1	3	15	3	695
1	5208	1	1	4	38	1	399
1	5208	1	1	5	19	1	50
1	5208	1	1	6	11	2	518
1	5208	1	1	7	45	2	708
1	5208	1	1	8	29	3	988
1	5208	1	2	1	7	1	487
1	5208	1	2	2	3	3	1313
1	5208	1	2	3	18	1	515
1	5208	1	2	4	34	2	343
1	5208	1	2	5	25	3	652
1	5208	1	2	6	42	3	2588
1	5208	1	2	7	23	2	678
1	5208	1	2	8	48	2	1232
1	5208	1	3	1	36	2	382
1	5208	1	3	2	37	1	334
1	5208	1	3	3	44	3	203
1	5208	1	3	4	16	2	374
1	5208	1	3	5	30	2	105
1	5208	1	3	6	6	2	807
1	5208	1	3	7	9	2	447
1	5208	1	3	8	22	3	747
1	5208	1	4	1	5	1	1629
1	5208	1	4	2	17	2	809
1	5208	1	4	3	12	3	22
1	5208	1	4	4	24	3	1028
1	5208	1	4	5	46	3	568
1	5208	1	4	6	26	3	815
1	5208	1	4	7	39	2	414
1	5208	1	4	8	33	2	629
1	5208	1	5	1	2	2	556
1	5208	1	5	2	8	1	596
1	5208	1	5	3	20	3	971
1	5208	1	5	4	28	3	821
1	5208	1	5	5	31	1	938
1	5208	1	5	6	13	3	545
1	5208	1	5	7	40	3	802
1	5208	1	5	8	47	2	504
1	5208	1	6	1	4	2	976
1	5208	1	6	2	14	2	529
1	5208	1	6	3	41	1	725
1	5208	1	6	4	35	2	313
1	5208	1	6	5	10	3	341
1	5208	1	6	6	43	1	319
1	5208	1	6	7	27	1	641
1	5208	1	6	8	21	2	135
1	5208	1	7	1	46	3	316
1	5208	1	7	2	3	3	995
1	5208	1	7	3	12	3	533
1	5208	1	7	4	26	2	889
1	5208	1	7	5	20	1	503
1	5208	1	7	6	34	2	539
1	5208	1	7	7	18	1	482
1	5208	1	7	8	42	3	878
1	5208	1	8	1	35	1	1444
1	5208	1	8	2	22	3	356
1	5208	1	8	3	30	1	153
1	5208	1	8	4	4	2	525
1	5208	1	8	5	11	2	495
1	5208	1	8	6	15	2	712
1	5208	1	8	7	41	2	739
1	5208	1	8	8	47	2	404
1	5208	1	9	1	32	2	540
1	5208	1	9	2	28	2	8
1	5208	1	9	3	5	1	407
1	5208	1	9	4	44	2	782
1	5208	1	9	5	23	2	736
1	5208	1	9	6	39	2	200
1	5208	1	9	7	16	1	304
1	5208	1	9	8	7	3	344
1	5208	1	10	1	1	3	599
1	5208	1	10	2	10	2	404
1	5208	1	10	3	13	3	1210
1	5208	1	10	4	27	3	321
1	5208	1	10	5	33	3	739
1	5208	1	10	6	40	3	438
1	5208	1	10	7	43	2	371
1	5208	1	10	8	21	3	596
1	5208	1	11	1	17	1	415
1	5208	1	11	2	9	3	285
1	5208	1	11	3	24	1	370
1	5208	1	11	4	29	2	571
1	5208	1	11	5	48	2	799
1	5208	1	11	6	31	3	380
1	5208	1	11	7	6	1	330
1	5208	1	11	8	38	3	370
1	5208	1	12	1	36	1	310
1	5208	1	12	2	8	2	52
1	5208	1	12	3	19	3	644
1	5208	1	12	4	14	2	147
1	5208	1	12	5	45	1	1556
1	5208	1	12	6	2	2	2490
1	5208	1	12	7	37	3	29
1	5208	1	12	8	25	3	1140
1	5208	2	1	1	0	2	11203
1	5208	2	1	2	0	2	4778
1	5208	2	1	3	0	1	4135
1	5208	2	1	4	0	1	4656
1	5208	2	1	5	0	2	4186
1	5208	2	1	6	0	1	5024
1	5208	2	1	7	0	1	2764
1	5208	2	1	8	0	1	2074
1	5208	2	1	9	0	3	2418
1	5208	2	1	10	0	3	2413
1	5208	2	1	11	0	1	2905
1	5208	2	1	12	0	3	1345
1	5208	2	1	13	0	1	3287
1	5208	2	1	14	0	1	3001
1	5208	2	1	15	0	1	4053
1	5208	2	1	16	0	1	1808
1	5208	2	1	17	0	3	2468
1	5208	2	1	18	0	2	6398
1	5208	2	1	19	0	1	2747
1	5208	2	1	20	0	3	2098
1	5208	2	1	21	0	1	3473
1	5208	2	1	22	0	4	2578
1	5208	2	1	23	0	1	5360
1	5208	2	1	24	0	1	1622
1	5208	2	1	25	0	3	6113
1	5208	2	1	26	0	3	4050
1	5208	2	1	27	0	1	4533
1	5208	2	1	28	0	1	3421
1	5208	2	1	29	0	3	2209
1	5208	2	1	30	0	2	2709
1	5210	1	1	1	44	3	2091
1	5210	1	1	2	18	1	783
1	5210	1	1	3	42	3	402
1	5210	1	1	4	23	2	530
1	5210	1	1	5	36	1	584
1	5210	1	1	6	1	3	8850
1	5210	1	1	7	27	3	832
1	5210	1	1	8	8	2	419
1	5210	1	2	1	29	1	575
1	5210	1	2	2	7	2	1297
1	5210	1	2	3	4	2	1112
1	5210	1	2	4	43	2	1660
1	5210	1	2	5	41	2	780
1	5210	1	2	6	15	3	582
1	5210	1	2	7	24	2	1233
1	5210	1	2	8	33	3	522
1	5210	1	3	1	19	2	675
1	5210	1	3	2	34	2	957
1	5210	1	3	3	2	2	967
1	5210	1	3	4	47	2	813
1	5210	1	3	5	38	1	834
1	5210	1	3	6	9	2	548
1	5210	1	3	7	14	2	408
1	5210	1	3	8	28	2	371
