"","cond","subj","phase","block","trial","stim","resp","rt"
"592","noload",18,"exp",7,2,10,"B",626
"593","noload",18,"exp",7,3,7,"A",822
"594","noload",18,"exp",7,4,2,"B",917
"595","noload",18,"exp",7,5,3,"A",768
"596","noload",18,"exp",7,6,6,"B",960
"597","noload",18,"exp",7,7,8,"B",714
"598","noload",18,"exp",7,8,1,"A",811
"599","noload",18,"exp",7,9,5,"A",3610
"600","noload",18,"exp",7,10,4,"A",824
"601","noload",18,"exp",8,1,10,"B",858
"602","noload",18,"exp",8,2,2,"B",648
"603","noload",18,"exp",8,3,5,"A",572
"604","noload",18,"exp",8,4,7,"A",755
"605","noload",18,"exp",8,5,1,"A",756
"606","noload",18,"exp",8,6,8,"B",1125
"607","noload",18,"exp",8,7,4,"A",761
"608","noload",18,"exp",8,8,3,"A",601
"609","noload",18,"exp",8,9,6,"B",703
"610","noload",18,"exp",8,10,9,"B",1633
"611","noload",18,"exp",9,1,9,"B",1969
"612","noload",18,"exp",9,2,4,"A",919
"613","noload",18,"exp",9,3,1,"A",2738
"614","noload",18,"exp",9,4,2,"B",2270
"615","noload",18,"exp",9,5,5,"A",666
"616","noload",18,"exp",9,6,10,"B",589
"617","noload",18,"exp",9,7,3,"A",868
"618","noload",18,"exp",9,8,8,"B",1695
"619","noload",18,"exp",9,9,6,"B",719
"620","noload",18,"exp",9,10,7,"A",545
"621","noload",18,"exp",10,1,4,"A",2088
"622","noload",18,"exp",10,2,3,"A",907
"623","noload",18,"exp",10,3,1,"A",934
"624","noload",18,"exp",10,4,2,"B",976
"625","noload",18,"exp",10,5,9,"B",794
"626","noload",18,"exp",10,6,10,"B",521
"627","noload",18,"exp",10,7,7,"A",1522
"628","noload",18,"exp",10,8,5,"A",1847
"629","noload",18,"exp",10,9,6,"B",1843
"630","noload",18,"exp",10,10,8,"B",1741
"631","noload",18,"exp",11,1,2,"B",1056
"632","noload",18,"exp",11,2,7,"A",1223
"633","noload",18,"exp",11,3,10,"B",1062
"634","noload",18,"exp",11,4,1,"A",1340
"635","noload",18,"exp",11,5,9,"B",872
"636","noload",18,"exp",11,6,3,"A",1013
"637","noload",18,"exp",11,7,8,"B",988
"638","noload",18,"exp",11,8,4,"A",789
"639","noload",18,"exp",11,9,5,"A",757
"640","noload",18,"exp",11,10,6,"B",805
"641","noload",18,"exp",12,1,7,"A",2028
"642","noload",18,"exp",12,2,6,"B",928
"643","noload",18,"exp",12,3,2,"B",682
"644","noload",18,"exp",12,4,3,"A",717
"645","noload",18,"exp",12,5,9,"B",783
"646","noload",18,"exp",12,6,8,"B",607
"647","noload",18,"exp",12,7,4,"A",661
"648","noload",18,"exp",12,8,1,"A",601
"649","noload",18,"exp",12,9,5,"A",527
"650","noload",18,"exp",12,10,10,"B",712
"651","noload",2,"prac",0,1,0,"A",3128
"652","noload",2,"prac",0,2,0,"A",2326
"653","noload",2,"prac",0,3,0,"B",3392
"654","noload",2,"prac",0,4,0,"B",1045
"655","noload",2,"prac",0,5,0,"A",1179
"656","noload",2,"prac",0,6,0,"A",941
"657","noload",2,"prac",0,7,0,"B",1255
"658","noload",2,"prac",0,8,0,"B",1270
"659","noload",2,"prac",0,9,0,"B",1013
"660","noload",2,"prac",0,10,0,"A",605
"661","noload",2,"exp",1,1,2,"A",1840
"662","noload",2,"exp",1,2,4,"B",1963
"663","noload",2,"exp",1,3,10,"B",914
"664","noload",2,"exp",1,4,9,"A",1116
"665","noload",2,"exp",1,5,5,"A",1184
"666","noload",2,"exp",1,6,6,"B",834
"667","noload",2,"exp",1,7,8,"B",768
"668","noload",2,"exp",1,8,7,"B",768
"669","noload",2,"exp",1,9,3,"A",784
"670","noload",2,"exp",1,10,1,"A",880
"671","noload",2,"exp",2,1,5,"A",1409
"672","noload",2,"exp",2,2,7,"B",683
"673","noload",2,"exp",2,3,8,"B",622
"674","noload",2,"exp",2,4,2,"A",803
"675","noload",2,"exp",2,5,6,"B",706
"676","noload",2,"exp",2,6,3,"A",757
"677","noload",2,"exp",2,7,4,"B",533
"678","noload",2,"exp",2,8,1,"B",558
"679","noload",2,"exp",2,9,9,"A",1461
"680","noload",2,"exp",2,10,10,"B",797
"681","noload",2,"exp",3,1,2,"A",874
"682","noload",2,"exp",3,2,4,"B",807
"683","noload",2,"exp",3,3,1,"A",678
"684","noload",2,"exp",3,4,5,"A",1194
"685","noload",2,"exp",3,5,10,"B",939
"686","noload",2,"exp",3,6,7,"B",694
"687","noload",2,"exp",3,7,8,"B",569
"688","noload",2,"exp",3,8,3,"A",848
"689","noload",2,"exp",3,9,6,"B",700
"690","noload",2,"exp",3,10,9,"A",846
"691","noload",2,"exp",4,1,9,"A",926
"692","noload",2,"exp",4,2,10,"B",713
"693","noload",2,"exp",4,3,6,"B",683
"694","noload",2,"exp",4,4,7,"B",605
"695","noload",2,"exp",4,5,5,"A",852
"696","noload",2,"exp",4,6,3,"A",817
"697","noload",2,"exp",4,7,2,"A",831
"698","noload",2,"exp",4,8,8,"B",765
"699","noload",2,"exp",4,9,4,"B",621
"700","noload",2,"exp",4,10,1,"A",658
"701","noload",2,"exp",5,1,7,"B",772
"702","noload",2,"exp",5,2,8,"B",708
"703","noload",2,"exp",5,3,2,"A",806
"704","noload",2,"exp",5,4,9,"A",821
"705","noload",2,"exp",5,5,6,"B",739
"706","noload",2,"exp",5,6,4,"B",884
"707","noload",2,"exp",5,7,10,"B",608
"708","noload",2,"exp",5,8,3,"A",838
"709","noload",2,"exp",5,9,1,"A",756
"710","noload",2,"exp",5,10,5,"A",805
"711","noload",2,"exp",6,1,10,"B",695
"712","noload",2,"exp",6,2,1,"A",618
"713","noload",2,"exp",6,3,5,"A",879
"714","noload",2,"exp",6,4,2,"A",1115
"715","noload",2,"exp",6,5,3,"A",799
"716","noload",2,"exp",6,6,9,"A",750
"717","noload",2,"exp",6,7,7,"B",767
"718","noload",2,"exp",6,8,6,"B",655
"719","noload",2,"exp",6,9,8,"B",691
"720","noload",2,"exp",6,10,4,"B",550
"721","noload",2,"exp",7,1,3,"A",838
"722","noload",2,"exp",7,2,10,"B",1011
"723","noload",2,"exp",7,3,2,"A",778
"724","noload",2,"exp",7,4,1,"A",1019
"725","noload",2,"exp",7,5,4,"B",658
"726","noload",2,"exp",7,6,7,"B",630
"727","noload",2,"exp",7,7,6,"B",555
"728","noload",2,"exp",7,8,9,"A",739
"729","noload",2,"exp",7,9,8,"B",756
"730","noload",2,"exp",7,10,5,"A",821
"731","noload",2,"exp",8,1,4,"B",834
"732","noload",2,"exp",8,2,6,"B",592
"733","noload",2,"exp",8,3,5,"A",790
"734","noload",2,"exp",8,4,1,"A",870
"735","noload",2,"exp",8,5,3,"A",658
"736","noload",2,"exp",8,6,8,"B",775
"737","noload",2,"exp",8,7,9,"A",871
"738","noload",2,"exp",8,8,2,"A",691
"739","noload",2,"exp",8,9,7,"B",694
"740","noload",2,"exp",8,10,10,"B",936
"741","noload",2,"exp",9,1,8,"B",835
"742","noload",2,"exp",9,2,2,"A",721
"743","noload",2,"exp",9,3,7,"B",674
"744","noload",2,"exp",9,4,10,"B",518
"745","noload",2,"exp",9,5,1,"A",495
"746","noload",2,"exp",9,6,5,"A",601
"747","noload",2,"exp",9,7,4,"B",638
"748","noload",2,"exp",9,8,9,"A",643
"749","noload",2,"exp",9,9,3,"A",472
"750","noload",2,"exp",9,10,6,"B",675
"751","noload",2,"exp",10,1,10,"B",683
"752","noload",2,"exp",10,2,8,"B",638
"753","noload",2,"exp",10,3,5,"A",851
"754","noload",2,"exp",10,4,3,"A",640
"755","noload",2,"exp",10,5,2,"A",613
"756","noload",2,"exp",10,6,1,"A",555
"757","noload",2,"exp",10,7,4,"B",770
"758","noload",2,"exp",10,8,6,"B",578
"759","noload",2,"exp",10,9,7,"B",888
"760","noload",2,"exp",10,10,9,"A",740
"761","noload",2,"exp",11,1,4,"B",812
"762","noload",2,"exp",11,2,8,"B",619
"763","noload",2,"exp",11,3,7,"B",608
"764","noload",2,"exp",11,4,2,"A",694
"765","noload",2,"exp",11,5,3,"A",633
"766","noload",2,"exp",11,6,10,"B",669
"767","noload",2,"exp",11,7,1,"A",673
"768","noload",2,"exp",11,8,5,"A",773
"769","noload",2,"exp",11,9,9,"A",469
"770","noload",2,"exp",11,10,6,"B",543
"771","noload",2,"exp",12,1,8,"B",720
"772","noload",2,"exp",12,2,3,"A",802
"773","noload",2,"exp",12,3,7,"B",593
"774","noload",2,"exp",12,4,10,"B",648
"775","noload",2,"exp",12,5,6,"B",492
"776","noload",2,"exp",12,6,1,"A",869
"777","noload",2,"exp",12,7,5,"A",1057
"778","noload",2,"exp",12,8,9,"A",456
"779","noload",2,"exp",12,9,2,"A",643
"780","noload",2,"exp",12,10,4,"B",744
"781","noload",20,"prac",0,1,0,"A",5718
"782","noload",20,"prac",0,2,0,"A",9064
"783","noload",20,"prac",0,3,0,"A",855
"784","noload",20,"prac",0,4,0,"A",6868
"785","noload",20,"prac",0,5,0,"A",13167
"786","noload",20,"prac",0,6,0,"A",734
"787","noload",20,"prac",0,7,0,"B",22399
"788","noload",20,"prac",0,8,0,"B",2076
"789","noload",20,"prac",0,9,0,"B",2814
"790","noload",20,"prac",0,10,0,"B",647
"791","noload",20,"exp",1,1,3,"A",15820
"792","noload",20,"exp",1,2,7,"A",2847
"793","noload",20,"exp",1,3,1,"A",4439
"794","noload",20,"exp",1,4,4,"A",5447
"795","noload",20,"exp",1,5,6,"B",6420
"796","noload",20,"exp",1,6,9,"B",3598
"797","noload",20,"exp",1,7,2,"A",7403
"798","noload",20,"exp",1,8,5,"A",4515
"799","noload",20,"exp",1,9,10,"B",4992
"800","noload",20,"exp",1,10,8,"B",3293
"801","noload",20,"exp",2,1,8,"B",4748
"802","noload",20,"exp",2,2,1,"A",1921
"803","noload",20,"exp",2,3,3,"A",1514
"804","noload",20,"exp",2,4,9,"B",4144
"805","noload",20,"exp",2,5,5,"A",3193
"806","noload",20,"exp",2,6,2,"A",4629
"807","noload",20,"exp",2,7,6,"B",2510
"808","noload",20,"exp",2,8,7,"B",2737
"809","noload",20,"exp",2,9,10,"B",1821
"810","noload",20,"exp",2,10,4,"A",2249
"811","noload",20,"exp",3,1,5,"A",1770
"812","noload",20,"exp",3,2,6,"B",2648
"813","noload",20,"exp",3,3,1,"A",1687
"814","noload",20,"exp",3,4,2,"A",6134
"815","noload",20,"exp",3,5,8,"A",2970
"816","noload",20,"exp",3,6,4,"A",1582
"817","noload",20,"exp",3,7,3,"A",3937
"818","noload",20,"exp",3,8,10,"B",2835
"819","noload",20,"exp",3,9,9,"B",5659
"820","noload",20,"exp",3,10,7,"B",4720
"821","noload",20,"exp",4,1,4,"A",9641
"822","noload",20,"exp",4,2,2,"A",2932
"823","noload",20,"exp",4,3,3,"A",3545
"824","noload",20,"exp",4,4,9,"B",5945
"825","noload",20,"exp",4,5,10,"B",5588
"826","noload",20,"exp",4,6,6,"B",1820
"827","noload",20,"exp",4,7,5,"A",2103
"828","noload",20,"exp",4,8,8,"B",5096
"829","noload",20,"exp",4,9,7,"B",4705
"830","noload",20,"exp",4,10,1,"A",2216
"831","noload",20,"exp",5,1,10,"B",1983
"832","noload",20,"exp",5,2,7,"B",4245
"833","noload",20,"exp",5,3,6,"B",2219
"834","noload",20,"exp",5,4,4,"A",3673
"835","noload",20,"exp",5,5,5,"A",2052
"836","noload",20,"exp",5,6,8,"A",2535
"837","noload",20,"exp",5,7,1,"A",2762
"838","noload",20,"exp",5,8,2,"A",2900
"839","noload",20,"exp",5,9,9,"B",7162
"840","noload",20,"exp",5,10,3,"A",6859
"841","noload",20,"exp",6,1,5,"A",3803
"842","noload",20,"exp",6,2,2,"A",2641
"843","noload",20,"exp",6,3,6,"B",2224
"844","noload",20,"exp",6,4,10,"B",2013
"845","noload",20,"exp",6,5,7,"B",3712
"846","noload",20,"exp",6,6,3,"A",2474
"847","noload",20,"exp",6,7,9,"B",1919
"848","noload",20,"exp",6,8,8,"B",4727
"849","noload",20,"exp",6,9,4,"A",3389
"850","noload",20,"exp",6,10,1,"A",1777
"851","noload",20,"exp",7,1,6,"B",2184
"852","noload",20,"exp",7,2,10,"B",2422
"853","noload",20,"exp",7,3,7,"B",3709
"854","noload",20,"exp",7,4,5,"A",1925
"855","noload",20,"exp",7,5,1,"A",1325
"856","noload",20,"exp",7,6,9,"B",4986
"857","noload",20,"exp",7,7,3,"A",3767
"858","noload",20,"exp",7,8,2,"A",5518
"859","noload",20,"exp",7,9,4,"A",2505
"860","noload",20,"exp",7,10,8,"B",1868
"861","noload",20,"exp",8,1,2,"A",2448
"862","noload",20,"exp",8,2,5,"A",1797
"863","noload",20,"exp",8,3,8,"B",4353
"864","noload",20,"exp",8,4,10,"B",2852
"865","noload",20,"exp",8,5,3,"A",3323
"866","noload",20,"exp",8,6,6,"B",3330
"867","noload",20,"exp",8,7,4,"A",2665
"868","noload",20,"exp",8,8,1,"A",3015
"869","noload",20,"exp",8,9,9,"B",4201
"870","noload",20,"exp",8,10,7,"B",2977
"871","noload",20,"exp",9,1,3,"A",2159
"872","noload",20,"exp",9,2,7,"B",2383
"873","noload",20,"exp",9,3,6,"B",1991
"874","noload",20,"exp",9,4,5,"A",1532
"875","noload",20,"exp",9,5,9,"B",4690
"876","noload",20,"exp",9,6,10,"B",2489
"877","noload",20,"exp",9,7,1,"A",2092
"878","noload",20,"exp",9,8,2,"A",3213
"879","noload",20,"exp",9,9,4,"A",3000
"880","noload",20,"exp",9,10,8,"B",3227
"881","noload",20,"exp",10,1,4,"A",3665
"882","noload",20,"exp",10,2,2,"A",4091
"883","noload",20,"exp",10,3,3,"A",4055
"884","noload",20,"exp",10,4,10,"B",4597
"885","noload",20,"exp",10,5,1,"A",1583
"886","noload",20,"exp",10,6,7,"B",2499
"887","noload",20,"exp",10,7,6,"B",1895
"888","noload",20,"exp",10,8,9,"B",5008
"889","noload",20,"exp",10,9,8,"B",4268
"890","noload",20,"exp",10,10,5,"A",1538
"891","noload",20,"exp",11,1,9,"B",2958
"892","noload",20,"exp",11,2,6,"B",3441
"893","noload",20,"exp",11,3,8,"B",2164
"894","noload",20,"exp",11,4,2,"A",3412
"895","noload",20,"exp",11,5,1,"A",2088
"896","noload",20,"exp",11,6,3,"A",2730
"897","noload",20,"exp",11,7,4,"A",3350
"898","noload",20,"exp",11,8,7,"B",8059
"899","noload",20,"exp",11,9,10,"B",3180
"900","noload",20,"exp",11,10,5,"A",2953
"901","noload",20,"exp",12,1,8,"B",2810
"902","noload",20,"exp",12,2,1,"A",2291
"903","noload",20,"exp",12,3,3,"A",2126
"904","noload",20,"exp",12,4,9,"B",3326
"905","noload",20,"exp",12,5,5,"A",1637
"906","noload",20,"exp",12,6,2,"A",2023
"907","noload",20,"exp",12,7,4,"A",3436
"908","noload",20,"exp",12,8,6,"B",1901
"909","noload",20,"exp",12,9,10,"B",1750
"910","noload",20,"exp",12,10,7,"B",1844
"911","noload",22,"prac",0,1,0,"B",2038
"912","noload",22,"prac",0,2,0,"B",1434
"913","noload",22,"prac",0,3,0,"A",691
"914","noload",22,"prac",0,4,0,"A",438
"915","noload",22,"prac",0,5,0,"B",418
"916","noload",22,"prac",0,6,0,"A",366
"917","noload",22,"prac",0,7,0,"B",380
"918","noload",22,"prac",0,8,0,"A",330
"919","noload",22,"prac",0,9,0,"A",378
"920","noload",22,"prac",0,10,0,"B",376
"921","noload",22,"exp",1,1,6,"B",1702
"922","noload",22,"exp",1,2,5,"A",694
"923","noload",22,"exp",1,3,4,"B",617
"924","noload",22,"exp",1,4,9,"A",430
"925","noload",22,"exp",1,5,8,"B",426
"926","noload",22,"exp",1,6,1,"A",359
"927","noload",22,"exp",1,7,10,"B",613
"928","noload",22,"exp",1,8,2,"A",443
"929","noload",22,"exp",1,9,7,"B",455
"930","noload",22,"exp",1,10,3,"A",338
"931","noload",22,"exp",2,1,7,"B",1475
"932","noload",22,"exp",2,2,3,"A",570
"933","noload",22,"exp",2,3,6,"B",545
"934","noload",22,"exp",2,4,5,"A",426
"935","noload",22,"exp",2,5,10,"B",485
"936","noload",22,"exp",2,6,2,"A",335
"937","noload",22,"exp",2,7,4,"B",430
"938","noload",22,"exp",2,8,1,"A",298
"939","noload",22,"exp",2,9,8,"B",475
"940","noload",22,"exp",2,10,9,"A",405
"941","noload",22,"exp",3,1,5,"A",857
"942","noload",22,"exp",3,2,1,"A",390
"943","noload",22,"exp",3,3,8,"A",467
"944","noload",22,"exp",3,4,6,"B",1118
"945","noload",22,"exp",3,5,9,"A",802
"946","noload",22,"exp",3,6,2,"A",609
"947","noload",22,"exp",3,7,7,"B",583
"948","noload",22,"exp",3,8,3,"A",477
"949","noload",22,"exp",3,9,4,"B",456
"950","noload",22,"exp",3,10,10,"B",419
"951","noload",22,"exp",4,1,10,"B",785
"952","noload",22,"exp",4,2,1,"A",416
"953","noload",22,"exp",4,3,6,"B",572
"954","noload",22,"exp",4,4,7,"B",466
"955","noload",22,"exp",4,5,8,"B",605
"956","noload",22,"exp",4,6,2,"A",483
"957","noload",22,"exp",4,7,3,"A",605
"958","noload",22,"exp",4,8,4,"B",467
"959","noload",22,"exp",4,9,9,"A",365
"960","noload",22,"exp",4,10,5,"A",459
"961","noload",22,"exp",5,1,7,"B",730
"962","noload",22,"exp",5,2,3,"A",491
"963","noload",22,"exp",5,3,5,"A",437
"964","noload",22,"exp",5,4,2,"A",337
"965","noload",22,"exp",5,5,1,"A",288
"966","noload",22,"exp",5,6,10,"B",417
"967","noload",22,"exp",5,7,9,"A",301
"968","noload",22,"exp",5,8,8,"B",382
"969","noload",22,"exp",5,9,6,"B",411
"970","noload",22,"exp",5,10,4,"B",408
"971","noload",22,"exp",6,1,6,"B",887
"972","noload",22,"exp",6,2,1,"A",420
"973","noload",22,"exp",6,3,10,"B",432
"974","noload",22,"exp",6,4,4,"B",395
"975","noload",22,"exp",6,5,8,"B",328
"976","noload",22,"exp",6,6,7,"B",344
"977","noload",22,"exp",6,7,9,"A",311
"978","noload",22,"exp",6,8,5,"A",535
"979","noload",22,"exp",6,9,3,"A",479
"980","noload",22,"exp",6,10,2,"A",378
"981","noload",22,"exp",7,1,3,"A",720
"982","noload",22,"exp",7,2,5,"A",466
"983","noload",22,"exp",7,3,8,"B",749
"984","noload",22,"exp",7,4,6,"B",541
"985","noload",22,"exp",7,5,1,"A",582
"986","noload",22,"exp",7,6,10,"B",556
"987","noload",22,"exp",7,7,9,"A",468
"988","noload",22,"exp",7,8,2,"A",446
"989","noload",22,"exp",7,9,7,"B",506
"990","noload",22,"exp",7,10,4,"B",499
"991","noload",22,"exp",8,1,2,"A",595
"992","noload",22,"exp",8,2,10,"B",521
"993","noload",22,"exp",8,3,5,"A",370
"994","noload",22,"exp",8,4,1,"A",464
"995","noload",22,"exp",8,5,4,"B",522
"996","noload",22,"exp",8,6,9,"A",515
"997","noload",22,"exp",8,7,3,"A",556
"998","noload",22,"exp",8,8,6,"B",483
"999","noload",22,"exp",8,9,7,"B",701
"1000","noload",22,"exp",8,10,8,"B",512
"1001","noload",22,"exp",9,1,8,"B",954
"1002","noload",22,"exp",9,2,7,"B",532
"1003","noload",22,"exp",9,3,1,"A",652
"1004","noload",22,"exp",9,4,9,"A",336
"1005","noload",22,"exp",9,5,3,"A",335
"1006","noload",22,"exp",9,6,5,"A",446
"1007","noload",22,"exp",9,7,10,"B",362
"1008","noload",22,"exp",9,8,6,"B",569
"1009","noload",22,"exp",9,9,2,"A",496
"1010","noload",22,"exp",9,10,4,"B",378
"1011","noload",22,"exp",10,1,7,"B",672
"1012","noload",22,"exp",10,2,8,"B",468
"1013","noload",22,"exp",10,3,2,"A",494
"1014","noload",22,"exp",10,4,1,"A",408
"1015","noload",22,"exp",10,5,9,"A",388
"1016","noload",22,"exp",10,6,3,"A",337
"1017","noload",22,"exp",10,7,4,"B",449
"1018","noload",22,"exp",10,8,10,"B",444
"1019","noload",22,"exp",10,9,5,"A",471
"1020","noload",22,"exp",10,10,6,"B",402
"1021","noload",22,"exp",11,1,2,"A",693
"1022","noload",22,"exp",11,2,1,"A",488
"1023","noload",22,"exp",11,3,3,"A",370
"1024","noload",22,"exp",11,4,10,"B",448
"1025","noload",22,"exp",11,5,6,"B",379
"1026","noload",22,"exp",11,6,9,"A",329
"1027","noload",22,"exp",11,7,4,"A",425
"1028","noload",22,"exp",11,8,7,"B",549
"1029","noload",22,"exp",11,9,8,"B",380
"1030","noload",22,"exp",11,10,5,"A",411
"1031","noload",22,"exp",12,1,5,"A",639
"1032","noload",22,"exp",12,2,2,"A",484
"1033","noload",22,"exp",12,3,7,"B",606
"1034","noload",22,"exp",12,4,1,"A",643
"1035","noload",22,"exp",12,5,10,"B",840
"1036","noload",22,"exp",12,6,9,"A",565
"1037","noload",22,"exp",12,7,3,"A",636
"1038","noload",22,"exp",12,8,6,"B",721
"1039","noload",22,"exp",12,9,4,"B",995
"1040","noload",22,"exp",12,10,8,"B",635
"1041","noload",24,"prac",0,1,0,"A",14019
"1042","noload",24,"prac",0,2,0,"B",52178
"1043","noload",24,"prac",0,3,0,"A",944
"1044","noload",24,"prac",0,4,0,"B",842
"1045","noload",24,"prac",0,5,0,"B",648
"1046","noload",24,"prac",0,6,0,"B",684
"1047","noload",24,"prac",0,7,0,"B",751
"1048","noload",24,"prac",0,8,0,"A",736
"1049","noload",24,"prac",0,9,0,"A",657
"1050","noload",24,"prac",0,10,0,"A",693
"1051","noload",24,"exp",1,1,5,"A",2863
"1052","noload",24,"exp",1,2,10,"B",1222
"1053","noload",24,"exp",1,3,9,"A",949
"1054","noload",24,"exp",1,4,4,"B",927
"1055","noload",24,"exp",1,5,1,"A",809
"1056","noload",24,"exp",1,6,3,"A",887
"1057","noload",24,"exp",1,7,8,"B",1074
"1058","noload",24,"exp",1,8,7,"B",1015
"1059","noload",24,"exp",1,9,2,"A",749
"1060","noload",24,"exp",1,10,6,"B",797
"1061","noload",24,"exp",2,1,1,"A",1251
"1062","noload",24,"exp",2,2,7,"B",738
"1063","noload",24,"exp",2,3,5,"A",916
"1064","noload",24,"exp",2,4,3,"A",622
"1065","noload",24,"exp",2,5,8,"B",676
"1066","noload",24,"exp",2,6,2,"A",647
"1067","noload",24,"exp",2,7,4,"B",924
"1068","noload",24,"exp",2,8,10,"B",775
"1069","noload",24,"exp",2,9,6,"B",679
"1070","noload",24,"exp",2,10,9,"A",602
"1071","noload",24,"exp",3,1,4,"B",1143
"1072","noload",24,"exp",3,2,5,"A",666
"1073","noload",24,"exp",3,3,6,"B",606
"1074","noload",24,"exp",3,4,7,"B",722
"1075","noload",24,"exp",3,5,9,"A",628
"1076","noload",24,"exp",3,6,10,"B",618
"1077","noload",24,"exp",3,7,3,"A",607
"1078","noload",24,"exp",3,8,2,"A",725
"1079","noload",24,"exp",3,9,8,"B",551
"1080","noload",24,"exp",3,10,1,"A",510
"1081","noload",24,"exp",4,1,7,"B",688
"1082","noload",24,"exp",4,2,5,"A",531
"1083","noload",24,"exp",4,3,3,"A",539
"1084","noload",24,"exp",4,4,1,"A",611
"1085","noload",24,"exp",4,5,4,"B",617
"1086","noload",24,"exp",4,6,9,"A",591
"1087","noload",24,"exp",4,7,6,"B",597
"1088","noload",24,"exp",4,8,10,"B",587
"1089","noload",24,"exp",4,9,2,"A",562
"1090","noload",24,"exp",4,10,8,"B",681
"1091","noload",24,"exp",5,1,7,"B",761
"1092","noload",24,"exp",5,2,1,"A",554
"1093","noload",24,"exp",5,3,8,"B",610
"1094","noload",24,"exp",5,4,9,"A",472
"1095","noload",24,"exp",5,5,3,"A",994
"1096","noload",24,"exp",5,6,6,"B",619
"1097","noload",24,"exp",5,7,5,"A",576
"1098","noload",24,"exp",5,8,4,"B",663
"1099","noload",24,"exp",5,9,10,"B",475
"1100","noload",24,"exp",5,10,2,"A",550
"1101","noload",24,"exp",6,1,6,"B",851
"1102","noload",24,"exp",6,2,3,"A",577
"1103","noload",24,"exp",6,3,5,"A",728
"1104","noload",24,"exp",6,4,9,"A",618
"1105","noload",24,"exp",6,5,1,"A",527
"1106","noload",24,"exp",6,6,2,"A",551
"1107","noload",24,"exp",6,7,10,"B",574
"1108","noload",24,"exp",6,8,4,"B",485
"1109","noload",24,"exp",6,9,7,"B",447
"1110","noload",24,"exp",6,10,8,"B",459
"1111","noload",24,"exp",7,1,2,"A",660
"1112","noload",24,"exp",7,2,1,"A",536
"1113","noload",24,"exp",7,3,6,"B",592
"1114","noload",24,"exp",7,4,5,"A",565
"1115","noload",24,"exp",7,5,9,"A",542
"1116","noload",24,"exp",7,6,7,"B",566
"1117","noload",24,"exp",7,7,4,"B",653
"1118","noload",24,"exp",7,8,10,"B",609
"1119","noload",24,"exp",7,9,8,"B",583
"1120","noload",24,"exp",7,10,3,"A",525
"1121","noload",24,"exp",8,1,2,"A",666
"1122","noload",24,"exp",8,2,1,"A",525
"1123","noload",24,"exp",8,3,7,"B",694
"1124","noload",24,"exp",8,4,10,"B",665
"1125","noload",24,"exp",8,5,3,"A",637
"1126","noload",24,"exp",8,6,9,"A",657
"1127","noload",24,"exp",8,7,5,"A",581
"1128","noload",24,"exp",8,8,6,"B",540
"1129","noload",24,"exp",8,9,4,"B",755
"1130","noload",24,"exp",8,10,8,"B",789
"1131","noload",24,"exp",9,1,4,"B",643
"1132","noload",24,"exp",9,2,5,"A",503
"1133","noload",24,"exp",9,3,6,"B",465
"1134","noload",24,"exp",9,4,3,"A",539
"1135","noload",24,"exp",9,5,9,"A",500
"1136","noload",24,"exp",9,6,2,"A",445
"1137","noload",24,"exp",9,7,1,"A",489
"1138","noload",24,"exp",9,8,10,"B",610
"1139","noload",24,"exp",9,9,7,"B",456
"1140","noload",24,"exp",9,10,8,"B",419
"1141","noload",24,"exp",10,1,1,"A",610
"1142","noload",24,"exp",10,2,6,"B",583
"1143","noload",24,"exp",10,3,2,"A",574
"1144","noload",24,"exp",10,4,10,"B",501
"1145","noload",24,"exp",10,5,4,"B",414
"1146","noload",24,"exp",10,6,8,"B",587
"1147","noload",24,"exp",10,7,3,"A",449
"1148","noload",24,"exp",10,8,5,"A",508
"1149","noload",24,"exp",10,9,9,"A",502
"1150","noload",24,"exp",10,10,7,"B",559
"1151","noload",24,"exp",11,1,5,"A",611
"1152","noload",24,"exp",11,2,8,"B",569
"1153","noload",24,"exp",11,3,1,"A",464
"1154","noload",24,"exp",11,4,6,"B",491
"1155","noload",24,"exp",11,5,9,"A",532
"1156","noload",24,"exp",11,6,7,"B",717
"1157","noload",24,"exp",11,7,4,"B",655
"1158","noload",24,"exp",11,8,3,"A",627
