"DAU","Participant","Condition","Block","SubBlock","Trial","StimulusNo","Length","Orientation","Category","Difficulty","Response","Correct","RT"
"PLY12",1214,"HardMed",2,1,163,23,198.79,110.6,1,"Medium",191,1,0.68061
"PLY12",1214,"HardMed",2,1,164,10,172.79,262.78,0,"Medium",90,1,0.68687
"PLY12",1214,"HardMed",2,1,165,24,230.26,142.32,1,"Medium",191,1,0.88007
"PLY12",1214,"HardMed",2,1,166,21,135.84,47.187,1,"Medium",191,1,1.1052
"PLY12",1214,"HardMed",2,1,167,10,172.79,262.78,0,"Medium",90,1,0.80073
"PLY12",1214,"HardMed",2,1,168,9,141.32,231.09,0,"Medium",90,1,1.0203
"PLY12",1214,"HardMed",2,1,169,8,109.84,199.37,0,"Medium",90,1,1.1352
"PLY12",1214,"HardMed",2,1,170,8,109.84,199.37,0,"Medium",90,1,0.66034
"PLY12",1214,"HardMed",2,1,171,22,167.32,78.878,1,"Medium",191,1,0.79598
"PLY12",1214,"HardMed",2,1,172,8,109.84,199.37,0,"Medium",90,1,0.93587
"PLY12",1214,"HardMed",2,1,173,9,141.32,231.09,0,"Medium",90,1,0.82095
"PLY12",1214,"HardMed",2,1,174,9,141.32,231.09,0,"Medium",90,1,0.93572
"PLY12",1214,"HardMed",2,1,175,24,230.26,142.32,1,"Medium",191,1,0.76057
"PLY12",1214,"HardMed",2,1,176,24,230.26,142.32,1,"Medium",191,1,0.66603
"PLY12",1214,"HardMed",2,1,177,7,78.368,167.68,0,"Medium",90,1,1.0457
"PLY12",1214,"HardMed",2,1,178,22,167.32,78.878,1,"Medium",191,1,0.67533
"PLY12",1214,"HardMed",2,1,179,24,230.26,142.32,1,"Medium",191,1,0.70002
"PLY12",1214,"HardMed",2,1,180,7,78.368,167.68,0,"Medium",90,1,0.97124
"PLY12",1214,"HardMed",2,1,181,9,141.32,231.09,0,"Medium",90,1,1.0754
"PLY12",1214,"HardMed",2,1,182,6,46.895,135.96,0,"Medium",90,1,0.9003
"PLY12",1214,"HardMed",2,1,183,22,167.32,78.878,1,"Medium",191,1,0.69563
"PLY12",1214,"HardMed",2,1,184,21,135.84,47.187,1,"Medium",191,1,0.7607
"PLY12",1214,"HardMed",2,1,185,10,172.79,262.78,0,"Medium",90,1,0.6855
"PLY12",1214,"HardMed",2,1,186,10,172.79,262.78,0,"Medium",90,1,0.60569
"PLY12",1214,"HardMed",2,1,187,9,141.32,231.09,0,"Medium",90,1,0.75088
"PLY12",1214,"HardMed",2,1,188,9,141.32,231.09,0,"Medium",90,1,0.68506
"PLY12",1214,"HardMed",2,1,189,22,167.32,78.878,1,"Medium",191,1,0.64522
"PLY12",1214,"HardMed",2,1,190,6,46.895,135.96,0,"Medium",90,1,1.4958
"PLY12",1214,"HardMed",2,1,191,22,167.32,78.878,1,"Medium",191,1,0.61525
"PLY12",1214,"HardMed",2,1,192,10,172.79,262.78,0,"Medium",90,1,0.70524
"PLY12",1214,"HardMed",2,1,193,8,109.84,199.37,0,"Medium",191,0,1.0556
"PLY12",1214,"HardMed",2,1,194,25,261.74,174.01,1,"Medium",191,1,0.73023
"PLY12",1214,"HardMed",2,1,195,7,78.368,167.68,0,"Medium",90,1,0.75058
"PLY12",1214,"HardMed",2,1,196,6,46.895,135.96,0,"Medium",90,1,0.88589
"PLY12",1214,"HardMed",2,1,197,7,78.368,167.68,0,"Medium",90,1,0.75522
"PLY12",1214,"HardMed",2,1,198,10,172.79,262.78,0,"Medium",90,1,0.75563
"PLY12",1214,"HardMed",2,1,199,24,230.26,142.32,1,"Medium",191,1,0.5912
"PLY12",1214,"HardMed",2,1,200,9,141.32,231.09,0,"Medium",90,1,0.8203
"PLY12",1214,"HardMed",2,2,201,7,78.368,167.68,0,"Medium",90,1,1.1164
"PLY12",1214,"HardMed",2,2,202,25,261.74,174.01,1,"Medium",191,1,0.8914
"PLY12",1214,"HardMed",2,2,203,8,109.84,199.37,0,"Medium",90,1,1.3402
"PLY12",1214,"HardMed",2,2,204,10,172.79,262.78,0,"Medium",90,1,0.70044
"PLY12",1214,"HardMed",2,2,205,6,46.895,135.96,0,"Medium",90,1,0.84105
"PLY12",1214,"HardMed",2,2,206,6,46.895,135.96,0,"Medium",90,1,0.76523
"PLY12",1214,"HardMed",2,2,207,24,230.26,142.32,1,"Medium",191,1,0.78599
"PLY12",1214,"HardMed",2,2,208,22,167.32,78.878,1,"Medium",191,1,2.0758
"PLY12",1214,"HardMed",2,2,209,6,46.895,135.96,0,"Medium",90,1,1.3352
"PLY12",1214,"HardMed",2,2,210,21,135.84,47.187,1,"Medium",191,1,0.76139
"PLY12",1214,"HardMed",2,2,211,10,172.79,262.78,0,"Medium",90,1,0.74527
"PLY12",1214,"HardMed",2,2,212,7,78.368,167.68,0,"Medium",90,1,0.99572
"PLY12",1214,"HardMed",2,2,213,10,172.79,262.78,0,"Medium",90,1,0.71164
"PLY12",1214,"HardMed",2,2,214,9,141.32,231.09,0,"Medium",90,1,0.68591
"PLY12",1214,"HardMed",2,2,215,23,198.79,110.6,1,"Medium",191,1,0.62989
"PLY12",1214,"HardMed",2,2,216,8,109.84,199.37,0,"Medium",191,0,1.2606
"PLY12",1214,"HardMed",2,2,217,6,46.895,135.96,0,"Medium",90,1,0.64061
"PLY12",1214,"HardMed",2,2,218,7,78.368,167.68,0,"Medium",90,1,0.74522
"PLY12",1214,"HardMed",2,2,219,7,78.368,167.68,0,"Medium",90,1,1.3405
"PLY12",1214,"HardMed",2,2,220,24,230.26,142.32,1,"Medium",191,1,2.1615
"PLY12",1214,"HardMed",2,2,221,8,109.84,199.37,0,"Medium",191,0,1.9757
"PLY12",1214,"HardMed",2,2,222,24,230.26,142.32,1,"Medium",191,1,0.86597
"PLY12",1214,"HardMed",2,2,223,22,167.32,78.878,1,"Medium",191,1,0.58063
"PLY12",1214,"HardMed",2,2,224,23,198.79,110.6,1,"Medium",191,1,1.1359
"PLY12",1214,"HardMed",2,2,225,6,46.895,135.96,0,"Medium",90,1,0.78082
"PLY12",1214,"HardMed",2,2,226,24,230.26,142.32,1,"Medium",191,1,1.2903
"PLY12",1214,"HardMed",2,2,227,6,46.895,135.96,0,"Medium",90,1,0.6502
"PLY12",1214,"HardMed",2,2,228,25,261.74,174.01,1,"Medium",191,1,0.73066
"PLY12",1214,"HardMed",2,2,229,10,172.79,262.78,0,"Medium",90,1,0.76082
"PLY12",1214,"HardMed",2,2,230,8,109.84,199.37,0,"Medium",90,1,1.6359
"PLY12",1214,"HardMed",2,2,231,9,141.32,231.09,0,"Medium",90,1,0.71094
"PLY12",1214,"HardMed",2,2,232,9,141.32,231.09,0,"Medium",90,1,0.6759
"PLY12",1214,"HardMed",2,2,233,24,230.26,142.32,1,"Medium",191,1,0.55579
"PLY12",1214,"HardMed",2,2,234,25,261.74,174.01,1,"Medium",191,1,0.56514
"PLY12",1214,"HardMed",2,2,235,6,46.895,135.96,0,"Medium",90,1,0.64555
"PLY12",1214,"HardMed",2,2,236,22,167.32,78.878,1,"Medium",191,1,0.6106
"PLY12",1214,"HardMed",2,2,237,7,78.368,167.68,0,"Medium",90,1,0.94662
"PLY12",1214,"HardMed",2,2,238,9,141.32,231.09,0,"Medium",90,1,0.8406
"PLY12",1214,"HardMed",2,2,239,6,46.895,135.96,0,"Medium",191,0,0.42637
"PLY12",1214,"HardMed",2,2,240,23,198.79,110.6,1,"Medium",191,1,0.95053
"PLY12",1214,"HardMed",2,2,241,21,135.84,47.187,1,"Medium",191,1,1.6102
"PLY12",1214,"HardMed",2,2,242,23,198.79,110.6,1,"Medium",191,1,0.59096
"PLY12",1214,"HardMed",2,2,243,22,167.32,78.878,1,"Medium",90,0,1.1302
"PLY12",1214,"HardMed",2,2,244,6,46.895,135.96,0,"Medium",90,1,0.77533
"PLY12",1214,"HardMed",2,2,245,21,135.84,47.187,1,"Medium",191,1,2.0553
"PLY12",1214,"HardMed",2,2,246,25,261.74,174.01,1,"Medium",191,1,1.1809
"PLY12",1214,"HardMed",2,2,247,6,46.895,135.96,0,"Medium",90,1,1.5861
"PLY12",1214,"HardMed",2,2,248,6,46.895,135.96,0,"Medium",90,1,0.64022
"PLY12",1214,"HardMed",2,2,249,25,261.74,174.01,1,"Medium",191,1,0.62541
"PLY12",1214,"HardMed",2,2,250,22,167.32,78.878,1,"Medium",90,0,1.0654
"PLY12",1214,"HardMed",2,3,251,24,230.26,142.32,1,"Medium",191,1,0.65045
"PLY12",1214,"HardMed",2,3,252,7,78.368,167.68,0,"Medium",90,1,0.83065
"PLY12",1214,"HardMed",2,3,253,8,109.84,199.37,0,"Medium",90,1,1.2709
"PLY12",1214,"HardMed",2,3,254,7,78.368,167.68,0,"Medium",90,1,0.96069
"PLY12",1214,"HardMed",2,3,255,24,230.26,142.32,1,"Medium",191,1,0.70059
"PLY12",1214,"HardMed",2,3,256,21,135.84,47.187,1,"Medium",191,1,1.0664
"PLY12",1214,"HardMed",2,3,257,25,261.74,174.01,1,"Medium",90,0,0.55551
"PLY12",1214,"HardMed",2,3,258,23,198.79,110.6,1,"Medium",191,1,0.56086
"PLY12",1214,"HardMed",2,3,259,7,78.368,167.68,0,"Medium",90,1,0.88524
"PLY12",1214,"HardMed",2,3,260,21,135.84,47.187,1,"Medium",191,1,0.92547
"PLY12",1214,"HardMed",2,3,261,22,167.32,78.878,1,"Medium",191,1,0.66039
"PLY12",1214,"HardMed",2,3,262,8,109.84,199.37,0,"Medium",191,0,1.2158
"PLY12",1214,"HardMed",2,3,263,22,167.32,78.878,1,"Medium",191,1,0.48068
"PLY12",1214,"HardMed",2,3,264,8,109.84,199.37,0,"Medium",90,1,0.95178
"PLY12",1214,"HardMed",2,3,265,8,109.84,199.37,0,"Medium",90,1,0.75037
"PLY12",1214,"HardMed",2,3,266,25,261.74,174.01,1,"Medium",191,1,0.65098
"PLY12",1214,"HardMed",2,3,267,25,261.74,174.01,1,"Medium",191,1,0.63593
"PLY12",1214,"HardMed",2,3,268,10,172.79,262.78,0,"Medium",90,1,0.76063
"PLY12",1214,"HardMed",2,3,269,24,230.26,142.32,1,"Medium",191,1,0.61079
"PLY12",1214,"HardMed",2,3,270,9,141.32,231.09,0,"Medium",90,1,0.77531
"PLY12",1214,"HardMed",2,3,271,21,135.84,47.187,1,"Medium",191,1,0.55523
"PLY12",1214,"HardMed",2,3,272,21,135.84,47.187,1,"Medium",191,1,0.58564
"PLY12",1214,"HardMed",2,3,273,7,78.368,167.68,0,"Medium",90,1,0.73132
"PLY12",1214,"HardMed",2,3,274,8,109.84,199.37,0,"Medium",90,1,0.94515
"PLY12",1214,"HardMed",2,3,275,25,261.74,174.01,1,"Medium",191,1,0.60052
"PLY12",1214,"HardMed",2,3,276,9,141.32,231.09,0,"Medium",90,1,0.74583
"PLY12",1214,"HardMed",2,3,277,25,261.74,174.01,1,"Medium",191,1,0.58552
"PLY12",1214,"HardMed",2,3,278,21,135.84,47.187,1,"Medium",191,1,0.88572
"PLY12",1214,"HardMed",2,3,279,25,261.74,174.01,1,"Medium",191,1,0.87597
"PLY12",1214,"HardMed",2,3,280,22,167.32,78.878,1,"Medium",191,1,0.62083
"PLY12",1214,"HardMed",2,3,281,7,78.368,167.68,0,"Medium",90,1,0.7606
"PLY12",1214,"HardMed",2,3,282,23,198.79,110.6,1,"Medium",191,1,0.55022
"PLY12",1214,"HardMed",2,3,283,8,109.84,199.37,0,"Medium",90,1,1.1055
"PLY12",1214,"HardMed",2,3,284,7,78.368,167.68,0,"Medium",90,1,0.57675
"PLY12",1214,"HardMed",2,3,285,22,167.32,78.878,1,"Medium",191,1,0.45574
"PLY12",1214,"HardMed",2,3,286,9,141.32,231.09,0,"Medium",90,1,0.68017
"PLY12",1214,"HardMed",2,3,287,25,261.74,174.01,1,"Medium",191,1,0.47107
"PLY12",1214,"HardMed",2,3,288,25,261.74,174.01,1,"Medium",191,1,0.57022
"PLY12",1214,"HardMed",2,3,289,21,135.84,47.187,1,"Medium",191,1,0.61513
"PLY12",1214,"HardMed",2,3,290,10,172.79,262.78,0,"Medium",90,1,0.66596
"PLY12",1214,"HardMed",2,3,291,10,172.79,262.78,0,"Medium",90,1,0.50576
"PLY12",1214,"HardMed",2,3,292,23,198.79,110.6,1,"Medium",191,1,0.53541
"PLY12",1214,"HardMed",2,3,293,21,135.84,47.187,1,"Medium",191,1,0.93545
"PLY12",1214,"HardMed",2,3,294,24,230.26,142.32,1,"Medium",191,1,0.55566
"PLY12",1214,"HardMed",2,3,295,21,135.84,47.187,1,"Medium",191,1,1.0006
"PLY12",1214,"HardMed",2,3,296,10,172.79,262.78,0,"Medium",90,1,0.64563
"PLY12",1214,"HardMed",2,3,297,24,230.26,142.32,1,"Medium",191,1,0.47026
"PLY12",1214,"HardMed",2,3,298,23,198.79,110.6,1,"Medium",191,1,0.60595
"PLY12",1214,"HardMed",2,3,299,6,46.895,135.96,0,"Medium",90,1,0.69061
"PLY12",1214,"HardMed",2,3,300,23,198.79,110.6,1,"Medium",191,1,0.53687
"PLY12",1215,"HardMed",1,1,1,18,176.89,132.78,1,"Hard",191,1,1.1172
"PLY12",1215,"HardMed",1,1,2,12,100.26,145.47,0,"Hard",191,0,0.52065
"PLY12",1215,"HardMed",1,1,3,13,131.74,177.19,0,"Hard",191,0,0.58584
"PLY12",1215,"HardMed",1,1,4,19,208.37,164.5,1,"Hard",191,1,1.11
"PLY12",1215,"HardMed",1,1,5,12,100.26,145.47,0,"Hard",90,1,0.52552
"PLY12",1215,"HardMed",1,1,6,13,131.74,177.19,0,"Hard",191,0,0.57046
"PLY12",1215,"HardMed",1,1,7,12,100.26,145.47,0,"Hard",191,0,0.60023
"PLY12",1215,"HardMed",1,1,8,17,145.42,101.09,1,"Hard",191,1,0.79579
"PLY12",1215,"HardMed",1,1,9,11,68.789,113.78,0,"Hard",90,1,0.62024
"PLY12",1215,"HardMed",1,1,10,19,208.37,164.5,1,"Hard",191,1,0.49009
"PLY12",1215,"HardMed",1,1,11,13,131.74,177.19,0,"Hard",90,1,0.82531
"PLY12",1215,"HardMed",1,1,12,18,176.89,132.78,1,"Hard",191,1,0.43538
"PLY12",1215,"HardMed",1,1,13,18,176.89,132.78,1,"Hard",191,1,0.54057
"PLY12",1215,"HardMed",1,1,14,17,145.42,101.09,1,"Hard",191,1,0.73049
"PLY12",1215,"HardMed",1,1,15,18,176.89,132.78,1,"Hard",191,1,0.48069
"PLY12",1215,"HardMed",1,1,16,17,145.42,101.09,1,"Hard",191,1,0.61011
"PLY12",1215,"HardMed",1,1,17,18,176.89,132.78,1,"Hard",191,1,0.49026
"PLY12",1215,"HardMed",1,1,18,11,68.789,113.78,0,"Hard",90,1,0.48545
"PLY12",1215,"HardMed",1,1,19,18,176.89,132.78,1,"Hard",191,1,0.44561
"PLY12",1215,"HardMed",1,1,20,20,239.84,196.2,1,"Hard",191,1,0.51012
"PLY12",1215,"HardMed",1,1,21,13,131.74,177.19,0,"Hard",90,1,0.59568
"PLY12",1215,"HardMed",1,1,22,12,100.26,145.47,0,"Hard",90,1,0.52019
"PLY12",1215,"HardMed",1,1,23,11,68.789,113.78,0,"Hard",90,1,0.52528
"PLY12",1215,"HardMed",1,1,24,11,68.789,113.78,0,"Hard",90,1,0.42081
"PLY12",1215,"HardMed",1,1,25,18,176.89,132.78,1,"Hard",191,1,0.44068
"PLY12",1215,"HardMed",1,1,26,14,163.21,208.88,0,"Hard",191,0,0.51584
"PLY12",1215,"HardMed",1,1,27,16,112.58,69.373,1,"Hard",191,1,0.89094
"PLY12",1215,"HardMed",1,1,28,17,145.42,101.09,1,"Hard",191,1,1.1352
"PLY12",1215,"HardMed",1,1,29,15,196.05,240.6,0,"Hard",90,1,0.57504
"PLY12",1215,"HardMed",1,1,30,12,100.26,145.47,0,"Hard",191,0,0.6759
"PLY12",1215,"HardMed",1,1,31,20,239.84,196.2,1,"Hard",90,0,1.1308
"PLY12",1215,"HardMed",1,1,32,19,208.37,164.5,1,"Hard",191,1,0.57096
"PLY12",1215,"HardMed",1,1,33,17,145.42,101.09,1,"Hard",191,1,0.60584
"PLY12",1215,"HardMed",1,1,34,19,208.37,164.5,1,"Hard",191,1,0.76029
"PLY12",1215,"HardMed",1,1,35,11,68.789,113.78,0,"Hard",90,1,0.80584
"PLY12",1215,"HardMed",1,1,36,17,145.42,101.09,1,"Hard",191,1,0.58029
"PLY12",1215,"HardMed",1,1,37,16,112.58,69.373,1,"Hard",90,0,0.80551
"PLY12",1215,"HardMed",1,1,38,20,239.84,196.2,1,"Hard",191,1,0.98508
"PLY12",1215,"HardMed",1,1,39,13,131.74,177.19,0,"Hard",191,0,0.68028
"PLY12",1215,"HardMed",1,1,40,20,239.84,196.2,1,"Hard",191,1,0.48039
"PLY12",1215,"HardMed",1,1,41,17,145.42,101.09,1,"Hard",90,0,0.60061
"PLY12",1215,"HardMed",1,1,42,14,163.21,208.88,0,"Hard",90,1,0.7411
"PLY12",1215,"HardMed",1,1,43,15,196.05,240.6,0,"Hard",90,1,0.71028
"PLY12",1215,"HardMed",1,1,44,12,100.26,145.47,0,"Hard",90,1,0.77582
"PLY12",1215,"HardMed",1,1,45,18,176.89,132.78,1,"Hard",191,1,0.65064
"PLY12",1215,"HardMed",1,1,46,16,112.58,69.373,1,"Hard",90,0,0.67044
"PLY12",1215,"HardMed",1,1,47,15,196.05,240.6,0,"Hard",90,1,0.74036
"PLY12",1215,"HardMed",1,1,48,20,239.84,196.2,1,"Hard",191,1,0.74057
"PLY12",1215,"HardMed",1,1,49,16,112.58,69.373,1,"Hard",90,0,0.60074
"PLY12",1215,"HardMed",1,1,50,15,196.05,240.6,0,"Hard",90,1,0.66021
"PLY12",1215,"HardMed",1,2,51,14,163.21,208.88,0,"Hard",90,1,0.71575
"PLY12",1215,"HardMed",1,2,52,19,208.37,164.5,1,"Hard",191,1,0.50054
"PLY12",1215,"HardMed",1,2,53,19,208.37,164.5,1,"Hard",191,1,0.6701
"PLY12",1215,"HardMed",1,2,54,16,112.58,69.373,1,"Hard",90,0,0.54634
"PLY12",1215,"HardMed",1,2,55,20,239.84,196.2,1,"Hard",191,1,0.59539
"PLY12",1215,"HardMed",1,2,56,17,145.42,101.09,1,"Hard",191,1,0.47519
"PLY12",1215,"HardMed",1,2,57,15,196.05,240.6,0,"Hard",90,1,0.67571
"PLY12",1215,"HardMed",1,2,58,19,208.37,164.5,1,"Hard",191,1,0.64059
"PLY12",1215,"HardMed",1,2,59,12,100.26,145.47,0,"Hard",90,1,0.51078
"PLY12",1215,"HardMed",1,2,60,19,208.37,164.5,1,"Hard",191,1,0.4609
"PLY12",1215,"HardMed",1,2,61,15,196.05,240.6,0,"Hard",90,1,0.68537
"PLY12",1215,"HardMed",1,2,62,13,131.74,177.19,0,"Hard",90,1,0.5356
"PLY12",1215,"HardMed",1,2,63,15,196.05,240.6,0,"Hard",90,1,0.74081
"PLY12",1215,"HardMed",1,2,64,13,131.74,177.19,0,"Hard",90,1,0.61002
"PLY12",1215,"HardMed",1,2,65,12,100.26,145.47,0,"Hard",90,1,0.54126
"PLY12",1215,"HardMed",1,2,66,15,196.05,240.6,0,"Hard",90,1,0.62095
"PLY12",1215,"HardMed",1,2,67,15,196.05,240.6,0,"Hard",191,0,0.62554
"PLY12",1215,"HardMed",1,2,68,13,131.74,177.19,0,"Hard",191,0,0.49033
"PLY12",1215,"HardMed",1,2,69,18,176.89,132.78,1,"Hard",191,1,0.54554
"PLY12",1215,"HardMed",1,2,70,12,100.26,145.47,0,"Hard",90,1,0.491
"PLY12",1215,"HardMed",1,2,71,16,112.58,69.373,1,"Hard",90,0,0.63017
"PLY12",1215,"HardMed",1,2,72,18,176.89,132.78,1,"Hard",191,1,0.77048
"PLY12",1215,"HardMed",1,2,73,14,163.21,208.88,0,"Hard",191,0,1.1602
"PLY12",1215,"HardMed",1,2,74,12,100.26,145.47,0,"Hard",90,1,0.54576
"PLY12",1215,"HardMed",1,2,75,19,208.37,164.5,1,"Hard",191,1,0.61058
"PLY12",1215,"HardMed",1,2,76,20,239.84,196.2,1,"Hard",191,1,0.46074
"PLY12",1215,"HardMed",1,2,77,14,163.21,208.88,0,"Hard",90,1,1.0856
"PLY12",1215,"HardMed",1,2,78,19,208.37,164.5,1,"Hard",191,1,0.59082
"PLY12",1215,"HardMed",1,2,79,19,208.37,164.5,1,"Hard",191,1,0.47498
"PLY12",1215,"HardMed",1,2,80,12,100.26,145.47,0,"Hard",90,1,0.6108
"PLY12",1215,"HardMed",1,2,81,19,208.37,164.5,1,"Hard",191,1,0.55161
"PLY12",1215,"HardMed",1,2,82,12,100.26,145.47,0,"Hard",90,1,0.59512
"PLY12",1215,"HardMed",1,2,83,17,145.42,101.09,1,"Hard",191,1,0.73097
"PLY12",1215,"HardMed",1,2,84,17,145.42,101.09,1,"Hard",191,1,0.56515
"PLY12",1215,"HardMed",1,2,85,14,163.21,208.88,0,"Hard",90,1,0.63072
"PLY12",1215,"HardMed",1,2,86,20,239.84,196.2,1,"Hard",191,1,0.46592
"PLY12",1215,"HardMed",1,2,87,11,68.789,113.78,0,"Hard",90,1,0.53073
"PLY12",1215,"HardMed",1,2,88,19,208.37,164.5,1,"Hard",191,1,0.47084
"PLY12",1215,"HardMed",1,2,89,13,131.74,177.19,0,"Hard",191,0,0.70572
"PLY12",1215,"HardMed",1,2,90,15,196.05,240.6,0,"Hard",90,1,0.69521
"PLY12",1215,"HardMed",1,2,91,16,112.58,69.373,1,"Hard",191,1,0.8707
"PLY12",1215,"HardMed",1,2,92,15,196.05,240.6,0,"Hard",90,1,0.58554
"PLY12",1215,"HardMed",1,2,93,16,112.58,69.373,1,"Hard",90,0,0.70075
"PLY12",1215,"HardMed",1,2,94,19,208.37,164.5,1,"Hard",191,1,0.50024
"PLY12",1215,"HardMed",1,2,95,20,239.84,196.2,1,"Hard",191,1,0.55516
"PLY12",1215,"HardMed",1,2,96,13,131.74,177.19,0,"Hard",90,1,1.1056
"PLY12",1215,"HardMed",1,2,97,13,131.74,177.19,0,"Hard",90,1,0.67011
"PLY12",1215,"HardMed",1,2,98,11,68.789,113.78,0,"Hard",90,1,0.58999
"PLY12",1215,"HardMed",1,2,99,20,239.84,196.2,1,"Hard",191,1,0.46015
"PLY12",1215,"HardMed",1,2,100,11,68.789,113.78,0,"Hard",90,1,0.52502
"PLY12",1215,"HardMed",1,3,101,16,112.58,69.373,1,"Hard",90,0,1.5208
"PLY12",1215,"HardMed",1,3,102,20,239.84,196.2,1,"Hard",191,1,0.4757
"PLY12",1215,"HardMed",1,3,103,17,145.42,101.09,1,"Hard",191,1,0.74559
"PLY12",1215,"HardMed",1,3,104,15,196.05,240.6,0,"Hard",90,1,0.72014
"PLY12",1215,"HardMed",1,3,105,17,145.42,101.09,1,"Hard",191,1,0.51622
"PLY12",1215,"HardMed",1,3,106,11,68.789,113.78,0,"Hard",90,1,0.49074
"PLY12",1215,"HardMed",1,3,107,14,163.21,208.88,0,"Hard",191,0,0.59024
"PLY12",1215,"HardMed",1,3,108,12,100.26,145.47,0,"Hard",90,1,0.89044
"PLY12",1215,"HardMed",1,3,109,12,100.26,145.47,0,"Hard",90,1,0.4956
"PLY12",1215,"HardMed",1,3,110,14,163.21,208.88,0,"Hard",191,0,0.5101
"PLY12",1215,"HardMed",1,3,111,18,176.89,132.78,1,"Hard",191,1,0.60094
"PLY12",1215,"HardMed",1,3,112,16,112.58,69.373,1,"Hard",191,1,1.2652
"PLY12",1215,"HardMed",1,3,113,14,163.21,208.88,0,"Hard",90,1,0.5701
"PLY12",1215,"HardMed",1,3,114,11,68.789,113.78,0,"Hard",90,1,0.52082
"PLY12",1215,"HardMed",1,3,115,15,196.05,240.6,0,"Hard",90,1,0.57569
"PLY12",1215,"HardMed",1,3,116,17,145.42,101.09,1,"Hard",191,1,0.9059
"PLY12",1215,"HardMed",1,3,117,14,163.21,208.88,0,"Hard",90,1,0.54544
"PLY12",1215,"HardMed",1,3,118,11,68.789,113.78,0,"Hard",90,1,1.2153
"PLY12",1215,"HardMed",1,3,119,12,100.26,145.47,0,"Hard",191,0,0.61512
"PLY12",1215,"HardMed",1,3,120,11,68.789,113.78,0,"Hard",90,1,0.52694
"PLY12",1215,"HardMed",1,3,121,18,176.89,132.78,1,"Hard",191,1,0.64082
"PLY12",1215,"HardMed",1,3,122,20,239.84,196.2,1,"Hard",191,1,1.6701
"PLY12",1215,"HardMed",1,3,123,19,208.37,164.5,1,"Hard",191,1,0.42094
"PLY12",1215,"HardMed",1,3,124,14,163.21,208.88,0,"Hard",191,0,1.1507
"PLY12",1215,"HardMed",1,3,125,11,68.789,113.78,0,"Hard",90,1,0.49531
"PLY12",1215,"HardMed",1,3,126,20,239.84,196.2,1,"Hard",191,1,0.43076
"PLY12",1215,"HardMed",1,3,127,14,163.21,208.88,0,"Hard",90,1,0.77596
"PLY12",1215,"HardMed",1,3,128,15,196.05,240.6,0,"Hard",90,1,0.69018
"PLY12",1215,"HardMed",1,3,129,20,239.84,196.2,1,"Hard",191,1,0.65031
"PLY12",1215,"HardMed",1,3,130,16,112.58,69.373,1,"Hard",191,1,0.66
"PLY12",1215,"HardMed",1,3,131,16,112.58,69.373,1,"Hard",191,1,0.5504
"PLY12",1215,"HardMed",1,3,132,13,131.74,177.19,0,"Hard",191,0,0.70586
"PLY12",1215,"HardMed",1,3,133,13,131.74,177.19,0,"Hard",191,0,0.66561
"PLY12",1215,"HardMed",1,3,134,13,131.74,177.19,0,"Hard",90,1,0.75524
"PLY12",1215,"HardMed",1,3,135,11,68.789,113.78,0,"Hard",90,1,0.61571
"PLY12",1215,"HardMed",1,3,136,14,163.21,208.88,0,"Hard",191,0,0.56055
"PLY12",1215,"HardMed",1,3,137,18,176.89,132.78,1,"Hard",191,1,0.61009
"PLY12",1215,"HardMed",1,3,138,17,145.42,101.09,1,"Hard",191,1,0.50055
"PLY12",1215,"HardMed",1,3,139,17,145.42,101.09,1,"Hard",191,1,0.52008
"PLY12",1215,"HardMed",1,3,140,16,112.58,69.373,1,"Hard",191,1,0.35019
"PLY12",1215,"HardMed",1,3,141,20,239.84,196.2,1,"Hard",191,1,0.58075
"PLY12",1215,"HardMed",1,3,142,14,163.21,208.88,0,"Hard",191,0,0.54587
"PLY12",1215,"HardMed",1,3,143,15,196.05,240.6,0,"Hard",90,1,0.86546
"PLY12",1215,"HardMed",1,3,144,11,68.789,113.78,0,"Hard",90,1,0.60056
"PLY12",1215,"HardMed",1,3,145,14,163.21,208.88,0,"Hard",90,1,0.66078
"PLY12",1215,"HardMed",1,3,146,13,131.74,177.19,0,"Hard",90,1,0.5006
"PLY12",1215,"HardMed",1,3,147,16,112.58,69.373,1,"Hard",90,0,0.38011
"PLY12",1215,"HardMed",1,3,148,18,176.89,132.78,1,"Hard",191,1,0.53564
"PLY12",1215,"HardMed",1,3,149,18,176.89,132.78,1,"Hard",191,1,0.4717
"PLY12",1215,"HardMed",1,3,150,16,112.58,69.373,1,"Hard",191,1,0.64566
"PLY12",1215,"HardMed",2,1,151,22,167.32,78.878,1,"Medium",191,1,2.696
"PLY12",1215,"HardMed",2,1,152,10,172.79,262.78,0,"Medium",90,1,1.0865
"PLY12",1215,"HardMed",2,1,153,24,230.26,142.32,1,"Medium",191,1,0.4707
"PLY12",1215,"HardMed",2,1,154,8,109.84,199.37,0,"Medium",90,1,0.80585
"PLY12",1215,"HardMed",2,1,155,9,141.32,231.09,0,"Medium",90,1,0.73012
"PLY12",1215,"HardMed",2,1,156,21,135.84,47.187,1,"Medium",191,1,0.5052
"PLY12",1215,"HardMed",2,1,157,10,172.79,262.78,0,"Medium",90,1,0.71078
"PLY12",1215,"HardMed",2,1,158,23,198.79,110.6,1,"Medium",191,1,0.55555
