"date"	"subj"	"phase"	"blk"	"trial"	"stimtype"	"stim"	"trialtype"	"acc"	"resp"	"rt"
"03-20-2014"	28026	4	10	42	"C"	"E.bmp"	"L+"	1	"c"	238
"03-20-2014"	28026	4	10	43	"AB"	"CD.bmp"	"L+"	1	"c"	700
"03-20-2014"	28026	4	10	44	"E"	"G.bmp"	"L+"	0	"m"	371
"03-20-2014"	28026	4	10	45	"IJ"	"KL.bmp"	"L+"	1	"c"	352
"03-20-2014"	28026	4	10	46	"JI"	"LK.bmp"	"L+"	0	"m"	528
"03-20-2014"	28026	4	10	47	"A"	"C.bmp"	"R+"	0	"c"	800
"03-20-2014"	28026	4	10	48	"HG"	"JI.bmp"	"R+"	0	"c"	927
"03-20-2014"	28026	4	10	49	"B"	"D.bmp"	"R+"	0	"c"	282
"03-20-2014"	28026	4	10	50	"A"	"C.bmp"	"R+"	1	"m"	467
"03-20-2014"	28026	4	10	51	"JI"	"LK.bmp"	"L+"	1	"c"	800
"03-20-2014"	28026	4	10	52	"GH"	"IJ.bmp"	"R+"	1	"m"	528
"03-20-2014"	28026	4	10	53	"C"	"E.bmp"	"L+"	1	"c"	411
"03-20-2014"	28026	4	10	54	"D"	"F.bmp"	"L+"	1	"c"	1120
"03-20-2014"	28026	4	10	55	"AB"	"CD.bmp"	"L+"	0	"m"	529
"03-20-2014"	28026	4	10	56	"IJ"	"KL.bmp"	"L+"	1	"c"	762
"03-20-2014"	28026	4	10	57	"K"	"A.bmp"	"R+"	1	"m"	876
"03-20-2014"	28026	4	10	58	"F"	"H.bmp"	"L+"	0	"m"	494
"03-20-2014"	28026	4	10	59	"BA"	"DC.bmp"	"L+"	1	"c"	313
"03-20-2014"	28026	4	10	60	"DC"	"FE.bmp"	"R+"	1	"m"	239
"03-20-2014"	28026	4	10	61	"HG"	"JI.bmp"	"R+"	0	"c"	698
"03-20-2014"	28026	4	10	62	"CD"	"EF.bmp"	"R+"	1	"m"	452
"03-20-2014"	28026	4	10	63	"E"	"G.bmp"	"L+"	1	"c"	288
"03-20-2014"	28026	4	10	64	"L"	"B.bmp"	"R+"	1	"m"	364
"03-20-2014"	28026	5	1	1	"F"	"H.bmp"	"L+"	1	"c"	374
"03-20-2014"	28026	5	1	2	"E"	"G.bmp"	"L+"	0	"m"	470
"03-20-2014"	28026	5	1	3	"LK"	"BA.bmp"	"L+"	1	"c"	268
"03-20-2014"	28026	5	1	4	"I"	"K.bmp"	"R+"	1	"m"	1297
"03-20-2014"	28026	5	1	5	"A"	"C.bmp"	"R+"	1	"m"	1358
"03-20-2014"	28026	5	1	6	"IJ"	"KL.bmp"	"L+"	1	"c"	210
"03-20-2014"	28026	5	1	7	"BA"	"DC.bmp"	"L+"	0	"m"	947
"03-20-2014"	28026	5	1	8	"KL"	"AB.bmp"	"L+"	1	"c"	617
"03-20-2014"	28026	5	1	9	"B"	"D.bmp"	"R+"	0	"c"	2448
"03-20-2014"	28026	5	1	10	"JI"	"LK.bmp"	"L+"	0	"m"	1133
"03-20-2014"	28026	5	1	11	"D"	"F.bmp"	"L+"	0	"m"	1197
"03-20-2014"	28026	5	1	12	"J"	"L.bmp"	"R+"	1	"m"	925
"03-20-2014"	28026	5	1	13	"EF"	"GH.bmp"	"R+"	0	"c"	1067
"03-20-2014"	28026	5	1	14	"H"	"J.bmp"	"L+"	0	"m"	1232
"03-20-2014"	28026	5	1	15	"HG"	"JI.bmp"	"R+"	0	"c"	252
"03-20-2014"	28026	5	1	16	"L"	"B.bmp"	"R+"	0	"c"	365
"03-20-2014"	28026	5	1	17	"DC"	"FE.bmp"	"R+"	1	"m"	451
"03-20-2014"	28026	5	1	18	"C"	"E.bmp"	"L+"	1	"c"	653
"03-20-2014"	28026	5	1	19	"FE"	"HG.bmp"	"R+"	1	"m"	673
"03-20-2014"	28026	5	1	20	"K"	"A.bmp"	"R+"	0	"c"	914
"03-20-2014"	28026	5	1	21	"CD"	"EF.bmp"	"R+"	1	"m"	711
"03-20-2014"	28026	5	1	22	"G"	"I.bmp"	"L+"	1	"c"	725
"03-20-2014"	28026	5	1	23	"GH"	"IJ.bmp"	"R+"	1	"m"	585
"03-20-2014"	28026	5	1	24	"AB"	"CD.bmp"	"L+"	1	"c"	1143
"03-20-2014"	28026	5	1	25	"KL"	"AB.bmp"	"L+"	1	"c"	805
"03-20-2014"	28026	5	1	26	"CD"	"EF.bmp"	"R+"	1	"m"	457
"03-20-2014"	28026	5	1	27	"H"	"J.bmp"	"L+"	1	"c"	634
"03-20-2014"	28026	5	1	28	"J"	"L.bmp"	"R+"	0	"c"	487
"03-20-2014"	28026	5	1	29	"A"	"C.bmp"	"R+"	1	"m"	578
"03-20-2014"	28026	5	1	30	"G"	"I.bmp"	"L+"	0	"m"	592
"03-20-2014"	28026	5	1	31	"BA"	"DC.bmp"	"L+"	1	"c"	328
"03-20-2014"	28026	5	1	32	"I"	"K.bmp"	"R+"	1	"m"	919
"03-20-2014"	28026	5	1	33	"E"	"G.bmp"	"L+"	1	"c"	464
"03-20-2014"	28026	5	1	34	"D"	"F.bmp"	"L+"	1	"c"	1265
"03-20-2014"	28026	5	1	35	"GH"	"IJ.bmp"	"R+"	1	"m"	833
"03-20-2014"	28026	5	1	36	"L"	"B.bmp"	"R+"	0	"c"	382
"03-20-2014"	28026	5	1	37	"LK"	"BA.bmp"	"L+"	0	"m"	395
"03-20-2014"	28026	5	1	38	"AB"	"CD.bmp"	"L+"	0	"m"	588
"03-20-2014"	28026	5	1	39	"C"	"E.bmp"	"L+"	1	"c"	344
"03-20-2014"	28026	5	1	40	"EF"	"GH.bmp"	"R+"	0	"c"	457
"03-20-2014"	28026	5	1	41	"JI"	"LK.bmp"	"L+"	0	"m"	198
"03-20-2014"	28026	5	1	42	"F"	"H.bmp"	"L+"	1	"c"	224
"03-20-2014"	28026	5	1	43	"IJ"	"KL.bmp"	"L+"	0	"m"	324
"03-20-2014"	28026	5	1	44	"B"	"D.bmp"	"R+"	0	"c"	260
"03-20-2014"	28026	5	1	45	"FE"	"HG.bmp"	"R+"	0	"c"	262
"03-20-2014"	28026	5	1	46	"K"	"A.bmp"	"R+"	0	"c"	791
"03-20-2014"	28026	5	1	47	"DC"	"FE.bmp"	"R+"	0	"c"	355
"03-20-2014"	28026	5	1	48	"HG"	"JI.bmp"	"R+"	1	"m"	293
"03-20-2014"	28026	5	1	49	"G"	"I.bmp"	"L+"	0	"m"	223
"03-20-2014"	28026	5	1	50	"H"	"J.bmp"	"L+"	1	"c"	361
"03-20-2014"	28026	5	1	51	"FE"	"HG.bmp"	"R+"	1	"m"	293
"03-20-2014"	28026	5	1	52	"A"	"C.bmp"	"R+"	1	"m"	467
"03-20-2014"	28026	5	1	53	"AB"	"CD.bmp"	"L+"	0	"m"	469
"03-20-2014"	28026	5	1	54	"L"	"B.bmp"	"R+"	1	"m"	387
"03-20-2014"	28026	5	1	55	"LK"	"BA.bmp"	"L+"	0	"m"	431
"03-20-2014"	28026	5	1	56	"C"	"E.bmp"	"L+"	0	"m"	400
"03-20-2014"	28026	5	1	57	"KL"	"AB.bmp"	"L+"	1	"c"	555
"03-20-2014"	28026	5	1	58	"DC"	"FE.bmp"	"R+"	1	"m"	322
"03-20-2014"	28026	5	1	59	"I"	"K.bmp"	"R+"	1	"m"	665
"03-20-2014"	28026	5	1	60	"HG"	"JI.bmp"	"R+"	0	"c"	380
"03-20-2014"	28026	5	1	61	"CD"	"EF.bmp"	"R+"	0	"c"	2141
"03-20-2014"	28026	5	1	62	"JI"	"LK.bmp"	"L+"	0	"m"	979
"03-20-2014"	28026	5	1	63	"D"	"F.bmp"	"L+"	1	"c"	855
"03-20-2014"	28026	5	1	64	"E"	"G.bmp"	"L+"	0	"m"	1535
"03-20-2014"	28026	5	1	65	"B"	"D.bmp"	"R+"	0	"c"	303
"03-20-2014"	28026	5	1	66	"J"	"L.bmp"	"R+"	0	"c"	342
"03-20-2014"	28026	5	1	67	"GH"	"IJ.bmp"	"R+"	0	"c"	583
"03-20-2014"	28026	5	1	68	"K"	"A.bmp"	"R+"	0	"c"	348
"03-20-2014"	28026	5	1	69	"F"	"H.bmp"	"L+"	0	"m"	438
"03-20-2014"	28026	5	1	70	"IJ"	"KL.bmp"	"L+"	1	"c"	960
"03-20-2014"	28026	5	1	71	"BA"	"DC.bmp"	"L+"	1	"c"	811
"03-20-2014"	28026	5	1	72	"EF"	"GH.bmp"	"R+"	1	"m"	514
"03-20-2014"	28027	1	1	1	"B"	"F.bmp"	"L+"	0	"m"	5557
"03-20-2014"	28027	1	1	2	"AB"	"EF.bmp"	"R+"	0	"c"	4635
"03-20-2014"	28027	1	1	3	"BA"	"FE.bmp"	"R+"	1	"m"	5234
"03-20-2014"	28027	1	1	4	"A"	"E.bmp"	"L+"	0	"m"	5828
"03-20-2014"	28027	1	1	5	"BA"	"FE.bmp"	"R+"	1	"m"	9181
"03-20-2014"	28027	1	1	6	"AB"	"EF.bmp"	"R+"	1	"m"	626
"03-20-2014"	28027	1	1	7	"A"	"E.bmp"	"L+"	1	"c"	893
"03-20-2014"	28027	1	1	8	"B"	"F.bmp"	"L+"	0	"m"	1191
"03-20-2014"	28027	1	1	9	"BA"	"FE.bmp"	"R+"	1	"m"	857
"03-20-2014"	28027	1	1	10	"B"	"F.bmp"	"L+"	1	"c"	484
"03-20-2014"	28027	1	1	11	"A"	"E.bmp"	"L+"	1	"c"	518
"03-20-2014"	28027	1	1	12	"AB"	"EF.bmp"	"R+"	1	"m"	671
"03-20-2014"	28027	1	1	13	"B"	"F.bmp"	"L+"	1	"c"	376
"03-20-2014"	28027	1	1	14	"BA"	"FE.bmp"	"R+"	1	"m"	572
"03-20-2014"	28027	1	1	15	"AB"	"EF.bmp"	"R+"	1	"m"	455
"03-20-2014"	28027	1	1	16	"A"	"E.bmp"	"L+"	1	"c"	333
"03-20-2014"	28027	1	1	17	"BA"	"FE.bmp"	"R+"	1	"m"	401
"03-20-2014"	28027	1	1	18	"A"	"E.bmp"	"L+"	1	"c"	325
"03-20-2014"	28027	1	1	19	"AB"	"EF.bmp"	"R+"	1	"m"	576
"03-20-2014"	28027	1	1	20	"B"	"F.bmp"	"L+"	1	"c"	329
"03-20-2014"	28027	1	1	21	"AB"	"EF.bmp"	"R+"	1	"m"	280
"03-20-2014"	28027	1	1	22	"B"	"F.bmp"	"L+"	1	"c"	316
"03-20-2014"	28027	1	1	23	"BA"	"FE.bmp"	"R+"	1	"m"	322
"03-20-2014"	28027	1	1	24	"A"	"E.bmp"	"L+"	1	"c"	882
"03-20-2014"	28027	1	1	25	"AB"	"EF.bmp"	"R+"	1	"m"	403
"03-20-2014"	28027	1	1	26	"B"	"F.bmp"	"L+"	1	"c"	397
"03-20-2014"	28027	1	1	27	"BA"	"FE.bmp"	"R+"	1	"m"	439
"03-20-2014"	28027	1	1	28	"A"	"E.bmp"	"L+"	1	"c"	448
"03-20-2014"	28027	1	1	29	"B"	"F.bmp"	"L+"	0	"m"	746
"03-20-2014"	28027	1	1	30	"BA"	"FE.bmp"	"R+"	1	"m"	984
"03-20-2014"	28027	1	1	31	"AB"	"EF.bmp"	"R+"	1	"m"	584
"03-20-2014"	28027	1	1	32	"A"	"E.bmp"	"L+"	1	"c"	351
"03-20-2014"	28027	1	1	33	"BA"	"FE.bmp"	"R+"	1	"m"	369
"03-20-2014"	28027	1	1	34	"B"	"F.bmp"	"L+"	1	"c"	418
"03-20-2014"	28027	1	1	35	"AB"	"EF.bmp"	"R+"	1	"m"	431
"03-20-2014"	28027	1	1	36	"A"	"E.bmp"	"L+"	1	"c"	306
"03-20-2014"	28027	1	1	37	"AB"	"EF.bmp"	"R+"	1	"m"	682
"03-20-2014"	28027	1	1	38	"BA"	"FE.bmp"	"R+"	1	"m"	413
"03-20-2014"	28027	1	1	39	"B"	"F.bmp"	"L+"	1	"c"	379
"03-20-2014"	28027	1	1	40	"A"	"E.bmp"	"L+"	1	"c"	332
"03-20-2014"	28027	1	1	41	"B"	"F.bmp"	"L+"	1	"c"	456
"03-20-2014"	28027	1	1	42	"BA"	"FE.bmp"	"R+"	1	"m"	1008
"03-20-2014"	28027	1	1	43	"AB"	"EF.bmp"	"R+"	1	"m"	319
"03-20-2014"	28027	1	1	44	"A"	"E.bmp"	"L+"	1	"c"	288
"03-20-2014"	28027	1	1	45	"BA"	"FE.bmp"	"R+"	1	"m"	362
"03-20-2014"	28027	1	1	46	"A"	"E.bmp"	"L+"	1	"c"	352
"03-20-2014"	28027	1	1	47	"B"	"F.bmp"	"L+"	1	"c"	291
"03-20-2014"	28027	1	1	48	"AB"	"EF.bmp"	"R+"	1	"m"	291
"03-20-2014"	28027	1	1	49	"B"	"F.bmp"	"L+"	1	"c"	317
"03-20-2014"	28027	1	1	50	"AB"	"EF.bmp"	"R+"	1	"m"	711
"03-20-2014"	28027	1	1	51	"BA"	"FE.bmp"	"R+"	1	"m"	689
"03-20-2014"	28027	1	1	52	"A"	"E.bmp"	"L+"	1	"c"	1201
"03-20-2014"	28027	1	1	53	"B"	"F.bmp"	"L+"	1	"c"	646
"03-20-2014"	28027	1	1	54	"BA"	"FE.bmp"	"R+"	1	"m"	674
"03-20-2014"	28027	1	1	55	"AB"	"EF.bmp"	"R+"	1	"m"	906
"03-20-2014"	28027	1	1	56	"A"	"E.bmp"	"L+"	1	"c"	486
"03-20-2014"	28027	1	1	57	"AB"	"EF.bmp"	"R+"	1	"m"	780
"03-20-2014"	28027	1	1	58	"A"	"E.bmp"	"L+"	1	"c"	600
"03-20-2014"	28027	1	1	59	"BA"	"FE.bmp"	"R+"	1	"m"	528
"03-20-2014"	28027	1	1	60	"B"	"F.bmp"	"L+"	1	"c"	464
"03-20-2014"	28027	2	1	1	"D"	"H.bmp"	"R+"	0	"c"	554
"03-20-2014"	28027	2	1	2	"CD"	"GH.bmp"	"L+"	1	"c"	448
"03-20-2014"	28027	2	1	3	"DC"	"HG.bmp"	"L+"	1	"c"	414
"03-20-2014"	28027	2	1	4	"C"	"G.bmp"	"R+"	1	"m"	425
"03-20-2014"	28027	2	1	5	"DC"	"HG.bmp"	"L+"	1	"c"	360
"03-20-2014"	28027	2	1	6	"C"	"G.bmp"	"R+"	1	"m"	609
"03-20-2014"	28027	2	1	7	"CD"	"GH.bmp"	"L+"	1	"c"	431
"03-20-2014"	28027	2	1	8	"D"	"H.bmp"	"R+"	1	"m"	512
"03-20-2014"	28027	2	1	9	"CD"	"GH.bmp"	"L+"	1	"c"	780
"03-20-2014"	28027	2	1	10	"D"	"H.bmp"	"R+"	1	"m"	423
"03-20-2014"	28027	2	1	11	"DC"	"HG.bmp"	"L+"	1	"c"	482
"03-20-2014"	28027	2	1	12	"C"	"G.bmp"	"R+"	1	"m"	522
"03-20-2014"	28027	2	1	13	"D"	"H.bmp"	"R+"	1	"m"	738
"03-20-2014"	28027	2	1	14	"C"	"G.bmp"	"R+"	1	"m"	403
"03-20-2014"	28027	2	1	15	"CD"	"GH.bmp"	"L+"	1	"c"	519
"03-20-2014"	28027	2	1	16	"DC"	"HG.bmp"	"L+"	1	"c"	408
"03-20-2014"	28027	2	1	17	"D"	"H.bmp"	"R+"	1	"m"	455
"03-20-2014"	28027	2	1	18	"C"	"G.bmp"	"R+"	1	"m"	587
"03-20-2014"	28027	2	1	19	"CD"	"GH.bmp"	"L+"	1	"c"	417
"03-20-2014"	28027	2	1	20	"DC"	"HG.bmp"	"L+"	1	"c"	337
"03-20-2014"	28027	2	1	21	"C"	"G.bmp"	"R+"	1	"m"	256
"03-20-2014"	28027	2	1	22	"CD"	"GH.bmp"	"L+"	1	"c"	323
"03-20-2014"	28027	2	1	23	"D"	"H.bmp"	"R+"	1	"m"	455
"03-20-2014"	28027	2	1	24	"DC"	"HG.bmp"	"L+"	1	"c"	514
"03-20-2014"	28027	2	1	25	"CD"	"GH.bmp"	"L+"	1	"c"	493
"03-20-2014"	28027	2	1	26	"D"	"H.bmp"	"R+"	1	"m"	422
"03-20-2014"	28027	2	1	27	"C"	"G.bmp"	"R+"	1	"m"	378
"03-20-2014"	28027	2	1	28	"DC"	"HG.bmp"	"L+"	1	"c"	456
"03-20-2014"	28027	2	1	29	"CD"	"GH.bmp"	"L+"	1	"c"	460
"03-20-2014"	28027	2	1	30	"D"	"H.bmp"	"R+"	1	"m"	415
"03-20-2014"	28027	2	1	31	"DC"	"HG.bmp"	"L+"	1	"c"	470
"03-20-2014"	28027	2	1	32	"C"	"G.bmp"	"R+"	1	"m"	795
"03-20-2014"	28027	2	1	33	"DC"	"HG.bmp"	"L+"	1	"c"	732
"03-20-2014"	28027	2	1	34	"D"	"H.bmp"	"R+"	1	"m"	484
"03-20-2014"	28027	2	1	35	"CD"	"GH.bmp"	"L+"	1	"c"	360
"03-20-2014"	28027	2	1	36	"C"	"G.bmp"	"R+"	1	"m"	448
"03-20-2014"	28027	2	1	37	"DC"	"HG.bmp"	"L+"	1	"c"	476
"03-20-2014"	28027	2	1	38	"C"	"G.bmp"	"R+"	1	"m"	454
"03-20-2014"	28027	2	1	39	"CD"	"GH.bmp"	"L+"	1	"c"	416
"03-20-2014"	28027	2	1	40	"D"	"H.bmp"	"R+"	1	"m"	654
"03-20-2014"	28027	2	1	41	"CD"	"GH.bmp"	"L+"	1	"c"	395
"03-20-2014"	28027	2	1	42	"C"	"G.bmp"	"R+"	1	"m"	339
"03-20-2014"	28027	2	1	43	"DC"	"HG.bmp"	"L+"	1	"c"	429
"03-20-2014"	28027	2	1	44	"D"	"H.bmp"	"R+"	1	"m"	386
"03-20-2014"	28027	2	1	45	"CD"	"GH.bmp"	"L+"	1	"c"	462
"03-20-2014"	28027	2	1	46	"D"	"H.bmp"	"R+"	1	"m"	422
"03-20-2014"	28027	2	1	47	"DC"	"HG.bmp"	"L+"	1	"c"	409
"03-20-2014"	28027	2	1	48	"C"	"G.bmp"	"R+"	1	"m"	432
"03-20-2014"	28027	2	1	49	"DC"	"HG.bmp"	"L+"	1	"c"	1333
"03-20-2014"	28027	2	1	50	"D"	"H.bmp"	"R+"	1	"m"	479
"03-20-2014"	28027	2	1	51	"CD"	"GH.bmp"	"L+"	1	"c"	369
"03-20-2014"	28027	2	1	52	"C"	"G.bmp"	"R+"	1	"m"	411
"03-20-2014"	28027	2	1	53	"CD"	"GH.bmp"	"L+"	1	"c"	687
"03-20-2014"	28027	2	1	54	"C"	"G.bmp"	"R+"	1	"m"	725
"03-20-2014"	28027	2	1	55	"D"	"H.bmp"	"R+"	1	"m"	446
"03-20-2014"	28027	2	1	56	"DC"	"HG.bmp"	"L+"	1	"c"	451
"03-20-2014"	28027	2	1	57	"C"	"G.bmp"	"R+"	1	"m"	663
"03-20-2014"	28027	2	1	58	"CD"	"GH.bmp"	"L+"	1	"c"	442
"03-20-2014"	28027	2	1	59	"D"	"H.bmp"	"R+"	1	"m"	427
"03-20-2014"	28027	2	1	60	"DC"	"HG.bmp"	"L+"	1	"c"	636
"03-20-2014"	28027	2	1	61	"CD"	"GH.bmp"	"L+"	1	"c"	445
"03-20-2014"	28027	2	1	62	"C"	"G.bmp"	"R+"	1	"m"	429
"03-20-2014"	28027	2	1	63	"D"	"H.bmp"	"R+"	1	"m"	371
"03-20-2014"	28027	2	1	64	"DC"	"HG.bmp"	"L+"	1	"c"	435
"03-20-2014"	28027	3	1	1	"CD"	"GH.bmp"	"L+"	0	"m"	636
"03-20-2014"	28027	3	1	2	"BA"	"FE.bmp"	"R+"	0	"c"	306
"03-20-2014"	28027	3	1	3	"D"	"H.bmp"	"R+"	0	"c"	2321
"03-20-2014"	28027	3	1	4	"DC"	"HG.bmp"	"L+"	0	"m"	2153
"03-20-2014"	28027	3	1	5	"C"	"G.bmp"	"R+"	1	"m"	641
"03-20-2014"	28027	3	1	6	"B"	"F.bmp"	"L+"	0	"m"	704
"03-20-2014"	28027	3	1	7	"A"	"E.bmp"	"L+"	1	"c"	302
"03-20-2014"	28027	3	1	8	"AB"	"EF.bmp"	"R+"	0	"c"	504
"03-20-2014"	28027	3	1	9	"BA"	"FE.bmp"	"R+"	1	"m"	1921
"03-20-2014"	28027	3	1	10	"AB"	"EF.bmp"	"R+"	1	"m"	595
"03-20-2014"	28027	3	1	11	"DC"	"HG.bmp"	"L+"	1	"c"	966
"03-20-2014"	28027	3	1	12	"B"	"F.bmp"	"L+"	0	"m"	647
"03-20-2014"	28027	3	1	13	"CD"	"GH.bmp"	"L+"	1	"c"	492
"03-20-2014"	28027	3	1	14	"C"	"G.bmp"	"R+"	0	"c"	1466
"03-20-2014"	28027	3	1	15	"A"	"E.bmp"	"L+"	0	"m"	576
"03-20-2014"	28027	3	1	16	"D"	"H.bmp"	"R+"	1	"m"	1155
"03-20-2014"	28027	3	1	17	"DC"	"HG.bmp"	"L+"	0	"m"	1242
"03-20-2014"	28027	3	1	18	"BA"	"FE.bmp"	"R+"	1	"m"	790
"03-20-2014"	28027	3	1	19	"D"	"H.bmp"	"R+"	0	"c"	4656
"03-20-2014"	28027	3	1	20	"B"	"F.bmp"	"L+"	1	"c"	898
"03-20-2014"	28027	3	1	21	"C"	"G.bmp"	"R+"	1	"m"	1705
"03-20-2014"	28027	3	1	22	"AB"	"EF.bmp"	"R+"	1	"m"	1417
"03-20-2014"	28027	3	1	23	"CD"	"GH.bmp"	"L+"	1	"c"	515
"03-20-2014"	28027	3	1	24	"A"	"E.bmp"	"L+"	1	"c"	749
"03-20-2014"	28027	3	1	25	"C"	"G.bmp"	"R+"	1	"m"	1468
"03-20-2014"	28027	3	1	26	"B"	"F.bmp"	"L+"	1	"c"	396
"03-20-2014"	28027	3	1	27	"CD"	"GH.bmp"	"L+"	1	"c"	1843
"03-20-2014"	28027	3	1	28	"D"	"H.bmp"	"R+"	1	"m"	3351
"03-20-2014"	28027	3	1	29	"DC"	"HG.bmp"	"L+"	1	"c"	2196
"03-20-2014"	28027	3	1	30	"AB"	"EF.bmp"	"R+"	1	"m"	315
"03-20-2014"	28027	3	1	31	"BA"	"FE.bmp"	"R+"	1	"m"	1032
"03-20-2014"	28027	3	1	32	"A"	"E.bmp"	"L+"	1	"c"	1149
"03-20-2014"	28027	3	1	33	"AB"	"EF.bmp"	"R+"	1	"m"	1371
"03-20-2014"	28027	3	1	34	"A"	"E.bmp"	"L+"	1	"c"	879
"03-20-2014"	28027	3	1	35	"DC"	"HG.bmp"	"L+"	1	"c"	1571
"03-20-2014"	28027	3	1	36	"BA"	"FE.bmp"	"R+"	1	"m"	778
"03-20-2014"	28027	3	1	37	"CD"	"GH.bmp"	"L+"	1	"c"	677
"03-20-2014"	28027	3	1	38	"B"	"F.bmp"	"L+"	1	"c"	1238
"03-20-2014"	28027	3	1	39	"D"	"H.bmp"	"R+"	1	"m"	2338
"03-20-2014"	28027	3	1	40	"C"	"G.bmp"	"R+"	1	"m"	1034
"03-20-2014"	28027	3	1	41	"B"	"F.bmp"	"L+"	1	"c"	1328
"03-20-2014"	28027	3	1	42	"C"	"G.bmp"	"R+"	1	"m"	2513
"03-20-2014"	28027	3	1	43	"A"	"E.bmp"	"L+"	1	"c"	661
"03-20-2014"	28027	3	1	44	"CD"	"GH.bmp"	"L+"	1	"c"	1338
"03-20-2014"	28027	3	1	45	"D"	"H.bmp"	"R+"	1	"m"	6274
"03-20-2014"	28027	3	1	46	"BA"	"FE.bmp"	"R+"	1	"m"	1162
"03-20-2014"	28027	3	1	47	"DC"	"HG.bmp"	"L+"	1	"c"	757
"03-20-2014"	28027	3	1	48	"AB"	"EF.bmp"	"R+"	1	"m"	394
"03-20-2014"	28027	3	1	49	"BA"	"FE.bmp"	"R+"	1	"m"	302
"03-20-2014"	28027	3	1	50	"A"	"E.bmp"	"L+"	1	"c"	846
"03-20-2014"	28027	3	1	51	"DC"	"HG.bmp"	"L+"	1	"c"	1024
"03-20-2014"	28027	3	1	52	"B"	"F.bmp"	"L+"	1	"c"	1734
"03-20-2014"	28027	3	1	53	"C"	"G.bmp"	"R+"	0	"c"	1390
"03-20-2014"	28027	3	1	54	"D"	"H.bmp"	"R+"	0	"c"	2055
"03-20-2014"	28027	3	1	55	"CD"	"GH.bmp"	"L+"	1	"c"	899
"03-20-2014"	28027	3	1	56	"AB"	"EF.bmp"	"R+"	1	"m"	593
"03-20-2014"	28027	3	1	57	"DC"	"HG.bmp"	"L+"	1	"c"	815
"03-20-2014"	28027	3	1	58	"CD"	"GH.bmp"	"L+"	1	"c"	315
"03-20-2014"	28027	3	1	59	"D"	"H.bmp"	"R+"	1	"m"	472
"03-20-2014"	28027	3	1	60	"AB"	"EF.bmp"	"R+"	1	"m"	2370
"03-20-2014"	28027	3	1	61	"B"	"F.bmp"	"L+"	1	"c"	696
"03-20-2014"	28027	3	1	62	"C"	"G.bmp"	"R+"	1	"m"	435
"03-20-2014"	28027	3	1	63	"A"	"E.bmp"	"L+"	1	"c"	427
"03-20-2014"	28027	3	1	64	"BA"	"FE.bmp"	"R+"	1	"m"	2187
"03-20-2014"	28027	3	2	1	"A"	"E.bmp"	"L+"	1	"c"	1081
"03-20-2014"	28027	3	2	2	"B"	"F.bmp"	"L+"	1	"c"	403
"03-20-2014"	28027	3	2	3	"D"	"H.bmp"	"R+"	0	"c"	709
"03-20-2014"	28027	3	2	4	"DC"	"HG.bmp"	"L+"	0	"m"	409
"03-20-2014"	28027	3	2	5	"C"	"G.bmp"	"R+"	1	"m"	1266
"03-20-2014"	28027	3	2	6	"AB"	"EF.bmp"	"R+"	1	"m"	744
"03-20-2014"	28027	3	2	7	"CD"	"GH.bmp"	"L+"	1	"c"	1710
"03-20-2014"	28027	3	2	8	"BA"	"FE.bmp"	"R+"	1	"m"	613
"03-20-2014"	28027	3	2	9	"C"	"G.bmp"	"R+"	0	"c"	1456
"03-20-2014"	28027	3	2	10	"A"	"E.bmp"	"L+"	1	"c"	433
"03-20-2014"	28027	3	2	11	"BA"	"FE.bmp"	"R+"	1	"m"	2138
"03-20-2014"	28027	3	2	12	"B"	"F.bmp"	"L+"	1	"c"	831
"03-20-2014"	28027	3	2	13	"DC"	"HG.bmp"	"L+"	1	"c"	1425
"03-20-2014"	28027	3	2	14	"AB"	"EF.bmp"	"R+"	1	"m"	2178
"03-20-2014"	28027	3	2	15	"CD"	"GH.bmp"	"L+"	1	"c"	1393
"03-20-2014"	28027	3	2	16	"D"	"H.bmp"	"R+"	1	"m"	1806
"03-20-2014"	28027	3	2	17	"C"	"G.bmp"	"R+"	1	"m"	1042
"03-20-2014"	28027	3	2	18	"DC"	"HG.bmp"	"L+"	1	"c"	748
"03-20-2014"	28027	3	2	19	"A"	"E.bmp"	"L+"	1	"c"	787
"03-20-2014"	28027	3	2	20	"AB"	"EF.bmp"	"R+"	1	"m"	2888
"03-20-2014"	28027	3	2	21	"BA"	"FE.bmp"	"R+"	1	"m"	483
"03-20-2014"	28027	3	2	22	"CD"	"GH.bmp"	"L+"	1	"c"	591
"03-20-2014"	28027	3	2	23	"B"	"F.bmp"	"L+"	1	"c"	1420
"03-20-2014"	28027	3	2	24	"D"	"H.bmp"	"R+"	1	"m"	506
"03-20-2014"	28027	3	2	25	"C"	"G.bmp"	"R+"	1	"m"	609
"03-20-2014"	28027	3	2	26	"A"	"E.bmp"	"L+"	1	"c"	414
"03-20-2014"	28027	3	2	27	"BA"	"FE.bmp"	"R+"	1	"m"	651
"03-20-2014"	28027	3	2	28	"DC"	"HG.bmp"	"L+"	1	"c"	524
"03-20-2014"	28027	3	2	29	"AB"	"EF.bmp"	"R+"	1	"m"	455
"03-20-2014"	28027	3	2	30	"B"	"F.bmp"	"L+"	1	"c"	1230
"03-20-2014"	28027	3	2	31	"CD"	"GH.bmp"	"L+"	1	"c"	1150
"03-20-2014"	28027	3	2	32	"D"	"H.bmp"	"R+"	1	"m"	398
